,ncm_ind,ncm_cordi,pore,pore_ind
0,0,"[[[23, 1187]], [[22, 1188]], [[22, 1189]], [[22, 1190]], [[22, 1191]], [[22, 1192]], [[22, 1193]], [[22, 1194]], [[22, 1195]], [[22, 1196]], [[22, 1197]], [[23, 1198]], [[23, 1199]], [[24, 1199]], [[23, 1198]], [[24, 1197]], [[25, 1196]], [[26, 1195]], [[27, 1194]], [[28, 1195]], [[28, 1196]], [[29, 1197]], [[30, 1198]], [[29, 1199]], [[30, 1199]], [[31, 1198]], [[32, 1197]], [[33, 1196]], [[34, 1196]], [[35, 1196]], [[35, 1195]], [[35, 1194]], [[36, 1193]], [[36, 1192]], [[36, 1191]], [[36, 1190]], [[35, 1189]], [[34, 1189]], [[33, 1189]], [[32, 1189]], [[31, 1188]], [[30, 1188]], [[29, 1188]], [[28, 1188]], [[27, 1188]], [[26, 1187]], [[25, 1187]], [[24, 1187]]]",[[]],[]
1,1,"[[[559, 1165]], [[560, 1166]], [[559, 1167]], [[558, 1167]], [[558, 1168]], [[557, 1169]], [[556, 1170]], [[555, 1171]], [[554, 1172]], [[553, 1172]], [[552, 1173]], [[551, 1172]], [[551, 1173]], [[552, 1174]], [[552, 1175]], [[552, 1176]], [[552, 1177]], [[552, 1178]], [[553, 1178]], [[554, 1179]], [[555, 1179]], [[556, 1179]], [[557, 1179]], [[558, 1180]], [[559, 1181]], [[559, 1182]], [[560, 1182]], [[561, 1182]], [[562, 1182]], [[563, 1183]], [[564, 1183]], [[565, 1184]], [[566, 1184]], [[567, 1185]], [[568, 1185]], [[569, 1184]], [[570, 1184]], [[571, 1183]], [[572, 1182]], [[573, 1181]], [[574, 1180]], [[574, 1179]], [[574, 1178]], [[574, 1177]], [[573, 1176]], [[572, 1175]], [[571, 1174]], [[570, 1173]], [[569, 1172]], [[569, 1171]], [[568, 1170]], [[568, 1169]], [[567, 1168]], [[567, 1167]], [[566, 1166]], [[565, 1165]], [[564, 1165]], [[563, 1165]], [[562, 1165]], [[561, 1165]], [[560, 1165]]]","[[[[552, 1158], [551, 1159], [551, 1160], [551, 1161], [551, 1162], [552, 1163], [553, 1164], [553, 1165], [553, 1166], [552, 1167], [551, 1166], [551, 1165], [550, 1165], [551, 1166], [550, 1167], [549, 1168], [549, 1169], [548, 1170], [548, 1171], [549, 1172], [548, 1173], [547, 1174], [546, 1175], [546, 1176], [547, 1176], [548, 1176], [549, 1176], [550, 1175], [551, 1174], [550, 1173], [550, 1172], [551, 1171], [552, 1171], [553, 1170], [553, 1169], [554, 1168], [555, 1168], [556, 1167], [557, 1167], [558, 1166], [557, 1165], [556, 1165], [555, 1164], [555, 1163], [554, 1162], [553, 1161], [553, 1160], [554, 1159], [553, 1158]]], []]","[0, []]"
2,2,"[[[704, 1147]], [[703, 1148]], [[703, 1149]], [[702, 1150]], [[701, 1150]], [[700, 1151]], [[699, 1151]], [[699, 1152]], [[700, 1153]], [[700, 1154]], [[701, 1153]], [[702, 1154]], [[703, 1155]], [[704, 1156]], [[704, 1157]], [[705, 1157]], [[706, 1157]], [[707, 1157]], [[708, 1157]], [[709, 1158]], [[710, 1157]], [[711, 1157]], [[712, 1157]], [[713, 1156]], [[713, 1155]], [[714, 1154]], [[715, 1153]], [[716, 1152]], [[716, 1151]], [[715, 1150]], [[714, 1150]], [[713, 1150]], [[712, 1149]], [[711, 1149]], [[710, 1149]], [[709, 1148]], [[708, 1148]], [[707, 1147]], [[706, 1147]], [[705, 1147]]]","[[], [[[685, 1155], [685, 1156], [684, 1157], [683, 1157], [682, 1157], [681, 1156], [680, 1156], [679, 1156], [678, 1156], [677, 1156], [677, 1157], [676, 1158], [675, 1158], [674, 1158], [673, 1158], [672, 1158], [671, 1158], [672, 1159], [673, 1159], [674, 1159], [675, 1159], [676, 1158], [677, 1157], [678, 1157], [679, 1157], [680, 1157], [681, 1157], [682, 1158], [683, 1158], [684, 1158], [685, 1158], [686, 1158], [687, 1158], [688, 1158], [689, 1159], [690, 1160], [690, 1161], [691, 1161], [692, 1160], [693, 1161], [693, 1162], [694, 1162], [694, 1161], [693, 1160], [694, 1159], [695, 1158], [696, 1157], [697, 1157], [698, 1157], [699, 1157], [700, 1157], [701, 1157], [702, 1157], [703, 1158], [704, 1158], [703, 1157], [703, 1156], [702, 1155], [701, 1155], [700, 1156], [699, 1156], [698, 1156], [697, 1157], [696, 1157], [695, 1157], [694, 1158], [693, 1159], [692, 1159], [691, 1159], [690, 1158], [690, 1157], [689, 1156], [688, 1156], [687, 1155], [686, 1155]]], [[[724, 1153], [723, 1154], [722, 1154], [723, 1155], [722, 1156], [721, 1156], [720, 1156], [719, 1156], [719, 1157], [719, 1158], [718, 1159], [717, 1159], [716, 1159], [715, 1159], [714, 1160], [715, 1160], [716, 1160], [717, 1160], [718, 1161], [719, 1161], [720, 1162], [721, 1163], [720, 1164], [721, 1165], [722, 1166], [722, 1167], [722, 1168], [723, 1169], [723, 1170], [724, 1169], [724, 1168], [725, 1167], [725, 1166], [724, 1166], [723, 1165], [723, 1164], [722, 1164], [721, 1163], [720, 1162], [720, 1161], [719, 1160], [719, 1159], [720, 1158], [721, 1157], [722, 1156], [723, 1155], [723, 1154]]]]","[[], 1, 2]"
3,3,"[[[760, 1145]], [[759, 1146]], [[759, 1147]], [[758, 1148]], [[757, 1149]], [[756, 1149]], [[755, 1149]], [[754, 1148]], [[753, 1148]], [[752, 1148]], [[751, 1147]], [[751, 1148]], [[750, 1149]], [[749, 1150]], [[749, 1151]], [[749, 1152]], [[748, 1153]], [[747, 1154]], [[747, 1155]], [[746, 1156]], [[746, 1157]], [[745, 1158]], [[746, 1159]], [[746, 1160]], [[747, 1161]], [[747, 1162]], [[748, 1163]], [[749, 1164]], [[749, 1165]], [[750, 1165]], [[751, 1165]], [[752, 1166]], [[753, 1166]], [[754, 1166]], [[755, 1166]], [[756, 1166]], [[757, 1165]], [[758, 1165]], [[759, 1165]], [[760, 1164]], [[760, 1163]], [[761, 1162]], [[762, 1162]], [[763, 1162]], [[764, 1162]], [[765, 1161]], [[766, 1160]], [[766, 1159]], [[767, 1158]], [[768, 1157]], [[768, 1156]], [[767, 1155]], [[767, 1154]], [[767, 1153]], [[766, 1152]], [[766, 1151]], [[766, 1150]], [[765, 1149]], [[765, 1148]], [[764, 1147]], [[763, 1146]], [[762, 1145]], [[761, 1145]]]",[[]],[]
4,4,"[[[538, 1136]], [[537, 1137]], [[536, 1137]], [[535, 1137]], [[534, 1137]], [[533, 1138]], [[532, 1139]], [[531, 1140]], [[530, 1140]], [[529, 1140]], [[528, 1140]], [[527, 1141]], [[526, 1141]], [[526, 1142]], [[526, 1143]], [[525, 1144]], [[525, 1145]], [[524, 1146]], [[523, 1147]], [[523, 1148]], [[523, 1149]], [[523, 1150]], [[523, 1151]], [[522, 1152]], [[522, 1153]], [[523, 1154]], [[523, 1155]], [[524, 1156]], [[524, 1157]], [[524, 1158]], [[524, 1159]], [[525, 1160]], [[525, 1161]], [[525, 1162]], [[525, 1163]], [[525, 1164]], [[524, 1165]], [[523, 1165]], [[524, 1166]], [[523, 1167]], [[523, 1168]], [[524, 1169]], [[525, 1168]], [[526, 1168]], [[527, 1168]], [[528, 1169]], [[529, 1170]], [[530, 1170]], [[531, 1171]], [[532, 1171]], [[533, 1171]], [[534, 1171]], [[535, 1170]], [[535, 1169]], [[535, 1168]], [[536, 1167]], [[537, 1167]], [[538, 1168]], [[539, 1169]], [[539, 1170]], [[538, 1171]], [[538, 1172]], [[539, 1172]], [[540, 1173]], [[541, 1174]], [[542, 1174]], [[543, 1174]], [[544, 1174]], [[545, 1174]], [[546, 1174]], [[547, 1173]], [[548, 1172]], [[547, 1171]], [[547, 1170]], [[548, 1169]], [[548, 1168]], [[549, 1167]], [[550, 1166]], [[549, 1165]], [[549, 1164]], [[550, 1163]], [[550, 1162]], [[550, 1161]], [[550, 1160]], [[550, 1159]], [[551, 1158]], [[552, 1157]], [[553, 1157]], [[553, 1156]], [[553, 1155]], [[553, 1154]], [[553, 1153]], [[553, 1152]], [[552, 1151]], [[552, 1150]], [[551, 1150]], [[550, 1149]], [[549, 1148]], [[549, 1147]], [[548, 1146]], [[548, 1145]], [[548, 1144]], [[547, 1143]], [[546, 1142]], [[546, 1141]], [[545, 1141]], [[544, 1140]], [[543, 1139]], [[542, 1138]], [[541, 1137]], [[540, 1137]], [[539, 1137]]]","[[[[548, 1129], [548, 1130], [548, 1131], [548, 1132], [547, 1133], [546, 1133], [546, 1134], [546, 1135], [546, 1136], [545, 1137], [544, 1137], [543, 1137], [542, 1136], [541, 1135], [541, 1134], [540, 1133], [539, 1134], [538, 1134], [537, 1134], [536, 1135], [535, 1136], [534, 1136], [533, 1136], [532, 1136], [531, 1137], [530, 1137], [529, 1137], [528, 1137], [528, 1138], [529, 1138], [530, 1138], [531, 1138], [532, 1138], [533, 1137], [534, 1136], [535, 1136], [536, 1136], [537, 1136], [538, 1135], [539, 1136], [540, 1136], [541, 1136], [542, 1137], [543, 1138], [544, 1139], [545, 1140], [546, 1140], [547, 1141], [547, 1142], [548, 1143], [548, 1142], [548, 1141], [548, 1140], [547, 1139], [546, 1138], [546, 1137], [546, 1136], [547, 1135], [548, 1135], [549, 1134], [550, 1133], [551, 1132], [551, 1131], [550, 1131], [549, 1130], [549, 1129]]], [], [[[526, 1169], [526, 1170], [527, 1171], [528, 1172], [529, 1173], [528, 1174], [527, 1174], [526, 1175], [525, 1175], [524, 1174], [523, 1174], [522, 1175], [522, 1176], [523, 1177], [524, 1177], [525, 1176], [526, 1175], [527, 1175], [528, 1176], [529, 1177], [529, 1178], [530, 1179], [531, 1179], [532, 1178], [532, 1177], [532, 1176], [532, 1175], [531, 1174], [531, 1173], [531, 1172], [530, 1171], [529, 1171], [528, 1170], [527, 1169]]], [[[552, 1158], [551, 1159], [551, 1160], [551, 1161], [551, 1162], [552, 1163], [553, 1164], [553, 1165], [553, 1166], [552, 1167], [551, 1166], [551, 1165], [550, 1165], [551, 1166], [550, 1167], [549, 1168], [549, 1169], [548, 1170], [548, 1171], [549, 1172], [548, 1173], [547, 1174], [546, 1175], [546, 1176], [547, 1176], [548, 1176], [549, 1176], [550, 1175], [551, 1174], [550, 1173], [550, 1172], [551, 1171], [552, 1171], [553, 1170], [553, 1169], [554, 1168], [555, 1168], [556, 1167], [557, 1167], [558, 1166], [557, 1165], [556, 1165], [555, 1164], [555, 1163], [554, 1162], [553, 1161], [553, 1160], [554, 1159], [553, 1158]]]]","[3, [], 4, 0]"
5,5,"[[[42, 1133]], [[41, 1134]], [[40, 1134]], [[39, 1135]], [[38, 1136]], [[38, 1137]], [[37, 1138]], [[36, 1139]], [[36, 1140]], [[36, 1141]], [[36, 1142]], [[35, 1143]], [[35, 1144]], [[35, 1145]], [[34, 1146]], [[34, 1147]], [[35, 1147]], [[36, 1147]], [[37, 1147]], [[38, 1147]], [[39, 1148]], [[40, 1147]], [[41, 1147]], [[42, 1146]], [[43, 1145]], [[44, 1144]], [[44, 1143]], [[45, 1142]], [[45, 1141]], [[46, 1140]], [[46, 1139]], [[46, 1138]], [[45, 1137]], [[45, 1136]], [[45, 1135]], [[46, 1134]], [[45, 1134]], [[44, 1133]], [[43, 1133]]]","[[[[41, 1121], [40, 1122], [39, 1122], [38, 1123], [38, 1124], [37, 1125], [36, 1125], [37, 1125], [38, 1125], [39, 1126], [39, 1127], [39, 1128], [39, 1129], [38, 1130], [39, 1131], [38, 1132], [38, 1133], [38, 1134], [39, 1134], [39, 1133], [40, 1132], [41, 1131], [41, 1130], [42, 1129], [41, 1128], [41, 1127], [40, 1128], [39, 1127], [39, 1126], [39, 1125], [39, 1124], [40, 1123], [41, 1123], [41, 1122]]], []]","[6, []]"
6,6,"[[[776, 1131]], [[775, 1132]], [[774, 1132]], [[773, 1132]], [[772, 1133]], [[771, 1134]], [[771, 1135]], [[770, 1136]], [[769, 1137]], [[769, 1138]], [[769, 1139]], [[769, 1140]], [[769, 1141]], [[770, 1142]], [[770, 1143]], [[771, 1144]], [[772, 1144]], [[773, 1145]], [[773, 1146]], [[774, 1147]], [[774, 1148]], [[775, 1149]], [[775, 1150]], [[776, 1151]], [[776, 1152]], [[776, 1153]], [[777, 1154]], [[777, 1155]], [[777, 1156]], [[778, 1156]], [[779, 1156]], [[780, 1156]], [[781, 1157]], [[782, 1158]], [[783, 1159]], [[783, 1160]], [[783, 1161]], [[783, 1162]], [[784, 1163]], [[784, 1164]], [[785, 1165]], [[786, 1165]], [[787, 1166]], [[788, 1167]], [[788, 1168]], [[789, 1168]], [[790, 1168]], [[791, 1168]], [[792, 1168]], [[793, 1168]], [[794, 1167]], [[795, 1167]], [[796, 1167]], [[797, 1167]], [[798, 1166]], [[799, 1165]], [[800, 1164]], [[801, 1164]], [[801, 1163]], [[801, 1162]], [[801, 1161]], [[801, 1160]], [[800, 1159]], [[799, 1159]], [[798, 1158]], [[797, 1157]], [[797, 1156]], [[797, 1155]], [[796, 1154]], [[796, 1153]], [[796, 1152]], [[796, 1151]], [[797, 1150]], [[796, 1150]], [[795, 1149]], [[795, 1148]], [[794, 1147]], [[793, 1146]], [[793, 1145]], [[792, 1144]], [[791, 1143]], [[791, 1142]], [[790, 1141]], [[789, 1140]], [[788, 1139]], [[788, 1138]], [[787, 1137]], [[786, 1136]], [[785, 1135]], [[784, 1134]], [[783, 1133]], [[782, 1132]], [[781, 1131]], [[780, 1131]], [[779, 1131]], [[778, 1131]], [[777, 1131]]]","[[], [[[788, 1169], [788, 1170], [789, 1170], [790, 1170], [791, 1171], [791, 1172], [791, 1173], [791, 1174], [790, 1175], [790, 1176], [791, 1177], [792, 1178], [793, 1179], [794, 1179], [795, 1180], [796, 1179], [795, 1179], [794, 1178], [793, 1177], [792, 1176], [792, 1175], [792, 1174], [792, 1173], [792, 1172], [792, 1171], [793, 1170], [794, 1170], [795, 1169], [796, 1169], [795, 1169], [794, 1169], [793, 1169], [792, 1169], [791, 1169], [790, 1169], [789, 1169]]]]","[[], 7]"
7,7,"[[[662, 1111]], [[661, 1112]], [[660, 1113]], [[659, 1114]], [[658, 1115]], [[657, 1115]], [[656, 1115]], [[656, 1116]], [[655, 1117]], [[655, 1118]], [[654, 1119]], [[653, 1119]], [[652, 1120]], [[651, 1121]], [[650, 1121]], [[649, 1121]], [[648, 1122]], [[647, 1121]], [[646, 1122]], [[646, 1123]], [[645, 1124]], [[645, 1125]], [[645, 1126]], [[644, 1127]], [[643, 1128]], [[642, 1129]], [[641, 1130]], [[640, 1131]], [[640, 1132]], [[639, 1133]], [[638, 1134]], [[637, 1134]], [[636, 1135]], [[636, 1136]], [[635, 1137]], [[634, 1138]], [[634, 1139]], [[634, 1140]], [[634, 1141]], [[633, 1142]], [[633, 1143]], [[632, 1144]], [[632, 1145]], [[632, 1146]], [[631, 1147]], [[631, 1148]], [[631, 1149]], [[631, 1150]], [[631, 1151]], [[632, 1152]], [[633, 1153]], [[634, 1154]], [[635, 1155]], [[635, 1156]], [[636, 1156]], [[637, 1157]], [[638, 1157]], [[639, 1156]], [[640, 1156]], [[641, 1156]], [[642, 1155]], [[643, 1154]], [[644, 1154]], [[645, 1153]], [[645, 1152]], [[646, 1151]], [[647, 1150]], [[648, 1149]], [[649, 1149]], [[650, 1149]], [[651, 1148]], [[652, 1147]], [[652, 1146]], [[653, 1145]], [[654, 1145]], [[655, 1145]], [[656, 1145]], [[657, 1145]], [[658, 1145]], [[659, 1145]], [[659, 1144]], [[660, 1143]], [[661, 1142]], [[662, 1142]], [[662, 1141]], [[663, 1140]], [[664, 1139]], [[665, 1138]], [[666, 1138]], [[666, 1137]], [[666, 1136]], [[667, 1135]], [[668, 1135]], [[669, 1135]], [[670, 1134]], [[671, 1133]], [[671, 1132]], [[672, 1131]], [[673, 1130]], [[674, 1130]], [[675, 1130]], [[676, 1130]], [[677, 1129]], [[676, 1128]], [[676, 1127]], [[676, 1126]], [[676, 1125]], [[676, 1124]], [[676, 1123]], [[675, 1122]], [[675, 1121]], [[675, 1120]], [[674, 1119]], [[673, 1118]], [[672, 1117]], [[672, 1116]], [[671, 1115]], [[671, 1114]], [[671, 1113]], [[670, 1112]], [[669, 1111]], [[668, 1111]], [[667, 1111]], [[666, 1111]], [[665, 1111]], [[664, 1111]], [[663, 1111]]]","[[], [[[641, 1157], [640, 1158], [640, 1159], [641, 1159], [642, 1159], [643, 1159], [644, 1158], [645, 1159], [646, 1160], [647, 1160], [648, 1161], [648, 1162], [649, 1162], [650, 1163], [651, 1163], [652, 1163], [653, 1162], [652, 1162], [651, 1161], [650, 1161], [649, 1160], [648, 1159], [647, 1159], [646, 1159], [645, 1159], [644, 1158], [645, 1157], [644, 1157], [643, 1157], [642, 1157]]]]","[[], 8]"
8,8,"[[[140, 1107]], [[139, 1108]], [[138, 1108]], [[138, 1109]], [[138, 1110]], [[138, 1111]], [[139, 1112]], [[140, 1112]], [[141, 1113]], [[141, 1114]], [[141, 1115]], [[141, 1116]], [[142, 1117]], [[143, 1117]], [[144, 1118]], [[145, 1118]], [[146, 1118]], [[147, 1118]], [[148, 1118]], [[149, 1118]], [[149, 1117]], [[150, 1116]], [[150, 1115]], [[150, 1114]], [[150, 1113]], [[150, 1112]], [[149, 1111]], [[148, 1110]], [[147, 1109]], [[146, 1109]], [[145, 1109]], [[144, 1108]], [[143, 1107]], [[142, 1107]], [[141, 1107]]]",[[]],[]
9,9,"[[[525, 1090]], [[524, 1091]], [[523, 1092]], [[522, 1091]], [[521, 1091]], [[521, 1092]], [[521, 1093]], [[521, 1094]], [[521, 1095]], [[521, 1096]], [[520, 1097]], [[521, 1097]], [[522, 1098]], [[523, 1099]], [[523, 1100]], [[523, 1101]], [[523, 1102]], [[523, 1103]], [[522, 1104]], [[522, 1105]], [[521, 1106]], [[522, 1107]], [[522, 1108]], [[523, 1109]], [[523, 1110]], [[523, 1111]], [[523, 1112]], [[523, 1113]], [[523, 1114]], [[523, 1115]], [[523, 1116]], [[523, 1117]], [[524, 1116]], [[525, 1116]], [[526, 1116]], [[527, 1116]], [[528, 1117]], [[529, 1117]], [[530, 1118]], [[531, 1118]], [[532, 1118]], [[532, 1117]], [[533, 1116]], [[533, 1115]], [[533, 1114]], [[532, 1113]], [[532, 1112]], [[532, 1111]], [[532, 1110]], [[532, 1109]], [[532, 1108]], [[532, 1107]], [[532, 1106]], [[533, 1105]], [[532, 1104]], [[532, 1103]], [[532, 1102]], [[532, 1101]], [[532, 1100]], [[532, 1099]], [[532, 1098]], [[532, 1097]], [[531, 1096]], [[531, 1095]], [[531, 1094]], [[530, 1093]], [[530, 1092]], [[529, 1091]], [[528, 1090]], [[527, 1090]], [[526, 1090]]]",[[]],[]
