,ncm_ind,ncm_cordi,pore,pore_ind
0,0,"[[[563, 1167]], [[562, 1168]], [[561, 1168]], [[561, 1169]], [[560, 1170]], [[559, 1170]], [[559, 1171]], [[559, 1172]], [[558, 1173]], [[558, 1174]], [[558, 1175]], [[558, 1176]], [[558, 1177]], [[559, 1178]], [[560, 1179]], [[561, 1179]], [[562, 1179]], [[563, 1178]], [[564, 1178]], [[565, 1179]], [[566, 1179]], [[567, 1179]], [[568, 1179]], [[568, 1178]], [[568, 1177]], [[569, 1176]], [[569, 1175]], [[569, 1174]], [[569, 1173]], [[568, 1172]], [[568, 1171]], [[567, 1170]], [[567, 1169]], [[566, 1168]], [[566, 1167]], [[565, 1168]], [[564, 1168]]]",[[]],[]
1,1,"[[[705, 1148]], [[705, 1149]], [[705, 1150]], [[705, 1151]], [[704, 1152]], [[703, 1153]], [[702, 1153]], [[701, 1153]], [[700, 1153]], [[699, 1153]], [[699, 1154]], [[700, 1154]], [[701, 1153]], [[702, 1153]], [[703, 1153]], [[704, 1154]], [[704, 1155]], [[704, 1156]], [[705, 1157]], [[706, 1156]], [[707, 1156]], [[708, 1156]], [[709, 1157]], [[710, 1156]], [[711, 1156]], [[712, 1155]], [[713, 1154]], [[714, 1153]], [[714, 1152]], [[715, 1151]], [[716, 1151]], [[715, 1151]], [[714, 1151]], [[713, 1151]], [[712, 1151]], [[711, 1151]], [[710, 1150]], [[709, 1149]], [[708, 1148]], [[707, 1148]], [[706, 1148]]]","[[], [[[718, 1140], [719, 1141], [719, 1142], [720, 1143], [720, 1144], [721, 1145], [721, 1146], [721, 1147], [720, 1148], [719, 1148], [718, 1149], [717, 1149], [716, 1149], [716, 1150], [717, 1151], [716, 1152], [715, 1153], [715, 1154], [715, 1155], [716, 1154], [717, 1154], [718, 1154], [719, 1153], [719, 1152], [719, 1151], [720, 1150], [720, 1149], [721, 1148], [722, 1148], [723, 1148], [723, 1147], [722, 1146], [722, 1145], [722, 1144], [722, 1143], [721, 1142], [720, 1141], [719, 1141]]]]","[[], 0]"
2,2,"[[[760, 1146]], [[759, 1147]], [[758, 1148]], [[757, 1149]], [[757, 1150]], [[756, 1151]], [[756, 1152]], [[756, 1153]], [[755, 1154]], [[754, 1155]], [[753, 1156]], [[752, 1156]], [[751, 1155]], [[750, 1154]], [[749, 1155]], [[748, 1156]], [[747, 1155]], [[746, 1156]], [[746, 1157]], [[746, 1158]], [[746, 1159]], [[747, 1160]], [[747, 1161]], [[748, 1162]], [[749, 1163]], [[749, 1164]], [[750, 1164]], [[751, 1165]], [[752, 1165]], [[753, 1165]], [[754, 1165]], [[755, 1165]], [[756, 1165]], [[757, 1165]], [[758, 1164]], [[759, 1164]], [[760, 1163]], [[761, 1162]], [[762, 1162]], [[763, 1161]], [[764, 1161]], [[764, 1160]], [[764, 1159]], [[765, 1158]], [[765, 1157]], [[765, 1156]], [[765, 1155]], [[765, 1154]], [[765, 1153]], [[764, 1152]], [[764, 1151]], [[764, 1150]], [[764, 1149]], [[763, 1148]], [[762, 1147]], [[761, 1146]]]","[[[[753, 1146], [752, 1147], [751, 1148], [750, 1148], [750, 1149], [750, 1150], [749, 1151], [748, 1152], [747, 1152], [746, 1153], [745, 1153], [745, 1154], [744, 1155], [744, 1156], [745, 1156], [746, 1155], [746, 1154], [746, 1153], [747, 1152], [748, 1152], [749, 1152], [750, 1152], [751, 1152], [752, 1152], [753, 1151], [754, 1151], [755, 1150], [755, 1149], [755, 1148], [754, 1147]]], []]","[1, []]"
3,3,"[[[535, 1137]], [[534, 1138]], [[533, 1138]], [[533, 1139]], [[532, 1140]], [[532, 1141]], [[531, 1142]], [[530, 1142]], [[529, 1142]], [[528, 1142]], [[527, 1143]], [[526, 1142]], [[526, 1143]], [[525, 1144]], [[526, 1145]], [[526, 1146]], [[525, 1147]], [[525, 1148]], [[524, 1149]], [[524, 1150]], [[524, 1151]], [[523, 1152]], [[522, 1151]], [[522, 1152]], [[522, 1153]], [[523, 1154]], [[524, 1155]], [[524, 1156]], [[524, 1157]], [[524, 1158]], [[524, 1159]], [[524, 1160]], [[524, 1161]], [[524, 1162]], [[524, 1163]], [[524, 1164]], [[524, 1165]], [[523, 1166]], [[523, 1167]], [[524, 1168]], [[525, 1168]], [[526, 1169]], [[527, 1169]], [[528, 1170]], [[529, 1170]], [[530, 1171]], [[530, 1172]], [[530, 1173]], [[531, 1174]], [[532, 1175]], [[533, 1175]], [[534, 1174]], [[535, 1173]], [[536, 1173]], [[537, 1174]], [[538, 1174]], [[539, 1174]], [[540, 1175]], [[541, 1175]], [[542, 1175]], [[543, 1175]], [[544, 1175]], [[545, 1175]], [[546, 1175]], [[547, 1175]], [[548, 1175]], [[549, 1175]], [[550, 1175]], [[551, 1174]], [[552, 1174]], [[553, 1175]], [[554, 1174]], [[553, 1173]], [[553, 1172]], [[553, 1171]], [[552, 1170]], [[552, 1169]], [[552, 1168]], [[552, 1167]], [[552, 1166]], [[552, 1165]], [[552, 1164]], [[553, 1163]], [[553, 1162]], [[553, 1161]], [[553, 1160]], [[553, 1159]], [[554, 1158]], [[554, 1157]], [[554, 1156]], [[554, 1155]], [[554, 1154]], [[554, 1153]], [[554, 1152]], [[553, 1151]], [[553, 1150]], [[552, 1150]], [[551, 1149]], [[550, 1148]], [[550, 1147]], [[549, 1146]], [[548, 1145]], [[548, 1144]], [[547, 1143]], [[546, 1142]], [[545, 1141]], [[544, 1140]], [[544, 1139]], [[543, 1139]], [[542, 1139]], [[541, 1138]], [[540, 1138]], [[539, 1138]], [[538, 1137]], [[537, 1137]], [[536, 1137]]]","[[], [[[528, 1138], [527, 1139], [526, 1139], [526, 1140], [526, 1141], [525, 1142], [524, 1142], [523, 1143], [522, 1143], [521, 1143], [520, 1143], [519, 1143], [520, 1143], [521, 1143], [522, 1144], [522, 1145], [523, 1145], [524, 1145], [524, 1144], [525, 1143], [525, 1142], [526, 1141], [527, 1140], [528, 1140], [529, 1140], [530, 1141], [531, 1140], [531, 1139], [530, 1138], [529, 1138]]], [[[523, 1163], [522, 1164], [521, 1164], [520, 1165], [519, 1165], [518, 1166], [518, 1167], [519, 1167], [520, 1166], [521, 1166], [522, 1167], [522, 1168], [522, 1169], [523, 1170], [524, 1169], [525, 1169], [526, 1170], [527, 1171], [528, 1172], [528, 1173], [528, 1174], [528, 1175], [529, 1176], [529, 1177], [530, 1177], [531, 1176], [531, 1175], [530, 1174], [529, 1173], [529, 1172], [529, 1171], [528, 1171], [527, 1170], [526, 1170], [525, 1169], [524, 1169], [523, 1168], [522, 1167], [522, 1166], [523, 1165], [523, 1164]]], [[[557, 1109], [556, 1110], [557, 1111], [556, 1112], [555, 1113], [554, 1114], [553, 1115], [552, 1115], [551, 1115], [550, 1114], [550, 1113], [550, 1112], [549, 1111], [548, 1111], [548, 1112], [548, 1113], [547, 1114], [546, 1114], [545, 1113], [544, 1114], [544, 1115], [544, 1116], [544, 1117], [545, 1118], [545, 1119], [546, 1120], [545, 1121], [544, 1121], [543, 1122], [543, 1123], [542, 1124], [541, 1124], [542, 1124], [543, 1125], [544, 1125], [545, 1126], [545, 1127], [545, 1128], [544, 1129], [543, 1130], [543, 1131], [544, 1131], [545, 1132], [546, 1133], [546, 1134], [545, 1135], [545, 1136], [544, 1137], [544, 1138], [545, 1139], [545, 1140], [546, 1141], [547, 1142], [548, 1143], [548, 1142], [548, 1141], [548, 1140], [548, 1139], [547, 1138], [547, 1137], [547, 1136], [547, 1135], [548, 1134], [549, 1134], [550, 1133], [551, 1133], [551, 1132], [551, 1131], [550, 1131], [549, 1131], [548, 1131], [547, 1131], [546, 1131], [545, 1130], [545, 1129], [545, 1128], [545, 1127], [546, 1126], [546, 1125], [545, 1124], [545, 1123], [545, 1122], [545, 1121], [546, 1120], [547, 1120], [548, 1121], [549, 1121], [550, 1121], [551, 1120], [552, 1121], [552, 1122], [552, 1123], [552, 1122], [553, 1121], [552, 1121], [551, 1120], [551, 1119], [552, 1118], [553, 1117], [554, 1116], [555, 1115], [556, 1115], [557, 1114], [558, 1115], [558, 1116], [559, 1115], [560, 1115], [560, 1114], [560, 1113], [560, 1112], [560, 1111], [559, 1110], [558, 1109]]]]","[[], 2, 3, 4]"
4,4,"[[[773, 1132]], [[772, 1133]], [[771, 1134]], [[771, 1135]], [[770, 1136]], [[770, 1137]], [[770, 1138]], [[769, 1139]], [[770, 1140]], [[770, 1141]], [[771, 1142]], [[771, 1143]], [[772, 1144]], [[773, 1145]], [[773, 1146]], [[774, 1147]], [[775, 1148]], [[775, 1149]], [[776, 1150]], [[776, 1151]], [[776, 1152]], [[777, 1153]], [[777, 1154]], [[777, 1155]], [[778, 1156]], [[779, 1157]], [[780, 1157]], [[781, 1158]], [[782, 1159]], [[782, 1160]], [[782, 1161]], [[783, 1161]], [[784, 1162]], [[785, 1163]], [[785, 1164]], [[785, 1165]], [[786, 1166]], [[787, 1166]], [[788, 1167]], [[789, 1168]], [[790, 1167]], [[791, 1168]], [[792, 1168]], [[793, 1168]], [[794, 1168]], [[795, 1168]], [[796, 1167]], [[797, 1167]], [[798, 1167]], [[799, 1166]], [[800, 1166]], [[801, 1165]], [[801, 1164]], [[801, 1163]], [[802, 1162]], [[802, 1161]], [[801, 1160]], [[801, 1159]], [[800, 1159]], [[799, 1158]], [[798, 1157]], [[798, 1156]], [[797, 1155]], [[797, 1154]], [[797, 1153]], [[797, 1152]], [[796, 1151]], [[796, 1150]], [[796, 1149]], [[795, 1148]], [[794, 1147]], [[794, 1146]], [[793, 1145]], [[792, 1144]], [[792, 1143]], [[792, 1142]], [[791, 1141]], [[790, 1140]], [[789, 1139]], [[788, 1138]], [[787, 1137]], [[786, 1136]], [[785, 1135]], [[784, 1135]], [[783, 1134]], [[782, 1133]], [[781, 1132]], [[780, 1132]], [[779, 1132]], [[778, 1132]], [[777, 1132]], [[776, 1132]], [[775, 1132]], [[774, 1132]]]","[[], [[[781, 1160], [781, 1161], [781, 1162], [781, 1163], [782, 1164], [783, 1165], [784, 1165], [785, 1166], [785, 1167], [786, 1168], [787, 1169], [788, 1170], [789, 1170], [790, 1170], [791, 1171], [790, 1172], [791, 1173], [791, 1174], [790, 1175], [791, 1176], [792, 1177], [793, 1177], [794, 1178], [795, 1179], [796, 1180], [797, 1180], [798, 1180], [799, 1180], [800, 1181], [801, 1180], [801, 1179], [801, 1178], [800, 1178], [799, 1178], [798, 1178], [797, 1178], [796, 1178], [795, 1178], [794, 1177], [793, 1176], [793, 1175], [792, 1174], [791, 1173], [792, 1172], [791, 1171], [792, 1170], [793, 1170], [794, 1169], [795, 1169], [796, 1169], [797, 1169], [796, 1169], [795, 1169], [794, 1169], [793, 1169], [792, 1169], [791, 1169], [790, 1169], [789, 1169], [788, 1168], [787, 1167], [786, 1167], [785, 1166], [784, 1165], [784, 1164], [784, 1163], [783, 1162], [782, 1162], [781, 1161]]]]","[[], 5]"
5,5,"[[[660, 1111]], [[659, 1112]], [[659, 1113]], [[658, 1114]], [[657, 1114]], [[656, 1115]], [[656, 1116]], [[655, 1117]], [[654, 1118]], [[653, 1118]], [[652, 1119]], [[651, 1120]], [[650, 1120]], [[649, 1121]], [[648, 1122]], [[647, 1122]], [[647, 1123]], [[646, 1124]], [[645, 1125]], [[644, 1126]], [[644, 1127]], [[643, 1128]], [[642, 1128]], [[641, 1128]], [[641, 1129]], [[641, 1130]], [[641, 1131]], [[640, 1132]], [[639, 1132]], [[638, 1133]], [[637, 1134]], [[636, 1134]], [[635, 1135]], [[635, 1136]], [[635, 1137]], [[634, 1138]], [[634, 1139]], [[634, 1140]], [[634, 1141]], [[633, 1142]], [[633, 1143]], [[633, 1144]], [[632, 1145]], [[631, 1146]], [[632, 1147]], [[632, 1148]], [[632, 1149]], [[632, 1150]], [[632, 1151]], [[633, 1152]], [[634, 1153]], [[635, 1153]], [[636, 1153]], [[637, 1154]], [[638, 1154]], [[639, 1154]], [[640, 1154]], [[641, 1154]], [[641, 1153]], [[641, 1152]], [[642, 1151]], [[643, 1150]], [[644, 1150]], [[645, 1150]], [[646, 1150]], [[647, 1149]], [[648, 1148]], [[649, 1148]], [[649, 1147]], [[649, 1146]], [[649, 1145]], [[650, 1144]], [[651, 1143]], [[652, 1142]], [[653, 1143]], [[654, 1143]], [[655, 1143]], [[656, 1144]], [[657, 1143]], [[658, 1142]], [[659, 1142]], [[660, 1141]], [[661, 1141]], [[662, 1140]], [[663, 1139]], [[663, 1138]], [[663, 1137]], [[664, 1136]], [[665, 1135]], [[666, 1135]], [[667, 1134]], [[668, 1134]], [[669, 1134]], [[670, 1133]], [[670, 1132]], [[671, 1131]], [[672, 1130]], [[673, 1129]], [[674, 1128]], [[675, 1128]], [[676, 1128]], [[676, 1127]], [[676, 1126]], [[676, 1125]], [[676, 1124]], [[675, 1123]], [[675, 1122]], [[674, 1121]], [[674, 1120]], [[674, 1119]], [[673, 1118]], [[673, 1117]], [[672, 1116]], [[671, 1115]], [[671, 1114]], [[671, 1113]], [[670, 1112]], [[669, 1111]], [[668, 1111]], [[667, 1111]], [[666, 1111]], [[665, 1111]], [[664, 1111]], [[663, 1111]], [[662, 1111]], [[661, 1111]]]","[[[[673, 1103], [673, 1104], [672, 1105], [671, 1106], [670, 1106], [669, 1106], [670, 1107], [670, 1108], [670, 1109], [669, 1110], [668, 1110], [667, 1109], [666, 1109], [665, 1109], [664, 1109], [663, 1110], [662, 1109], [661, 1109], [660, 1109], [659, 1110], [660, 1110], [661, 1110], [662, 1110], [663, 1110], [664, 1110], [665, 1110], [666, 1109], [667, 1109], [668, 1110], [669, 1110], [670, 1111], [671, 1112], [672, 1113], [672, 1114], [672, 1115], [673, 1115], [673, 1114], [673, 1113], [673, 1112], [672, 1112], [671, 1111], [671, 1110], [671, 1109], [672, 1108], [673, 1107], [674, 1107], [675, 1107], [676, 1106], [676, 1105], [675, 1104], [674, 1104]]], [[[657, 1113], [656, 1114], [655, 1114], [654, 1115], [653, 1116], [652, 1116], [651, 1116], [650, 1116], [650, 1117], [649, 1118], [648, 1117], [647, 1117], [646, 1117], [645, 1117], [644, 1118], [645, 1118], [646, 1119], [647, 1120], [648, 1121], [649, 1120], [650, 1119], [651, 1119], [652, 1118], [653, 1117], [654, 1117], [655, 1116], [655, 1115], [656, 1114]]], [], [[[647, 1150], [646, 1151], [645, 1152], [644, 1153], [643, 1153], [643, 1154], [642, 1155], [642, 1156], [642, 1157], [641, 1158], [640, 1158], [640, 1159], [641, 1159], [642, 1158], [643, 1158], [644, 1157], [644, 1156], [645, 1155], [646, 1154], [646, 1153], [647, 1152], [648, 1152], [649, 1152], [649, 1151], [649, 1150], [648, 1150]]]]","[6, 7, [], 8]"
6,6,"[[[138, 1106]], [[138, 1107]], [[137, 1108]], [[137, 1109]], [[137, 1110]], [[137, 1111]], [[138, 1112]], [[139, 1113]], [[140, 1114]], [[141, 1115]], [[141, 1116]], [[142, 1117]], [[143, 1117]], [[144, 1118]], [[145, 1118]], [[146, 1118]], [[147, 1118]], [[148, 1118]], [[149, 1118]], [[150, 1118]], [[150, 1117]], [[151, 1116]], [[151, 1115]], [[151, 1114]], [[151, 1113]], [[151, 1112]], [[151, 1111]], [[150, 1110]], [[149, 1109]], [[148, 1108]], [[147, 1108]], [[146, 1107]], [[145, 1107]], [[144, 1106]], [[143, 1106]], [[142, 1106]], [[141, 1106]], [[140, 1106]], [[139, 1106]]]",[[]],[]
7,7,"[[[625, 1096]], [[625, 1097]], [[624, 1098]], [[623, 1099]], [[622, 1100]], [[622, 1101]], [[623, 1102]], [[624, 1103]], [[624, 1104]], [[623, 1105]], [[622, 1105]], [[622, 1106]], [[623, 1107]], [[624, 1108]], [[625, 1108]], [[626, 1107]], [[627, 1107]], [[628, 1108]], [[629, 1109]], [[630, 1110]], [[631, 1111]], [[632, 1110]], [[633, 1110]], [[632, 1109]], [[632, 1108]], [[632, 1107]], [[632, 1106]], [[632, 1105]], [[632, 1104]], [[633, 1103]], [[633, 1102]], [[633, 1101]], [[634, 1100]], [[634, 1099]], [[634, 1098]], [[633, 1097]], [[632, 1097]], [[631, 1096]], [[630, 1096]], [[629, 1096]], [[628, 1097]], [[627, 1097]], [[626, 1097]]]","[[[[626, 1084], [626, 1085], [625, 1086], [625, 1087], [625, 1088], [625, 1089], [626, 1090], [626, 1091], [626, 1092], [627, 1093], [627, 1094], [626, 1095], [626, 1096], [627, 1096], [628, 1096], [629, 1095], [630, 1095], [631, 1095], [632, 1095], [632, 1094], [631, 1093], [631, 1094], [630, 1095], [629, 1094], [629, 1093], [629, 1092], [629, 1091], [630, 1090], [630, 1089], [631, 1088], [632, 1089], [632, 1088], [631, 1088], [630, 1087], [629, 1088], [628, 1089], [627, 1088], [627, 1087], [628, 1086], [628, 1085], [628, 1084], [627, 1084]]], []]","[9, []]"
8,8,"[[[525, 1091]], [[524, 1092]], [[523, 1092]], [[522, 1092]], [[521, 1093]], [[521, 1094]], [[521, 1095]], [[520, 1096]], [[520, 1097]], [[520, 1098]], [[521, 1099]], [[521, 1100]], [[522, 1101]], [[522, 1102]], [[522, 1103]], [[522, 1104]], [[522, 1105]], [[521, 1106]], [[521, 1107]], [[521, 1108]], [[521, 1109]], [[522, 1110]], [[522, 1111]], [[522, 1112]], [[522, 1113]], [[522, 1114]], [[522, 1115]], [[522, 1116]], [[522, 1117]], [[522, 1118]], [[523, 1119]], [[524, 1120]], [[525, 1121]], [[526, 1121]], [[527, 1120]], [[528, 1121]], [[529, 1121]], [[530, 1121]], [[531, 1120]], [[532, 1120]], [[533, 1120]], [[534, 1120]], [[535, 1120]], [[536, 1119]], [[537, 1119]], [[538, 1119]], [[539, 1118]], [[540, 1118]], [[540, 1117]], [[541, 1116]], [[542, 1116]], [[542, 1115]], [[542, 1114]], [[543, 1113]], [[544, 1113]], [[544, 1112]], [[543, 1112]], [[542, 1112]], [[541, 1113]], [[540, 1112]], [[539, 1112]], [[538, 1113]], [[537, 1114]], [[536, 1114]], [[535, 1114]], [[534, 1113]], [[533, 1113]], [[532, 1112]], [[532, 1111]], [[532, 1110]], [[531, 1109]], [[531, 1108]], [[531, 1107]], [[531, 1106]], [[531, 1105]], [[531, 1104]], [[532, 1103]], [[532, 1102]], [[532, 1101]], [[532, 1100]], [[531, 1099]], [[531, 1098]], [[531, 1097]], [[531, 1096]], [[530, 1095]], [[530, 1094]], [[530, 1093]], [[529, 1092]], [[528, 1091]], [[527, 1091]], [[526, 1091]]]","[[[[557, 1109], [556, 1110], [557, 1111], [556, 1112], [555, 1113], [554, 1114], [553, 1115], [552, 1115], [551, 1115], [550, 1114], [550, 1113], [550, 1112], [549, 1111], [548, 1111], [548, 1112], [548, 1113], [547, 1114], [546, 1114], [545, 1113], [544, 1114], [544, 1115], [544, 1116], [544, 1117], [545, 1118], [545, 1119], [546, 1120], [545, 1121], [544, 1121], [543, 1122], [543, 1123], [542, 1124], [541, 1124], [542, 1124], [543, 1125], [544, 1125], [545, 1126], [545, 1127], [545, 1128], [544, 1129], [543, 1130], [543, 1131], [544, 1131], [545, 1132], [546, 1133], [546, 1134], [545, 1135], [545, 1136], [544, 1137], [544, 1138], [545, 1139], [545, 1140], [546, 1141], [547, 1142], [548, 1143], [548, 1142], [548, 1141], [548, 1140], [548, 1139], [547, 1138], [547, 1137], [547, 1136], [547, 1135], [548, 1134], [549, 1134], [550, 1133], [551, 1133], [551, 1132], [551, 1131], [550, 1131], [549, 1131], [548, 1131], [547, 1131], [546, 1131], [545, 1130], [545, 1129], [545, 1128], [545, 1127], [546, 1126], [546, 1125], [545, 1124], [545, 1123], [545, 1122], [545, 1121], [546, 1120], [547, 1120], [548, 1121], [549, 1121], [550, 1121], [551, 1120], [552, 1121], [552, 1122], [552, 1123], [552, 1122], [553, 1121], [552, 1121], [551, 1120], [551, 1119], [552, 1118], [553, 1117], [554, 1116], [555, 1115], [556, 1115], [557, 1114], [558, 1115], [558, 1116], [559, 1115], [560, 1115], [560, 1114], [560, 1113], [560, 1112], [560, 1111], [559, 1110], [558, 1109]]], []]","[4, []]"
9,9,"[[[596, 1086]], [[595, 1087]], [[594, 1087]], [[593, 1087]], [[593, 1088]], [[592, 1089]], [[591, 1089]], [[590, 1090]], [[589, 1091]], [[588, 1091]], [[587, 1092]], [[586, 1093]], [[585, 1094]], [[584, 1094]], [[583, 1094]], [[582, 1095]], [[581, 1096]], [[580, 1096]], [[579, 1097]], [[578, 1098]], [[577, 1098]], [[577, 1099]], [[577, 1100]], [[577, 1101]], [[576, 1102]], [[576, 1103]], [[575, 1104]], [[574, 1105]], [[573, 1105]], [[573, 1106]], [[574, 1107]], [[574, 1108]], [[574, 1109]], [[574, 1110]], [[575, 1110]], [[576, 1111]], [[576, 1112]], [[576, 1113]], [[577, 1114]], [[576, 1115]], [[575, 1116]], [[574, 1117]], [[573, 1118]], [[573, 1119]], [[573, 1120]], [[574, 1120]], [[575, 1120]], [[575, 1119]], [[576, 1118]], [[577, 1118]], [[578, 1118]], [[579, 1118]], [[580, 1118]], [[581, 1119]], [[580, 1120]], [[579, 1121]], [[578, 1122]], [[578, 1123]], [[578, 1124]], [[579, 1125]], [[578, 1126]], [[579, 1127]], [[580, 1128]], [[581, 1129]], [[581, 1130]], [[582, 1131]], [[583, 1132]], [[583, 1133]], [[584, 1134]], [[585, 1135]], [[586, 1135]], [[587, 1135]], [[588, 1135]], [[589, 1135]], [[590, 1134]], [[591, 1133]], [[592, 1132]], [[593, 1131]], [[594, 1131]], [[595, 1130]], [[596, 1131]], [[597, 1132]], [[598, 1133]], [[598, 1134]], [[599, 1135]], [[600, 1136]], [[600, 1137]], [[601, 1138]], [[601, 1139]], [[601, 1140]], [[602, 1141]], [[603, 1142]], [[603, 1143]], [[604, 1144]], [[604, 1145]], [[605, 1146]], [[606, 1147]], [[607, 1148]], [[607, 1149]], [[607, 1150]], [[607, 1151]], [[608, 1152]], [[609, 1153]], [[609, 1154]], [[609, 1155]], [[610, 1156]], [[611, 1156]], [[612, 1157]], [[613, 1157]], [[614, 1157]], [[615, 1157]], [[616, 1156]], [[617, 1155]], [[618, 1154]], [[618, 1153]], [[618, 1152]], [[618, 1151]], [[618, 1150]], [[617, 1149]], [[616, 1148]], [[616, 1147]], [[616, 1146]], [[616, 1145]], [[616, 1144]], [[617, 1143]], [[618, 1142]], [[618, 1141]], [[619, 1140]], [[619, 1139]], [[620, 1138]], [[621, 1137]], [[621, 1136]], [[622, 1135]], [[623, 1135]], [[624, 1134]], [[625, 1133]], [[626, 1132]], [[627, 1131]], [[628, 1130]], [[629, 1130]], [[630, 1129]], [[631, 1128]], [[631, 1127]], [[631, 1126]], [[631, 1125]], [[630, 1124]], [[629, 1124]], [[628, 1123]], [[628, 1122]], [[628, 1121]], [[627, 1120]], [[627, 1119]], [[627, 1118]], [[626, 1118]], [[626, 1119]], [[625, 1120]], [[624, 1120]], [[623, 1120]], [[622, 1119]], [[621, 1118]], [[620, 1118]], [[619, 1117]], [[618, 1116]], [[618, 1115]], [[617, 1114]], [[616, 1113]], [[616, 1112]], [[615, 1112]], [[614, 1112]], [[613, 1112]], [[612, 1113]], [[611, 1113]], [[610, 1113]], [[609, 1114]], [[608, 1114]], [[607, 1113]], [[606, 1113]], [[605, 1112]], [[604, 1111]], [[604, 1110]], [[605, 1109]], [[604, 1108]], [[604, 1107]], [[605, 1106]], [[606, 1105]], [[606, 1104]], [[605, 1103]], [[605, 1102]], [[606, 1101]], [[607, 1100]], [[607, 1099]], [[607, 1098]], [[607, 1097]], [[607, 1096]], [[607, 1095]], [[607, 1094]], [[607, 1093]], [[608, 1092]], [[609, 1092]], [[609, 1091]], [[609, 1090]], [[608, 1089]], [[608, 1088]], [[607, 1088]], [[606, 1088]], [[605, 1088]], [[604, 1087]], [[603, 1087]], [[602, 1087]], [[601, 1087]], [[600, 1086]], [[599, 1086]], [[598, 1086]], [[597, 1086]]]","[[], [[[572, 1088], [571, 1089], [571, 1090], [572, 1090], [573, 1091], [574, 1090], [575, 1091], [575, 1092], [575, 1093], [575, 1094], [575, 1095], [575, 1096], [576, 1097], [575, 1098], [574, 1099], [574, 1100], [574, 1101], [573, 1102], [572, 1102], [571, 1102], [570, 1102], [569, 1102], [570, 1103], [571, 1103], [572, 1104], [573, 1104], [574, 1104], [575, 1103], [575, 1102], [576, 1101], [576, 1100], [576, 1099], [576, 1098], [577, 1097], [578, 1097], [579, 1096], [580, 1095], [581, 1095], [582, 1094], [583, 1093], [584, 1093], [585, 1093], [586, 1092], [585, 1091], [584, 1090], [583, 1090], [582, 1089], [581, 1089], [581, 1090], [581, 1091], [582, 1091], [583, 1092], [582, 1093], [581, 1093], [580, 1093], [579, 1092], [578, 1092], [577, 1092], [576, 1091], [575, 1091], [574, 1090], [574, 1089], [575, 1088], [574, 1088], [573, 1088]]], [[[574, 1111], [574, 1112], [573, 1113], [572, 1113], [571, 1114], [570, 1114], [569, 1114], [568, 1115], [567, 1116], [566, 1116], [565, 1115], [564, 1116], [563, 1117], [563, 1118], [564, 1119], [563, 1120], [562, 1121], [561, 1121], [560, 1121], [560, 1122], [560, 1123], [560, 1124], [561, 1124], [562, 1124], [563, 1123], [564, 1123], [565, 1123], [566, 1123], [567, 1122], [568, 1122], [569, 1123], [570, 1123], [571, 1124], [572, 1124], [572, 1123], [571, 1123], [570, 1122], [569, 1121], [569, 1120], [568, 1119], [567, 1118], [568, 1117], [569, 1117], [570, 1117], [571, 1116], [572, 1115], [573, 1114], [574, 1114], [575, 1114], [576, 1114], [575, 1113], [575, 1112], [575, 1111]]], [[[627, 1111], [627, 1112], [627, 1113], [628, 1113], [629, 1114], [629, 1115], [629, 1116], [629, 1117], [628, 1118], [628, 1119], [628, 1120], [629, 1121], [629, 1122], [629, 1123], [630, 1123], [631, 1124], [632, 1123], [631, 1122], [631, 1121], [631, 1120], [630, 1119], [631, 1118], [631, 1117], [632, 1116], [632, 1115], [632, 1114], [631, 1114], [630, 1113], [629, 1112], [628, 1111]]], [[[610, 1080], [610, 1081], [610, 1082], [610, 1083], [610, 1084], [611, 1085], [612, 1085], [613, 1086], [613, 1087], [614, 1088], [613, 1089], [614, 1089], [615, 1089], [616, 1090], [616, 1091], [617, 1090], [616, 1089], [616, 1088], [617, 1087], [616, 1086], [615, 1085], [614, 1086], [613, 1086], [612, 1085], [611, 1084], [611, 1083], [611, 1082], [611, 1081], [611, 1080]]]]","[[], 11, 12, 13, 14]"
