,ncm_ind,ncm_cordi,pore,pore_ind
0,0,"[[[637, 1173]], [[636, 1174]], [[635, 1175]], [[634, 1175]], [[633, 1175]], [[632, 1176]], [[631, 1176]], [[630, 1177]], [[629, 1177]], [[628, 1178]], [[628, 1179]], [[627, 1180]], [[626, 1181]], [[625, 1182]], [[624, 1182]], [[623, 1181]], [[622, 1182]], [[621, 1182]], [[621, 1183]], [[621, 1184]], [[622, 1185]], [[623, 1185]], [[624, 1185]], [[625, 1186]], [[626, 1187]], [[627, 1188]], [[628, 1189]], [[629, 1190]], [[630, 1190]], [[631, 1190]], [[632, 1190]], [[633, 1191]], [[634, 1192]], [[633, 1193]], [[634, 1193]], [[635, 1194]], [[636, 1194]], [[637, 1194]], [[638, 1194]], [[639, 1194]], [[640, 1194]], [[641, 1193]], [[642, 1192]], [[642, 1191]], [[642, 1190]], [[643, 1189]], [[644, 1188]], [[644, 1187]], [[645, 1186]], [[645, 1185]], [[646, 1184]], [[646, 1183]], [[647, 1182]], [[647, 1181]], [[648, 1180]], [[649, 1180]], [[649, 1179]], [[648, 1178]], [[648, 1177]], [[647, 1176]], [[646, 1176]], [[645, 1175]], [[644, 1175]], [[643, 1175]], [[642, 1175]], [[641, 1174]], [[640, 1173]], [[639, 1173]], [[638, 1173]]]","[[[[664, 1165], [664, 1166], [663, 1167], [662, 1167], [661, 1168], [660, 1169], [659, 1170], [658, 1171], [657, 1171], [656, 1171], [655, 1172], [654, 1172], [654, 1173], [654, 1174], [653, 1175], [652, 1176], [653, 1177], [653, 1178], [653, 1179], [652, 1180], [652, 1181], [651, 1182], [650, 1182], [649, 1182], [648, 1183], [647, 1184], [646, 1185], [646, 1186], [645, 1187], [645, 1188], [644, 1189], [643, 1190], [643, 1191], [643, 1192], [642, 1193], [642, 1194], [641, 1195], [640, 1195], [639, 1195], [638, 1195], [637, 1195], [636, 1195], [635, 1195], [634, 1194], [633, 1194], [632, 1193], [633, 1192], [632, 1191], [631, 1191], [630, 1191], [629, 1191], [628, 1190], [627, 1189], [626, 1188], [625, 1187], [624, 1186], [623, 1186], [622, 1186], [621, 1185], [620, 1186], [619, 1186], [618, 1186], [617, 1186], [618, 1186], [619, 1186], [620, 1186], [621, 1187], [622, 1188], [622, 1189], [622, 1190], [623, 1189], [624, 1189], [625, 1189], [626, 1190], [627, 1191], [628, 1192], [629, 1193], [630, 1194], [630, 1195], [631, 1196], [632, 1196], [633, 1195], [634, 1196], [635, 1195], [636, 1195], [637, 1196], [638, 1196], [639, 1196], [640, 1196], [641, 1196], [642, 1197], [643, 1196], [644, 1195], [645, 1194], [644, 1193], [644, 1192], [645, 1191], [646, 1190], [646, 1189], [646, 1188], [647, 1187], [647, 1186], [648, 1185], [649, 1184], [650, 1184], [651, 1184], [652, 1184], [652, 1183], [652, 1182], [653, 1181], [653, 1180], [653, 1179], [653, 1178], [653, 1177], [654, 1176], [655, 1175], [655, 1174], [656, 1173], [657, 1173], [658, 1172], [659, 1172], [660, 1171], [660, 1170], [661, 1169], [662, 1169], [662, 1168], [663, 1167], [664, 1167], [665, 1166], [666, 1166], [666, 1165], [665, 1165]]]]",[0]
1,1,"[[[800, 1144]], [[799, 1145]], [[798, 1146]], [[798, 1147]], [[797, 1148]], [[796, 1149]], [[796, 1150]], [[796, 1151]], [[795, 1152]], [[795, 1153]], [[794, 1154]], [[794, 1155]], [[794, 1156]], [[794, 1157]], [[794, 1158]], [[793, 1159]], [[793, 1160]], [[794, 1161]], [[794, 1162]], [[794, 1163]], [[794, 1164]], [[794, 1165]], [[794, 1166]], [[795, 1167]], [[795, 1168]], [[795, 1169]], [[796, 1170]], [[797, 1171]], [[798, 1172]], [[799, 1173]], [[800, 1173]], [[801, 1174]], [[802, 1174]], [[803, 1174]], [[804, 1174]], [[805, 1174]], [[806, 1175]], [[807, 1175]], [[808, 1175]], [[809, 1176]], [[810, 1176]], [[811, 1176]], [[812, 1176]], [[813, 1175]], [[814, 1175]], [[815, 1174]], [[816, 1173]], [[817, 1173]], [[818, 1173]], [[819, 1172]], [[820, 1171]], [[821, 1170]], [[821, 1169]], [[822, 1168]], [[822, 1167]], [[822, 1166]], [[821, 1165]], [[821, 1164]], [[821, 1163]], [[821, 1162]], [[820, 1161]], [[820, 1160]], [[820, 1159]], [[820, 1158]], [[820, 1157]], [[819, 1156]], [[819, 1155]], [[818, 1155]], [[817, 1154]], [[817, 1153]], [[817, 1152]], [[817, 1151]], [[816, 1150]], [[815, 1149]], [[814, 1148]], [[814, 1147]], [[813, 1146]], [[812, 1146]], [[811, 1146]], [[810, 1146]], [[809, 1145]], [[808, 1145]], [[807, 1145]], [[806, 1145]], [[805, 1145]], [[804, 1145]], [[803, 1145]], [[802, 1144]], [[801, 1144]]]","[[], [[[816, 1174], [816, 1175], [815, 1176], [814, 1177], [813, 1178], [812, 1178], [811, 1178], [810, 1177], [809, 1177], [808, 1176], [807, 1176], [806, 1176], [805, 1175], [804, 1175], [803, 1175], [802, 1175], [801, 1175], [800, 1176], [801, 1177], [802, 1178], [803, 1179], [803, 1180], [802, 1181], [801, 1182], [800, 1183], [800, 1184], [799, 1185], [799, 1186], [800, 1186], [801, 1185], [801, 1184], [802, 1183], [803, 1182], [804, 1181], [805, 1182], [806, 1182], [807, 1181], [808, 1181], [809, 1180], [809, 1179], [810, 1178], [811, 1178], [812, 1178], [813, 1178], [814, 1178], [815, 1178], [816, 1178], [817, 1178], [818, 1179], [819, 1179], [819, 1178], [818, 1178], [817, 1177], [817, 1176], [816, 1175], [817, 1174]]], [[[815, 1147], [815, 1148], [816, 1149], [817, 1150], [818, 1151], [818, 1152], [818, 1153], [818, 1154], [819, 1154], [820, 1154], [821, 1155], [822, 1155], [823, 1155], [824, 1156], [824, 1157], [823, 1158], [824, 1159], [825, 1158], [825, 1157], [824, 1156], [824, 1155], [823, 1154], [822, 1153], [821, 1152], [820, 1152], [819, 1151], [819, 1150], [818, 1150], [817, 1149], [816, 1148]]]]","[[], 1, 2]"
2,2,"[[[522, 1144]], [[521, 1145]], [[520, 1146]], [[520, 1147]], [[519, 1148]], [[519, 1149]], [[519, 1150]], [[519, 1151]], [[520, 1152]], [[521, 1153]], [[522, 1152]], [[523, 1153]], [[524, 1154]], [[525, 1154]], [[526, 1155]], [[527, 1155]], [[528, 1155]], [[529, 1154]], [[530, 1154]], [[531, 1154]], [[531, 1153]], [[531, 1152]], [[531, 1151]], [[530, 1150]], [[530, 1149]], [[529, 1148]], [[529, 1147]], [[528, 1147]], [[527, 1146]], [[527, 1145]], [[526, 1144]], [[525, 1144]], [[524, 1145]], [[523, 1144]]]","[[], [[[531, 1149], [531, 1150], [532, 1151], [533, 1152], [533, 1153], [532, 1154], [531, 1155], [530, 1156], [529, 1156], [528, 1156], [527, 1156], [526, 1156], [525, 1156], [524, 1156], [523, 1155], [523, 1154], [522, 1154], [521, 1154], [520, 1154], [519, 1154], [518, 1155], [518, 1156], [517, 1157], [516, 1158], [516, 1159], [517, 1160], [518, 1160], [519, 1160], [520, 1159], [520, 1158], [520, 1157], [521, 1156], [522, 1156], [523, 1156], [524, 1157], [525, 1157], [526, 1157], [527, 1157], [528, 1157], [529, 1157], [530, 1157], [531, 1157], [532, 1157], [533, 1158], [534, 1158], [535, 1157], [535, 1156], [535, 1155], [535, 1154], [535, 1153], [536, 1152], [537, 1151], [538, 1151], [539, 1152], [540, 1152], [541, 1152], [540, 1152], [539, 1152], [538, 1151], [538, 1150], [537, 1151], [536, 1151], [535, 1151], [534, 1151], [533, 1151], [532, 1150]]]]","[[], 3]"
3,3,"[[[368, 1131]], [[367, 1132]], [[366, 1132]], [[365, 1132]], [[364, 1132]], [[363, 1132]], [[362, 1132]], [[361, 1132]], [[360, 1132]], [[359, 1133]], [[358, 1134]], [[357, 1135]], [[356, 1136]], [[355, 1137]], [[354, 1138]], [[353, 1138]], [[353, 1139]], [[353, 1140]], [[353, 1141]], [[352, 1142]], [[352, 1143]], [[352, 1144]], [[353, 1145]], [[353, 1146]], [[354, 1147]], [[355, 1148]], [[356, 1149]], [[357, 1149]], [[358, 1148]], [[359, 1148]], [[360, 1147]], [[361, 1147]], [[362, 1147]], [[363, 1147]], [[364, 1148]], [[365, 1148]], [[366, 1148]], [[367, 1148]], [[368, 1148]], [[369, 1148]], [[370, 1148]], [[371, 1148]], [[372, 1148]], [[373, 1148]], [[374, 1148]], [[375, 1147]], [[376, 1147]], [[377, 1146]], [[377, 1145]], [[377, 1144]], [[377, 1143]], [[377, 1142]], [[377, 1141]], [[377, 1140]], [[376, 1139]], [[376, 1138]], [[376, 1137]], [[376, 1136]], [[375, 1135]], [[375, 1134]], [[374, 1133]], [[373, 1132]], [[372, 1132]], [[371, 1132]], [[370, 1131]], [[369, 1132]]]","[[[[361, 1130], [360, 1131], [359, 1131], [358, 1131], [357, 1131], [356, 1131], [355, 1132], [354, 1133], [354, 1134], [354, 1135], [353, 1136], [352, 1136], [352, 1137], [352, 1138], [353, 1137], [354, 1137], [355, 1136], [356, 1135], [357, 1134], [358, 1133], [359, 1132], [360, 1131], [361, 1131], [362, 1131], [363, 1131], [363, 1130], [362, 1130]]], [], [[[351, 1145], [351, 1146], [350, 1147], [349, 1147], [348, 1148], [347, 1148], [346, 1148], [345, 1148], [345, 1149], [346, 1149], [347, 1150], [348, 1150], [349, 1150], [350, 1150], [351, 1149], [352, 1150], [353, 1150], [354, 1151], [355, 1152], [356, 1152], [356, 1151], [356, 1150], [355, 1149], [354, 1148], [353, 1147], [352, 1146], [352, 1145]]]]","[4, [], 5]"
4,4,"[[[733, 1122]], [[732, 1123]], [[731, 1123]], [[730, 1123]], [[729, 1124]], [[728, 1125]], [[727, 1126]], [[726, 1127]], [[725, 1127]], [[724, 1128]], [[723, 1129]], [[722, 1130]], [[721, 1131]], [[720, 1132]], [[719, 1133]], [[719, 1134]], [[718, 1135]], [[717, 1135]], [[716, 1136]], [[715, 1136]], [[714, 1137]], [[713, 1137]], [[712, 1138]], [[711, 1139]], [[710, 1140]], [[709, 1141]], [[708, 1142]], [[707, 1143]], [[706, 1144]], [[705, 1144]], [[705, 1145]], [[704, 1146]], [[704, 1147]], [[704, 1148]], [[704, 1149]], [[703, 1150]], [[703, 1151]], [[704, 1152]], [[705, 1152]], [[706, 1152]], [[707, 1153]], [[708, 1153]], [[709, 1153]], [[710, 1154]], [[711, 1154]], [[712, 1154]], [[713, 1154]], [[714, 1154]], [[715, 1154]], [[716, 1154]], [[717, 1154]], [[718, 1153]], [[719, 1153]], [[719, 1152]], [[720, 1151]], [[721, 1150]], [[722, 1149]], [[722, 1148]], [[723, 1147]], [[724, 1146]], [[725, 1146]], [[726, 1146]], [[727, 1146]], [[728, 1146]], [[729, 1145]], [[730, 1144]], [[731, 1143]], [[732, 1142]], [[733, 1141]], [[734, 1140]], [[735, 1139]], [[736, 1139]], [[737, 1138]], [[738, 1137]], [[739, 1137]], [[740, 1136]], [[741, 1135]], [[742, 1134]], [[742, 1133]], [[742, 1132]], [[742, 1131]], [[743, 1130]], [[742, 1129]], [[741, 1128]], [[740, 1127]], [[740, 1126]], [[739, 1125]], [[739, 1124]], [[738, 1123]], [[737, 1123]], [[736, 1122]], [[735, 1122]], [[734, 1122]]]","[[], [[[697, 1130], [697, 1131], [697, 1132], [698, 1133], [698, 1134], [698, 1135], [698, 1136], [698, 1137], [699, 1138], [699, 1139], [699, 1140], [698, 1141], [697, 1142], [697, 1143], [696, 1144], [696, 1145], [697, 1146], [696, 1147], [695, 1147], [696, 1147], [697, 1147], [697, 1146], [697, 1145], [697, 1144], [698, 1143], [699, 1143], [699, 1142], [699, 1141], [700, 1140], [701, 1139], [701, 1138], [701, 1137], [702, 1136], [703, 1136], [704, 1136], [703, 1136], [702, 1136], [701, 1136], [700, 1136], [699, 1135], [698, 1134], [698, 1133], [699, 1132], [699, 1131], [698, 1131]]]]","[[], 6]"
5,5,"[[[499, 1122]], [[498, 1123]], [[497, 1123]], [[496, 1123]], [[496, 1124]], [[495, 1125]], [[494, 1126]], [[493, 1127]], [[493, 1128]], [[493, 1129]], [[492, 1130]], [[492, 1131]], [[491, 1132]], [[490, 1133]], [[489, 1134]], [[488, 1135]], [[488, 1136]], [[488, 1137]], [[488, 1138]], [[488, 1139]], [[489, 1140]], [[489, 1141]], [[488, 1142]], [[488, 1143]], [[488, 1144]], [[489, 1145]], [[490, 1146]], [[490, 1147]], [[490, 1148]], [[490, 1149]], [[490, 1150]], [[490, 1151]], [[490, 1152]], [[491, 1153]], [[491, 1154]], [[492, 1154]], [[493, 1155]], [[494, 1155]], [[495, 1155]], [[496, 1155]], [[497, 1155]], [[498, 1155]], [[499, 1154]], [[500, 1154]], [[501, 1154]], [[502, 1155]], [[503, 1156]], [[504, 1156]], [[505, 1156]], [[506, 1156]], [[507, 1156]], [[508, 1156]], [[509, 1155]], [[510, 1155]], [[511, 1155]], [[512, 1154]], [[513, 1153]], [[514, 1153]], [[515, 1152]], [[515, 1151]], [[516, 1150]], [[516, 1149]], [[516, 1148]], [[516, 1147]], [[516, 1146]], [[517, 1145]], [[517, 1144]], [[518, 1143]], [[518, 1142]], [[519, 1141]], [[520, 1140]], [[521, 1140]], [[522, 1140]], [[521, 1140]], [[520, 1139]], [[520, 1138]], [[521, 1137]], [[522, 1137]], [[522, 1136]], [[523, 1135]], [[523, 1134]], [[523, 1133]], [[523, 1132]], [[523, 1131]], [[523, 1130]], [[522, 1129]], [[521, 1128]], [[521, 1127]], [[520, 1127]], [[519, 1126]], [[518, 1125]], [[517, 1124]], [[516, 1123]], [[515, 1123]], [[514, 1123]], [[513, 1123]], [[512, 1123]], [[511, 1123]], [[510, 1123]], [[509, 1123]], [[508, 1123]], [[507, 1124]], [[506, 1123]], [[505, 1123]], [[504, 1123]], [[503, 1123]], [[502, 1123]], [[501, 1122]], [[500, 1122]]]","[[], [[[531, 1149], [531, 1150], [532, 1151], [533, 1152], [533, 1153], [532, 1154], [531, 1155], [530, 1156], [529, 1156], [528, 1156], [527, 1156], [526, 1156], [525, 1156], [524, 1156], [523, 1155], [523, 1154], [522, 1154], [521, 1154], [520, 1154], [519, 1154], [518, 1155], [518, 1156], [517, 1157], [516, 1158], [516, 1159], [517, 1160], [518, 1160], [519, 1160], [520, 1159], [520, 1158], [520, 1157], [521, 1156], [522, 1156], [523, 1156], [524, 1157], [525, 1157], [526, 1157], [527, 1157], [528, 1157], [529, 1157], [530, 1157], [531, 1157], [532, 1157], [533, 1158], [534, 1158], [535, 1157], [535, 1156], [535, 1155], [535, 1154], [535, 1153], [536, 1152], [537, 1151], [538, 1151], [539, 1152], [540, 1152], [541, 1152], [540, 1152], [539, 1152], [538, 1151], [538, 1150], [537, 1151], [536, 1151], [535, 1151], [534, 1151], [533, 1151], [532, 1150]]]]","[[], 3]"
6,6,"[[[400, 1119]], [[399, 1120]], [[398, 1121]], [[397, 1122]], [[397, 1123]], [[396, 1124]], [[396, 1125]], [[395, 1126]], [[395, 1127]], [[395, 1128]], [[394, 1129]], [[393, 1130]], [[392, 1131]], [[391, 1131]], [[391, 1132]], [[390, 1133]], [[390, 1134]], [[390, 1135]], [[390, 1136]], [[390, 1137]], [[389, 1138]], [[388, 1138]], [[388, 1139]], [[388, 1140]], [[388, 1141]], [[389, 1141]], [[390, 1141]], [[391, 1140]], [[392, 1139]], [[393, 1139]], [[394, 1138]], [[395, 1138]], [[396, 1138]], [[397, 1139]], [[398, 1139]], [[399, 1139]], [[400, 1139]], [[401, 1139]], [[402, 1139]], [[403, 1139]], [[404, 1139]], [[405, 1139]], [[406, 1139]], [[407, 1139]], [[408, 1139]], [[409, 1139]], [[410, 1139]], [[411, 1139]], [[412, 1138]], [[413, 1138]], [[414, 1139]], [[414, 1140]], [[413, 1141]], [[412, 1142]], [[411, 1143]], [[410, 1143]], [[411, 1144]], [[410, 1145]], [[410, 1146]], [[410, 1147]], [[410, 1148]], [[409, 1149]], [[410, 1150]], [[409, 1151]], [[408, 1151]], [[408, 1152]], [[408, 1153]], [[407, 1154]], [[407, 1155]], [[407, 1156]], [[408, 1157]], [[408, 1158]], [[408, 1159]], [[408, 1160]], [[408, 1161]], [[409, 1162]], [[410, 1162]], [[411, 1163]], [[412, 1164]], [[413, 1164]], [[414, 1164]], [[415, 1164]], [[416, 1164]], [[417, 1163]], [[418, 1164]], [[418, 1165]], [[417, 1166]], [[417, 1167]], [[416, 1168]], [[416, 1169]], [[416, 1170]], [[415, 1171]], [[415, 1172]], [[415, 1173]], [[414, 1174]], [[414, 1175]], [[414, 1176]], [[414, 1177]], [[414, 1178]], [[414, 1179]], [[414, 1180]], [[415, 1181]], [[415, 1182]], [[415, 1183]], [[416, 1183]], [[417, 1184]], [[417, 1185]], [[418, 1186]], [[419, 1186]], [[420, 1187]], [[421, 1187]], [[422, 1188]], [[423, 1188]], [[424, 1188]], [[425, 1189]], [[426, 1189]], [[427, 1190]], [[428, 1190]], [[429, 1190]], [[430, 1190]], [[431, 1189]], [[432, 1189]], [[433, 1188]], [[434, 1188]], [[435, 1187]], [[436, 1187]], [[437, 1186]], [[438, 1186]], [[439, 1186]], [[440, 1185]], [[441, 1185]], [[442, 1185]], [[443, 1185]], [[444, 1184]], [[445, 1184]], [[446, 1183]], [[447, 1182]], [[448, 1182]], [[449, 1181]], [[450, 1181]], [[451, 1180]], [[452, 1180]], [[453, 1180]], [[454, 1179]], [[455, 1178]], [[456, 1177]], [[457, 1176]], [[458, 1176]], [[458, 1175]], [[459, 1174]], [[460, 1173]], [[460, 1172]], [[461, 1171]], [[461, 1170]], [[462, 1169]], [[462, 1168]], [[463, 1167]], [[463, 1166]], [[463, 1165]], [[464, 1164]], [[464, 1163]], [[465, 1162]], [[465, 1161]], [[465, 1160]], [[466, 1159]], [[466, 1158]], [[467, 1157]], [[467, 1156]], [[467, 1155]], [[467, 1154]], [[467, 1153]], [[467, 1152]], [[466, 1151]], [[466, 1150]], [[466, 1149]], [[465, 1148]], [[464, 1147]], [[463, 1146]], [[462, 1146]], [[461, 1146]], [[460, 1145]], [[459, 1145]], [[458, 1144]], [[457, 1144]], [[456, 1143]], [[455, 1143]], [[454, 1143]], [[453, 1143]], [[452, 1143]], [[451, 1143]], [[450, 1143]], [[449, 1144]], [[448, 1145]], [[447, 1145]], [[446, 1146]], [[445, 1146]], [[444, 1147]], [[443, 1147]], [[442, 1148]], [[441, 1148]], [[440, 1149]], [[439, 1149]], [[438, 1150]], [[437, 1150]], [[436, 1151]], [[435, 1152]], [[435, 1153]], [[434, 1154]], [[434, 1155]], [[433, 1156]], [[433, 1157]], [[432, 1158]], [[431, 1159]], [[430, 1159]], [[429, 1159]], [[428, 1160]], [[427, 1160]], [[426, 1160]], [[425, 1160]], [[424, 1160]], [[423, 1161]], [[422, 1161]], [[421, 1160]], [[422, 1159]], [[422, 1158]], [[422, 1157]], [[422, 1156]], [[423, 1155]], [[423, 1154]], [[423, 1153]], [[424, 1152]], [[425, 1151]], [[425, 1150]], [[425, 1149]], [[426, 1148]], [[426, 1147]], [[426, 1146]], [[426, 1145]], [[426, 1144]], [[426, 1143]], [[426, 1142]], [[425, 1142]], [[424, 1141]], [[423, 1140]], [[424, 1139]], [[423, 1138]], [[422, 1138]], [[421, 1137]], [[420, 1136]], [[419, 1136]], [[418, 1136]], [[417, 1136]], [[416, 1136]], [[415, 1137]], [[414, 1137]], [[413, 1136]], [[413, 1135]], [[413, 1134]], [[413, 1133]], [[413, 1132]], [[413, 1131]], [[413, 1130]], [[412, 1129]], [[412, 1128]], [[412, 1127]], [[412, 1126]], [[411, 1125]], [[411, 1124]], [[410, 1123]], [[409, 1123]], [[408, 1123]], [[407, 1122]], [[406, 1122]], [[405, 1121]], [[405, 1120]], [[405, 1119]], [[404, 1119]], [[403, 1119]], [[402, 1119]], [[401, 1119]]]","[[], [[[383, 1122], [383, 1123], [383, 1124], [384, 1125], [384, 1126], [384, 1127], [383, 1128], [382, 1128], [382, 1129], [382, 1130], [382, 1131], [383, 1132], [384, 1133], [385, 1134], [385, 1135], [385, 1136], [386, 1137], [387, 1137], [388, 1137], [388, 1136], [387, 1136], [386, 1135], [386, 1134], [386, 1133], [386, 1132], [386, 1131], [385, 1130], [385, 1129], [384, 1128], [384, 1127], [385, 1126], [386, 1125], [386, 1124], [385, 1123], [385, 1122], [384, 1122]]], [[[394, 1139], [393, 1140], [392, 1140], [392, 1141], [393, 1141], [394, 1141], [395, 1142], [396, 1142], [397, 1143], [398, 1142], [399, 1142], [400, 1141], [401, 1142], [402, 1142], [403, 1142], [404, 1142], [405, 1142], [406, 1142], [407, 1141], [408, 1142], [409, 1142], [410, 1142], [410, 1141], [410, 1140], [409, 1140], [408, 1140], [407, 1140], [406, 1140], [405, 1140], [404, 1140], [403, 1140], [402, 1140], [401, 1140], [400, 1140], [399, 1140], [398, 1140], [397, 1140], [396, 1139], [395, 1139]]]]","[[], 8, 9]"
7,7,"[[[523, 1111]], [[523, 1112]], [[523, 1113]], [[523, 1114]], [[523, 1115]], [[523, 1116]], [[523, 1117]], [[523, 1118]], [[524, 1119]], [[524, 1120]], [[524, 1121]], [[525, 1122]], [[526, 1123]], [[527, 1124]], [[527, 1125]], [[528, 1126]], [[529, 1126]], [[530, 1126]], [[531, 1126]], [[532, 1127]], [[533, 1127]], [[534, 1126]], [[535, 1125]], [[536, 1125]], [[537, 1125]], [[537, 1124]], [[536, 1124]], [[535, 1123]], [[535, 1122]], [[535, 1121]], [[535, 1120]], [[536, 1119]], [[536, 1118]], [[536, 1117]], [[536, 1116]], [[537, 1115]], [[536, 1114]], [[535, 1113]], [[534, 1113]], [[533, 1112]], [[532, 1112]], [[531, 1112]], [[530, 1112]], [[529, 1112]], [[528, 1112]], [[527, 1112]], [[526, 1112]], [[525, 1112]], [[524, 1112]]]","[[], [[[530, 1098], [530, 1099], [530, 1100], [529, 1101], [528, 1100], [527, 1101], [527, 1102], [526, 1103], [526, 1104], [526, 1105], [527, 1104], [528, 1103], [529, 1103], [530, 1104], [529, 1105], [529, 1106], [529, 1107], [530, 1107], [531, 1108], [531, 1109], [530, 1110], [529, 1110], [528, 1110], [527, 1110], [527, 1111], [528, 1111], [529, 1111], [530, 1111], [531, 1111], [532, 1111], [532, 1110], [532, 1109], [532, 1108], [531, 1107], [532, 1106], [533, 1105], [534, 1105], [535, 1105], [536, 1105], [536, 1104], [536, 1103], [536, 1102], [537, 1101], [538, 1101], [539, 1101], [540, 1102], [540, 1101], [539, 1100], [538, 1100], [537, 1099], [536, 1099], [535, 1100], [534, 1101], [533, 1100], [532, 1099], [531, 1098]]]]","[[], 10]"
8,8,"[[[40, 1106]], [[39, 1107]], [[38, 1107]], [[37, 1107]], [[36, 1108]], [[35, 1108]], [[34, 1109]], [[34, 1110]], [[33, 1111]], [[32, 1111]], [[31, 1111]], [[30, 1111]], [[29, 1110]], [[28, 1110]], [[27, 1109]], [[26, 1109]], [[25, 1109]], [[24, 1110]], [[23, 1110]], [[23, 1111]], [[22, 1112]], [[21, 1113]], [[21, 1114]], [[20, 1115]], [[21, 1116]], [[20, 1117]], [[20, 1118]], [[21, 1119]], [[21, 1120]], [[21, 1121]], [[21, 1122]], [[21, 1123]], [[21, 1124]], [[21, 1125]], [[21, 1126]], [[22, 1127]], [[22, 1128]], [[23, 1129]], [[23, 1130]], [[24, 1130]], [[25, 1131]], [[26, 1132]], [[27, 1132]], [[28, 1132]], [[29, 1132]], [[30, 1131]], [[31, 1130]], [[32, 1129]], [[33, 1128]], [[33, 1127]], [[33, 1126]], [[33, 1125]], [[33, 1124]], [[34, 1123]], [[33, 1123]], [[32, 1122]], [[33, 1121]], [[34, 1120]], [[35, 1120]], [[36, 1121]], [[37, 1122]], [[38, 1123]], [[39, 1124]], [[40, 1125]], [[41, 1126]], [[40, 1127]], [[41, 1128]], [[41, 1127]], [[41, 1126]], [[42, 1125]], [[43, 1125]], [[44, 1125]], [[45, 1124]], [[46, 1124]], [[47, 1124]], [[48, 1124]], [[49, 1124]], [[50, 1125]], [[51, 1125]], [[52, 1126]], [[53, 1125]], [[54, 1125]], [[55, 1124]], [[56, 1124]], [[57, 1123]], [[57, 1122]], [[58, 1121]], [[58, 1120]], [[59, 1119]], [[58, 1118]], [[57, 1117]], [[56, 1116]], [[55, 1115]], [[54, 1114]], [[53, 1113]], [[52, 1113]], [[51, 1112]], [[51, 1111]], [[50, 1110]], [[49, 1110]], [[48, 1109]], [[47, 1109]], [[46, 1109]], [[45, 1108]], [[44, 1107]], [[43, 1107]], [[42, 1107]], [[41, 1107]]]","[[], [[[34, 1121], [34, 1122], [35, 1123], [35, 1124], [35, 1125], [36, 1126], [35, 1127], [34, 1128], [34, 1129], [34, 1130], [34, 1131], [35, 1131], [36, 1130], [36, 1129], [35, 1128], [35, 1127], [36, 1126], [37, 1126], [38, 1127], [39, 1128], [39, 1129], [39, 1130], [40, 1130], [41, 1129], [40, 1128], [39, 1127], [40, 1126], [39, 1125], [38, 1124], [37, 1123], [36, 1122], [35, 1121]]]]","[[], 11]"
9,9,"[[[474, 1101]], [[473, 1102]], [[472, 1103]], [[471, 1104]], [[470, 1105]], [[469, 1105]], [[468, 1106]], [[467, 1106]], [[466, 1106]], [[465, 1107]], [[464, 1108]], [[463, 1109]], [[463, 1110]], [[462, 1111]], [[462, 1112]], [[461, 1113]], [[460, 1113]], [[460, 1114]], [[461, 1115]], [[461, 1116]], [[461, 1117]], [[462, 1118]], [[463, 1118]], [[464, 1119]], [[465, 1120]], [[465, 1121]], [[465, 1122]], [[466, 1123]], [[466, 1124]], [[467, 1125]], [[467, 1126]], [[468, 1127]], [[469, 1128]], [[470, 1129]], [[471, 1130]], [[471, 1131]], [[472, 1132]], [[473, 1133]], [[473, 1134]], [[473, 1135]], [[474, 1136]], [[475, 1136]], [[476, 1137]], [[476, 1138]], [[477, 1138]], [[478, 1138]], [[479, 1138]], [[480, 1138]], [[481, 1138]], [[482, 1137]], [[483, 1136]], [[483, 1135]], [[484, 1134]], [[484, 1133]], [[484, 1132]], [[484, 1131]], [[483, 1130]], [[483, 1129]], [[482, 1128]], [[482, 1127]], [[482, 1126]], [[482, 1125]], [[483, 1124]], [[484, 1124]], [[485, 1124]], [[486, 1123]], [[487, 1123]], [[488, 1123]], [[489, 1123]], [[490, 1122]], [[491, 1122]], [[492, 1121]], [[493, 1121]], [[493, 1120]], [[493, 1119]], [[494, 1118]], [[494, 1117]], [[494, 1116]], [[494, 1115]], [[494, 1114]], [[494, 1113]], [[495, 1112]], [[495, 1111]], [[494, 1110]], [[494, 1109]], [[494, 1108]], [[494, 1107]], [[493, 1106]], [[493, 1105]], [[492, 1104]], [[491, 1104]], [[490, 1103]], [[489, 1102]], [[488, 1102]], [[487, 1101]], [[486, 1101]], [[485, 1101]], [[484, 1101]], [[483, 1101]], [[482, 1101]], [[481, 1101]], [[480, 1101]], [[479, 1101]], [[478, 1101]], [[477, 1101]], [[476, 1101]], [[475, 1101]]]","[[], [[[457, 1111], [456, 1112], [457, 1113], [458, 1114], [458, 1115], [459, 1116], [460, 1117], [460, 1118], [460, 1119], [461, 1119], [462, 1120], [463, 1121], [463, 1122], [462, 1123], [461, 1123], [462, 1123], [463, 1122], [464, 1123], [464, 1122], [464, 1121], [464, 1120], [463, 1119], [462, 1119], [461, 1118], [460, 1117], [460, 1116], [460, 1115], [459, 1114], [459, 1113], [459, 1112], [458, 1112]]]]","[[], 12]"
