,ncm_ind,ncm_cordi,pore,pore_ind
0,0,"[[[705, 1158]], [[704, 1159]], [[703, 1159]], [[702, 1159]], [[701, 1160]], [[700, 1161]], [[699, 1161]], [[698, 1161]], [[697, 1161]], [[696, 1161]], [[695, 1162]], [[694, 1162]], [[693, 1162]], [[692, 1163]], [[691, 1163]], [[690, 1163]], [[689, 1163]], [[688, 1163]], [[687, 1164]], [[686, 1165]], [[685, 1166]], [[685, 1167]], [[685, 1168]], [[685, 1169]], [[686, 1170]], [[687, 1171]], [[688, 1170]], [[689, 1170]], [[690, 1170]], [[691, 1170]], [[692, 1170]], [[693, 1171]], [[693, 1172]], [[694, 1173]], [[695, 1173]], [[696, 1173]], [[697, 1173]], [[698, 1173]], [[699, 1174]], [[700, 1174]], [[701, 1175]], [[702, 1176]], [[703, 1176]], [[704, 1177]], [[705, 1177]], [[706, 1177]], [[707, 1177]], [[708, 1177]], [[709, 1178]], [[710, 1178]], [[711, 1178]], [[712, 1178]], [[712, 1177]], [[712, 1176]], [[713, 1175]], [[713, 1174]], [[713, 1173]], [[713, 1172]], [[713, 1171]], [[714, 1170]], [[715, 1169]], [[715, 1168]], [[715, 1167]], [[715, 1166]], [[715, 1165]], [[714, 1164]], [[713, 1163]], [[712, 1162]], [[711, 1161]], [[711, 1160]], [[710, 1160]], [[709, 1159]], [[709, 1158]], [[708, 1158]], [[707, 1158]], [[706, 1158]]]","[[[[707, 1155], [706, 1156], [705, 1157], [704, 1157], [705, 1157], [706, 1157], [707, 1157], [708, 1157], [709, 1157], [710, 1158], [710, 1159], [711, 1159], [712, 1160], [712, 1161], [713, 1162], [714, 1162], [715, 1161], [716, 1161], [716, 1160], [715, 1160], [714, 1160], [713, 1160], [712, 1159], [711, 1158], [710, 1157], [710, 1156], [709, 1156], [708, 1155]]], [], [[[695, 1148], [694, 1149], [694, 1150], [693, 1151], [693, 1152], [693, 1153], [692, 1154], [691, 1155], [690, 1156], [689, 1157], [690, 1158], [690, 1159], [690, 1160], [689, 1161], [688, 1161], [687, 1162], [688, 1162], [689, 1161], [690, 1161], [691, 1161], [692, 1161], [693, 1161], [693, 1160], [692, 1159], [691, 1158], [692, 1157], [693, 1157], [694, 1156], [695, 1156], [696, 1156], [697, 1156], [697, 1155], [696, 1154], [696, 1153], [695, 1152], [695, 1151], [695, 1150], [695, 1149]]]]","[0, [], 1]"
1,1,"[[[502, 1158]], [[502, 1159]], [[502, 1160]], [[502, 1161]], [[502, 1162]], [[502, 1163]], [[503, 1163]], [[504, 1163]], [[505, 1164]], [[506, 1165]], [[507, 1166]], [[507, 1167]], [[507, 1168]], [[508, 1169]], [[509, 1170]], [[509, 1171]], [[509, 1172]], [[509, 1173]], [[510, 1174]], [[511, 1174]], [[512, 1175]], [[513, 1175]], [[514, 1175]], [[515, 1175]], [[516, 1175]], [[517, 1175]], [[518, 1176]], [[519, 1175]], [[520, 1176]], [[521, 1175]], [[522, 1175]], [[523, 1175]], [[524, 1175]], [[525, 1176]], [[525, 1175]], [[525, 1174]], [[525, 1173]], [[525, 1172]], [[525, 1171]], [[526, 1170]], [[527, 1170]], [[528, 1170]], [[529, 1171]], [[530, 1171]], [[531, 1171]], [[532, 1171]], [[532, 1170]], [[532, 1169]], [[532, 1168]], [[532, 1167]], [[531, 1167]], [[530, 1167]], [[529, 1166]], [[528, 1166]], [[527, 1165]], [[526, 1166]], [[525, 1166]], [[524, 1166]], [[523, 1165]], [[522, 1164]], [[521, 1164]], [[520, 1163]], [[519, 1163]], [[518, 1162]], [[517, 1163]], [[516, 1163]], [[515, 1162]], [[514, 1162]], [[513, 1161]], [[512, 1160]], [[511, 1159]], [[510, 1158]], [[509, 1158]], [[508, 1158]], [[507, 1158]], [[506, 1158]], [[505, 1159]], [[504, 1159]], [[503, 1158]]]","[[], [[[526, 1171], [526, 1172], [526, 1173], [527, 1174], [527, 1175], [528, 1176], [528, 1177], [528, 1178], [527, 1179], [527, 1180], [526, 1181], [525, 1181], [524, 1180], [523, 1179], [523, 1180], [522, 1181], [523, 1182], [524, 1181], [525, 1182], [525, 1183], [524, 1184], [523, 1184], [522, 1184], [522, 1185], [522, 1186], [522, 1187], [521, 1188], [520, 1189], [519, 1190], [519, 1191], [519, 1192], [519, 1193], [519, 1194], [520, 1193], [521, 1192], [521, 1191], [521, 1190], [522, 1189], [522, 1188], [522, 1187], [523, 1186], [524, 1186], [525, 1185], [526, 1185], [526, 1184], [526, 1183], [526, 1182], [527, 1181], [528, 1181], [529, 1181], [530, 1181], [531, 1181], [532, 1180], [532, 1179], [531, 1179], [530, 1179], [529, 1178], [530, 1177], [530, 1176], [530, 1175], [530, 1174], [530, 1173], [529, 1172], [528, 1171], [527, 1171]]]]","[[], 2]"
2,2,"[[[563, 1151]], [[562, 1152]], [[562, 1153]], [[561, 1154]], [[560, 1154]], [[560, 1155]], [[559, 1156]], [[558, 1157]], [[557, 1158]], [[556, 1159]], [[555, 1159]], [[554, 1160]], [[553, 1161]], [[552, 1161]], [[552, 1162]], [[552, 1163]], [[551, 1164]], [[551, 1165]], [[551, 1166]], [[550, 1167]], [[550, 1168]], [[550, 1169]], [[550, 1170]], [[549, 1171]], [[550, 1172]], [[550, 1173]], [[550, 1174]], [[550, 1175]], [[549, 1176]], [[549, 1177]], [[548, 1178]], [[548, 1179]], [[549, 1180]], [[549, 1181]], [[549, 1182]], [[549, 1183]], [[549, 1184]], [[550, 1185]], [[551, 1186]], [[551, 1187]], [[552, 1187]], [[553, 1187]], [[554, 1188]], [[555, 1188]], [[556, 1188]], [[557, 1188]], [[558, 1188]], [[559, 1188]], [[560, 1188]], [[561, 1188]], [[562, 1188]], [[563, 1188]], [[564, 1188]], [[565, 1188]], [[566, 1188]], [[567, 1188]], [[568, 1187]], [[568, 1186]], [[569, 1185]], [[570, 1184]], [[571, 1184]], [[572, 1184]], [[573, 1184]], [[574, 1183]], [[575, 1182]], [[575, 1181]], [[575, 1180]], [[576, 1179]], [[577, 1178]], [[577, 1177]], [[576, 1176]], [[576, 1175]], [[575, 1174]], [[575, 1173]], [[574, 1172]], [[574, 1171]], [[574, 1170]], [[573, 1169]], [[573, 1168]], [[573, 1167]], [[572, 1166]], [[572, 1165]], [[571, 1164]], [[571, 1163]], [[571, 1162]], [[570, 1161]], [[570, 1160]], [[569, 1159]], [[568, 1158]], [[567, 1157]], [[566, 1156]], [[566, 1155]], [[565, 1154]], [[565, 1153]], [[565, 1152]], [[564, 1151]]]","[[], [[[577, 1179], [576, 1180], [576, 1181], [576, 1182], [575, 1183], [574, 1184], [573, 1185], [572, 1185], [571, 1185], [570, 1185], [569, 1186], [569, 1187], [568, 1188], [568, 1189], [569, 1189], [569, 1188], [570, 1187], [571, 1187], [572, 1187], [573, 1186], [574, 1186], [575, 1185], [576, 1185], [576, 1184], [576, 1183], [577, 1182], [578, 1183], [578, 1184], [579, 1183], [580, 1183], [581, 1182], [580, 1181], [580, 1180], [579, 1179], [578, 1179]]]]","[[], 3]"
3,3,"[[[528, 1146]], [[528, 1147]], [[527, 1148]], [[527, 1149]], [[527, 1150]], [[527, 1151]], [[527, 1152]], [[526, 1153]], [[526, 1154]], [[526, 1155]], [[526, 1156]], [[526, 1157]], [[526, 1158]], [[526, 1159]], [[527, 1160]], [[528, 1160]], [[529, 1160]], [[530, 1160]], [[531, 1159]], [[532, 1159]], [[532, 1158]], [[533, 1157]], [[534, 1157]], [[533, 1156]], [[533, 1155]], [[533, 1154]], [[533, 1153]], [[532, 1152]], [[533, 1151]], [[534, 1151]], [[535, 1151]], [[536, 1151]], [[537, 1151]], [[538, 1151]], [[539, 1151]], [[540, 1152]], [[541, 1152]], [[542, 1153]], [[543, 1153]], [[543, 1152]], [[543, 1151]], [[544, 1150]], [[544, 1149]], [[543, 1148]], [[542, 1148]], [[541, 1148]], [[540, 1149]], [[539, 1148]], [[538, 1149]], [[537, 1149]], [[536, 1149]], [[535, 1150]], [[534, 1149]], [[533, 1148]], [[534, 1147]], [[533, 1147]], [[532, 1146]], [[531, 1146]], [[530, 1146]], [[529, 1146]]]",[[]],[]
4,4,"[[[705, 1143]], [[704, 1144]], [[703, 1144]], [[702, 1144]], [[701, 1145]], [[700, 1145]], [[699, 1146]], [[698, 1146]], [[698, 1147]], [[697, 1148]], [[696, 1149]], [[696, 1150]], [[696, 1151]], [[696, 1152]], [[697, 1153]], [[697, 1154]], [[698, 1154]], [[699, 1155]], [[700, 1155]], [[701, 1155]], [[702, 1154]], [[703, 1154]], [[704, 1155]], [[705, 1155]], [[706, 1155]], [[707, 1154]], [[708, 1154]], [[709, 1155]], [[710, 1155]], [[711, 1156]], [[711, 1157]], [[712, 1158]], [[713, 1157]], [[714, 1157]], [[715, 1156]], [[716, 1155]], [[717, 1154]], [[718, 1153]], [[719, 1152]], [[719, 1151]], [[719, 1150]], [[719, 1149]], [[718, 1148]], [[717, 1148]], [[716, 1148]], [[715, 1149]], [[714, 1149]], [[713, 1149]], [[712, 1148]], [[711, 1147]], [[710, 1146]], [[709, 1145]], [[708, 1144]], [[707, 1143]], [[706, 1143]]]","[[], [[[695, 1148], [694, 1149], [694, 1150], [693, 1151], [693, 1152], [693, 1153], [692, 1154], [691, 1155], [690, 1156], [689, 1157], [690, 1158], [690, 1159], [690, 1160], [689, 1161], [688, 1161], [687, 1162], [688, 1162], [689, 1161], [690, 1161], [691, 1161], [692, 1161], [693, 1161], [693, 1160], [692, 1159], [691, 1158], [692, 1157], [693, 1157], [694, 1156], [695, 1156], [696, 1156], [697, 1156], [697, 1155], [696, 1154], [696, 1153], [695, 1152], [695, 1151], [695, 1150], [695, 1149]]], [[[707, 1155], [706, 1156], [705, 1157], [704, 1157], [705, 1157], [706, 1157], [707, 1157], [708, 1157], [709, 1157], [710, 1158], [710, 1159], [711, 1159], [712, 1160], [712, 1161], [713, 1162], [714, 1162], [715, 1161], [716, 1161], [716, 1160], [715, 1160], [714, 1160], [713, 1160], [712, 1159], [711, 1158], [710, 1157], [710, 1156], [709, 1156], [708, 1155]]]]","[[], 1, 0]"
5,5,"[[[774, 1130]], [[773, 1131]], [[772, 1131]], [[771, 1132]], [[770, 1133]], [[770, 1134]], [[769, 1135]], [[769, 1136]], [[769, 1137]], [[768, 1138]], [[768, 1139]], [[768, 1140]], [[768, 1141]], [[768, 1142]], [[768, 1143]], [[769, 1144]], [[769, 1145]], [[770, 1146]], [[770, 1147]], [[770, 1148]], [[769, 1149]], [[768, 1149]], [[767, 1148]], [[766, 1147]], [[765, 1146]], [[764, 1146]], [[763, 1145]], [[762, 1145]], [[761, 1145]], [[760, 1145]], [[759, 1145]], [[758, 1145]], [[757, 1145]], [[756, 1145]], [[755, 1145]], [[754, 1145]], [[753, 1145]], [[752, 1145]], [[751, 1145]], [[750, 1146]], [[749, 1146]], [[748, 1146]], [[747, 1147]], [[746, 1147]], [[746, 1148]], [[746, 1149]], [[745, 1150]], [[745, 1151]], [[745, 1152]], [[744, 1153]], [[743, 1154]], [[742, 1154]], [[743, 1155]], [[743, 1156]], [[744, 1157]], [[745, 1158]], [[745, 1159]], [[744, 1160]], [[744, 1161]], [[745, 1161]], [[746, 1162]], [[746, 1163]], [[746, 1164]], [[747, 1165]], [[748, 1166]], [[749, 1167]], [[750, 1168]], [[751, 1169]], [[752, 1169]], [[753, 1170]], [[754, 1170]], [[755, 1170]], [[756, 1170]], [[757, 1170]], [[758, 1169]], [[759, 1169]], [[760, 1168]], [[760, 1167]], [[761, 1166]], [[762, 1165]], [[763, 1164]], [[763, 1163]], [[764, 1162]], [[765, 1161]], [[766, 1160]], [[767, 1159]], [[768, 1158]], [[768, 1157]], [[768, 1156]], [[768, 1155]], [[768, 1154]], [[768, 1153]], [[768, 1152]], [[768, 1151]], [[769, 1150]], [[769, 1149]], [[770, 1148]], [[771, 1149]], [[772, 1149]], [[773, 1150]], [[774, 1151]], [[774, 1152]], [[775, 1153]], [[776, 1154]], [[777, 1155]], [[777, 1156]], [[778, 1157]], [[779, 1158]], [[779, 1159]], [[779, 1160]], [[780, 1161]], [[780, 1162]], [[781, 1163]], [[782, 1164]], [[783, 1165]], [[783, 1166]], [[783, 1167]], [[784, 1167]], [[785, 1167]], [[786, 1168]], [[787, 1168]], [[788, 1169]], [[788, 1170]], [[789, 1170]], [[790, 1171]], [[791, 1171]], [[792, 1171]], [[793, 1170]], [[794, 1169]], [[795, 1168]], [[796, 1167]], [[796, 1166]], [[796, 1165]], [[796, 1164]], [[796, 1163]], [[796, 1162]], [[796, 1161]], [[796, 1160]], [[796, 1159]], [[797, 1158]], [[796, 1157]], [[795, 1156]], [[795, 1155]], [[794, 1154]], [[793, 1153]], [[793, 1152]], [[794, 1151]], [[793, 1150]], [[793, 1149]], [[792, 1148]], [[791, 1147]], [[790, 1146]], [[790, 1145]], [[789, 1144]], [[789, 1143]], [[788, 1142]], [[788, 1141]], [[787, 1140]], [[787, 1139]], [[786, 1138]], [[785, 1137]], [[784, 1136]], [[784, 1135]], [[783, 1134]], [[782, 1133]], [[781, 1132]], [[780, 1132]], [[779, 1131]], [[778, 1131]], [[777, 1131]], [[776, 1131]], [[775, 1131]]]","[[], [[[734, 1144], [733, 1145], [733, 1146], [734, 1147], [735, 1148], [734, 1149], [734, 1150], [734, 1151], [734, 1152], [733, 1153], [732, 1153], [731, 1154], [732, 1154], [733, 1154], [734, 1154], [735, 1154], [735, 1153], [736, 1152], [737, 1151], [736, 1150], [736, 1149], [737, 1148], [738, 1147], [739, 1146], [740, 1146], [741, 1146], [742, 1145], [741, 1145], [740, 1145], [739, 1145], [738, 1145], [737, 1145], [736, 1144], [735, 1144]]], [[[772, 1151], [771, 1152], [771, 1153], [770, 1154], [769, 1154], [769, 1155], [769, 1156], [769, 1157], [769, 1158], [768, 1159], [767, 1160], [766, 1161], [765, 1162], [764, 1163], [764, 1164], [763, 1165], [762, 1166], [761, 1167], [762, 1168], [763, 1167], [764, 1166], [765, 1165], [766, 1164], [767, 1164], [768, 1165], [769, 1165], [768, 1164], [768, 1163], [767, 1162], [768, 1161], [769, 1160], [769, 1159], [770, 1158], [770, 1157], [771, 1156], [772, 1156], [772, 1155], [773, 1154], [774, 1155], [774, 1156], [775, 1157], [775, 1158], [776, 1159], [777, 1160], [778, 1161], [779, 1161], [778, 1160], [778, 1159], [778, 1158], [777, 1157], [776, 1156], [776, 1155], [775, 1154], [774, 1153], [773, 1152], [773, 1151]]], [[[786, 1134], [785, 1135], [785, 1136], [786, 1137], [787, 1138], [788, 1139], [788, 1140], [789, 1141], [789, 1142], [790, 1143], [790, 1144], [791, 1145], [792, 1146], [793, 1147], [794, 1148], [794, 1149], [794, 1150], [795, 1151], [796, 1151], [796, 1150], [796, 1149], [797, 1148], [797, 1147], [797, 1146], [797, 1145], [797, 1144], [797, 1143], [796, 1142], [797, 1141], [797, 1140], [797, 1139], [796, 1139], [796, 1140], [796, 1141], [796, 1142], [795, 1143], [794, 1143], [793, 1143], [792, 1143], [791, 1143], [790, 1142], [790, 1141], [789, 1140], [789, 1139], [788, 1138], [788, 1137], [788, 1136], [788, 1135], [788, 1134], [787, 1134]]]]","[[], 6, 7, 8]"
6,6,"[[[45, 1123]], [[44, 1124]], [[43, 1124]], [[42, 1124]], [[41, 1125]], [[40, 1126]], [[39, 1125]], [[40, 1126]], [[39, 1127]], [[39, 1128]], [[39, 1129]], [[38, 1130]], [[38, 1131]], [[37, 1132]], [[36, 1133]], [[35, 1134]], [[34, 1135]], [[34, 1136]], [[33, 1137]], [[33, 1138]], [[33, 1139]], [[33, 1140]], [[33, 1141]], [[33, 1142]], [[33, 1143]], [[33, 1144]], [[33, 1145]], [[34, 1146]], [[35, 1147]], [[36, 1148]], [[37, 1149]], [[38, 1150]], [[39, 1150]], [[40, 1151]], [[41, 1152]], [[42, 1152]], [[43, 1152]], [[44, 1152]], [[45, 1151]], [[45, 1150]], [[46, 1149]], [[47, 1148]], [[47, 1147]], [[48, 1146]], [[49, 1145]], [[49, 1144]], [[50, 1143]], [[50, 1142]], [[50, 1141]], [[51, 1140]], [[51, 1139]], [[52, 1138]], [[52, 1137]], [[52, 1136]], [[53, 1135]], [[53, 1134]], [[53, 1133]], [[53, 1132]], [[53, 1131]], [[54, 1130]], [[54, 1129]], [[54, 1128]], [[55, 1127]], [[54, 1126]], [[53, 1125]], [[52, 1125]], [[51, 1124]], [[50, 1123]], [[49, 1123]], [[48, 1123]], [[47, 1123]], [[46, 1123]]]",[[]],[]
7,7,"[[[702, 1119]], [[701, 1120]], [[700, 1120]], [[699, 1121]], [[698, 1122]], [[698, 1123]], [[697, 1124]], [[697, 1125]], [[697, 1126]], [[697, 1127]], [[698, 1128]], [[699, 1129]], [[700, 1129]], [[701, 1130]], [[702, 1131]], [[703, 1132]], [[704, 1132]], [[705, 1133]], [[706, 1133]], [[707, 1134]], [[708, 1134]], [[709, 1134]], [[710, 1133]], [[711, 1133]], [[712, 1133]], [[713, 1134]], [[713, 1135]], [[714, 1135]], [[715, 1135]], [[716, 1136]], [[717, 1137]], [[718, 1138]], [[717, 1139]], [[718, 1139]], [[719, 1139]], [[720, 1139]], [[721, 1138]], [[722, 1137]], [[722, 1136]], [[722, 1135]], [[723, 1134]], [[724, 1133]], [[724, 1132]], [[724, 1131]], [[724, 1130]], [[723, 1129]], [[723, 1128]], [[722, 1127]], [[722, 1126]], [[722, 1125]], [[721, 1124]], [[720, 1123]], [[719, 1122]], [[718, 1122]], [[717, 1122]], [[716, 1122]], [[715, 1122]], [[714, 1123]], [[713, 1123]], [[712, 1122]], [[711, 1121]], [[710, 1121]], [[709, 1120]], [[708, 1120]], [[707, 1120]], [[706, 1120]], [[705, 1120]], [[704, 1120]], [[703, 1119]]]",[[]],[]
8,8,"[[[667, 1117]], [[666, 1118]], [[665, 1119]], [[664, 1119]], [[663, 1120]], [[662, 1121]], [[661, 1122]], [[660, 1122]], [[660, 1123]], [[659, 1124]], [[658, 1125]], [[657, 1125]], [[656, 1126]], [[655, 1126]], [[654, 1126]], [[653, 1126]], [[652, 1127]], [[651, 1127]], [[650, 1128]], [[649, 1129]], [[648, 1130]], [[647, 1130]], [[647, 1131]], [[647, 1132]], [[647, 1133]], [[647, 1134]], [[646, 1135]], [[645, 1136]], [[644, 1137]], [[643, 1137]], [[642, 1137]], [[641, 1138]], [[641, 1139]], [[640, 1140]], [[639, 1140]], [[638, 1141]], [[637, 1142]], [[636, 1143]], [[635, 1144]], [[635, 1145]], [[634, 1146]], [[633, 1146]], [[632, 1147]], [[632, 1148]], [[632, 1149]], [[632, 1150]], [[631, 1151]], [[630, 1152]], [[630, 1153]], [[630, 1154]], [[630, 1155]], [[630, 1156]], [[630, 1157]], [[631, 1158]], [[632, 1159]], [[633, 1159]], [[634, 1160]], [[635, 1161]], [[636, 1161]], [[637, 1162]], [[638, 1162]], [[639, 1163]], [[640, 1163]], [[641, 1163]], [[642, 1163]], [[643, 1163]], [[644, 1163]], [[645, 1162]], [[646, 1162]], [[647, 1162]], [[648, 1161]], [[649, 1160]], [[650, 1160]], [[651, 1159]], [[652, 1158]], [[653, 1157]], [[654, 1156]], [[655, 1156]], [[656, 1155]], [[657, 1154]], [[658, 1153]], [[659, 1152]], [[660, 1151]], [[661, 1150]], [[662, 1149]], [[663, 1148]], [[664, 1148]], [[664, 1147]], [[665, 1146]], [[666, 1145]], [[667, 1145]], [[667, 1144]], [[668, 1143]], [[669, 1142]], [[670, 1141]], [[671, 1141]], [[672, 1141]], [[673, 1140]], [[674, 1141]], [[675, 1140]], [[676, 1139]], [[676, 1138]], [[677, 1137]], [[678, 1136]], [[679, 1135]], [[680, 1134]], [[680, 1133]], [[680, 1132]], [[680, 1131]], [[680, 1130]], [[679, 1129]], [[679, 1128]], [[678, 1127]], [[678, 1126]], [[677, 1125]], [[677, 1124]], [[676, 1123]], [[675, 1122]], [[674, 1122]], [[673, 1121]], [[673, 1120]], [[672, 1120]], [[671, 1119]], [[671, 1118]], [[670, 1117]], [[669, 1117]], [[668, 1117]]]","[[], [[[671, 1114], [671, 1115], [672, 1115], [673, 1115], [674, 1116], [673, 1117], [672, 1118], [672, 1119], [673, 1119], [674, 1119], [675, 1120], [674, 1121], [675, 1121], [676, 1122], [677, 1122], [677, 1121], [676, 1121], [675, 1120], [675, 1119], [675, 1118], [674, 1117], [674, 1116], [674, 1115], [674, 1114], [673, 1114], [672, 1114]]]]","[[], 9]"
9,9,"[[[616, 1115]], [[615, 1116]], [[614, 1116]], [[613, 1117]], [[612, 1118]], [[611, 1118]], [[610, 1119]], [[609, 1119]], [[608, 1119]], [[607, 1119]], [[606, 1119]], [[605, 1119]], [[605, 1120]], [[605, 1121]], [[605, 1122]], [[604, 1123]], [[605, 1124]], [[604, 1125]], [[604, 1126]], [[604, 1127]], [[604, 1128]], [[604, 1129]], [[605, 1130]], [[605, 1131]], [[605, 1132]], [[605, 1133]], [[606, 1133]], [[607, 1134]], [[608, 1134]], [[609, 1135]], [[610, 1135]], [[611, 1136]], [[612, 1136]], [[613, 1135]], [[614, 1135]], [[615, 1134]], [[616, 1133]], [[617, 1132]], [[618, 1131]], [[619, 1130]], [[620, 1129]], [[620, 1128]], [[620, 1127]], [[621, 1126]], [[621, 1125]], [[621, 1124]], [[621, 1123]], [[621, 1122]], [[621, 1121]], [[621, 1120]], [[620, 1119]], [[619, 1118]], [[619, 1117]], [[619, 1116]], [[618, 1116]], [[617, 1115]]]","[[], [[[623, 1112], [623, 1113], [623, 1114], [623, 1115], [623, 1116], [622, 1117], [621, 1117], [620, 1117], [620, 1118], [621, 1119], [622, 1120], [622, 1121], [622, 1122], [622, 1123], [622, 1124], [622, 1125], [622, 1126], [621, 1127], [621, 1128], [621, 1129], [620, 1130], [619, 1131], [619, 1132], [620, 1133], [620, 1132], [621, 1131], [622, 1130], [623, 1129], [624, 1129], [625, 1129], [626, 1129], [626, 1128], [626, 1127], [626, 1126], [625, 1126], [624, 1126], [623, 1126], [622, 1125], [622, 1124], [623, 1123], [622, 1122], [622, 1121], [622, 1120], [622, 1119], [623, 1118], [624, 1118], [625, 1117], [626, 1117], [626, 1116], [626, 1115], [626, 1114], [626, 1113], [625, 1113], [624, 1112]]]]","[[], 10]"
