,ncm_ind,ncm_cordi,pore,pore_ind
0,0,"[[[123, 1171]], [[122, 1172]], [[121, 1173]], [[120, 1173]], [[119, 1173]], [[120, 1174]], [[119, 1175]], [[118, 1176]], [[117, 1177]], [[117, 1178]], [[117, 1179]], [[118, 1178]], [[119, 1178]], [[120, 1177]], [[121, 1178]], [[122, 1179]], [[121, 1180]], [[121, 1181]], [[122, 1181]], [[123, 1181]], [[124, 1181]], [[124, 1180]], [[124, 1179]], [[124, 1178]], [[125, 1177]], [[126, 1176]], [[127, 1176]], [[128, 1175]], [[129, 1175]], [[129, 1174]], [[129, 1173]], [[128, 1172]], [[127, 1171]], [[126, 1171]], [[125, 1171]], [[124, 1171]]]","[[[[127, 1162], [127, 1163], [126, 1164], [125, 1165], [125, 1166], [125, 1167], [124, 1168], [124, 1169], [123, 1170], [122, 1170], [121, 1171], [120, 1171], [119, 1171], [118, 1171], [117, 1171], [116, 1170], [115, 1170], [114, 1170], [113, 1170], [112, 1170], [111, 1170], [111, 1171], [111, 1172], [112, 1173], [113, 1173], [114, 1173], [115, 1174], [116, 1174], [117, 1174], [117, 1173], [118, 1172], [119, 1172], [120, 1172], [121, 1171], [122, 1171], [123, 1170], [124, 1170], [125, 1170], [126, 1170], [126, 1169], [126, 1168], [126, 1167], [126, 1166], [127, 1165], [128, 1164], [128, 1163], [128, 1162]]], []]","[0, []]"
1,1,"[[[599, 1167]], [[598, 1168]], [[597, 1168]], [[596, 1168]], [[595, 1168]], [[594, 1168]], [[593, 1168]], [[592, 1168]], [[591, 1168]], [[590, 1168]], [[589, 1169]], [[588, 1170]], [[587, 1170]], [[586, 1171]], [[585, 1171]], [[584, 1171]], [[583, 1171]], [[583, 1172]], [[582, 1173]], [[582, 1174]], [[582, 1175]], [[582, 1176]], [[582, 1177]], [[582, 1178]], [[583, 1179]], [[583, 1180]], [[583, 1181]], [[583, 1182]], [[583, 1183]], [[583, 1184]], [[583, 1185]], [[583, 1186]], [[583, 1187]], [[584, 1188]], [[585, 1187]], [[586, 1187]], [[587, 1187]], [[588, 1188]], [[588, 1189]], [[589, 1190]], [[590, 1191]], [[591, 1192]], [[592, 1192]], [[593, 1192]], [[594, 1192]], [[595, 1192]], [[596, 1192]], [[597, 1192]], [[598, 1192]], [[599, 1192]], [[600, 1191]], [[601, 1191]], [[602, 1190]], [[603, 1190]], [[604, 1189]], [[604, 1188]], [[604, 1187]], [[605, 1186]], [[605, 1185]], [[606, 1184]], [[607, 1183]], [[607, 1182]], [[607, 1181]], [[608, 1180]], [[608, 1179]], [[608, 1178]], [[609, 1177]], [[609, 1176]], [[609, 1175]], [[608, 1174]], [[608, 1173]], [[608, 1172]], [[608, 1171]], [[608, 1170]], [[607, 1170]], [[606, 1169]], [[605, 1168]], [[604, 1167]], [[603, 1167]], [[602, 1167]], [[601, 1167]], [[600, 1167]]]","[[], [[[605, 1166], [605, 1167], [606, 1168], [607, 1169], [608, 1169], [609, 1170], [609, 1171], [609, 1172], [609, 1173], [609, 1174], [610, 1175], [610, 1176], [610, 1177], [609, 1178], [609, 1179], [609, 1180], [608, 1181], [608, 1182], [608, 1183], [607, 1184], [606, 1185], [606, 1186], [605, 1187], [605, 1188], [605, 1189], [604, 1190], [604, 1191], [603, 1192], [603, 1193], [604, 1193], [604, 1192], [605, 1191], [605, 1190], [605, 1189], [606, 1188], [606, 1187], [606, 1186], [607, 1185], [608, 1185], [608, 1184], [608, 1183], [609, 1182], [610, 1182], [611, 1182], [612, 1183], [613, 1183], [614, 1183], [613, 1182], [612, 1181], [612, 1180], [612, 1179], [612, 1178], [612, 1177], [612, 1176], [613, 1175], [612, 1174], [611, 1173], [610, 1172], [609, 1171], [609, 1170], [609, 1169], [609, 1168], [609, 1167], [609, 1166], [608, 1166], [607, 1166], [606, 1166]]]]","[[], 1]"
2,2,"[[[741, 1155]], [[741, 1156]], [[740, 1157]], [[741, 1158]], [[740, 1159]], [[740, 1160]], [[739, 1161]], [[740, 1160]], [[741, 1161]], [[742, 1161]], [[743, 1161]], [[744, 1162]], [[744, 1163]], [[743, 1164]], [[743, 1165]], [[742, 1166]], [[742, 1167]], [[743, 1168]], [[742, 1169]], [[742, 1170]], [[743, 1171]], [[743, 1172]], [[743, 1173]], [[744, 1174]], [[745, 1175]], [[746, 1176]], [[747, 1177]], [[748, 1177]], [[749, 1177]], [[750, 1177]], [[751, 1176]], [[751, 1175]], [[752, 1174]], [[753, 1173]], [[753, 1172]], [[753, 1171]], [[753, 1170]], [[753, 1169]], [[752, 1168]], [[752, 1167]], [[752, 1166]], [[752, 1165]], [[751, 1164]], [[751, 1163]], [[751, 1162]], [[750, 1161]], [[749, 1160]], [[748, 1160]], [[747, 1160]], [[746, 1161]], [[745, 1161]], [[744, 1161]], [[743, 1161]], [[742, 1160]], [[742, 1159]], [[743, 1158]], [[743, 1157]], [[743, 1156]], [[743, 1155]], [[742, 1156]]]","[[[[743, 1148], [742, 1149], [741, 1149], [740, 1150], [739, 1151], [739, 1152], [739, 1153], [739, 1154], [738, 1155], [738, 1156], [739, 1157], [740, 1156], [740, 1155], [741, 1154], [742, 1153], [743, 1153], [742, 1152], [743, 1151], [744, 1151], [745, 1150], [746, 1149], [747, 1149], [748, 1150], [747, 1151], [747, 1152], [747, 1153], [746, 1154], [747, 1154], [748, 1153], [748, 1152], [748, 1151], [748, 1150], [748, 1149], [747, 1149], [746, 1148], [745, 1148], [744, 1148]], [[736, 1148], [735, 1149], [734, 1150], [734, 1151], [734, 1152], [734, 1153], [734, 1154], [734, 1155], [734, 1156], [734, 1157], [734, 1158], [734, 1159], [734, 1160], [734, 1161], [735, 1162], [735, 1163], [736, 1164], [736, 1165], [737, 1165], [738, 1165], [739, 1165], [740, 1165], [741, 1164], [742, 1164], [741, 1163], [740, 1164], [739, 1164], [738, 1164], [737, 1163], [738, 1162], [738, 1161], [738, 1160], [737, 1159], [736, 1158], [735, 1158], [734, 1157], [734, 1156], [735, 1155], [736, 1154], [736, 1153], [736, 1152], [736, 1151], [736, 1150], [736, 1149]]], [[[736, 1148], [735, 1149], [734, 1150], [734, 1151], [734, 1152], [734, 1153], [734, 1154], [734, 1155], [734, 1156], [734, 1157], [734, 1158], [734, 1159], [734, 1160], [734, 1161], [735, 1162], [735, 1163], [736, 1164], [736, 1165], [737, 1165], [738, 1165], [739, 1165], [740, 1165], [741, 1164], [742, 1164], [741, 1163], [740, 1164], [739, 1164], [738, 1164], [737, 1163], [738, 1162], [738, 1161], [738, 1160], [737, 1159], [736, 1158], [735, 1158], [734, 1157], [734, 1156], [735, 1155], [736, 1154], [736, 1153], [736, 1152], [736, 1151], [736, 1150], [736, 1149]]], [], [[[753, 1167], [753, 1168], [754, 1169], [754, 1170], [755, 1171], [756, 1171], [757, 1172], [758, 1173], [759, 1174], [759, 1175], [760, 1175], [761, 1174], [762, 1175], [762, 1176], [763, 1177], [762, 1178], [763, 1179], [764, 1179], [765, 1180], [766, 1179], [766, 1178], [765, 1178], [764, 1177], [763, 1177], [762, 1176], [763, 1175], [762, 1174], [761, 1174], [760, 1173], [761, 1172], [761, 1171], [760, 1170], [759, 1170], [758, 1171], [757, 1171], [756, 1170], [755, 1169], [754, 1168]]]]","[2, 3, [], 4]"
3,3,"[[[256, 1113]], [[257, 1114]], [[256, 1115]], [[256, 1116]], [[256, 1117]], [[255, 1118]], [[254, 1119]], [[254, 1120]], [[254, 1121]], [[253, 1122]], [[252, 1122]], [[251, 1122]], [[250, 1122]], [[249, 1122]], [[248, 1123]], [[247, 1123]], [[246, 1124]], [[245, 1125]], [[244, 1126]], [[243, 1127]], [[242, 1128]], [[241, 1129]], [[241, 1130]], [[240, 1131]], [[240, 1132]], [[240, 1133]], [[240, 1134]], [[240, 1135]], [[240, 1136]], [[240, 1137]], [[240, 1138]], [[240, 1139]], [[240, 1140]], [[240, 1141]], [[239, 1142]], [[239, 1143]], [[239, 1144]], [[239, 1145]], [[239, 1146]], [[239, 1147]], [[239, 1148]], [[239, 1149]], [[239, 1150]], [[240, 1151]], [[240, 1152]], [[240, 1153]], [[241, 1154]], [[240, 1155]], [[240, 1156]], [[240, 1157]], [[241, 1157]], [[242, 1158]], [[243, 1158]], [[244, 1158]], [[245, 1159]], [[246, 1160]], [[247, 1160]], [[248, 1160]], [[249, 1161]], [[250, 1161]], [[251, 1161]], [[252, 1161]], [[253, 1161]], [[254, 1161]], [[255, 1161]], [[255, 1160]], [[256, 1159]], [[257, 1158]], [[258, 1157]], [[259, 1157]], [[260, 1157]], [[261, 1156]], [[262, 1155]], [[263, 1154]], [[263, 1153]], [[264, 1152]], [[265, 1151]], [[264, 1150]], [[264, 1149]], [[263, 1148]], [[263, 1147]], [[263, 1146]], [[263, 1145]], [[263, 1144]], [[264, 1143]], [[263, 1142]], [[263, 1141]], [[262, 1140]], [[262, 1139]], [[262, 1138]], [[262, 1137]], [[262, 1136]], [[263, 1135]], [[263, 1134]], [[264, 1133]], [[265, 1132]], [[265, 1131]], [[264, 1130]], [[264, 1129]], [[264, 1128]], [[264, 1127]], [[264, 1126]], [[263, 1125]], [[262, 1124]], [[262, 1123]], [[262, 1122]], [[262, 1121]], [[262, 1120]], [[261, 1119]], [[261, 1118]], [[261, 1117]], [[260, 1116]], [[259, 1115]], [[259, 1114]], [[258, 1115]], [[257, 1114]]]","[[[[269, 1099], [270, 1100], [271, 1101], [272, 1102], [272, 1103], [272, 1104], [271, 1105], [270, 1105], [269, 1105], [268, 1105], [267, 1105], [266, 1104], [265, 1103], [264, 1103], [263, 1103], [262, 1103], [261, 1104], [260, 1105], [259, 1106], [258, 1107], [257, 1107], [256, 1107], [256, 1108], [256, 1109], [256, 1110], [256, 1111], [255, 1112], [254, 1112], [253, 1113], [252, 1114], [253, 1115], [253, 1116], [252, 1117], [253, 1118], [253, 1119], [252, 1120], [251, 1120], [250, 1121], [249, 1121], [248, 1121], [247, 1121], [246, 1122], [245, 1122], [244, 1122], [244, 1123], [243, 1124], [242, 1125], [242, 1126], [241, 1127], [240, 1128], [240, 1129], [240, 1130], [239, 1131], [238, 1132], [238, 1133], [239, 1132], [239, 1131], [240, 1130], [240, 1129], [241, 1128], [242, 1127], [243, 1126], [244, 1125], [245, 1124], [246, 1123], [247, 1122], [248, 1122], [249, 1121], [250, 1121], [251, 1121], [252, 1121], [253, 1121], [253, 1120], [253, 1119], [254, 1118], [255, 1117], [255, 1116], [255, 1115], [256, 1114], [255, 1113], [256, 1112], [257, 1111], [258, 1110], [258, 1109], [258, 1108], [259, 1107], [260, 1107], [261, 1106], [262, 1105], [263, 1105], [264, 1105], [265, 1105], [266, 1104], [267, 1105], [267, 1106], [268, 1106], [269, 1106], [270, 1106], [271, 1105], [272, 1105], [273, 1106], [274, 1106], [275, 1106], [276, 1105], [276, 1104], [275, 1103], [274, 1102], [274, 1101], [274, 1100], [274, 1099], [273, 1099], [272, 1099], [271, 1099], [270, 1099]]], []]","[5, []]"
4,4,"[[[104, 1113]], [[103, 1114]], [[102, 1114]], [[101, 1114]], [[100, 1115]], [[99, 1115]], [[98, 1115]], [[98, 1116]], [[97, 1117]], [[96, 1118]], [[95, 1119]], [[94, 1120]], [[93, 1121]], [[93, 1122]], [[93, 1123]], [[92, 1124]], [[92, 1125]], [[91, 1126]], [[90, 1127]], [[89, 1128]], [[89, 1129]], [[88, 1130]], [[88, 1131]], [[88, 1132]], [[87, 1133]], [[87, 1134]], [[86, 1135]], [[86, 1136]], [[85, 1137]], [[85, 1138]], [[84, 1139]], [[83, 1140]], [[82, 1140]], [[82, 1141]], [[82, 1142]], [[81, 1143]], [[81, 1144]], [[80, 1145]], [[80, 1146]], [[80, 1147]], [[79, 1148]], [[79, 1149]], [[79, 1150]], [[79, 1151]], [[79, 1152]], [[79, 1153]], [[79, 1154]], [[80, 1155]], [[80, 1156]], [[80, 1157]], [[81, 1158]], [[82, 1159]], [[82, 1160]], [[83, 1161]], [[83, 1162]], [[83, 1163]], [[84, 1164]], [[84, 1165]], [[84, 1166]], [[84, 1167]], [[85, 1168]], [[85, 1169]], [[85, 1170]], [[85, 1171]], [[85, 1172]], [[85, 1173]], [[86, 1174]], [[86, 1175]], [[87, 1176]], [[88, 1177]], [[89, 1178]], [[90, 1179]], [[91, 1178]], [[92, 1179]], [[93, 1178]], [[94, 1178]], [[95, 1178]], [[96, 1177]], [[97, 1176]], [[98, 1176]], [[99, 1175]], [[100, 1174]], [[101, 1173]], [[102, 1172]], [[103, 1171]], [[104, 1171]], [[104, 1170]], [[105, 1169]], [[105, 1168]], [[106, 1167]], [[106, 1166]], [[107, 1165]], [[108, 1164]], [[109, 1163]], [[109, 1162]], [[110, 1161]], [[111, 1160]], [[112, 1160]], [[112, 1159]], [[113, 1158]], [[113, 1157]], [[113, 1156]], [[113, 1155]], [[114, 1154]], [[115, 1153]], [[115, 1152]], [[116, 1151]], [[116, 1150]], [[117, 1149]], [[118, 1149]], [[119, 1148]], [[119, 1147]], [[120, 1146]], [[120, 1145]], [[120, 1144]], [[120, 1143]], [[121, 1142]], [[121, 1141]], [[120, 1140]], [[120, 1139]], [[120, 1138]], [[120, 1137]], [[120, 1136]], [[120, 1135]], [[121, 1134]], [[121, 1133]], [[122, 1132]], [[122, 1131]], [[122, 1130]], [[122, 1129]], [[121, 1128]], [[120, 1127]], [[120, 1126]], [[119, 1125]], [[118, 1124]], [[117, 1123]], [[117, 1122]], [[116, 1121]], [[115, 1120]], [[114, 1119]], [[114, 1118]], [[113, 1117]], [[112, 1116]], [[111, 1115]], [[110, 1115]], [[109, 1114]], [[108, 1114]], [[107, 1114]], [[106, 1113]], [[105, 1113]]]","[[[[105, 1111], [104, 1112], [103, 1112], [102, 1113], [101, 1113], [100, 1114], [99, 1114], [98, 1114], [97, 1113], [96, 1113], [96, 1114], [96, 1115], [95, 1116], [94, 1117], [93, 1118], [92, 1119], [91, 1119], [91, 1120], [92, 1121], [92, 1122], [91, 1123], [92, 1123], [92, 1122], [92, 1121], [93, 1120], [94, 1119], [95, 1118], [95, 1117], [96, 1116], [97, 1115], [98, 1114], [99, 1114], [100, 1114], [101, 1113], [102, 1113], [103, 1112], [104, 1112], [105, 1112], [106, 1112], [107, 1113], [108, 1113], [109, 1113], [110, 1114], [111, 1114], [112, 1115], [113, 1116], [114, 1117], [115, 1118], [115, 1119], [116, 1120], [117, 1121], [118, 1122], [118, 1123], [119, 1124], [120, 1125], [121, 1125], [122, 1124], [121, 1124], [120, 1123], [119, 1122], [118, 1121], [118, 1120], [118, 1119], [117, 1119], [116, 1118], [115, 1117], [115, 1116], [115, 1115], [115, 1114], [115, 1113], [114, 1113], [113, 1113], [112, 1114], [111, 1114], [110, 1113], [109, 1112], [108, 1112], [107, 1111], [106, 1111]]], [], [[[117, 1150], [117, 1151], [116, 1152], [116, 1153], [115, 1154], [114, 1155], [114, 1156], [114, 1157], [114, 1158], [113, 1159], [113, 1160], [113, 1161], [113, 1162], [114, 1163], [115, 1163], [116, 1162], [115, 1161], [115, 1160], [115, 1159], [115, 1158], [115, 1157], [115, 1156], [116, 1155], [117, 1155], [117, 1154], [118, 1153], [118, 1152], [119, 1151], [119, 1150], [118, 1150]]]]","[6, [], 7]"
5,5,"[[[774, 1109]], [[773, 1110]], [[773, 1111]], [[773, 1112]], [[773, 1113]], [[773, 1114]], [[773, 1115]], [[772, 1116]], [[771, 1115]], [[770, 1114]], [[769, 1114]], [[768, 1114]], [[767, 1114]], [[767, 1115]], [[766, 1116]], [[765, 1116]], [[765, 1117]], [[766, 1118]], [[766, 1119]], [[765, 1120]], [[764, 1120]], [[763, 1120]], [[762, 1120]], [[761, 1120]], [[760, 1120]], [[759, 1121]], [[758, 1121]], [[757, 1120]], [[756, 1121]], [[755, 1120]], [[754, 1121]], [[753, 1121]], [[752, 1121]], [[751, 1121]], [[750, 1122]], [[749, 1122]], [[749, 1123]], [[748, 1124]], [[747, 1125]], [[747, 1126]], [[747, 1127]], [[747, 1128]], [[747, 1129]], [[746, 1130]], [[746, 1131]], [[746, 1132]], [[745, 1133]], [[745, 1134]], [[745, 1135]], [[745, 1136]], [[744, 1137]], [[745, 1138]], [[745, 1139]], [[745, 1140]], [[744, 1141]], [[744, 1142]], [[745, 1143]], [[746, 1144]], [[747, 1145]], [[748, 1146]], [[749, 1146]], [[750, 1146]], [[751, 1146]], [[752, 1146]], [[753, 1146]], [[754, 1146]], [[755, 1145]], [[756, 1145]], [[757, 1145]], [[758, 1145]], [[759, 1145]], [[760, 1145]], [[761, 1145]], [[762, 1144]], [[763, 1144]], [[764, 1144]], [[765, 1144]], [[766, 1144]], [[767, 1144]], [[768, 1145]], [[769, 1145]], [[770, 1144]], [[771, 1144]], [[772, 1144]], [[773, 1144]], [[774, 1144]], [[775, 1144]], [[776, 1143]], [[777, 1143]], [[777, 1142]], [[777, 1141]], [[778, 1140]], [[779, 1139]], [[779, 1138]], [[779, 1137]], [[779, 1136]], [[779, 1135]], [[779, 1134]], [[779, 1133]], [[779, 1132]], [[778, 1131]], [[778, 1130]], [[778, 1129]], [[777, 1128]], [[777, 1127]], [[777, 1126]], [[777, 1125]], [[776, 1124]], [[776, 1123]], [[776, 1122]], [[775, 1121]], [[775, 1120]], [[776, 1119]], [[777, 1118]], [[777, 1117]], [[777, 1116]], [[776, 1115]], [[776, 1114]], [[776, 1113]], [[777, 1112]], [[776, 1111]], [[776, 1110]], [[775, 1109]]]","[[], [[[779, 1140], [778, 1141], [778, 1142], [778, 1143], [778, 1144], [777, 1145], [776, 1145], [775, 1146], [774, 1146], [773, 1146], [772, 1145], [771, 1145], [770, 1145], [769, 1146], [768, 1146], [767, 1145], [766, 1145], [765, 1145], [764, 1145], [763, 1145], [762, 1145], [761, 1146], [760, 1146], [759, 1146], [758, 1146], [757, 1146], [756, 1146], [755, 1146], [754, 1147], [755, 1148], [756, 1148], [757, 1147], [758, 1147], [759, 1147], [760, 1147], [761, 1147], [762, 1147], [763, 1147], [764, 1146], [765, 1146], [766, 1147], [767, 1147], [768, 1146], [769, 1146], [770, 1146], [771, 1147], [772, 1148], [773, 1148], [774, 1148], [775, 1149], [775, 1150], [775, 1151], [774, 1152], [773, 1152], [772, 1152], [771, 1152], [770, 1151], [769, 1151], [768, 1151], [767, 1151], [767, 1152], [767, 1153], [767, 1154], [768, 1154], [769, 1154], [770, 1154], [770, 1153], [771, 1152], [772, 1153], [773, 1153], [774, 1153], [775, 1153], [776, 1153], [777, 1153], [778, 1153], [777, 1152], [777, 1151], [777, 1150], [777, 1149], [776, 1149], [775, 1149], [774, 1148], [774, 1147], [775, 1146], [776, 1145], [777, 1145], [778, 1146], [779, 1146], [780, 1146], [781, 1146], [782, 1147], [783, 1147], [784, 1147], [785, 1146], [786, 1146], [786, 1145], [786, 1144], [785, 1144], [784, 1144], [783, 1145], [782, 1145], [781, 1144], [781, 1143], [781, 1142], [782, 1141], [781, 1141], [780, 1141]]]]","[[], 8]"
6,6,"[[[208, 1091]], [[207, 1092]], [[206, 1092]], [[205, 1093]], [[204, 1094]], [[204, 1095]], [[204, 1096]], [[203, 1097]], [[203, 1098]], [[202, 1099]], [[203, 1100]], [[204, 1101]], [[205, 1101]], [[206, 1101]], [[207, 1101]], [[208, 1102]], [[209, 1102]], [[210, 1102]], [[211, 1102]], [[212, 1102]], [[213, 1102]], [[214, 1102]], [[215, 1102]], [[216, 1101]], [[217, 1101]], [[218, 1101]], [[219, 1100]], [[220, 1100]], [[221, 1099]], [[221, 1098]], [[222, 1097]], [[222, 1096]], [[221, 1095]], [[220, 1095]], [[219, 1094]], [[218, 1094]], [[217, 1093]], [[216, 1092]], [[215, 1091]], [[214, 1091]], [[213, 1091]], [[212, 1091]], [[211, 1091]], [[210, 1091]], [[209, 1091]]]",[[]],[]
7,7,"[[[794, 1088]], [[793, 1089]], [[792, 1090]], [[791, 1091]], [[791, 1092]], [[792, 1093]], [[792, 1094]], [[792, 1095]], [[791, 1096]], [[791, 1097]], [[791, 1098]], [[790, 1099]], [[789, 1100]], [[788, 1100]], [[787, 1100]], [[786, 1101]], [[786, 1102]], [[786, 1103]], [[787, 1104]], [[787, 1105]], [[787, 1106]], [[788, 1107]], [[788, 1108]], [[788, 1109]], [[789, 1110]], [[789, 1111]], [[790, 1110]], [[791, 1111]], [[791, 1112]], [[791, 1113]], [[792, 1114]], [[793, 1115]], [[794, 1116]], [[795, 1116]], [[796, 1116]], [[797, 1117]], [[798, 1117]], [[799, 1117]], [[800, 1117]], [[801, 1117]], [[802, 1116]], [[803, 1116]], [[804, 1116]], [[805, 1115]], [[806, 1115]], [[807, 1114]], [[806, 1113]], [[805, 1112]], [[806, 1111]], [[806, 1110]], [[805, 1109]], [[805, 1108]], [[804, 1107]], [[804, 1106]], [[803, 1105]], [[804, 1104]], [[805, 1104]], [[806, 1104]], [[807, 1104]], [[808, 1105]], [[809, 1106]], [[809, 1107]], [[810, 1108]], [[810, 1109]], [[811, 1109]], [[812, 1109]], [[813, 1110]], [[814, 1109]], [[815, 1109]], [[816, 1108]], [[817, 1107]], [[817, 1106]], [[818, 1105]], [[818, 1104]], [[819, 1103]], [[820, 1102]], [[820, 1101]], [[820, 1100]], [[820, 1099]], [[820, 1098]], [[820, 1097]], [[819, 1096]], [[819, 1095]], [[818, 1094]], [[818, 1093]], [[817, 1092]], [[816, 1091]], [[815, 1090]], [[814, 1089]], [[813, 1089]], [[812, 1089]], [[811, 1089]], [[810, 1089]], [[809, 1090]], [[808, 1090]], [[807, 1089]], [[806, 1089]], [[805, 1089]], [[804, 1090]], [[803, 1090]], [[802, 1091]], [[801, 1091]], [[800, 1092]], [[799, 1093]], [[798, 1092]], [[798, 1091]], [[798, 1090]], [[797, 1089]], [[797, 1088]], [[796, 1088]], [[795, 1088]]]",[[]],[]
8,8,"[[[514, 1070]], [[513, 1071]], [[512, 1072]], [[511, 1073]], [[510, 1074]], [[509, 1075]], [[508, 1076]], [[508, 1077]], [[508, 1078]], [[508, 1079]], [[508, 1080]], [[509, 1081]], [[509, 1082]], [[510, 1083]], [[511, 1084]], [[512, 1085]], [[513, 1086]], [[514, 1086]], [[515, 1086]], [[516, 1086]], [[517, 1085]], [[518, 1085]], [[518, 1084]], [[519, 1083]], [[520, 1082]], [[521, 1081]], [[521, 1080]], [[521, 1079]], [[521, 1078]], [[521, 1077]], [[520, 1076]], [[520, 1075]], [[520, 1074]], [[520, 1073]], [[520, 1072]], [[520, 1071]], [[519, 1071]], [[518, 1070]], [[517, 1070]], [[516, 1070]], [[515, 1070]]]",[[]],[]
9,9,"[[[177, 1060]], [[176, 1061]], [[175, 1061]], [[175, 1062]], [[174, 1063]], [[173, 1064]], [[172, 1065]], [[171, 1066]], [[170, 1066]], [[169, 1066]], [[168, 1066]], [[167, 1067]], [[166, 1067]], [[166, 1068]], [[166, 1069]], [[165, 1070]], [[164, 1071]], [[163, 1071]], [[162, 1072]], [[161, 1072]], [[160, 1071]], [[160, 1072]], [[159, 1073]], [[159, 1074]], [[159, 1075]], [[158, 1076]], [[158, 1077]], [[158, 1078]], [[157, 1079]], [[156, 1080]], [[156, 1081]], [[156, 1082]], [[157, 1083]], [[157, 1084]], [[158, 1085]], [[158, 1086]], [[158, 1087]], [[158, 1088]], [[159, 1089]], [[160, 1090]], [[161, 1090]], [[162, 1091]], [[163, 1091]], [[164, 1092]], [[165, 1093]], [[166, 1093]], [[167, 1094]], [[168, 1095]], [[168, 1096]], [[167, 1097]], [[166, 1098]], [[165, 1099]], [[164, 1099]], [[163, 1100]], [[162, 1100]], [[161, 1100]], [[160, 1101]], [[159, 1102]], [[158, 1102]], [[157, 1102]], [[156, 1103]], [[155, 1103]], [[154, 1103]], [[154, 1104]], [[154, 1105]], [[153, 1106]], [[152, 1106]], [[151, 1107]], [[151, 1108]], [[151, 1109]], [[152, 1110]], [[153, 1110]], [[154, 1111]], [[155, 1111]], [[156, 1112]], [[157, 1112]], [[158, 1112]], [[159, 1112]], [[160, 1112]], [[161, 1113]], [[162, 1113]], [[163, 1112]], [[164, 1111]], [[164, 1110]], [[164, 1109]], [[164, 1108]], [[163, 1107]], [[164, 1106]], [[165, 1106]], [[165, 1105]], [[165, 1104]], [[166, 1103]], [[167, 1102]], [[168, 1101]], [[169, 1101]], [[170, 1101]], [[171, 1100]], [[172, 1099]], [[173, 1099]], [[174, 1098]], [[174, 1097]], [[173, 1096]], [[174, 1095]], [[175, 1094]], [[176, 1093]], [[177, 1093]], [[177, 1092]], [[178, 1091]], [[179, 1090]], [[180, 1089]], [[181, 1088]], [[182, 1087]], [[183, 1087]], [[184, 1086]], [[185, 1086]], [[186, 1085]], [[187, 1084]], [[188, 1083]], [[188, 1082]], [[189, 1081]], [[189, 1080]], [[189, 1079]], [[189, 1078]], [[189, 1077]], [[189, 1076]], [[189, 1075]], [[188, 1074]], [[188, 1073]], [[188, 1072]], [[189, 1071]], [[188, 1070]], [[188, 1069]], [[189, 1068]], [[188, 1067]], [[187, 1066]], [[186, 1065]], [[186, 1064]], [[185, 1064]], [[184, 1063]], [[183, 1062]], [[182, 1062]], [[181, 1061]], [[180, 1061]], [[179, 1061]], [[178, 1060]]]","[[], [[[167, 1105], [167, 1106], [166, 1107], [166, 1108], [166, 1109], [166, 1110], [165, 1111], [164, 1112], [163, 1113], [163, 1114], [163, 1115], [164, 1115], [165, 1115], [166, 1115], [166, 1114], [166, 1113], [167, 1112], [168, 1112], [169, 1112], [170, 1111], [171, 1111], [172, 1111], [173, 1112], [174, 1111], [175, 1112], [175, 1113], [176, 1114], [177, 1114], [178, 1114], [179, 1114], [180, 1114], [179, 1113], [178, 1113], [177, 1112], [176, 1112], [175, 1111], [174, 1111], [173, 1110], [172, 1110], [171, 1110], [170, 1110], [169, 1110], [168, 1109], [168, 1108], [168, 1107], [168, 1106], [168, 1105]]]]","[[], 9]"
