,ncm_ind,ncm_cordi,pore,pore_ind
0,0,"[[[475, 1179]], [[475, 1180]], [[475, 1181]], [[474, 1182]], [[473, 1182]], [[472, 1183]], [[471, 1183]], [[470, 1183]], [[469, 1183]], [[468, 1183]], [[467, 1183]], [[466, 1182]], [[466, 1181]], [[465, 1181]], [[464, 1182]], [[464, 1183]], [[464, 1184]], [[464, 1185]], [[464, 1186]], [[463, 1187]], [[463, 1188]], [[464, 1189]], [[465, 1190]], [[466, 1190]], [[467, 1189]], [[468, 1188]], [[469, 1188]], [[470, 1187]], [[471, 1187]], [[472, 1188]], [[473, 1189]], [[474, 1190]], [[475, 1190]], [[476, 1189]], [[477, 1189]], [[477, 1188]], [[478, 1187]], [[478, 1186]], [[478, 1185]], [[478, 1184]], [[478, 1183]], [[478, 1182]], [[478, 1181]], [[477, 1180]], [[476, 1179]]]","[[[[465, 1175], [465, 1176], [465, 1177], [466, 1178], [467, 1178], [468, 1179], [467, 1180], [467, 1181], [467, 1182], [468, 1182], [469, 1182], [470, 1182], [471, 1182], [472, 1182], [473, 1181], [474, 1181], [474, 1180], [474, 1179], [473, 1179], [472, 1179], [471, 1179], [470, 1178], [469, 1177], [468, 1177], [467, 1177], [466, 1177], [465, 1176]]], []]","[0, []]"
1,1,"[[[440, 1169]], [[439, 1170]], [[438, 1171]], [[438, 1172]], [[437, 1173]], [[436, 1174]], [[435, 1174]], [[435, 1175]], [[436, 1174]], [[437, 1175]], [[438, 1176]], [[438, 1177]], [[438, 1178]], [[438, 1179]], [[438, 1180]], [[439, 1181]], [[438, 1182]], [[437, 1183]], [[438, 1183]], [[439, 1184]], [[440, 1185]], [[441, 1185]], [[442, 1185]], [[443, 1184]], [[444, 1184]], [[445, 1183]], [[446, 1183]], [[447, 1182]], [[448, 1182]], [[448, 1181]], [[449, 1180]], [[449, 1179]], [[450, 1178]], [[449, 1177]], [[449, 1176]], [[449, 1175]], [[448, 1174]], [[447, 1173]], [[447, 1172]], [[447, 1171]], [[446, 1170]], [[446, 1169]], [[445, 1170]], [[444, 1171]], [[443, 1170]], [[442, 1169]], [[441, 1169]]]","[[], [[[431, 1174], [432, 1175], [433, 1176], [433, 1177], [434, 1178], [435, 1178], [436, 1179], [435, 1180], [434, 1181], [433, 1182], [434, 1183], [434, 1184], [435, 1185], [435, 1186], [436, 1186], [437, 1186], [437, 1185], [437, 1184], [436, 1183], [437, 1182], [438, 1181], [437, 1180], [437, 1179], [436, 1178], [436, 1177], [436, 1176], [435, 1176], [434, 1175], [433, 1174], [432, 1174]]]]","[[], 1]"
2,2,"[[[568, 1166]], [[567, 1167]], [[566, 1167]], [[565, 1168]], [[564, 1168]], [[563, 1168]], [[562, 1168]], [[562, 1169]], [[561, 1170]], [[562, 1171]], [[562, 1172]], [[561, 1173]], [[561, 1174]], [[560, 1175]], [[559, 1176]], [[558, 1176]], [[557, 1176]], [[557, 1177]], [[556, 1178]], [[555, 1179]], [[555, 1180]], [[555, 1181]], [[555, 1182]], [[555, 1183]], [[555, 1184]], [[555, 1185]], [[554, 1186]], [[555, 1187]], [[556, 1188]], [[556, 1189]], [[557, 1190]], [[558, 1191]], [[559, 1191]], [[560, 1190]], [[561, 1189]], [[562, 1189]], [[563, 1189]], [[564, 1189]], [[565, 1190]], [[566, 1190]], [[567, 1191]], [[568, 1191]], [[569, 1191]], [[570, 1191]], [[571, 1191]], [[572, 1190]], [[573, 1189]], [[573, 1188]], [[574, 1187]], [[574, 1186]], [[574, 1185]], [[574, 1184]], [[574, 1183]], [[574, 1182]], [[574, 1181]], [[574, 1180]], [[574, 1179]], [[573, 1178]], [[572, 1177]], [[571, 1176]], [[570, 1175]], [[570, 1174]], [[571, 1173]], [[571, 1172]], [[571, 1171]], [[571, 1170]], [[571, 1169]], [[571, 1168]], [[570, 1167]], [[570, 1166]], [[569, 1166]]]","[[[[558, 1156], [557, 1157], [556, 1157], [557, 1158], [557, 1159], [557, 1160], [556, 1161], [555, 1161], [554, 1161], [553, 1161], [553, 1162], [554, 1163], [555, 1164], [556, 1165], [557, 1166], [557, 1167], [557, 1168], [556, 1169], [557, 1169], [558, 1169], [559, 1168], [560, 1167], [561, 1167], [560, 1166], [559, 1165], [559, 1164], [559, 1163], [560, 1162], [561, 1162], [562, 1163], [563, 1163], [564, 1163], [565, 1164], [565, 1165], [565, 1166], [566, 1166], [567, 1166], [568, 1165], [569, 1165], [570, 1165], [571, 1166], [572, 1166], [573, 1167], [574, 1167], [575, 1167], [575, 1166], [574, 1165], [573, 1164], [573, 1163], [572, 1163], [571, 1163], [570, 1163], [569, 1163], [568, 1163], [567, 1163], [566, 1162], [565, 1162], [564, 1161], [563, 1161], [562, 1160], [561, 1159], [560, 1158], [559, 1157], [559, 1156]]], []]","[2, []]"
3,3,"[[[189, 1155]], [[189, 1156]], [[188, 1157]], [[187, 1158]], [[187, 1159]], [[186, 1160]], [[185, 1161]], [[184, 1161]], [[184, 1162]], [[183, 1163]], [[184, 1163]], [[185, 1163]], [[186, 1163]], [[187, 1164]], [[188, 1164]], [[189, 1163]], [[190, 1163]], [[191, 1162]], [[192, 1162]], [[193, 1161]], [[193, 1160]], [[194, 1159]], [[195, 1158]], [[196, 1159]], [[196, 1160]], [[196, 1161]], [[195, 1162]], [[195, 1163]], [[194, 1164]], [[193, 1164]], [[192, 1165]], [[191, 1165]], [[190, 1166]], [[189, 1167]], [[188, 1167]], [[187, 1167]], [[186, 1167]], [[185, 1167]], [[185, 1168]], [[185, 1169]], [[184, 1170]], [[183, 1171]], [[182, 1171]], [[181, 1172]], [[180, 1172]], [[179, 1172]], [[179, 1173]], [[178, 1174]], [[177, 1175]], [[176, 1176]], [[175, 1177]], [[175, 1178]], [[175, 1179]], [[175, 1180]], [[175, 1181]], [[175, 1182]], [[176, 1183]], [[177, 1184]], [[178, 1185]], [[178, 1186]], [[179, 1186]], [[180, 1187]], [[181, 1187]], [[182, 1187]], [[183, 1188]], [[184, 1187]], [[185, 1187]], [[186, 1187]], [[187, 1187]], [[188, 1188]], [[189, 1188]], [[190, 1188]], [[191, 1189]], [[192, 1189]], [[193, 1190]], [[194, 1191]], [[195, 1191]], [[196, 1191]], [[197, 1190]], [[198, 1190]], [[199, 1190]], [[200, 1189]], [[201, 1188]], [[202, 1187]], [[203, 1186]], [[204, 1185]], [[205, 1184]], [[206, 1183]], [[206, 1182]], [[207, 1181]], [[208, 1181]], [[209, 1180]], [[210, 1179]], [[211, 1179]], [[212, 1178]], [[212, 1177]], [[212, 1176]], [[213, 1175]], [[214, 1175]], [[214, 1174]], [[215, 1173]], [[215, 1172]], [[216, 1171]], [[216, 1170]], [[216, 1169]], [[215, 1168]], [[215, 1167]], [[214, 1166]], [[214, 1165]], [[213, 1164]], [[212, 1163]], [[212, 1162]], [[211, 1162]], [[210, 1163]], [[209, 1162]], [[208, 1162]], [[207, 1161]], [[206, 1160]], [[205, 1159]], [[204, 1159]], [[203, 1159]], [[202, 1159]], [[201, 1160]], [[201, 1161]], [[200, 1162]], [[199, 1162]], [[198, 1162]], [[197, 1161]], [[196, 1160]], [[196, 1159]], [[195, 1158]], [[194, 1157]], [[193, 1157]], [[192, 1157]], [[191, 1156]], [[190, 1155]]]","[[[[198, 1152], [197, 1153], [196, 1153], [195, 1153], [194, 1153], [194, 1154], [194, 1155], [194, 1156], [195, 1157], [196, 1158], [195, 1159], [194, 1160], [194, 1161], [193, 1162], [192, 1163], [191, 1163], [190, 1164], [189, 1164], [188, 1165], [187, 1165], [186, 1165], [185, 1165], [184, 1166], [184, 1167], [183, 1168], [182, 1169], [181, 1169], [180, 1169], [179, 1168], [179, 1167], [180, 1166], [179, 1166], [179, 1167], [179, 1168], [178, 1169], [177, 1170], [176, 1170], [175, 1170], [174, 1171], [173, 1172], [173, 1173], [174, 1174], [174, 1175], [175, 1176], [176, 1175], [177, 1174], [178, 1173], [177, 1172], [177, 1171], [177, 1170], [178, 1169], [179, 1170], [180, 1171], [181, 1171], [182, 1170], [183, 1170], [184, 1169], [184, 1168], [184, 1167], [185, 1166], [186, 1166], [187, 1166], [188, 1166], [189, 1166], [190, 1165], [191, 1164], [192, 1164], [193, 1163], [194, 1163], [194, 1162], [195, 1161], [195, 1160], [195, 1159], [196, 1158], [197, 1159], [197, 1160], [198, 1161], [199, 1161], [200, 1161], [200, 1160], [201, 1159], [202, 1158], [202, 1157], [202, 1156], [201, 1155], [200, 1154], [199, 1153]]], [], [[[216, 1173], [215, 1174], [216, 1175], [215, 1176], [214, 1176], [213, 1176], [213, 1177], [213, 1178], [213, 1179], [213, 1180], [213, 1181], [214, 1180], [215, 1179], [216, 1180], [217, 1181], [217, 1182], [217, 1183], [217, 1184], [216, 1185], [216, 1186], [216, 1187], [217, 1186], [218, 1187], [219, 1186], [219, 1185], [219, 1184], [218, 1183], [218, 1182], [218, 1181], [219, 1180], [219, 1179], [219, 1178], [218, 1177], [218, 1176], [217, 1175], [216, 1174]]], [[[210, 1153], [210, 1154], [210, 1155], [209, 1156], [208, 1156], [208, 1157], [207, 1158], [207, 1159], [207, 1160], [208, 1161], [209, 1161], [210, 1162], [211, 1161], [211, 1160], [212, 1159], [213, 1158], [214, 1159], [214, 1160], [214, 1161], [214, 1162], [213, 1163], [214, 1164], [215, 1165], [215, 1166], [216, 1167], [217, 1168], [217, 1169], [217, 1170], [218, 1170], [217, 1169], [218, 1168], [218, 1167], [217, 1167], [216, 1166], [215, 1165], [215, 1164], [216, 1163], [217, 1162], [218, 1162], [219, 1161], [218, 1160], [218, 1159], [217, 1158], [216, 1157], [216, 1156], [216, 1157], [216, 1158], [215, 1159], [214, 1159], [213, 1158], [213, 1157], [212, 1156], [211, 1155], [210, 1154]]]]","[3, [], 4, 5]"
4,4,"[[[773, 1150]], [[772, 1151]], [[771, 1152]], [[771, 1153]], [[771, 1154]], [[771, 1155]], [[770, 1156]], [[770, 1157]], [[770, 1158]], [[771, 1158]], [[772, 1159]], [[773, 1160]], [[774, 1161]], [[775, 1161]], [[776, 1160]], [[777, 1159]], [[778, 1159]], [[779, 1159]], [[780, 1159]], [[781, 1159]], [[782, 1159]], [[783, 1158]], [[784, 1157]], [[784, 1156]], [[784, 1155]], [[783, 1154]], [[783, 1153]], [[783, 1152]], [[782, 1151]], [[781, 1151]], [[780, 1151]], [[779, 1150]], [[778, 1150]], [[777, 1150]], [[776, 1150]], [[775, 1150]], [[774, 1150]]]",[[]],[]
5,5,"[[[109, 1149]], [[109, 1150]], [[109, 1151]], [[108, 1152]], [[107, 1152]], [[106, 1152]], [[105, 1152]], [[104, 1152]], [[103, 1152]], [[102, 1152]], [[102, 1153]], [[102, 1154]], [[101, 1155]], [[101, 1156]], [[101, 1157]], [[101, 1158]], [[101, 1159]], [[101, 1160]], [[101, 1161]], [[101, 1162]], [[101, 1163]], [[101, 1164]], [[101, 1165]], [[102, 1166]], [[103, 1167]], [[103, 1168]], [[104, 1168]], [[105, 1169]], [[106, 1169]], [[107, 1170]], [[108, 1170]], [[109, 1170]], [[110, 1170]], [[111, 1170]], [[112, 1171]], [[113, 1170]], [[114, 1169]], [[115, 1168]], [[116, 1168]], [[117, 1167]], [[118, 1167]], [[119, 1166]], [[120, 1165]], [[121, 1164]], [[122, 1163]], [[122, 1162]], [[123, 1161]], [[123, 1160]], [[123, 1159]], [[123, 1158]], [[123, 1157]], [[122, 1156]], [[121, 1155]], [[120, 1154]], [[119, 1153]], [[118, 1152]], [[117, 1152]], [[116, 1151]], [[116, 1150]], [[115, 1150]], [[114, 1149]], [[113, 1149]], [[112, 1150]], [[111, 1149]], [[110, 1149]]]","[[[[88, 1165], [87, 1166], [86, 1167], [87, 1168], [87, 1169], [88, 1170], [89, 1171], [89, 1172], [90, 1171], [91, 1171], [92, 1172], [92, 1173], [92, 1172], [93, 1171], [94, 1171], [95, 1171], [96, 1170], [97, 1170], [98, 1170], [99, 1171], [100, 1172], [101, 1172], [102, 1173], [103, 1172], [104, 1172], [105, 1172], [105, 1171], [105, 1170], [104, 1169], [104, 1170], [103, 1171], [102, 1171], [101, 1171], [100, 1171], [99, 1171], [98, 1170], [97, 1170], [96, 1170], [95, 1170], [94, 1170], [93, 1170], [92, 1171], [91, 1171], [90, 1170], [90, 1169], [89, 1168], [88, 1167], [88, 1166]]], []]","[6, []]"
6,6,"[[[368, 1122]], [[368, 1123]], [[367, 1124]], [[366, 1125]], [[365, 1126]], [[364, 1127]], [[364, 1128]], [[364, 1129]], [[363, 1130]], [[362, 1131]], [[361, 1131]], [[360, 1132]], [[359, 1133]], [[358, 1134]], [[358, 1135]], [[357, 1136]], [[357, 1137]], [[357, 1138]], [[357, 1139]], [[357, 1140]], [[356, 1141]], [[356, 1142]], [[356, 1143]], [[356, 1144]], [[356, 1145]], [[356, 1146]], [[357, 1147]], [[357, 1148]], [[357, 1149]], [[357, 1150]], [[357, 1151]], [[358, 1152]], [[358, 1153]], [[358, 1154]], [[358, 1155]], [[357, 1156]], [[356, 1157]], [[355, 1158]], [[354, 1158]], [[353, 1159]], [[352, 1159]], [[351, 1160]], [[350, 1161]], [[350, 1162]], [[350, 1163]], [[350, 1164]], [[350, 1165]], [[350, 1166]], [[350, 1167]], [[350, 1168]], [[350, 1169]], [[350, 1170]], [[350, 1171]], [[349, 1172]], [[349, 1173]], [[349, 1174]], [[350, 1175]], [[350, 1176]], [[350, 1177]], [[350, 1178]], [[351, 1179]], [[351, 1180]], [[352, 1181]], [[352, 1182]], [[352, 1183]], [[353, 1184]], [[353, 1185]], [[354, 1186]], [[355, 1187]], [[356, 1187]], [[357, 1188]], [[358, 1188]], [[359, 1188]], [[360, 1187]], [[361, 1188]], [[362, 1188]], [[363, 1189]], [[364, 1190]], [[364, 1191]], [[364, 1192]], [[365, 1192]], [[365, 1191]], [[366, 1190]], [[367, 1190]], [[368, 1190]], [[369, 1189]], [[370, 1189]], [[371, 1189]], [[372, 1190]], [[373, 1191]], [[374, 1192]], [[375, 1191]], [[376, 1191]], [[377, 1192]], [[378, 1192]], [[379, 1191]], [[380, 1191]], [[381, 1190]], [[382, 1190]], [[383, 1189]], [[383, 1188]], [[383, 1187]], [[383, 1186]], [[382, 1185]], [[382, 1184]], [[382, 1183]], [[381, 1182]], [[381, 1181]], [[381, 1180]], [[380, 1179]], [[380, 1178]], [[380, 1177]], [[380, 1176]], [[380, 1175]], [[380, 1174]], [[380, 1173]], [[380, 1172]], [[381, 1171]], [[382, 1170]], [[383, 1170]], [[384, 1169]], [[385, 1168]], [[386, 1168]], [[387, 1168]], [[388, 1169]], [[389, 1169]], [[390, 1169]], [[391, 1169]], [[392, 1169]], [[393, 1169]], [[394, 1168]], [[395, 1168]], [[396, 1168]], [[397, 1169]], [[398, 1169]], [[399, 1168]], [[400, 1168]], [[401, 1168]], [[402, 1167]], [[403, 1167]], [[403, 1166]], [[404, 1165]], [[405, 1164]], [[405, 1163]], [[406, 1162]], [[406, 1161]], [[406, 1160]], [[406, 1159]], [[406, 1158]], [[406, 1157]], [[406, 1156]], [[406, 1155]], [[406, 1154]], [[406, 1153]], [[406, 1152]], [[406, 1151]], [[406, 1150]], [[406, 1149]], [[405, 1148]], [[405, 1147]], [[405, 1146]], [[404, 1145]], [[404, 1144]], [[404, 1143]], [[403, 1142]], [[403, 1141]], [[404, 1140]], [[404, 1139]], [[404, 1138]], [[403, 1137]], [[403, 1136]], [[403, 1135]], [[403, 1134]], [[403, 1133]], [[402, 1132]], [[402, 1131]], [[402, 1130]], [[401, 1129]], [[401, 1128]], [[400, 1127]], [[399, 1127]], [[398, 1126]], [[397, 1126]], [[396, 1126]], [[395, 1127]], [[394, 1127]], [[393, 1127]], [[392, 1127]], [[391, 1127]], [[390, 1128]], [[389, 1128]], [[388, 1128]], [[387, 1128]], [[386, 1129]], [[385, 1129]], [[384, 1129]], [[383, 1128]], [[382, 1127]], [[381, 1127]], [[380, 1126]], [[379, 1126]], [[378, 1126]], [[377, 1126]], [[376, 1126]], [[375, 1125]], [[375, 1124]], [[374, 1124]], [[373, 1123]], [[372, 1123]], [[371, 1122]], [[370, 1122]], [[369, 1122]]]",[[]],[]
7,7,"[[[108, 1114]], [[107, 1115]], [[107, 1116]], [[106, 1117]], [[106, 1118]], [[106, 1119]], [[105, 1120]], [[105, 1121]], [[104, 1122]], [[104, 1123]], [[104, 1124]], [[104, 1125]], [[104, 1126]], [[105, 1127]], [[105, 1128]], [[106, 1129]], [[106, 1130]], [[106, 1131]], [[107, 1132]], [[108, 1132]], [[109, 1133]], [[110, 1134]], [[111, 1135]], [[111, 1136]], [[111, 1137]], [[112, 1138]], [[113, 1139]], [[113, 1140]], [[114, 1140]], [[115, 1141]], [[116, 1141]], [[117, 1141]], [[118, 1141]], [[119, 1142]], [[120, 1142]], [[121, 1141]], [[121, 1140]], [[121, 1139]], [[121, 1138]], [[121, 1137]], [[121, 1136]], [[122, 1135]], [[122, 1134]], [[122, 1133]], [[122, 1132]], [[122, 1131]], [[122, 1130]], [[123, 1129]], [[123, 1128]], [[124, 1127]], [[124, 1126]], [[125, 1125]], [[126, 1124]], [[126, 1123]], [[126, 1122]], [[126, 1121]], [[126, 1120]], [[126, 1119]], [[126, 1118]], [[125, 1117]], [[124, 1116]], [[123, 1116]], [[122, 1116]], [[121, 1116]], [[120, 1115]], [[119, 1115]], [[118, 1114]], [[117, 1114]], [[116, 1114]], [[115, 1114]], [[114, 1114]], [[113, 1114]], [[112, 1114]], [[111, 1114]], [[110, 1114]], [[109, 1114]]]","[[], [[[127, 1124], [126, 1125], [125, 1126], [125, 1127], [124, 1128], [124, 1129], [123, 1130], [123, 1131], [124, 1131], [124, 1130], [125, 1129], [126, 1128], [127, 1127], [127, 1126], [128, 1125], [129, 1126], [129, 1127], [130, 1128], [130, 1129], [131, 1129], [132, 1129], [133, 1130], [133, 1131], [134, 1132], [135, 1131], [135, 1130], [134, 1129], [134, 1128], [133, 1127], [132, 1126], [131, 1125], [130, 1125], [129, 1124], [128, 1124]]]]","[[], 7]"
8,8,"[[[603, 1108]], [[602, 1109]], [[601, 1110]], [[600, 1111]], [[599, 1112]], [[598, 1112]], [[597, 1112]], [[596, 1113]], [[595, 1114]], [[595, 1115]], [[594, 1116]], [[594, 1117]], [[594, 1118]], [[594, 1119]], [[594, 1120]], [[594, 1121]], [[594, 1122]], [[595, 1123]], [[595, 1124]], [[595, 1125]], [[595, 1126]], [[595, 1127]], [[595, 1128]], [[595, 1129]], [[595, 1130]], [[594, 1131]], [[594, 1132]], [[594, 1133]], [[594, 1134]], [[593, 1135]], [[593, 1136]], [[593, 1137]], [[593, 1138]], [[593, 1139]], [[592, 1140]], [[592, 1141]], [[592, 1142]], [[592, 1143]], [[593, 1144]], [[593, 1145]], [[594, 1145]], [[595, 1146]], [[595, 1147]], [[596, 1148]], [[597, 1149]], [[598, 1150]], [[598, 1151]], [[599, 1152]], [[600, 1153]], [[601, 1153]], [[602, 1154]], [[603, 1154]], [[604, 1154]], [[605, 1154]], [[606, 1154]], [[607, 1153]], [[608, 1153]], [[609, 1152]], [[610, 1152]], [[611, 1152]], [[612, 1152]], [[613, 1152]], [[614, 1152]], [[615, 1151]], [[616, 1151]], [[617, 1150]], [[618, 1149]], [[619, 1149]], [[620, 1148]], [[621, 1148]], [[622, 1147]], [[623, 1147]], [[624, 1147]], [[625, 1146]], [[626, 1146]], [[627, 1145]], [[628, 1144]], [[628, 1143]], [[628, 1142]], [[629, 1141]], [[629, 1140]], [[629, 1139]], [[629, 1138]], [[629, 1137]], [[629, 1136]], [[630, 1135]], [[630, 1134]], [[630, 1133]], [[630, 1132]], [[630, 1131]], [[630, 1130]], [[630, 1129]], [[630, 1128]], [[629, 1127]], [[629, 1126]], [[629, 1125]], [[628, 1124]], [[628, 1123]], [[628, 1122]], [[627, 1121]], [[626, 1120]], [[626, 1119]], [[625, 1118]], [[624, 1117]], [[623, 1117]], [[622, 1116]], [[621, 1115]], [[620, 1115]], [[619, 1114]], [[618, 1113]], [[617, 1112]], [[616, 1111]], [[615, 1111]], [[614, 1110]], [[613, 1110]], [[612, 1110]], [[611, 1109]], [[610, 1109]], [[609, 1109]], [[608, 1109]], [[607, 1109]], [[606, 1109]], [[605, 1109]], [[604, 1109]]]","[[], [[[594, 1148], [594, 1149], [593, 1150], [593, 1151], [594, 1152], [595, 1153], [595, 1154], [594, 1155], [593, 1155], [592, 1156], [592, 1157], [591, 1158], [590, 1158], [589, 1159], [588, 1159], [587, 1160], [586, 1159], [585, 1159], [584, 1160], [584, 1161], [583, 1162], [582, 1162], [581, 1162], [580, 1162], [579, 1162], [579, 1163], [580, 1163], [581, 1163], [582, 1163], [583, 1164], [583, 1165], [583, 1164], [583, 1163], [583, 1162], [584, 1161], [585, 1160], [586, 1160], [587, 1160], [588, 1161], [588, 1162], [588, 1163], [588, 1164], [589, 1163], [589, 1162], [590, 1161], [590, 1160], [591, 1159], [592, 1158], [593, 1158], [594, 1157], [595, 1157], [596, 1157], [597, 1157], [598, 1156], [599, 1156], [600, 1156], [601, 1156], [602, 1156], [603, 1156], [604, 1157], [605, 1158], [606, 1158], [607, 1158], [608, 1158], [609, 1158], [610, 1159], [611, 1158], [612, 1158], [613, 1158], [614, 1158], [615, 1158], [616, 1159], [617, 1159], [618, 1158], [619, 1157], [620, 1158], [620, 1159], [621, 1160], [622, 1160], [623, 1159], [624, 1159], [624, 1158], [623, 1158], [622, 1158], [621, 1158], [620, 1157], [619, 1157], [618, 1157], [617, 1156], [616, 1156], [615, 1156], [614, 1157], [613, 1157], [612, 1157], [611, 1157], [610, 1157], [609, 1157], [608, 1157], [607, 1157], [606, 1156], [605, 1155], [604, 1155], [603, 1155], [602, 1155], [601, 1155], [600, 1154], [599, 1153], [598, 1153], [597, 1152], [597, 1151], [596, 1150], [596, 1149], [595, 1148]]], [[[626, 1070], [626, 1071], [626, 1072], [626, 1073], [625, 1074], [624, 1074], [623, 1074], [622, 1074], [621, 1074], [620, 1074], [619, 1074], [618, 1075], [618, 1076], [619, 1077], [620, 1077], [621, 1077], [622, 1078], [623, 1079], [624, 1080], [624, 1081], [624, 1082], [623, 1083], [623, 1084], [623, 1085], [624, 1086], [624, 1087], [624, 1088], [625, 1088], [626, 1088], [627, 1089], [626, 1090], [625, 1091], [625, 1092], [625, 1093], [624, 1094], [624, 1095], [623, 1096], [622, 1097], [623, 1097], [624, 1097], [625, 1098], [625, 1099], [626, 1099], [627, 1100], [627, 1101], [628, 1102], [628, 1103], [628, 1104], [628, 1105], [628, 1106], [627, 1107], [627, 1108], [627, 1109], [628, 1110], [629, 1110], [630, 1111], [630, 1112], [630, 1113], [630, 1114], [630, 1115], [631, 1116], [632, 1115], [632, 1114], [632, 1113], [632, 1112], [632, 1111], [632, 1110], [631, 1109], [632, 1108], [632, 1107], [632, 1106], [633, 1105], [632, 1105], [631, 1105], [630, 1104], [630, 1103], [630, 1102], [629, 1101], [628, 1101], [627, 1100], [626, 1099], [626, 1098], [626, 1097], [626, 1096], [626, 1095], [625, 1094], [626, 1093], [627, 1092], [628, 1091], [628, 1090], [628, 1089], [628, 1088], [628, 1087], [628, 1086], [627, 1085], [627, 1084], [627, 1083], [627, 1082], [627, 1081], [627, 1080], [627, 1079], [627, 1078], [626, 1077], [626, 1076], [626, 1075], [626, 1074], [626, 1073], [626, 1072], [626, 1071]]]]","[[], 8, 9]"
9,9,"[[[495, 1088]], [[495, 1089]], [[494, 1090]], [[493, 1090]], [[492, 1091]], [[491, 1091]], [[490, 1091]], [[489, 1091]], [[488, 1091]], [[487, 1092]], [[486, 1093]], [[485, 1093]], [[484, 1093]], [[483, 1093]], [[482, 1093]], [[481, 1094]], [[480, 1095]], [[479, 1095]], [[478, 1095]], [[477, 1096]], [[476, 1096]], [[475, 1096]], [[474, 1097]], [[473, 1097]], [[472, 1098]], [[471, 1098]], [[470, 1099]], [[470, 1100]], [[469, 1101]], [[468, 1102]], [[468, 1103]], [[467, 1104]], [[466, 1105]], [[466, 1106]], [[466, 1107]], [[465, 1108]], [[464, 1109]], [[464, 1110]], [[464, 1111]], [[464, 1112]], [[464, 1113]], [[464, 1114]], [[464, 1115]], [[463, 1116]], [[463, 1117]], [[463, 1118]], [[464, 1119]], [[463, 1120]], [[463, 1121]], [[464, 1122]], [[464, 1123]], [[464, 1124]], [[465, 1125]], [[465, 1126]], [[465, 1127]], [[465, 1128]], [[465, 1129]], [[465, 1130]], [[466, 1131]], [[467, 1132]], [[467, 1133]], [[467, 1134]], [[467, 1135]], [[467, 1136]], [[468, 1137]], [[468, 1138]], [[468, 1139]], [[468, 1140]], [[469, 1141]], [[469, 1142]], [[470, 1143]], [[471, 1144]], [[471, 1145]], [[472, 1146]], [[473, 1147]], [[474, 1147]], [[475, 1148]], [[476, 1147]], [[477, 1148]], [[478, 1148]], [[479, 1148]], [[480, 1147]], [[481, 1147]], [[482, 1148]], [[483, 1148]], [[484, 1149]], [[485, 1150]], [[486, 1151]], [[486, 1152]], [[487, 1153]], [[487, 1154]], [[488, 1155]], [[489, 1155]], [[490, 1156]], [[491, 1157]], [[492, 1158]], [[493, 1158]], [[494, 1158]], [[495, 1158]], [[496, 1159]], [[497, 1159]], [[498, 1158]], [[499, 1157]], [[500, 1157]], [[501, 1156]], [[502, 1156]], [[502, 1155]], [[503, 1154]], [[504, 1154]], [[505, 1153]], [[506, 1153]], [[506, 1152]], [[507, 1151]], [[508, 1150]], [[508, 1149]], [[509, 1148]], [[510, 1147]], [[511, 1147]], [[512, 1148]], [[512, 1147]], [[512, 1146]], [[512, 1145]], [[513, 1144]], [[513, 1143]], [[513, 1142]], [[513, 1141]], [[514, 1140]], [[515, 1139]], [[515, 1138]], [[516, 1137]], [[516, 1136]], [[516, 1135]], [[516, 1134]], [[517, 1133]], [[518, 1133]], [[518, 1132]], [[518, 1131]], [[518, 1130]], [[518, 1129]], [[518, 1128]], [[519, 1127]], [[519, 1126]], [[519, 1125]], [[519, 1124]], [[519, 1123]], [[519, 1122]], [[519, 1121]], [[519, 1120]], [[518, 1119]], [[518, 1118]], [[517, 1117]], [[517, 1116]], [[517, 1115]], [[517, 1114]], [[516, 1113]], [[515, 1112]], [[515, 1111]], [[514, 1110]], [[514, 1109]], [[514, 1108]], [[513, 1107]], [[513, 1106]], [[512, 1105]], [[512, 1104]], [[511, 1103]], [[511, 1102]], [[510, 1101]], [[510, 1100]], [[510, 1099]], [[509, 1098]], [[509, 1097]], [[508, 1096]], [[508, 1095]], [[507, 1094]], [[507, 1093]], [[506, 1092]], [[505, 1092]], [[504, 1092]], [[503, 1092]], [[502, 1092]], [[501, 1092]], [[500, 1091]], [[499, 1091]], [[498, 1091]], [[497, 1090]], [[496, 1089]], [[496, 1088]]]","[[], [[[464, 1103], [464, 1104], [464, 1105], [463, 1106], [462, 1106], [461, 1105], [460, 1105], [459, 1105], [459, 1106], [458, 1107], [457, 1108], [457, 1109], [457, 1110], [457, 1111], [458, 1110], [459, 1109], [460, 1109], [461, 1109], [462, 1110], [462, 1109], [462, 1108], [463, 1107], [463, 1106], [464, 1105], [465, 1105], [465, 1104], [465, 1103]]], [[[510, 1148], [509, 1149], [509, 1150], [508, 1151], [507, 1152], [507, 1153], [507, 1154], [508, 1154], [509, 1154], [510, 1153], [511, 1154], [511, 1155], [511, 1156], [511, 1157], [511, 1158], [512, 1158], [513, 1158], [513, 1157], [514, 1156], [514, 1155], [513, 1154], [513, 1153], [513, 1152], [512, 1151], [512, 1150], [511, 1149], [511, 1148]]]]","[[], 10, 11]"
