,ncm_ind,ncm_cordi,pore,pore_ind
0,0,"[[[610, 1174]], [[609, 1175]], [[609, 1176]], [[609, 1177]], [[609, 1178]], [[609, 1179]], [[610, 1180]], [[610, 1181]], [[611, 1182]], [[611, 1183]], [[611, 1184]], [[612, 1185]], [[612, 1186]], [[612, 1187]], [[613, 1188]], [[614, 1189]], [[614, 1190]], [[614, 1191]], [[615, 1192]], [[615, 1193]], [[616, 1194]], [[617, 1194]], [[618, 1194]], [[619, 1193]], [[620, 1193]], [[621, 1192]], [[621, 1191]], [[621, 1190]], [[622, 1189]], [[622, 1188]], [[622, 1187]], [[623, 1186]], [[623, 1185]], [[623, 1184]], [[623, 1183]], [[623, 1182]], [[623, 1181]], [[623, 1180]], [[623, 1179]], [[623, 1178]], [[622, 1177]], [[621, 1177]], [[620, 1177]], [[619, 1176]], [[618, 1176]], [[617, 1176]], [[616, 1176]], [[615, 1175]], [[614, 1175]], [[613, 1175]], [[612, 1175]], [[611, 1175]]]","[[[[615, 1168], [614, 1169], [615, 1170], [614, 1171], [613, 1171], [612, 1171], [611, 1171], [610, 1171], [609, 1171], [609, 1172], [609, 1173], [609, 1174], [610, 1173], [611, 1173], [612, 1173], [613, 1173], [614, 1174], [615, 1174], [616, 1175], [617, 1175], [618, 1174], [619, 1174], [620, 1175], [621, 1175], [622, 1175], [622, 1174], [623, 1173], [622, 1172], [621, 1173], [620, 1174], [619, 1174], [618, 1173], [619, 1172], [620, 1171], [620, 1170], [619, 1169], [618, 1169], [617, 1170], [616, 1170], [615, 1169]]], []]","[0, []]"
1,1,"[[[184, 1168]], [[183, 1169]], [[182, 1169]], [[181, 1169]], [[180, 1169]], [[179, 1169]], [[178, 1169]], [[177, 1169]], [[176, 1170]], [[175, 1171]], [[175, 1172]], [[175, 1173]], [[175, 1174]], [[175, 1175]], [[174, 1176]], [[174, 1177]], [[174, 1178]], [[175, 1179]], [[176, 1179]], [[177, 1180]], [[178, 1180]], [[179, 1180]], [[180, 1180]], [[181, 1180]], [[182, 1179]], [[183, 1179]], [[184, 1179]], [[185, 1178]], [[186, 1177]], [[186, 1176]], [[186, 1175]], [[186, 1174]], [[186, 1173]], [[186, 1172]], [[187, 1171]], [[186, 1170]], [[186, 1169]], [[186, 1168]], [[185, 1168]]]","[[[[187, 1155], [186, 1156], [185, 1156], [184, 1156], [183, 1157], [183, 1158], [183, 1159], [184, 1160], [184, 1161], [184, 1162], [184, 1163], [184, 1164], [184, 1165], [184, 1166], [184, 1167], [185, 1167], [186, 1167], [186, 1166], [186, 1165], [186, 1164], [185, 1163], [185, 1162], [185, 1161], [186, 1160], [186, 1159], [187, 1158], [187, 1157], [188, 1156], [189, 1157], [189, 1158], [190, 1158], [190, 1157], [189, 1156], [188, 1155]]], []]","[1, []]"
2,2,"[[[381, 1162]], [[380, 1163]], [[379, 1164]], [[379, 1165]], [[379, 1166]], [[379, 1167]], [[380, 1168]], [[380, 1169]], [[380, 1170]], [[381, 1171]], [[382, 1172]], [[383, 1173]], [[384, 1173]], [[385, 1172]], [[386, 1172]], [[387, 1171]], [[388, 1170]], [[389, 1169]], [[390, 1168]], [[390, 1167]], [[390, 1166]], [[390, 1165]], [[390, 1164]], [[390, 1163]], [[390, 1162]], [[389, 1162]], [[388, 1162]], [[387, 1162]], [[386, 1162]], [[385, 1162]], [[384, 1162]], [[383, 1162]], [[382, 1162]]]",[],[]
3,3,"[[[553, 1160]], [[552, 1161]], [[552, 1162]], [[553, 1163]], [[553, 1164]], [[552, 1165]], [[552, 1166]], [[552, 1167]], [[552, 1168]], [[551, 1169]], [[551, 1170]], [[551, 1171]], [[551, 1172]], [[551, 1173]], [[551, 1174]], [[552, 1175]], [[552, 1176]], [[553, 1176]], [[554, 1176]], [[555, 1177]], [[556, 1177]], [[557, 1176]], [[558, 1176]], [[559, 1175]], [[559, 1174]], [[560, 1173]], [[560, 1172]], [[560, 1171]], [[560, 1170]], [[560, 1169]], [[560, 1168]], [[560, 1167]], [[560, 1166]], [[559, 1165]], [[559, 1164]], [[559, 1163]], [[559, 1162]], [[559, 1161]], [[558, 1160]], [[557, 1160]], [[556, 1160]], [[555, 1160]], [[554, 1160]]]",[[]],[]
4,4,"[[[322, 1159]], [[321, 1160]], [[320, 1160]], [[319, 1160]], [[318, 1161]], [[317, 1161]], [[316, 1162]], [[315, 1163]], [[315, 1164]], [[314, 1165]], [[313, 1165]], [[312, 1166]], [[311, 1167]], [[310, 1168]], [[310, 1169]], [[309, 1170]], [[308, 1170]], [[308, 1171]], [[308, 1172]], [[308, 1173]], [[309, 1172]], [[310, 1171]], [[311, 1171]], [[312, 1172]], [[313, 1173]], [[314, 1174]], [[315, 1175]], [[316, 1175]], [[317, 1174]], [[317, 1173]], [[318, 1172]], [[319, 1171]], [[320, 1172]], [[321, 1173]], [[322, 1173]], [[322, 1172]], [[323, 1171]], [[323, 1170]], [[324, 1169]], [[324, 1168]], [[324, 1167]], [[324, 1166]], [[324, 1165]], [[325, 1164]], [[325, 1163]], [[326, 1162]], [[325, 1161]], [[325, 1160]], [[324, 1159]], [[323, 1159]]]",[[]],[]
5,5,"[[[609, 1153]], [[609, 1154]], [[608, 1155]], [[607, 1156]], [[606, 1156]], [[605, 1156]], [[604, 1156]], [[603, 1157]], [[602, 1158]], [[602, 1159]], [[603, 1160]], [[604, 1161]], [[605, 1162]], [[606, 1163]], [[607, 1163]], [[608, 1164]], [[609, 1164]], [[610, 1164]], [[611, 1164]], [[611, 1163]], [[611, 1162]], [[612, 1161]], [[612, 1160]], [[612, 1159]], [[612, 1158]], [[613, 1157]], [[614, 1156]], [[615, 1155]], [[615, 1154]], [[614, 1153]], [[613, 1153]], [[612, 1153]], [[611, 1153]], [[610, 1154]]]","[[], [[[599, 1159], [598, 1160], [598, 1161], [598, 1162], [598, 1163], [598, 1164], [597, 1165], [596, 1166], [596, 1167], [595, 1168], [594, 1168], [593, 1167], [593, 1168], [593, 1169], [593, 1170], [593, 1171], [594, 1171], [594, 1170], [595, 1169], [596, 1168], [597, 1167], [598, 1166], [599, 1166], [600, 1165], [601, 1165], [602, 1166], [602, 1167], [602, 1168], [603, 1169], [604, 1169], [605, 1169], [606, 1170], [607, 1170], [608, 1169], [608, 1168], [608, 1167], [608, 1166], [607, 1166], [606, 1166], [605, 1165], [605, 1164], [604, 1163], [604, 1162], [603, 1161], [602, 1160], [601, 1160], [600, 1160]]], [[[614, 1157], [613, 1158], [613, 1159], [613, 1160], [613, 1161], [612, 1162], [613, 1163], [613, 1164], [614, 1164], [615, 1165], [616, 1166], [617, 1166], [618, 1166], [619, 1166], [620, 1166], [621, 1165], [622, 1165], [623, 1165], [624, 1165], [625, 1165], [626, 1166], [626, 1167], [627, 1167], [627, 1166], [628, 1165], [629, 1165], [629, 1164], [629, 1163], [630, 1162], [631, 1162], [630, 1162], [629, 1161], [629, 1160], [628, 1159], [628, 1158], [628, 1159], [628, 1160], [627, 1161], [626, 1162], [625, 1163], [624, 1164], [623, 1164], [622, 1164], [621, 1164], [620, 1164], [619, 1163], [619, 1162], [618, 1161], [617, 1160], [616, 1159], [615, 1158], [615, 1157]]]]","[[], 2, 3]"
6,6,"[[[447, 1149]], [[446, 1150]], [[446, 1151]], [[447, 1152]], [[447, 1153]], [[448, 1154]], [[449, 1155]], [[450, 1156]], [[451, 1157]], [[452, 1158]], [[452, 1159]], [[452, 1160]], [[453, 1161]], [[453, 1162]], [[453, 1163]], [[454, 1164]], [[455, 1164]], [[456, 1165]], [[457, 1166]], [[457, 1167]], [[457, 1168]], [[458, 1168]], [[459, 1169]], [[460, 1169]], [[461, 1170]], [[462, 1169]], [[463, 1168]], [[464, 1167]], [[464, 1166]], [[464, 1165]], [[464, 1164]], [[464, 1163]], [[464, 1162]], [[463, 1161]], [[462, 1160]], [[461, 1159]], [[460, 1158]], [[460, 1157]], [[459, 1156]], [[458, 1155]], [[457, 1154]], [[456, 1153]], [[456, 1152]], [[455, 1151]], [[455, 1150]], [[454, 1149]], [[453, 1149]], [[452, 1150]], [[451, 1150]], [[450, 1149]], [[449, 1149]], [[448, 1149]]]",[[]],[]
7,7,"[[[89, 1125]], [[88, 1126]], [[87, 1126]], [[86, 1126]], [[85, 1127]], [[84, 1127]], [[83, 1127]], [[82, 1128]], [[81, 1129]], [[80, 1129]], [[79, 1130]], [[79, 1131]], [[79, 1132]], [[80, 1133]], [[80, 1134]], [[80, 1135]], [[81, 1136]], [[81, 1137]], [[81, 1138]], [[81, 1139]], [[80, 1140]], [[81, 1141]], [[80, 1142]], [[79, 1143]], [[78, 1144]], [[78, 1145]], [[78, 1146]], [[78, 1147]], [[77, 1148]], [[77, 1149]], [[77, 1150]], [[77, 1151]], [[77, 1152]], [[77, 1153]], [[77, 1154]], [[78, 1155]], [[78, 1156]], [[79, 1157]], [[79, 1158]], [[80, 1159]], [[81, 1160]], [[82, 1160]], [[83, 1160]], [[84, 1161]], [[85, 1162]], [[86, 1163]], [[87, 1162]], [[88, 1161]], [[89, 1160]], [[89, 1159]], [[89, 1158]], [[90, 1157]], [[91, 1157]], [[92, 1156]], [[93, 1155]], [[93, 1154]], [[93, 1153]], [[94, 1152]], [[94, 1151]], [[94, 1150]], [[95, 1149]], [[95, 1148]], [[96, 1147]], [[97, 1146]], [[97, 1145]], [[98, 1144]], [[98, 1143]], [[98, 1142]], [[98, 1141]], [[98, 1140]], [[99, 1139]], [[100, 1138]], [[101, 1137]], [[101, 1136]], [[101, 1135]], [[101, 1134]], [[101, 1133]], [[100, 1132]], [[100, 1131]], [[100, 1130]], [[99, 1129]], [[98, 1128]], [[97, 1127]], [[96, 1126]], [[95, 1126]], [[94, 1125]], [[93, 1125]], [[92, 1125]], [[91, 1125]], [[90, 1125]]]","[[[[91, 1121], [90, 1122], [89, 1122], [89, 1123], [88, 1124], [87, 1124], [86, 1124], [85, 1123], [84, 1123], [83, 1124], [82, 1124], [81, 1125], [80, 1126], [79, 1127], [78, 1128], [78, 1129], [79, 1128], [80, 1128], [81, 1127], [82, 1126], [83, 1126], [84, 1126], [85, 1125], [86, 1125], [87, 1125], [88, 1124], [89, 1124], [90, 1124], [91, 1124], [92, 1124], [93, 1124], [94, 1124], [95, 1125], [96, 1125], [97, 1126], [98, 1127], [99, 1128], [100, 1127], [101, 1126], [102, 1126], [103, 1127], [104, 1128], [105, 1128], [106, 1128], [107, 1128], [106, 1127], [105, 1126], [104, 1126], [103, 1126], [102, 1125], [102, 1124], [101, 1124], [100, 1124], [99, 1124], [98, 1124], [97, 1124], [96, 1123], [95, 1123], [94, 1122], [93, 1122], [92, 1121]]], []]","[4, []]"
8,8,"[[[321, 1113]], [[320, 1114]], [[319, 1114]], [[318, 1114]], [[318, 1115]], [[317, 1116]], [[317, 1117]], [[316, 1118]], [[316, 1119]], [[316, 1120]], [[316, 1121]], [[316, 1122]], [[316, 1123]], [[316, 1124]], [[316, 1125]], [[317, 1126]], [[317, 1127]], [[317, 1128]], [[317, 1129]], [[317, 1130]], [[316, 1131]], [[315, 1132]], [[315, 1133]], [[315, 1134]], [[316, 1134]], [[317, 1133]], [[318, 1132]], [[319, 1131]], [[320, 1132]], [[320, 1133]], [[320, 1134]], [[320, 1135]], [[320, 1136]], [[320, 1137]], [[321, 1138]], [[321, 1139]], [[322, 1140]], [[323, 1140]], [[323, 1139]], [[323, 1138]], [[324, 1137]], [[325, 1136]], [[326, 1135]], [[326, 1134]], [[327, 1133]], [[328, 1133]], [[329, 1133]], [[330, 1134]], [[330, 1135]], [[331, 1136]], [[331, 1135]], [[332, 1134]], [[333, 1134]], [[334, 1134]], [[335, 1135]], [[336, 1136]], [[336, 1137]], [[337, 1137]], [[338, 1136]], [[339, 1136]], [[340, 1136]], [[341, 1136]], [[342, 1135]], [[343, 1134]], [[344, 1134]], [[345, 1133]], [[346, 1133]], [[347, 1133]], [[348, 1133]], [[349, 1133]], [[349, 1132]], [[350, 1131]], [[351, 1130]], [[352, 1129]], [[353, 1129]], [[354, 1128]], [[354, 1127]], [[355, 1126]], [[355, 1125]], [[356, 1124]], [[356, 1123]], [[356, 1122]], [[356, 1121]], [[357, 1120]], [[357, 1119]], [[357, 1118]], [[357, 1117]], [[357, 1116]], [[356, 1115]], [[355, 1114]], [[354, 1114]], [[353, 1115]], [[352, 1115]], [[351, 1116]], [[350, 1117]], [[349, 1118]], [[348, 1119]], [[347, 1120]], [[347, 1121]], [[346, 1122]], [[345, 1122]], [[344, 1122]], [[344, 1123]], [[343, 1124]], [[342, 1124]], [[341, 1123]], [[340, 1122]], [[339, 1122]], [[338, 1123]], [[337, 1124]], [[336, 1125]], [[336, 1126]], [[335, 1127]], [[334, 1128]], [[333, 1129]], [[332, 1128]], [[331, 1127]], [[331, 1126]], [[330, 1125]], [[330, 1124]], [[330, 1123]], [[330, 1122]], [[330, 1121]], [[330, 1120]], [[329, 1119]], [[329, 1118]], [[328, 1117]], [[328, 1116]], [[327, 1115]], [[327, 1114]], [[326, 1114]], [[325, 1113]], [[324, 1113]], [[323, 1113]], [[322, 1113]]]",[[]],[]
9,9,"[[[576, 1105]], [[575, 1106]], [[574, 1106]], [[573, 1106]], [[572, 1107]], [[571, 1108]], [[571, 1109]], [[571, 1110]], [[570, 1111]], [[570, 1112]], [[570, 1113]], [[569, 1114]], [[568, 1114]], [[567, 1114]], [[566, 1113]], [[566, 1112]], [[565, 1111]], [[564, 1111]], [[563, 1111]], [[562, 1111]], [[561, 1112]], [[560, 1112]], [[559, 1113]], [[558, 1113]], [[557, 1114]], [[556, 1115]], [[555, 1116]], [[554, 1117]], [[554, 1118]], [[553, 1119]], [[553, 1120]], [[553, 1121]], [[552, 1122]], [[552, 1123]], [[552, 1124]], [[552, 1125]], [[552, 1126]], [[552, 1127]], [[552, 1128]], [[553, 1129]], [[553, 1130]], [[553, 1131]], [[553, 1132]], [[554, 1133]], [[555, 1134]], [[556, 1135]], [[557, 1135]], [[558, 1135]], [[559, 1136]], [[560, 1137]], [[561, 1138]], [[562, 1138]], [[563, 1138]], [[564, 1139]], [[565, 1139]], [[566, 1140]], [[567, 1141]], [[568, 1141]], [[569, 1142]], [[570, 1143]], [[571, 1143]], [[572, 1143]], [[573, 1143]], [[574, 1143]], [[575, 1144]], [[576, 1144]], [[577, 1144]], [[578, 1144]], [[579, 1145]], [[580, 1145]], [[581, 1145]], [[582, 1145]], [[583, 1146]], [[584, 1147]], [[585, 1147]], [[586, 1147]], [[587, 1147]], [[588, 1148]], [[589, 1148]], [[590, 1148]], [[591, 1148]], [[591, 1147]], [[592, 1146]], [[593, 1145]], [[594, 1144]], [[595, 1143]], [[595, 1142]], [[595, 1141]], [[595, 1140]], [[595, 1139]], [[595, 1138]], [[595, 1137]], [[594, 1136]], [[594, 1135]], [[593, 1134]], [[593, 1133]], [[592, 1132]], [[592, 1131]], [[591, 1130]], [[591, 1129]], [[590, 1128]], [[589, 1127]], [[588, 1127]], [[587, 1126]], [[586, 1125]], [[586, 1124]], [[586, 1123]], [[586, 1122]], [[586, 1121]], [[586, 1120]], [[586, 1119]], [[586, 1118]], [[586, 1117]], [[587, 1116]], [[587, 1115]], [[586, 1114]], [[586, 1113]], [[586, 1112]], [[585, 1111]], [[585, 1110]], [[584, 1109]], [[583, 1108]], [[582, 1108]], [[581, 1108]], [[580, 1107]], [[579, 1106]], [[578, 1106]], [[577, 1106]]]","[[[[558, 1108], [558, 1109], [557, 1110], [556, 1111], [555, 1112], [554, 1112], [553, 1112], [552, 1113], [551, 1113], [550, 1114], [550, 1115], [550, 1116], [550, 1117], [550, 1118], [550, 1119], [549, 1120], [549, 1121], [549, 1122], [550, 1123], [549, 1124], [548, 1125], [547, 1125], [547, 1126], [546, 1127], [547, 1128], [548, 1129], [549, 1129], [550, 1129], [551, 1130], [551, 1129], [551, 1128], [550, 1127], [550, 1126], [550, 1125], [550, 1124], [550, 1123], [551, 1122], [551, 1121], [551, 1120], [551, 1119], [552, 1118], [552, 1117], [553, 1116], [554, 1115], [555, 1114], [556, 1113], [557, 1112], [558, 1112], [559, 1111], [560, 1110], [561, 1110], [560, 1110], [559, 1110], [558, 1109], [559, 1108]]], []]","[5, []]"
