,ncm_ind,ncm_cordi,pore,pore_ind
0,0,"[[[487, 1163]], [[486, 1164]], [[486, 1165]], [[485, 1166]], [[485, 1167]], [[485, 1168]], [[485, 1169]], [[485, 1170]], [[484, 1171]], [[483, 1172]], [[482, 1172]], [[481, 1173]], [[480, 1173]], [[479, 1172]], [[478, 1171]], [[478, 1170]], [[477, 1169]], [[476, 1168]], [[475, 1168]], [[474, 1167]], [[473, 1167]], [[472, 1168]], [[471, 1168]], [[470, 1168]], [[469, 1168]], [[468, 1169]], [[467, 1169]], [[466, 1170]], [[466, 1171]], [[466, 1172]], [[466, 1173]], [[466, 1174]], [[467, 1175]], [[467, 1176]], [[467, 1177]], [[468, 1178]], [[468, 1179]], [[468, 1180]], [[468, 1181]], [[469, 1182]], [[469, 1183]], [[470, 1184]], [[470, 1185]], [[470, 1186]], [[471, 1187]], [[471, 1188]], [[471, 1189]], [[472, 1190]], [[472, 1191]], [[473, 1192]], [[473, 1193]], [[474, 1194]], [[475, 1195]], [[476, 1194]], [[477, 1194]], [[478, 1193]], [[479, 1192]], [[480, 1192]], [[481, 1192]], [[482, 1191]], [[482, 1190]], [[483, 1189]], [[483, 1188]], [[484, 1187]], [[484, 1186]], [[484, 1185]], [[484, 1184]], [[483, 1183]], [[483, 1182]], [[483, 1181]], [[483, 1180]], [[484, 1179]], [[485, 1178]], [[486, 1178]], [[487, 1178]], [[488, 1179]], [[489, 1179]], [[490, 1179]], [[491, 1179]], [[492, 1179]], [[493, 1179]], [[494, 1178]], [[494, 1177]], [[494, 1176]], [[494, 1175]], [[494, 1174]], [[494, 1173]], [[494, 1172]], [[494, 1171]], [[493, 1170]], [[493, 1169]], [[492, 1168]], [[492, 1167]], [[491, 1166]], [[491, 1165]], [[490, 1164]], [[489, 1163]], [[488, 1163]]]",[[]],[]
1,1,"[[[699, 1157]], [[698, 1158]], [[697, 1159]], [[697, 1160]], [[696, 1161]], [[696, 1162]], [[695, 1163]], [[695, 1164]], [[694, 1165]], [[694, 1166]], [[693, 1167]], [[693, 1168]], [[692, 1169]], [[692, 1170]], [[692, 1171]], [[692, 1172]], [[692, 1173]], [[692, 1174]], [[692, 1175]], [[693, 1176]], [[694, 1177]], [[695, 1178]], [[696, 1178]], [[697, 1178]], [[698, 1178]], [[699, 1179]], [[700, 1179]], [[701, 1179]], [[702, 1180]], [[703, 1180]], [[704, 1181]], [[705, 1182]], [[706, 1182]], [[707, 1183]], [[708, 1184]], [[709, 1185]], [[710, 1186]], [[711, 1187]], [[712, 1187]], [[713, 1188]], [[714, 1189]], [[715, 1189]], [[716, 1189]], [[717, 1189]], [[718, 1190]], [[719, 1191]], [[720, 1191]], [[721, 1192]], [[722, 1192]], [[723, 1192]], [[724, 1192]], [[725, 1192]], [[726, 1192]], [[727, 1192]], [[728, 1192]], [[729, 1193]], [[730, 1193]], [[730, 1192]], [[731, 1191]], [[732, 1190]], [[732, 1189]], [[732, 1188]], [[732, 1187]], [[733, 1186]], [[733, 1185]], [[733, 1184]], [[733, 1183]], [[734, 1182]], [[733, 1181]], [[734, 1180]], [[733, 1179]], [[732, 1178]], [[732, 1177]], [[732, 1176]], [[732, 1175]], [[732, 1174]], [[731, 1173]], [[730, 1172]], [[729, 1172]], [[728, 1171]], [[727, 1170]], [[726, 1170]], [[725, 1169]], [[724, 1169]], [[723, 1168]], [[722, 1168]], [[721, 1168]], [[720, 1167]], [[719, 1166]], [[718, 1167]], [[717, 1166]], [[716, 1165]], [[715, 1164]], [[714, 1163]], [[713, 1162]], [[712, 1162]], [[711, 1162]], [[710, 1161]], [[709, 1161]], [[708, 1160]], [[707, 1159]], [[706, 1159]], [[705, 1158]], [[704, 1158]], [[703, 1158]], [[702, 1158]], [[701, 1158]], [[700, 1157]]]","[[], [[[737, 1179], [737, 1180], [738, 1180], [739, 1181], [739, 1182], [738, 1183], [737, 1183], [736, 1184], [735, 1185], [734, 1185], [734, 1186], [734, 1187], [735, 1187], [736, 1186], [737, 1185], [738, 1184], [739, 1183], [740, 1183], [741, 1184], [741, 1183], [741, 1182], [741, 1181], [741, 1180], [740, 1181], [739, 1181], [738, 1180], [738, 1179]]]]","[[], 0]"
2,2,"[[[326, 1156]], [[325, 1157]], [[324, 1157]], [[323, 1158]], [[322, 1158]], [[321, 1158]], [[320, 1159]], [[320, 1160]], [[319, 1161]], [[319, 1162]], [[318, 1163]], [[318, 1164]], [[318, 1165]], [[318, 1166]], [[317, 1167]], [[317, 1168]], [[317, 1169]], [[316, 1170]], [[316, 1171]], [[316, 1172]], [[317, 1173]], [[317, 1174]], [[318, 1175]], [[319, 1176]], [[319, 1177]], [[320, 1178]], [[321, 1178]], [[322, 1179]], [[323, 1180]], [[323, 1181]], [[323, 1182]], [[323, 1183]], [[323, 1184]], [[324, 1185]], [[325, 1184]], [[325, 1183]], [[325, 1182]], [[326, 1181]], [[327, 1180]], [[328, 1179]], [[328, 1178]], [[329, 1177]], [[330, 1176]], [[330, 1175]], [[330, 1174]], [[331, 1173]], [[331, 1172]], [[331, 1171]], [[332, 1170]], [[332, 1169]], [[332, 1168]], [[332, 1167]], [[332, 1166]], [[332, 1165]], [[332, 1164]], [[332, 1163]], [[332, 1162]], [[332, 1161]], [[332, 1160]], [[331, 1159]], [[330, 1159]], [[329, 1158]], [[329, 1157]], [[328, 1156]], [[327, 1156]]]",[[]],[]
3,3,"[[[555, 1153]], [[554, 1154]], [[554, 1155]], [[554, 1156]], [[553, 1157]], [[552, 1157]], [[551, 1157]], [[550, 1157]], [[549, 1157]], [[549, 1158]], [[548, 1159]], [[548, 1160]], [[548, 1161]], [[547, 1162]], [[548, 1163]], [[549, 1164]], [[549, 1165]], [[549, 1166]], [[549, 1167]], [[550, 1168]], [[551, 1167]], [[552, 1167]], [[553, 1168]], [[554, 1167]], [[555, 1168]], [[556, 1168]], [[557, 1168]], [[558, 1167]], [[558, 1166]], [[559, 1165]], [[560, 1164]], [[560, 1163]], [[560, 1162]], [[559, 1161]], [[559, 1160]], [[559, 1159]], [[559, 1158]], [[559, 1157]], [[559, 1156]], [[559, 1155]], [[559, 1154]], [[558, 1153]], [[557, 1153]], [[556, 1153]]]",[[]],[]
4,4,"[[[288, 1148]], [[287, 1149]], [[287, 1150]], [[286, 1151]], [[286, 1152]], [[286, 1153]], [[286, 1154]], [[286, 1155]], [[286, 1156]], [[285, 1157]], [[285, 1158]], [[285, 1159]], [[285, 1160]], [[285, 1161]], [[285, 1162]], [[285, 1163]], [[286, 1164]], [[286, 1165]], [[286, 1166]], [[287, 1166]], [[288, 1165]], [[289, 1165]], [[290, 1165]], [[291, 1166]], [[291, 1167]], [[292, 1168]], [[293, 1169]], [[294, 1169]], [[295, 1169]], [[296, 1169]], [[297, 1169]], [[298, 1169]], [[299, 1169]], [[300, 1169]], [[301, 1170]], [[302, 1169]], [[303, 1169]], [[304, 1168]], [[305, 1168]], [[306, 1169]], [[307, 1170]], [[307, 1171]], [[308, 1171]], [[309, 1171]], [[310, 1170]], [[311, 1170]], [[312, 1170]], [[313, 1169]], [[314, 1168]], [[314, 1167]], [[314, 1166]], [[314, 1165]], [[315, 1164]], [[315, 1163]], [[316, 1162]], [[316, 1161]], [[316, 1160]], [[316, 1159]], [[316, 1158]], [[317, 1157]], [[317, 1156]], [[316, 1155]], [[315, 1155]], [[314, 1155]], [[313, 1154]], [[312, 1154]], [[311, 1153]], [[310, 1153]], [[309, 1153]], [[308, 1153]], [[307, 1152]], [[306, 1151]], [[305, 1150]], [[304, 1149]], [[303, 1149]], [[302, 1149]], [[301, 1149]], [[300, 1149]], [[299, 1149]], [[298, 1149]], [[297, 1149]], [[296, 1150]], [[295, 1149]], [[294, 1149]], [[293, 1149]], [[292, 1148]], [[291, 1148]], [[290, 1148]], [[289, 1148]]]",[[]],[]
5,5,"[[[519, 1143]], [[518, 1144]], [[517, 1144]], [[516, 1144]], [[515, 1144]], [[514, 1144]], [[513, 1145]], [[512, 1145]], [[511, 1146]], [[510, 1147]], [[510, 1148]], [[509, 1149]], [[508, 1149]], [[508, 1150]], [[507, 1151]], [[506, 1152]], [[505, 1153]], [[505, 1154]], [[504, 1155]], [[504, 1156]], [[504, 1157]], [[504, 1158]], [[504, 1159]], [[504, 1160]], [[504, 1161]], [[505, 1162]], [[505, 1163]], [[505, 1164]], [[505, 1165]], [[505, 1166]], [[506, 1167]], [[506, 1168]], [[506, 1169]], [[506, 1170]], [[506, 1171]], [[507, 1172]], [[508, 1172]], [[509, 1173]], [[510, 1173]], [[511, 1174]], [[512, 1174]], [[513, 1174]], [[514, 1174]], [[515, 1174]], [[516, 1174]], [[517, 1174]], [[518, 1174]], [[519, 1174]], [[520, 1173]], [[520, 1172]], [[521, 1171]], [[521, 1170]], [[522, 1169]], [[523, 1169]], [[524, 1169]], [[525, 1170]], [[526, 1171]], [[526, 1172]], [[527, 1173]], [[527, 1174]], [[528, 1175]], [[529, 1174]], [[530, 1174]], [[531, 1173]], [[530, 1172]], [[530, 1171]], [[530, 1170]], [[531, 1169]], [[532, 1169]], [[532, 1168]], [[533, 1167]], [[534, 1168]], [[534, 1167]], [[535, 1166]], [[535, 1165]], [[535, 1164]], [[535, 1163]], [[534, 1163]], [[533, 1163]], [[532, 1164]], [[531, 1163]], [[530, 1162]], [[530, 1161]], [[530, 1160]], [[531, 1159]], [[532, 1159]], [[533, 1159]], [[534, 1158]], [[535, 1157]], [[536, 1156]], [[536, 1155]], [[537, 1154]], [[537, 1153]], [[537, 1152]], [[537, 1151]], [[537, 1150]], [[537, 1149]], [[537, 1148]], [[536, 1147]], [[535, 1146]], [[534, 1146]], [[533, 1146]], [[532, 1145]], [[531, 1146]], [[530, 1146]], [[529, 1147]], [[528, 1147]], [[527, 1147]], [[526, 1146]], [[525, 1145]], [[524, 1144]], [[523, 1144]], [[522, 1143]], [[521, 1143]], [[520, 1143]]]","[[[[509, 1133], [509, 1134], [509, 1135], [509, 1136], [510, 1137], [510, 1138], [510, 1139], [509, 1140], [508, 1141], [508, 1142], [509, 1142], [510, 1142], [511, 1142], [512, 1142], [513, 1143], [513, 1144], [514, 1143], [515, 1143], [516, 1142], [517, 1142], [518, 1142], [519, 1142], [520, 1142], [521, 1141], [520, 1141], [519, 1141], [518, 1141], [517, 1140], [516, 1139], [515, 1138], [514, 1138], [513, 1137], [512, 1136], [512, 1135], [512, 1134], [512, 1133], [511, 1133], [510, 1133]]], []]","[1, []]"
6,6,"[[[767, 1136]], [[767, 1137]], [[767, 1138]], [[766, 1139]], [[765, 1140]], [[764, 1141]], [[763, 1142]], [[762, 1142]], [[761, 1142]], [[760, 1142]], [[759, 1143]], [[758, 1143]], [[757, 1143]], [[756, 1143]], [[755, 1143]], [[754, 1143]], [[753, 1143]], [[752, 1144]], [[751, 1145]], [[750, 1146]], [[749, 1146]], [[748, 1146]], [[747, 1147]], [[746, 1147]], [[745, 1148]], [[745, 1149]], [[745, 1150]], [[746, 1149]], [[747, 1148]], [[748, 1149]], [[748, 1150]], [[748, 1151]], [[747, 1152]], [[746, 1153]], [[746, 1154]], [[746, 1155]], [[746, 1156]], [[746, 1157]], [[746, 1158]], [[746, 1159]], [[745, 1160]], [[744, 1161]], [[744, 1162]], [[745, 1163]], [[745, 1164]], [[745, 1165]], [[745, 1166]], [[745, 1167]], [[745, 1168]], [[746, 1168]], [[747, 1168]], [[748, 1168]], [[749, 1168]], [[750, 1167]], [[751, 1167]], [[752, 1168]], [[753, 1168]], [[754, 1167]], [[755, 1168]], [[756, 1168]], [[757, 1168]], [[758, 1167]], [[759, 1167]], [[760, 1166]], [[761, 1166]], [[762, 1166]], [[763, 1165]], [[764, 1165]], [[765, 1165]], [[766, 1165]], [[767, 1165]], [[768, 1166]], [[769, 1166]], [[770, 1166]], [[771, 1167]], [[772, 1166]], [[773, 1166]], [[774, 1165]], [[774, 1164]], [[775, 1163]], [[775, 1162]], [[775, 1161]], [[775, 1160]], [[776, 1159]], [[776, 1158]], [[776, 1157]], [[777, 1156]], [[777, 1155]], [[778, 1154]], [[778, 1153]], [[778, 1152]], [[778, 1151]], [[779, 1150]], [[778, 1149]], [[778, 1148]], [[778, 1147]], [[778, 1146]], [[778, 1145]], [[778, 1144]], [[778, 1143]], [[778, 1142]], [[777, 1141]], [[776, 1141]], [[775, 1141]], [[774, 1141]], [[773, 1141]], [[772, 1140]], [[772, 1139]], [[771, 1139]], [[770, 1138]], [[769, 1137]], [[768, 1136]]]",[[]],[]
7,7,"[[[351, 1122]], [[350, 1123]], [[349, 1123]], [[348, 1124]], [[347, 1124]], [[346, 1124]], [[345, 1124]], [[344, 1124]], [[343, 1124]], [[342, 1124]], [[341, 1124]], [[340, 1125]], [[339, 1126]], [[338, 1126]], [[337, 1126]], [[336, 1126]], [[336, 1127]], [[335, 1128]], [[334, 1128]], [[333, 1128]], [[332, 1128]], [[331, 1127]], [[330, 1128]], [[330, 1129]], [[329, 1130]], [[329, 1131]], [[329, 1132]], [[329, 1133]], [[329, 1134]], [[330, 1135]], [[330, 1136]], [[331, 1137]], [[331, 1138]], [[332, 1138]], [[333, 1139]], [[334, 1138]], [[335, 1139]], [[336, 1140]], [[337, 1141]], [[337, 1142]], [[337, 1143]], [[338, 1143]], [[339, 1143]], [[340, 1144]], [[341, 1144]], [[342, 1145]], [[343, 1145]], [[344, 1146]], [[345, 1146]], [[346, 1146]], [[347, 1146]], [[348, 1147]], [[349, 1147]], [[350, 1147]], [[351, 1147]], [[352, 1147]], [[353, 1147]], [[354, 1146]], [[354, 1145]], [[355, 1144]], [[356, 1143]], [[357, 1143]], [[358, 1143]], [[359, 1143]], [[360, 1142]], [[361, 1141]], [[362, 1140]], [[363, 1139]], [[363, 1138]], [[362, 1137]], [[361, 1136]], [[361, 1135]], [[361, 1134]], [[362, 1133]], [[361, 1132]], [[361, 1131]], [[360, 1130]], [[360, 1129]], [[360, 1128]], [[359, 1127]], [[358, 1126]], [[357, 1125]], [[356, 1125]], [[355, 1124]], [[354, 1123]], [[353, 1122]], [[352, 1122]]]",[[]],[]
8,8,"[[[282, 1122]], [[281, 1123]], [[280, 1124]], [[279, 1125]], [[278, 1125]], [[277, 1126]], [[276, 1127]], [[275, 1127]], [[274, 1128]], [[273, 1129]], [[273, 1130]], [[274, 1131]], [[275, 1132]], [[276, 1132]], [[277, 1133]], [[278, 1134]], [[279, 1135]], [[280, 1136]], [[281, 1137]], [[282, 1138]], [[283, 1138]], [[284, 1138]], [[285, 1138]], [[286, 1139]], [[287, 1139]], [[288, 1139]], [[289, 1139]], [[290, 1139]], [[291, 1140]], [[292, 1141]], [[293, 1142]], [[293, 1143]], [[294, 1143]], [[295, 1142]], [[296, 1141]], [[297, 1141]], [[298, 1141]], [[298, 1140]], [[298, 1139]], [[298, 1138]], [[298, 1137]], [[298, 1136]], [[299, 1135]], [[299, 1134]], [[298, 1133]], [[298, 1132]], [[297, 1131]], [[296, 1130]], [[296, 1129]], [[296, 1128]], [[295, 1127]], [[294, 1127]], [[293, 1127]], [[292, 1126]], [[292, 1125]], [[291, 1125]], [[290, 1124]], [[289, 1124]], [[288, 1123]], [[287, 1122]], [[286, 1122]], [[285, 1122]], [[284, 1122]], [[283, 1122]]]",[[]],[]
9,9,"[[[494, 1115]], [[493, 1116]], [[492, 1117]], [[491, 1118]], [[491, 1119]], [[491, 1120]], [[492, 1121]], [[492, 1122]], [[491, 1123]], [[491, 1124]], [[492, 1125]], [[492, 1126]], [[493, 1127]], [[493, 1128]], [[493, 1129]], [[494, 1129]], [[495, 1129]], [[496, 1130]], [[497, 1131]], [[498, 1132]], [[498, 1133]], [[499, 1134]], [[500, 1134]], [[501, 1134]], [[502, 1134]], [[503, 1134]], [[504, 1134]], [[505, 1133]], [[505, 1132]], [[505, 1131]], [[505, 1130]], [[505, 1129]], [[505, 1128]], [[505, 1127]], [[505, 1126]], [[505, 1125]], [[504, 1124]], [[503, 1123]], [[502, 1122]], [[501, 1121]], [[500, 1120]], [[499, 1119]], [[498, 1118]], [[498, 1117]], [[497, 1117]], [[496, 1116]], [[495, 1115]]]","[[], [[[488, 1120], [487, 1121], [487, 1122], [488, 1122], [489, 1123], [489, 1124], [489, 1125], [489, 1126], [489, 1127], [489, 1128], [488, 1129], [487, 1129], [486, 1130], [486, 1131], [486, 1132], [486, 1133], [486, 1132], [486, 1131], [487, 1130], [488, 1129], [489, 1129], [490, 1130], [490, 1131], [490, 1132], [490, 1133], [491, 1133], [492, 1133], [493, 1133], [494, 1133], [495, 1133], [496, 1134], [496, 1133], [495, 1132], [494, 1132], [493, 1131], [492, 1130], [491, 1129], [490, 1128], [490, 1127], [489, 1126], [489, 1125], [489, 1124], [489, 1123], [489, 1122], [489, 1121]]]]","[[], 2]"
