,ncm_ind,ncm_cordi,pore,pore_ind
0,0,"[[[419, 1147]], [[418, 1148]], [[417, 1148]], [[416, 1148]], [[415, 1148]], [[414, 1148]], [[413, 1149]], [[412, 1149]], [[411, 1149]], [[410, 1149]], [[409, 1149]], [[408, 1149]], [[407, 1149]], [[406, 1149]], [[405, 1149]], [[404, 1150]], [[403, 1150]], [[402, 1151]], [[401, 1152]], [[400, 1152]], [[399, 1153]], [[398, 1153]], [[397, 1153]], [[396, 1153]], [[395, 1153]], [[394, 1154]], [[393, 1154]], [[392, 1154]], [[391, 1154]], [[390, 1154]], [[389, 1154]], [[388, 1154]], [[388, 1155]], [[387, 1156]], [[386, 1157]], [[385, 1158]], [[385, 1159]], [[385, 1160]], [[385, 1161]], [[384, 1162]], [[383, 1163]], [[383, 1164]], [[383, 1165]], [[383, 1166]], [[382, 1167]], [[382, 1168]], [[382, 1169]], [[383, 1170]], [[383, 1171]], [[384, 1172]], [[384, 1173]], [[385, 1173]], [[386, 1173]], [[387, 1172]], [[387, 1171]], [[386, 1170]], [[386, 1169]], [[387, 1168]], [[387, 1167]], [[388, 1166]], [[389, 1167]], [[390, 1168]], [[390, 1169]], [[391, 1170]], [[391, 1171]], [[392, 1172]], [[392, 1173]], [[392, 1174]], [[393, 1175]], [[394, 1174]], [[395, 1174]], [[396, 1174]], [[397, 1175]], [[398, 1176]], [[399, 1177]], [[399, 1178]], [[398, 1179]], [[398, 1180]], [[399, 1181]], [[399, 1182]], [[399, 1183]], [[399, 1184]], [[399, 1185]], [[399, 1186]], [[399, 1187]], [[399, 1188]], [[399, 1189]], [[400, 1190]], [[401, 1190]], [[402, 1190]], [[403, 1190]], [[403, 1189]], [[404, 1188]], [[405, 1187]], [[406, 1188]], [[407, 1188]], [[408, 1189]], [[409, 1190]], [[410, 1190]], [[411, 1191]], [[412, 1192]], [[413, 1192]], [[414, 1193]], [[415, 1192]], [[416, 1191]], [[417, 1190]], [[418, 1190]], [[419, 1189]], [[420, 1188]], [[421, 1187]], [[422, 1186]], [[422, 1185]], [[423, 1184]], [[423, 1183]], [[423, 1182]], [[424, 1181]], [[424, 1180]], [[425, 1179]], [[425, 1178]], [[425, 1177]], [[425, 1176]], [[425, 1175]], [[425, 1174]], [[425, 1173]], [[425, 1172]], [[425, 1171]], [[425, 1170]], [[426, 1169]], [[426, 1168]], [[427, 1167]], [[428, 1166]], [[429, 1165]], [[430, 1165]], [[431, 1165]], [[431, 1164]], [[432, 1163]], [[433, 1162]], [[434, 1161]], [[434, 1160]], [[434, 1159]], [[434, 1158]], [[434, 1157]], [[434, 1156]], [[434, 1155]], [[433, 1154]], [[432, 1153]], [[432, 1152]], [[432, 1151]], [[431, 1150]], [[430, 1149]], [[429, 1148]], [[428, 1148]], [[427, 1148]], [[426, 1148]], [[425, 1147]], [[424, 1147]], [[423, 1147]], [[422, 1147]], [[421, 1147]], [[420, 1147]]]","[[[[421, 1143], [420, 1144], [419, 1144], [418, 1145], [417, 1145], [416, 1146], [415, 1146], [414, 1146], [413, 1146], [412, 1146], [411, 1146], [410, 1146], [409, 1146], [408, 1145], [407, 1145], [406, 1145], [405, 1145], [405, 1146], [404, 1147], [403, 1146], [402, 1147], [401, 1147], [401, 1148], [401, 1149], [401, 1150], [400, 1151], [399, 1151], [398, 1151], [397, 1150], [396, 1150], [395, 1151], [394, 1150], [393, 1150], [392, 1149], [393, 1148], [392, 1149], [391, 1150], [390, 1150], [389, 1150], [388, 1149], [388, 1148], [387, 1148], [386, 1148], [385, 1147], [384, 1147], [383, 1147], [382, 1147], [381, 1148], [380, 1149], [379, 1149], [378, 1149], [377, 1148], [376, 1147], [375, 1147], [374, 1146], [373, 1146], [373, 1147], [372, 1148], [371, 1148], [370, 1148], [369, 1148], [368, 1148], [367, 1148], [366, 1148], [365, 1148], [365, 1149], [366, 1149], [367, 1150], [368, 1149], [369, 1149], [370, 1149], [371, 1149], [372, 1148], [373, 1148], [374, 1149], [375, 1150], [376, 1151], [376, 1152], [377, 1152], [378, 1152], [379, 1152], [380, 1151], [381, 1150], [382, 1150], [383, 1150], [384, 1150], [385, 1150], [386, 1150], [387, 1150], [388, 1151], [387, 1152], [388, 1152], [389, 1152], [390, 1152], [391, 1153], [392, 1153], [393, 1153], [394, 1153], [395, 1152], [396, 1152], [397, 1152], [398, 1152], [399, 1152], [400, 1151], [401, 1151], [402, 1150], [403, 1149], [404, 1149], [405, 1148], [406, 1148], [407, 1148], [408, 1148], [409, 1148], [410, 1148], [411, 1148], [412, 1148], [413, 1148], [414, 1147], [415, 1147], [416, 1147], [417, 1147], [418, 1147], [419, 1146], [420, 1146], [421, 1146], [422, 1146], [423, 1146], [424, 1146], [425, 1146], [426, 1147], [427, 1147], [428, 1147], [429, 1147], [430, 1147], [431, 1148], [431, 1149], [432, 1150], [433, 1151], [433, 1152], [434, 1153], [435, 1154], [435, 1155], [435, 1156], [436, 1157], [436, 1158], [436, 1159], [437, 1159], [438, 1158], [439, 1158], [440, 1159], [441, 1159], [440, 1158], [439, 1158], [438, 1157], [437, 1157], [436, 1156], [436, 1155], [435, 1154], [435, 1153], [434, 1152], [434, 1151], [433, 1150], [432, 1149], [432, 1148], [431, 1148], [430, 1147], [429, 1146], [428, 1146], [427, 1146], [426, 1145], [425, 1144], [424, 1144], [423, 1144], [422, 1143]]], []]","[0, []]"
1,1,"[[[614, 1146]], [[613, 1147]], [[612, 1147]], [[611, 1148]], [[610, 1148]], [[609, 1149]], [[608, 1150]], [[607, 1151]], [[607, 1152]], [[607, 1153]], [[606, 1154]], [[606, 1155]], [[606, 1156]], [[606, 1157]], [[606, 1158]], [[606, 1159]], [[606, 1160]], [[607, 1161]], [[607, 1162]], [[608, 1163]], [[608, 1164]], [[608, 1165]], [[609, 1165]], [[610, 1166]], [[611, 1165]], [[612, 1165]], [[613, 1165]], [[614, 1165]], [[615, 1165]], [[616, 1166]], [[617, 1166]], [[618, 1166]], [[619, 1166]], [[620, 1166]], [[621, 1166]], [[622, 1166]], [[623, 1165]], [[624, 1164]], [[624, 1163]], [[624, 1162]], [[623, 1161]], [[622, 1160]], [[621, 1159]], [[621, 1158]], [[621, 1157]], [[620, 1156]], [[619, 1155]], [[619, 1154]], [[618, 1153]], [[617, 1152]], [[616, 1151]], [[615, 1151]], [[614, 1150]], [[615, 1149]], [[615, 1148]], [[614, 1147]]]",[[]],[]
2,2,"[[[527, 1127]], [[526, 1128]], [[525, 1128]], [[525, 1129]], [[525, 1130]], [[526, 1131]], [[526, 1132]], [[526, 1133]], [[527, 1134]], [[527, 1135]], [[528, 1136]], [[529, 1136]], [[530, 1137]], [[531, 1136]], [[532, 1136]], [[533, 1136]], [[534, 1136]], [[535, 1136]], [[536, 1135]], [[537, 1134]], [[538, 1133]], [[538, 1132]], [[538, 1131]], [[539, 1130]], [[538, 1129]], [[537, 1129]], [[536, 1128]], [[535, 1127]], [[534, 1127]], [[533, 1127]], [[532, 1127]], [[531, 1127]], [[530, 1127]], [[529, 1127]], [[528, 1127]]]","[[[[539, 1132], [539, 1133], [539, 1134], [539, 1135], [538, 1136], [537, 1136], [536, 1137], [535, 1137], [534, 1138], [533, 1138], [532, 1139], [531, 1140], [532, 1140], [533, 1139], [534, 1140], [535, 1139], [536, 1138], [537, 1138], [538, 1137], [538, 1136], [539, 1135], [540, 1136], [541, 1137], [541, 1138], [542, 1139], [543, 1140], [544, 1141], [544, 1142], [545, 1141], [545, 1140], [545, 1139], [546, 1138], [546, 1137], [545, 1137], [544, 1136], [543, 1136], [542, 1135], [542, 1134], [541, 1133], [540, 1132]]]]",[1]
3,3,"[[[319, 1125]], [[318, 1126]], [[317, 1127]], [[316, 1128]], [[316, 1129]], [[316, 1130]], [[315, 1131]], [[314, 1132]], [[314, 1133]], [[313, 1134]], [[312, 1134]], [[311, 1133]], [[310, 1132]], [[309, 1131]], [[309, 1130]], [[308, 1130]], [[307, 1129]], [[306, 1129]], [[305, 1129]], [[304, 1129]], [[303, 1129]], [[302, 1130]], [[301, 1130]], [[300, 1130]], [[300, 1131]], [[299, 1132]], [[299, 1133]], [[299, 1134]], [[299, 1135]], [[299, 1136]], [[299, 1137]], [[299, 1138]], [[299, 1139]], [[299, 1140]], [[299, 1141]], [[299, 1142]], [[299, 1143]], [[299, 1144]], [[299, 1145]], [[299, 1146]], [[300, 1147]], [[300, 1148]], [[301, 1149]], [[302, 1150]], [[302, 1151]], [[303, 1151]], [[304, 1152]], [[305, 1153]], [[306, 1153]], [[307, 1153]], [[308, 1153]], [[309, 1153]], [[310, 1153]], [[311, 1154]], [[312, 1154]], [[313, 1155]], [[314, 1156]], [[315, 1156]], [[316, 1157]], [[317, 1158]], [[318, 1159]], [[319, 1159]], [[320, 1159]], [[321, 1160]], [[322, 1160]], [[323, 1161]], [[324, 1161]], [[325, 1161]], [[326, 1161]], [[327, 1161]], [[328, 1162]], [[329, 1162]], [[330, 1163]], [[330, 1164]], [[330, 1165]], [[330, 1166]], [[330, 1167]], [[331, 1168]], [[331, 1169]], [[332, 1170]], [[332, 1171]], [[333, 1172]], [[333, 1173]], [[333, 1174]], [[334, 1175]], [[335, 1176]], [[336, 1177]], [[336, 1178]], [[337, 1179]], [[337, 1180]], [[338, 1180]], [[339, 1180]], [[340, 1179]], [[341, 1179]], [[342, 1178]], [[343, 1178]], [[344, 1179]], [[345, 1179]], [[346, 1179]], [[347, 1178]], [[348, 1178]], [[349, 1178]], [[350, 1178]], [[351, 1177]], [[352, 1177]], [[353, 1176]], [[354, 1175]], [[354, 1174]], [[354, 1173]], [[354, 1172]], [[354, 1171]], [[354, 1170]], [[354, 1169]], [[354, 1168]], [[354, 1167]], [[355, 1166]], [[355, 1165]], [[355, 1164]], [[355, 1163]], [[355, 1162]], [[355, 1161]], [[354, 1161]], [[353, 1161]], [[352, 1161]], [[351, 1161]], [[350, 1161]], [[349, 1160]], [[348, 1159]], [[347, 1158]], [[346, 1157]], [[345, 1156]], [[345, 1155]], [[344, 1154]], [[343, 1154]], [[342, 1153]], [[341, 1154]], [[340, 1154]], [[339, 1155]], [[338, 1156]], [[337, 1157]], [[336, 1158]], [[335, 1159]], [[334, 1158]], [[333, 1157]], [[334, 1156]], [[334, 1155]], [[334, 1154]], [[334, 1153]], [[334, 1152]], [[334, 1151]], [[335, 1150]], [[335, 1149]], [[334, 1148]], [[334, 1147]], [[334, 1146]], [[334, 1145]], [[334, 1144]], [[334, 1143]], [[333, 1142]], [[333, 1141]], [[332, 1140]], [[332, 1139]], [[331, 1138]], [[331, 1137]], [[331, 1136]], [[331, 1135]], [[330, 1134]], [[329, 1133]], [[328, 1132]], [[327, 1131]], [[327, 1130]], [[326, 1129]], [[325, 1128]], [[325, 1127]], [[324, 1127]], [[323, 1126]], [[322, 1126]], [[321, 1125]], [[320, 1125]]]","[[], [[[322, 1171], [321, 1172], [321, 1173], [321, 1174], [322, 1175], [323, 1176], [323, 1177], [323, 1178], [323, 1179], [324, 1179], [325, 1179], [326, 1178], [327, 1177], [328, 1176], [329, 1176], [329, 1175], [329, 1174], [329, 1173], [330, 1172], [331, 1172], [331, 1171], [330, 1171], [330, 1172], [329, 1173], [328, 1173], [327, 1173], [326, 1173], [325, 1173], [324, 1172], [323, 1171]]], [[[344, 1151], [344, 1152], [345, 1153], [345, 1154], [346, 1155], [346, 1156], [347, 1157], [348, 1158], [349, 1158], [350, 1159], [350, 1160], [351, 1160], [352, 1160], [353, 1160], [354, 1159], [354, 1158], [354, 1157], [354, 1156], [354, 1155], [353, 1156], [352, 1156], [351, 1155], [350, 1155], [349, 1154], [348, 1154], [347, 1153], [346, 1152], [345, 1151]]], [[[334, 1132], [333, 1133], [333, 1134], [332, 1135], [332, 1136], [332, 1137], [332, 1138], [333, 1139], [334, 1140], [334, 1141], [335, 1141], [336, 1142], [337, 1142], [338, 1142], [339, 1142], [340, 1143], [341, 1143], [342, 1144], [342, 1145], [343, 1146], [344, 1147], [345, 1148], [346, 1147], [347, 1148], [348, 1148], [349, 1148], [349, 1147], [348, 1146], [347, 1146], [346, 1145], [347, 1144], [348, 1143], [349, 1143], [350, 1143], [351, 1142], [352, 1143], [353, 1143], [354, 1143], [353, 1142], [352, 1141], [351, 1141], [350, 1141], [349, 1140], [348, 1140], [347, 1139], [346, 1139], [345, 1138], [345, 1137], [344, 1136], [343, 1135], [342, 1134], [341, 1134], [341, 1135], [340, 1136], [339, 1136], [338, 1137], [338, 1138], [337, 1139], [336, 1140], [335, 1140], [334, 1140], [333, 1139], [333, 1138], [333, 1137], [333, 1136], [333, 1135], [333, 1134], [334, 1133]]]]","[[], 2, 3, 4]"
4,4,"[[[183, 1123]], [[182, 1124]], [[182, 1125]], [[181, 1126]], [[180, 1127]], [[180, 1128]], [[180, 1129]], [[179, 1130]], [[179, 1131]], [[178, 1132]], [[179, 1133]], [[180, 1134]], [[180, 1135]], [[180, 1136]], [[181, 1137]], [[181, 1138]], [[182, 1139]], [[183, 1140]], [[183, 1139]], [[184, 1138]], [[184, 1137]], [[185, 1136]], [[186, 1135]], [[186, 1134]], [[187, 1133]], [[187, 1132]], [[186, 1132]], [[185, 1131]], [[185, 1130]], [[186, 1129]], [[186, 1128]], [[187, 1127]], [[186, 1126]], [[186, 1125]], [[186, 1124]], [[185, 1123]], [[184, 1123]]]",[[]],[]
5,5,"[[[258, 1120]], [[257, 1121]], [[256, 1122]], [[255, 1122]], [[254, 1123]], [[253, 1124]], [[252, 1125]], [[251, 1126]], [[250, 1126]], [[249, 1127]], [[249, 1128]], [[249, 1129]], [[248, 1130]], [[248, 1131]], [[248, 1132]], [[248, 1133]], [[248, 1134]], [[248, 1135]], [[248, 1136]], [[248, 1137]], [[247, 1138]], [[248, 1139]], [[247, 1140]], [[247, 1141]], [[247, 1142]], [[247, 1143]], [[247, 1144]], [[247, 1145]], [[247, 1146]], [[246, 1147]], [[246, 1148]], [[246, 1149]], [[246, 1150]], [[246, 1151]], [[245, 1152]], [[244, 1153]], [[243, 1154]], [[242, 1154]], [[242, 1155]], [[243, 1156]], [[243, 1157]], [[243, 1158]], [[244, 1159]], [[245, 1159]], [[246, 1160]], [[247, 1160]], [[248, 1161]], [[249, 1161]], [[250, 1161]], [[251, 1162]], [[252, 1163]], [[252, 1164]], [[252, 1165]], [[252, 1166]], [[253, 1167]], [[253, 1168]], [[254, 1169]], [[255, 1170]], [[256, 1171]], [[257, 1172]], [[258, 1173]], [[259, 1174]], [[259, 1175]], [[260, 1176]], [[261, 1177]], [[262, 1177]], [[263, 1178]], [[264, 1178]], [[265, 1179]], [[266, 1179]], [[267, 1179]], [[268, 1179]], [[269, 1178]], [[270, 1177]], [[271, 1177]], [[272, 1177]], [[273, 1176]], [[274, 1175]], [[275, 1174]], [[276, 1173]], [[277, 1172]], [[278, 1171]], [[279, 1170]], [[280, 1169]], [[281, 1168]], [[281, 1167]], [[281, 1166]], [[281, 1165]], [[281, 1164]], [[281, 1163]], [[281, 1162]], [[280, 1161]], [[280, 1160]], [[280, 1159]], [[279, 1159]], [[278, 1158]], [[277, 1157]], [[277, 1156]], [[276, 1155]], [[275, 1154]], [[275, 1153]], [[275, 1152]], [[274, 1151]], [[273, 1150]], [[273, 1149]], [[273, 1148]], [[273, 1147]], [[272, 1146]], [[272, 1145]], [[272, 1144]], [[271, 1143]], [[271, 1142]], [[271, 1141]], [[271, 1140]], [[271, 1139]], [[270, 1138]], [[270, 1137]], [[270, 1136]], [[270, 1135]], [[271, 1134]], [[271, 1133]], [[271, 1132]], [[271, 1131]], [[271, 1130]], [[271, 1129]], [[271, 1128]], [[271, 1127]], [[271, 1126]], [[270, 1125]], [[269, 1125]], [[268, 1124]], [[267, 1123]], [[266, 1122]], [[265, 1123]], [[264, 1122]], [[263, 1122]], [[262, 1121]], [[261, 1121]], [[260, 1120]], [[259, 1120]]]",[[]],[]
6,6,"[[[609, 1113]], [[608, 1114]], [[607, 1114]], [[606, 1114]], [[605, 1114]], [[604, 1115]], [[604, 1116]], [[604, 1117]], [[603, 1118]], [[603, 1119]], [[602, 1120]], [[602, 1121]], [[602, 1122]], [[602, 1123]], [[602, 1124]], [[603, 1125]], [[603, 1126]], [[604, 1127]], [[604, 1128]], [[605, 1129]], [[605, 1130]], [[605, 1131]], [[605, 1132]], [[606, 1133]], [[607, 1134]], [[608, 1134]], [[609, 1135]], [[610, 1135]], [[611, 1135]], [[612, 1135]], [[613, 1135]], [[614, 1136]], [[614, 1137]], [[615, 1138]], [[616, 1139]], [[617, 1139]], [[618, 1139]], [[619, 1139]], [[620, 1140]], [[621, 1140]], [[622, 1140]], [[623, 1140]], [[624, 1140]], [[625, 1140]], [[626, 1139]], [[626, 1138]], [[627, 1137]], [[627, 1136]], [[628, 1135]], [[628, 1134]], [[628, 1133]], [[627, 1133]], [[626, 1132]], [[626, 1131]], [[626, 1130]], [[626, 1129]], [[625, 1129]], [[624, 1128]], [[624, 1127]], [[624, 1126]], [[623, 1125]], [[623, 1124]], [[622, 1123]], [[622, 1122]], [[621, 1121]], [[621, 1120]], [[620, 1119]], [[620, 1118]], [[619, 1117]], [[619, 1116]], [[618, 1116]], [[617, 1116]], [[616, 1115]], [[615, 1115]], [[614, 1115]], [[613, 1114]], [[612, 1114]], [[611, 1114]], [[610, 1113]]]","[[], [[[618, 1100], [618, 1101], [617, 1102], [617, 1103], [616, 1104], [615, 1105], [614, 1106], [613, 1107], [613, 1108], [613, 1109], [613, 1110], [614, 1110], [615, 1110], [615, 1109], [615, 1108], [616, 1107], [617, 1106], [618, 1107], [618, 1108], [618, 1109], [619, 1110], [619, 1111], [618, 1112], [617, 1113], [617, 1114], [618, 1114], [619, 1115], [620, 1115], [621, 1116], [622, 1117], [622, 1116], [621, 1115], [621, 1114], [622, 1113], [621, 1113], [620, 1112], [620, 1111], [620, 1110], [620, 1109], [620, 1108], [619, 1107], [620, 1106], [621, 1106], [622, 1106], [622, 1105], [622, 1104], [622, 1103], [621, 1102], [620, 1102], [619, 1101]]]]","[[], 5]"
7,7,"[[[211, 1106]], [[210, 1107]], [[209, 1107]], [[208, 1108]], [[207, 1109]], [[206, 1110]], [[205, 1110]], [[204, 1110]], [[203, 1111]], [[202, 1112]], [[202, 1113]], [[201, 1114]], [[201, 1115]], [[202, 1116]], [[203, 1117]], [[204, 1118]], [[204, 1119]], [[205, 1120]], [[206, 1121]], [[207, 1121]], [[208, 1121]], [[209, 1120]], [[210, 1120]], [[211, 1120]], [[212, 1119]], [[213, 1119]], [[214, 1118]], [[214, 1117]], [[215, 1116]], [[216, 1115]], [[216, 1114]], [[216, 1113]], [[216, 1112]], [[216, 1111]], [[215, 1110]], [[215, 1109]], [[215, 1108]], [[214, 1107]], [[214, 1106]], [[213, 1106]], [[212, 1106]]]",[[]],[]
8,8,"[[[188, 1105]], [[187, 1106]], [[186, 1106]], [[186, 1107]], [[186, 1108]], [[187, 1107]], [[188, 1107]], [[189, 1108]], [[189, 1109]], [[189, 1110]], [[190, 1111]], [[190, 1112]], [[190, 1113]], [[190, 1114]], [[190, 1115]], [[191, 1116]], [[191, 1117]], [[191, 1118]], [[192, 1119]], [[193, 1119]], [[194, 1119]], [[195, 1120]], [[196, 1119]], [[197, 1118]], [[198, 1117]], [[198, 1116]], [[198, 1115]], [[197, 1114]], [[197, 1113]], [[197, 1112]], [[198, 1111]], [[197, 1110]], [[197, 1109]], [[196, 1108]], [[195, 1108]], [[194, 1109]], [[193, 1110]], [[192, 1109]], [[192, 1108]], [[192, 1107]], [[191, 1107]], [[190, 1107]], [[189, 1106]]]",[[]],[]
9,9,"[[[284, 1097]], [[283, 1098]], [[282, 1098]], [[281, 1098]], [[280, 1098]], [[279, 1099]], [[278, 1100]], [[278, 1101]], [[277, 1102]], [[277, 1103]], [[277, 1104]], [[276, 1105]], [[276, 1106]], [[276, 1107]], [[277, 1107]], [[278, 1108]], [[279, 1108]], [[280, 1108]], [[281, 1108]], [[282, 1108]], [[283, 1108]], [[284, 1109]], [[285, 1109]], [[286, 1109]], [[287, 1109]], [[288, 1110]], [[289, 1110]], [[290, 1110]], [[291, 1110]], [[292, 1110]], [[293, 1111]], [[294, 1111]], [[295, 1111]], [[296, 1111]], [[297, 1110]], [[298, 1110]], [[299, 1109]], [[300, 1109]], [[300, 1108]], [[300, 1107]], [[300, 1106]], [[300, 1105]], [[299, 1104]], [[299, 1103]], [[298, 1102]], [[297, 1101]], [[296, 1101]], [[295, 1101]], [[294, 1100]], [[293, 1099]], [[292, 1099]], [[291, 1098]], [[290, 1097]], [[289, 1097]], [[288, 1097]], [[287, 1097]], [[286, 1097]], [[285, 1097]]]","[[[[297, 1078], [297, 1079], [297, 1080], [297, 1081], [297, 1082], [297, 1083], [296, 1084], [295, 1085], [294, 1086], [293, 1087], [292, 1088], [291, 1088], [290, 1087], [289, 1088], [289, 1089], [288, 1090], [287, 1090], [286, 1090], [285, 1089], [285, 1088], [285, 1087], [286, 1086], [287, 1086], [287, 1085], [286, 1085], [285, 1085], [284, 1086], [283, 1086], [283, 1087], [283, 1088], [284, 1089], [284, 1090], [284, 1091], [284, 1092], [284, 1093], [285, 1094], [284, 1095], [283, 1096], [282, 1097], [281, 1097], [280, 1096], [279, 1096], [279, 1097], [280, 1097], [281, 1097], [282, 1097], [283, 1097], [284, 1096], [285, 1096], [286, 1096], [287, 1096], [288, 1095], [287, 1094], [287, 1093], [288, 1092], [289, 1091], [290, 1090], [291, 1089], [292, 1088], [293, 1088], [294, 1088], [295, 1088], [296, 1087], [297, 1086], [297, 1085], [297, 1084], [297, 1083], [298, 1082], [298, 1081], [298, 1080], [298, 1079], [298, 1078]]], [], [[[274, 1103], [273, 1104], [274, 1105], [274, 1106], [274, 1107], [273, 1108], [273, 1109], [273, 1110], [273, 1111], [273, 1112], [274, 1111], [275, 1111], [276, 1112], [276, 1113], [276, 1114], [276, 1115], [277, 1115], [278, 1114], [279, 1113], [280, 1112], [281, 1111], [281, 1110], [280, 1110], [279, 1111], [278, 1112], [277, 1112], [276, 1112], [275, 1111], [275, 1110], [275, 1109], [275, 1108], [275, 1107], [274, 1106], [274, 1105], [274, 1104]]]]","[6, [], 7]"
