,ncm_ind,ncm_cordi,pore,pore_ind
0,0,"[[[612, 1173]], [[611, 1174]], [[610, 1174]], [[609, 1174]], [[609, 1175]], [[609, 1176]], [[609, 1177]], [[609, 1178]], [[609, 1179]], [[610, 1180]], [[610, 1181]], [[611, 1182]], [[612, 1183]], [[612, 1184]], [[612, 1185]], [[612, 1186]], [[613, 1187]], [[613, 1188]], [[613, 1189]], [[614, 1190]], [[615, 1191]], [[616, 1192]], [[617, 1192]], [[618, 1191]], [[619, 1191]], [[619, 1190]], [[620, 1189]], [[620, 1188]], [[620, 1187]], [[621, 1186]], [[622, 1186]], [[622, 1185]], [[623, 1184]], [[623, 1183]], [[623, 1182]], [[623, 1181]], [[623, 1180]], [[623, 1179]], [[622, 1178]], [[622, 1177]], [[621, 1177]], [[620, 1176]], [[619, 1176]], [[618, 1175]], [[618, 1174]], [[617, 1174]], [[616, 1174]], [[615, 1174]], [[614, 1173]], [[613, 1173]]]",[[]],[]
1,1,"[[[382, 1162]], [[382, 1163]], [[381, 1164]], [[381, 1165]], [[381, 1166]], [[381, 1167]], [[381, 1168]], [[381, 1169]], [[381, 1170]], [[381, 1171]], [[382, 1172]], [[383, 1173]], [[384, 1173]], [[385, 1173]], [[386, 1172]], [[387, 1172]], [[388, 1171]], [[388, 1170]], [[389, 1169]], [[389, 1168]], [[390, 1167]], [[390, 1166]], [[390, 1165]], [[390, 1164]], [[389, 1163]], [[389, 1162]], [[388, 1162]], [[387, 1162]], [[386, 1162]], [[385, 1162]], [[384, 1162]], [[383, 1162]]]",[[]],[]
2,2,"[[[551, 1159]], [[551, 1160]], [[551, 1161]], [[551, 1162]], [[551, 1163]], [[551, 1164]], [[551, 1165]], [[551, 1166]], [[551, 1167]], [[551, 1168]], [[550, 1169]], [[550, 1170]], [[549, 1171]], [[549, 1172]], [[549, 1173]], [[549, 1174]], [[550, 1175]], [[551, 1175]], [[552, 1175]], [[553, 1176]], [[554, 1176]], [[555, 1177]], [[556, 1176]], [[557, 1176]], [[558, 1176]], [[559, 1176]], [[560, 1175]], [[561, 1174]], [[561, 1173]], [[562, 1172]], [[562, 1171]], [[562, 1170]], [[561, 1169]], [[561, 1168]], [[561, 1167]], [[561, 1166]], [[561, 1165]], [[560, 1164]], [[560, 1163]], [[560, 1162]], [[559, 1161]], [[559, 1160]], [[558, 1160]], [[557, 1160]], [[556, 1160]], [[555, 1159]], [[554, 1159]], [[553, 1159]], [[552, 1159]]]",[[]],[]
3,3,"[[[609, 1146]], [[610, 1147]], [[609, 1148]], [[609, 1149]], [[608, 1150]], [[607, 1151]], [[606, 1151]], [[605, 1151]], [[604, 1150]], [[603, 1150]], [[602, 1150]], [[601, 1151]], [[600, 1152]], [[599, 1153]], [[598, 1153]], [[597, 1152]], [[596, 1152]], [[595, 1153]], [[595, 1154]], [[594, 1155]], [[594, 1156]], [[594, 1157]], [[595, 1158]], [[596, 1157]], [[597, 1158]], [[598, 1159]], [[598, 1160]], [[599, 1160]], [[600, 1160]], [[601, 1161]], [[602, 1162]], [[603, 1163]], [[604, 1164]], [[604, 1165]], [[604, 1166]], [[605, 1165]], [[606, 1164]], [[607, 1164]], [[608, 1163]], [[609, 1163]], [[610, 1164]], [[611, 1163]], [[612, 1163]], [[612, 1162]], [[612, 1161]], [[612, 1160]], [[613, 1159]], [[614, 1159]], [[615, 1158]], [[615, 1157]], [[615, 1156]], [[615, 1155]], [[616, 1154]], [[615, 1153]], [[615, 1152]], [[614, 1152]], [[613, 1152]], [[612, 1151]], [[612, 1150]], [[611, 1149]], [[612, 1148]], [[613, 1148]], [[612, 1148]], [[611, 1147]], [[610, 1147]]]","[[[[596, 1143], [596, 1144], [596, 1145], [596, 1146], [596, 1147], [597, 1148], [597, 1149], [597, 1150], [597, 1151], [598, 1152], [599, 1152], [599, 1151], [600, 1150], [601, 1150], [601, 1149], [602, 1148], [603, 1148], [604, 1148], [605, 1149], [605, 1150], [606, 1150], [607, 1150], [607, 1149], [606, 1149], [605, 1148], [604, 1147], [603, 1146], [602, 1146], [601, 1147], [600, 1147], [599, 1147], [598, 1146], [598, 1145], [597, 1145], [596, 1144]]], [[[599, 1161], [598, 1162], [598, 1163], [598, 1164], [598, 1165], [597, 1166], [597, 1167], [598, 1166], [599, 1166], [600, 1165], [601, 1166], [601, 1167], [600, 1168], [600, 1169], [599, 1170], [598, 1171], [597, 1172], [598, 1171], [599, 1171], [600, 1171], [601, 1172], [602, 1172], [603, 1172], [603, 1171], [603, 1170], [602, 1169], [601, 1168], [601, 1167], [601, 1166], [602, 1165], [602, 1164], [602, 1163], [601, 1163], [600, 1162]]], [], [[[621, 1144], [620, 1145], [619, 1146], [618, 1146], [617, 1146], [616, 1146], [615, 1146], [615, 1147], [615, 1148], [615, 1149], [614, 1150], [613, 1150], [613, 1151], [614, 1151], [615, 1151], [616, 1152], [616, 1153], [617, 1154], [617, 1155], [617, 1156], [616, 1157], [617, 1158], [617, 1159], [616, 1160], [615, 1160], [614, 1160], [613, 1160], [613, 1161], [614, 1161], [615, 1161], [616, 1161], [617, 1161], [618, 1162], [619, 1163], [618, 1164], [617, 1165], [616, 1165], [615, 1165], [614, 1165], [613, 1165], [612, 1164], [612, 1165], [612, 1166], [613, 1166], [614, 1166], [615, 1166], [616, 1166], [617, 1166], [618, 1166], [619, 1165], [620, 1164], [621, 1163], [620, 1163], [619, 1163], [618, 1162], [618, 1161], [619, 1160], [618, 1159], [618, 1158], [617, 1157], [617, 1156], [617, 1155], [617, 1154], [617, 1153], [618, 1152], [619, 1153], [619, 1154], [619, 1155], [620, 1156], [621, 1156], [621, 1155], [622, 1154], [623, 1153], [624, 1154], [624, 1155], [625, 1155], [626, 1155], [626, 1154], [626, 1153], [625, 1152], [624, 1152], [623, 1151], [622, 1151], [621, 1150], [620, 1150], [619, 1150], [618, 1149], [618, 1148], [619, 1147], [620, 1148], [621, 1148], [621, 1147], [622, 1146], [622, 1145], [622, 1144]]]]","[0, 1, [], 2]"
4,4,"[[[448, 1146]], [[447, 1147]], [[446, 1147]], [[445, 1148]], [[444, 1148]], [[444, 1149]], [[444, 1150]], [[445, 1151]], [[445, 1152]], [[445, 1153]], [[446, 1154]], [[446, 1155]], [[447, 1156]], [[448, 1156]], [[449, 1157]], [[450, 1158]], [[451, 1159]], [[451, 1160]], [[451, 1161]], [[452, 1162]], [[452, 1163]], [[453, 1164]], [[453, 1165]], [[454, 1166]], [[455, 1167]], [[456, 1167]], [[457, 1168]], [[458, 1169]], [[459, 1170]], [[460, 1171]], [[461, 1171]], [[462, 1170]], [[463, 1169]], [[463, 1168]], [[464, 1167]], [[465, 1166]], [[465, 1165]], [[464, 1164]], [[464, 1163]], [[464, 1162]], [[463, 1161]], [[463, 1160]], [[462, 1159]], [[461, 1158]], [[460, 1157]], [[460, 1156]], [[459, 1156]], [[458, 1155]], [[458, 1154]], [[457, 1153]], [[456, 1152]], [[456, 1151]], [[455, 1150]], [[455, 1149]], [[454, 1148]], [[453, 1148]], [[452, 1148]], [[451, 1147]], [[450, 1147]], [[449, 1146]]]",[[]],[]
5,5,"[[[303, 1142]], [[302, 1143]], [[301, 1144]], [[300, 1144]], [[300, 1145]], [[299, 1146]], [[298, 1145]], [[297, 1145]], [[296, 1145]], [[295, 1145]], [[294, 1146]], [[294, 1147]], [[294, 1148]], [[294, 1149]], [[293, 1150]], [[292, 1151]], [[291, 1152]], [[290, 1153]], [[289, 1154]], [[288, 1155]], [[288, 1156]], [[288, 1157]], [[288, 1158]], [[288, 1159]], [[289, 1160]], [[289, 1161]], [[289, 1162]], [[289, 1163]], [[289, 1164]], [[289, 1165]], [[289, 1166]], [[290, 1167]], [[290, 1168]], [[290, 1169]], [[290, 1170]], [[290, 1171]], [[289, 1172]], [[288, 1171]], [[287, 1170]], [[286, 1169]], [[286, 1168]], [[286, 1167]], [[285, 1168]], [[284, 1168]], [[283, 1168]], [[282, 1169]], [[281, 1170]], [[280, 1171]], [[279, 1171]], [[278, 1172]], [[277, 1173]], [[276, 1174]], [[275, 1173]], [[275, 1172]], [[275, 1171]], [[275, 1170]], [[275, 1169]], [[274, 1170]], [[273, 1171]], [[272, 1172]], [[271, 1172]], [[270, 1172]], [[269, 1173]], [[269, 1174]], [[269, 1175]], [[268, 1176]], [[267, 1177]], [[267, 1178]], [[266, 1179]], [[266, 1180]], [[266, 1181]], [[266, 1182]], [[266, 1183]], [[266, 1184]], [[266, 1185]], [[266, 1186]], [[266, 1187]], [[267, 1188]], [[267, 1189]], [[268, 1189]], [[269, 1190]], [[269, 1191]], [[270, 1191]], [[271, 1192]], [[272, 1193]], [[273, 1193]], [[274, 1193]], [[275, 1193]], [[276, 1193]], [[277, 1194]], [[277, 1195]], [[278, 1196]], [[279, 1197]], [[280, 1197]], [[281, 1197]], [[282, 1196]], [[283, 1196]], [[284, 1196]], [[285, 1195]], [[286, 1194]], [[287, 1194]], [[288, 1194]], [[289, 1194]], [[290, 1193]], [[291, 1193]], [[292, 1192]], [[293, 1192]], [[294, 1191]], [[295, 1191]], [[296, 1191]], [[297, 1191]], [[298, 1191]], [[299, 1191]], [[300, 1191]], [[300, 1190]], [[301, 1189]], [[302, 1189]], [[303, 1188]], [[304, 1189]], [[305, 1190]], [[305, 1191]], [[305, 1190]], [[305, 1189]], [[305, 1188]], [[305, 1187]], [[305, 1186]], [[306, 1185]], [[306, 1184]], [[306, 1183]], [[306, 1182]], [[305, 1181]], [[305, 1180]], [[305, 1179]], [[306, 1178]], [[307, 1178]], [[308, 1179]], [[309, 1179]], [[310, 1178]], [[310, 1177]], [[311, 1176]], [[312, 1176]], [[313, 1176]], [[314, 1176]], [[315, 1177]], [[315, 1178]], [[315, 1179]], [[316, 1178]], [[317, 1178]], [[318, 1178]], [[319, 1179]], [[319, 1178]], [[320, 1177]], [[320, 1176]], [[321, 1175]], [[322, 1175]], [[323, 1174]], [[324, 1173]], [[325, 1172]], [[326, 1171]], [[326, 1170]], [[326, 1169]], [[326, 1168]], [[326, 1167]], [[326, 1166]], [[326, 1165]], [[327, 1164]], [[326, 1163]], [[326, 1162]], [[326, 1161]], [[326, 1160]], [[325, 1159]], [[325, 1158]], [[325, 1157]], [[324, 1157]], [[323, 1157]], [[322, 1157]], [[321, 1157]], [[320, 1158]], [[319, 1159]], [[318, 1160]], [[317, 1160]], [[316, 1160]], [[315, 1161]], [[315, 1162]], [[314, 1163]], [[313, 1163]], [[312, 1164]], [[311, 1165]], [[310, 1166]], [[309, 1167]], [[308, 1168]], [[307, 1168]], [[306, 1169]], [[305, 1170]], [[304, 1171]], [[303, 1171]], [[302, 1170]], [[302, 1169]], [[302, 1168]], [[303, 1167]], [[304, 1166]], [[305, 1165]], [[306, 1165]], [[307, 1164]], [[308, 1164]], [[308, 1163]], [[309, 1162]], [[310, 1161]], [[311, 1160]], [[312, 1159]], [[313, 1159]], [[314, 1158]], [[315, 1157]], [[316, 1156]], [[316, 1155]], [[316, 1154]], [[316, 1153]], [[316, 1152]], [[316, 1151]], [[317, 1150]], [[317, 1149]], [[317, 1148]], [[317, 1147]], [[316, 1146]], [[316, 1145]], [[316, 1144]], [[315, 1144]], [[314, 1144]], [[313, 1144]], [[312, 1144]], [[311, 1144]], [[310, 1144]], [[309, 1144]], [[308, 1143]], [[307, 1142]], [[307, 1143]], [[306, 1144]], [[305, 1145]], [[304, 1144]], [[304, 1143]], [[304, 1142]]]",[[]],[]
6,6,"[[[110, 1131]], [[109, 1132]], [[108, 1132]], [[107, 1132]], [[106, 1132]], [[105, 1133]], [[105, 1134]], [[104, 1135]], [[104, 1136]], [[104, 1137]], [[105, 1138]], [[105, 1139]], [[105, 1140]], [[105, 1141]], [[105, 1142]], [[105, 1143]], [[105, 1144]], [[105, 1145]], [[106, 1146]], [[106, 1147]], [[106, 1148]], [[107, 1149]], [[108, 1149]], [[109, 1149]], [[110, 1148]], [[111, 1148]], [[112, 1147]], [[112, 1146]], [[113, 1145]], [[114, 1144]], [[114, 1143]], [[114, 1142]], [[114, 1141]], [[113, 1140]], [[113, 1139]], [[113, 1138]], [[112, 1137]], [[112, 1136]], [[111, 1135]], [[111, 1134]], [[110, 1133]], [[110, 1132]]]","[[[[86, 1120], [86, 1121], [86, 1122], [85, 1123], [84, 1123], [83, 1123], [82, 1123], [81, 1124], [80, 1124], [79, 1125], [78, 1125], [77, 1126], [76, 1127], [76, 1128], [77, 1127], [78, 1127], [79, 1127], [80, 1127], [81, 1126], [82, 1125], [83, 1125], [84, 1124], [85, 1124], [86, 1123], [87, 1123], [88, 1123], [89, 1123], [90, 1123], [91, 1123], [92, 1123], [93, 1123], [94, 1123], [95, 1124], [96, 1124], [97, 1125], [98, 1126], [99, 1126], [100, 1126], [101, 1126], [102, 1126], [103, 1126], [104, 1127], [105, 1127], [106, 1126], [107, 1126], [108, 1126], [109, 1127], [110, 1128], [111, 1129], [112, 1130], [112, 1131], [112, 1132], [112, 1133], [112, 1134], [113, 1135], [113, 1136], [113, 1137], [114, 1138], [114, 1139], [114, 1140], [115, 1141], [115, 1142], [115, 1143], [115, 1144], [116, 1145], [116, 1144], [116, 1143], [116, 1142], [116, 1141], [115, 1140], [115, 1139], [115, 1138], [115, 1137], [114, 1136], [113, 1135], [112, 1134], [112, 1133], [113, 1132], [113, 1131], [113, 1130], [112, 1129], [111, 1128], [111, 1127], [111, 1126], [111, 1125], [110, 1125], [109, 1125], [108, 1126], [107, 1125], [106, 1125], [105, 1124], [104, 1125], [103, 1125], [102, 1125], [101, 1124], [100, 1123], [99, 1122], [98, 1123], [97, 1123], [96, 1122], [95, 1121], [94, 1121], [93, 1121], [92, 1121], [91, 1121], [90, 1121], [89, 1122], [88, 1121], [87, 1120]]], []]","[3, []]"
7,7,"[[[87, 1124]], [[86, 1125]], [[85, 1125]], [[84, 1126]], [[83, 1126]], [[82, 1127]], [[81, 1127]], [[80, 1128]], [[79, 1128]], [[78, 1129]], [[78, 1130]], [[78, 1131]], [[78, 1132]], [[78, 1133]], [[78, 1134]], [[78, 1135]], [[78, 1136]], [[78, 1137]], [[79, 1138]], [[78, 1139]], [[78, 1140]], [[78, 1141]], [[77, 1142]], [[77, 1143]], [[77, 1144]], [[77, 1145]], [[76, 1146]], [[76, 1147]], [[76, 1148]], [[75, 1149]], [[76, 1150]], [[76, 1151]], [[76, 1152]], [[77, 1153]], [[77, 1154]], [[77, 1155]], [[78, 1156]], [[78, 1157]], [[78, 1158]], [[79, 1159]], [[79, 1160]], [[80, 1161]], [[80, 1162]], [[81, 1163]], [[82, 1164]], [[83, 1164]], [[84, 1164]], [[85, 1164]], [[86, 1165]], [[86, 1166]], [[87, 1166]], [[88, 1165]], [[88, 1164]], [[88, 1163]], [[89, 1162]], [[90, 1161]], [[91, 1160]], [[92, 1159]], [[93, 1158]], [[94, 1157]], [[95, 1156]], [[95, 1155]], [[95, 1154]], [[95, 1153]], [[95, 1152]], [[96, 1151]], [[96, 1150]], [[96, 1149]], [[96, 1148]], [[97, 1147]], [[97, 1146]], [[98, 1145]], [[98, 1144]], [[98, 1143]], [[98, 1142]], [[99, 1141]], [[99, 1140]], [[100, 1139]], [[101, 1138]], [[101, 1137]], [[101, 1136]], [[102, 1135]], [[102, 1134]], [[102, 1133]], [[102, 1132]], [[101, 1131]], [[101, 1130]], [[100, 1129]], [[100, 1128]], [[100, 1127]], [[99, 1127]], [[98, 1127]], [[97, 1126]], [[96, 1125]], [[95, 1125]], [[94, 1124]], [[93, 1124]], [[92, 1124]], [[91, 1124]], [[90, 1124]], [[89, 1124]], [[88, 1124]]]","[[[[86, 1120], [86, 1121], [86, 1122], [85, 1123], [84, 1123], [83, 1123], [82, 1123], [81, 1124], [80, 1124], [79, 1125], [78, 1125], [77, 1126], [76, 1127], [76, 1128], [77, 1127], [78, 1127], [79, 1127], [80, 1127], [81, 1126], [82, 1125], [83, 1125], [84, 1124], [85, 1124], [86, 1123], [87, 1123], [88, 1123], [89, 1123], [90, 1123], [91, 1123], [92, 1123], [93, 1123], [94, 1123], [95, 1124], [96, 1124], [97, 1125], [98, 1126], [99, 1126], [100, 1126], [101, 1126], [102, 1126], [103, 1126], [104, 1127], [105, 1127], [106, 1126], [107, 1126], [108, 1126], [109, 1127], [110, 1128], [111, 1129], [112, 1130], [112, 1131], [112, 1132], [112, 1133], [112, 1134], [113, 1135], [113, 1136], [113, 1137], [114, 1138], [114, 1139], [114, 1140], [115, 1141], [115, 1142], [115, 1143], [115, 1144], [116, 1145], [116, 1144], [116, 1143], [116, 1142], [116, 1141], [115, 1140], [115, 1139], [115, 1138], [115, 1137], [114, 1136], [113, 1135], [112, 1134], [112, 1133], [113, 1132], [113, 1131], [113, 1130], [112, 1129], [111, 1128], [111, 1127], [111, 1126], [111, 1125], [110, 1125], [109, 1125], [108, 1126], [107, 1125], [106, 1125], [105, 1124], [104, 1125], [103, 1125], [102, 1125], [101, 1124], [100, 1123], [99, 1122], [98, 1123], [97, 1123], [96, 1122], [95, 1121], [94, 1121], [93, 1121], [92, 1121], [91, 1121], [90, 1121], [89, 1122], [88, 1121], [87, 1120]]], []]","[3, []]"
8,8,"[[[627, 1116]], [[626, 1117]], [[626, 1118]], [[626, 1119]], [[626, 1120]], [[625, 1121]], [[625, 1122]], [[625, 1123]], [[625, 1124]], [[625, 1125]], [[625, 1126]], [[625, 1127]], [[625, 1128]], [[625, 1129]], [[625, 1130]], [[625, 1131]], [[626, 1132]], [[627, 1132]], [[628, 1132]], [[629, 1131]], [[630, 1131]], [[631, 1131]], [[632, 1130]], [[633, 1129]], [[634, 1128]], [[635, 1128]], [[635, 1127]], [[635, 1126]], [[635, 1125]], [[635, 1124]], [[635, 1123]], [[634, 1122]], [[633, 1121]], [[632, 1120]], [[632, 1119]], [[631, 1118]], [[630, 1118]], [[629, 1117]], [[628, 1116]]]","[[], [[[616, 1119], [615, 1120], [615, 1121], [616, 1122], [617, 1122], [618, 1123], [618, 1124], [619, 1123], [620, 1122], [620, 1121], [621, 1120], [622, 1121], [622, 1122], [623, 1123], [623, 1124], [623, 1125], [623, 1126], [623, 1127], [622, 1128], [621, 1128], [620, 1129], [620, 1130], [621, 1130], [622, 1130], [623, 1130], [622, 1129], [622, 1128], [623, 1127], [623, 1126], [624, 1125], [624, 1124], [623, 1123], [624, 1122], [624, 1121], [623, 1120], [622, 1120], [621, 1120], [620, 1119], [619, 1120], [618, 1120], [617, 1120]]], [[[633, 1130], [633, 1131], [632, 1132], [631, 1132], [630, 1133], [629, 1133], [628, 1133], [627, 1133], [626, 1134], [625, 1134], [624, 1134], [624, 1135], [625, 1136], [626, 1135], [627, 1135], [628, 1135], [628, 1134], [629, 1133], [630, 1133], [631, 1133], [632, 1133], [633, 1133], [633, 1132], [634, 1131], [635, 1130], [634, 1130]]]]","[[], 5, 6]"
9,9,"[[[352, 1110]], [[351, 1111]], [[350, 1112]], [[349, 1112]], [[348, 1113]], [[347, 1114]], [[346, 1115]], [[345, 1116]], [[344, 1117]], [[343, 1118]], [[342, 1118]], [[341, 1117]], [[340, 1116]], [[339, 1116]], [[338, 1116]], [[337, 1117]], [[337, 1118]], [[336, 1119]], [[335, 1120]], [[334, 1120]], [[333, 1121]], [[332, 1121]], [[331, 1122]], [[330, 1121]], [[330, 1120]], [[330, 1119]], [[330, 1118]], [[329, 1117]], [[328, 1116]], [[328, 1115]], [[328, 1114]], [[327, 1113]], [[326, 1112]], [[325, 1112]], [[324, 1112]], [[323, 1112]], [[322, 1112]], [[321, 1112]], [[320, 1113]], [[319, 1114]], [[318, 1114]], [[317, 1115]], [[316, 1116]], [[316, 1117]], [[316, 1118]], [[316, 1119]], [[315, 1120]], [[314, 1120]], [[313, 1121]], [[312, 1122]], [[311, 1122]], [[311, 1123]], [[311, 1124]], [[311, 1125]], [[312, 1126]], [[311, 1127]], [[312, 1127]], [[313, 1128]], [[312, 1129]], [[311, 1129]], [[312, 1130]], [[313, 1131]], [[313, 1132]], [[313, 1133]], [[314, 1134]], [[314, 1135]], [[315, 1136]], [[315, 1137]], [[315, 1138]], [[315, 1139]], [[315, 1138]], [[316, 1137]], [[317, 1137]], [[318, 1138]], [[319, 1139]], [[320, 1140]], [[321, 1141]], [[322, 1142]], [[323, 1143]], [[324, 1142]], [[325, 1141]], [[325, 1140]], [[325, 1139]], [[326, 1138]], [[326, 1137]], [[327, 1136]], [[328, 1135]], [[329, 1136]], [[330, 1137]], [[330, 1138]], [[330, 1139]], [[330, 1140]], [[330, 1141]], [[331, 1142]], [[332, 1141]], [[332, 1140]], [[331, 1139]], [[332, 1138]], [[332, 1137]], [[333, 1136]], [[334, 1137]], [[335, 1137]], [[336, 1138]], [[336, 1139]], [[336, 1140]], [[336, 1141]], [[337, 1141]], [[338, 1141]], [[339, 1141]], [[340, 1141]], [[341, 1140]], [[342, 1139]], [[343, 1139]], [[344, 1138]], [[345, 1137]], [[346, 1137]], [[347, 1136]], [[348, 1136]], [[349, 1135]], [[350, 1135]], [[351, 1134]], [[352, 1133]], [[352, 1132]], [[353, 1131]], [[354, 1131]], [[354, 1130]], [[355, 1129]], [[355, 1128]], [[356, 1127]], [[356, 1126]], [[356, 1125]], [[357, 1124]], [[358, 1123]], [[358, 1122]], [[359, 1121]], [[360, 1120]], [[360, 1119]], [[360, 1118]], [[360, 1117]], [[359, 1116]], [[359, 1115]], [[358, 1114]], [[358, 1113]], [[357, 1112]], [[356, 1111]], [[355, 1111]], [[354, 1110]], [[353, 1110]]]","[[], [[[307, 1106], [306, 1107], [305, 1107], [305, 1108], [305, 1109], [306, 1110], [307, 1111], [308, 1112], [309, 1113], [309, 1114], [310, 1115], [310, 1116], [311, 1117], [312, 1117], [313, 1117], [314, 1117], [315, 1117], [315, 1116], [316, 1115], [316, 1114], [317, 1113], [318, 1113], [318, 1112], [318, 1111], [317, 1112], [316, 1112], [315, 1112], [314, 1113], [313, 1113], [312, 1114], [311, 1113], [310, 1113], [309, 1113], [308, 1112], [309, 1111], [309, 1110], [309, 1109], [309, 1108], [310, 1107], [310, 1106], [309, 1107], [308, 1106]]], [[[372, 1113], [372, 1114], [371, 1115], [370, 1115], [369, 1116], [369, 1117], [369, 1118], [368, 1119], [367, 1119], [366, 1119], [365, 1120], [364, 1121], [363, 1121], [362, 1121], [361, 1121], [360, 1121], [359, 1122], [359, 1123], [358, 1124], [357, 1125], [358, 1125], [358, 1124], [359, 1123], [360, 1123], [361, 1123], [362, 1122], [363, 1123], [364, 1123], [365, 1123], [366, 1123], [367, 1124], [368, 1125], [367, 1126], [367, 1127], [368, 1128], [369, 1128], [370, 1127], [370, 1126], [369, 1125], [368, 1124], [368, 1123], [368, 1122], [368, 1121], [369, 1120], [368, 1119], [369, 1118], [370, 1117], [371, 1116], [372, 1115], [372, 1114]]]]","[[], 7, 8]"
