,ncm_ind,ncm_cordi,pore,pore_ind
0,0,"[[[614, 1165]], [[613, 1166]], [[612, 1166]], [[611, 1166]], [[610, 1167]], [[609, 1167]], [[608, 1168]], [[607, 1168]], [[606, 1168]], [[605, 1169]], [[604, 1170]], [[603, 1171]], [[602, 1172]], [[601, 1172]], [[600, 1173]], [[601, 1174]], [[601, 1175]], [[602, 1176]], [[603, 1177]], [[604, 1177]], [[605, 1178]], [[606, 1178]], [[607, 1179]], [[608, 1178]], [[609, 1178]], [[610, 1178]], [[611, 1177]], [[612, 1177]], [[613, 1177]], [[614, 1177]], [[615, 1177]], [[616, 1177]], [[617, 1177]], [[618, 1177]], [[619, 1177]], [[620, 1177]], [[621, 1177]], [[622, 1177]], [[623, 1177]], [[624, 1176]], [[625, 1176]], [[626, 1176]], [[627, 1175]], [[628, 1174]], [[628, 1173]], [[628, 1172]], [[629, 1171]], [[628, 1170]], [[628, 1169]], [[628, 1168]], [[627, 1167]], [[627, 1166]], [[626, 1166]], [[625, 1166]], [[624, 1166]], [[623, 1166]], [[622, 1166]], [[621, 1166]], [[620, 1165]], [[619, 1165]], [[618, 1165]], [[617, 1165]], [[616, 1165]], [[615, 1165]]]",[[]],[]
1,1,"[[[163, 1145]], [[164, 1146]], [[164, 1147]], [[163, 1148]], [[162, 1148]], [[161, 1147]], [[160, 1147]], [[159, 1147]], [[158, 1147]], [[157, 1147]], [[156, 1146]], [[155, 1146]], [[155, 1147]], [[155, 1148]], [[155, 1149]], [[156, 1150]], [[156, 1151]], [[157, 1152]], [[158, 1153]], [[158, 1154]], [[157, 1155]], [[156, 1155]], [[155, 1155]], [[156, 1156]], [[157, 1157]], [[158, 1157]], [[159, 1157]], [[160, 1157]], [[161, 1157]], [[162, 1156]], [[163, 1155]], [[164, 1155]], [[165, 1155]], [[166, 1155]], [[167, 1154]], [[168, 1153]], [[168, 1152]], [[169, 1151]], [[169, 1150]], [[169, 1149]], [[168, 1148]], [[168, 1147]], [[167, 1146]], [[167, 1145]], [[166, 1145]], [[165, 1146]], [[164, 1145]]]",[[]],[]
2,2,"[[[615, 1141]], [[614, 1142]], [[613, 1142]], [[613, 1143]], [[612, 1144]], [[611, 1144]], [[610, 1145]], [[609, 1145]], [[608, 1145]], [[607, 1145]], [[607, 1146]], [[606, 1147]], [[605, 1148]], [[604, 1148]], [[603, 1149]], [[603, 1150]], [[603, 1151]], [[604, 1151]], [[605, 1151]], [[606, 1151]], [[607, 1151]], [[608, 1152]], [[609, 1152]], [[610, 1153]], [[611, 1154]], [[612, 1155]], [[612, 1156]], [[613, 1157]], [[613, 1158]], [[614, 1159]], [[615, 1160]], [[616, 1160]], [[617, 1160]], [[618, 1161]], [[619, 1162]], [[620, 1163]], [[621, 1163]], [[622, 1163]], [[623, 1162]], [[624, 1162]], [[625, 1162]], [[626, 1163]], [[626, 1164]], [[627, 1163]], [[628, 1163]], [[629, 1164]], [[630, 1164]], [[631, 1164]], [[632, 1164]], [[633, 1163]], [[634, 1163]], [[635, 1163]], [[636, 1162]], [[637, 1163]], [[637, 1162]], [[637, 1161]], [[637, 1160]], [[637, 1159]], [[636, 1158]], [[635, 1157]], [[635, 1156]], [[634, 1155]], [[634, 1154]], [[634, 1153]], [[633, 1153]], [[632, 1152]], [[631, 1151]], [[631, 1150]], [[630, 1149]], [[629, 1148]], [[629, 1147]], [[628, 1146]], [[628, 1145]], [[627, 1144]], [[626, 1143]], [[625, 1143]], [[624, 1142]], [[623, 1142]], [[622, 1142]], [[621, 1142]], [[620, 1142]], [[619, 1142]], [[618, 1141]], [[617, 1141]], [[616, 1141]]]",[[]],[]
3,3,"[[[302, 1136]], [[301, 1137]], [[300, 1138]], [[299, 1138]], [[298, 1139]], [[297, 1140]], [[297, 1141]], [[297, 1142]], [[297, 1143]], [[297, 1144]], [[297, 1145]], [[297, 1146]], [[297, 1147]], [[298, 1148]], [[299, 1149]], [[299, 1150]], [[299, 1151]], [[299, 1152]], [[300, 1153]], [[301, 1153]], [[302, 1153]], [[303, 1153]], [[304, 1153]], [[305, 1152]], [[306, 1151]], [[307, 1151]], [[308, 1151]], [[309, 1150]], [[310, 1150]], [[311, 1150]], [[311, 1149]], [[312, 1148]], [[313, 1147]], [[314, 1146]], [[315, 1145]], [[315, 1144]], [[314, 1143]], [[314, 1142]], [[313, 1141]], [[313, 1140]], [[312, 1139]], [[312, 1138]], [[311, 1138]], [[310, 1138]], [[309, 1138]], [[308, 1138]], [[307, 1138]], [[306, 1137]], [[305, 1137]], [[304, 1136]], [[303, 1136]]]",[[]],[]
4,4,"[[[560, 1122]], [[559, 1123]], [[559, 1124]], [[559, 1125]], [[558, 1126]], [[558, 1127]], [[559, 1128]], [[559, 1129]], [[560, 1130]], [[560, 1131]], [[561, 1132]], [[562, 1132]], [[563, 1133]], [[564, 1134]], [[565, 1134]], [[566, 1134]], [[567, 1134]], [[568, 1134]], [[569, 1133]], [[570, 1132]], [[571, 1131]], [[572, 1130]], [[572, 1129]], [[572, 1128]], [[573, 1127]], [[573, 1126]], [[572, 1126]], [[571, 1125]], [[570, 1125]], [[569, 1125]], [[568, 1125]], [[567, 1124]], [[566, 1124]], [[565, 1123]], [[564, 1123]], [[563, 1122]], [[562, 1122]], [[561, 1122]]]","[[[[535, 1116], [535, 1117], [536, 1118], [536, 1119], [536, 1120], [536, 1121], [537, 1122], [536, 1123], [536, 1124], [536, 1125], [536, 1126], [537, 1127], [538, 1128], [539, 1129], [539, 1130], [540, 1131], [541, 1132], [542, 1133], [543, 1132], [544, 1131], [545, 1130], [546, 1129], [546, 1128], [546, 1127], [547, 1126], [548, 1126], [549, 1125], [550, 1125], [551, 1124], [552, 1125], [553, 1125], [554, 1126], [555, 1126], [556, 1127], [557, 1128], [556, 1129], [556, 1130], [557, 1131], [557, 1132], [558, 1132], [559, 1133], [559, 1134], [559, 1135], [559, 1136], [559, 1137], [559, 1138], [560, 1139], [560, 1140], [560, 1139], [561, 1138], [562, 1137], [563, 1137], [564, 1137], [565, 1137], [566, 1137], [565, 1136], [564, 1135], [563, 1135], [562, 1134], [561, 1134], [560, 1133], [559, 1132], [559, 1131], [558, 1130], [557, 1129], [557, 1128], [557, 1127], [557, 1126], [558, 1125], [558, 1124], [558, 1123], [559, 1122], [560, 1121], [561, 1121], [562, 1121], [563, 1121], [564, 1122], [565, 1122], [566, 1123], [567, 1123], [568, 1124], [569, 1124], [569, 1123], [569, 1122], [570, 1121], [571, 1120], [572, 1119], [573, 1119], [574, 1118], [574, 1117], [574, 1116], [573, 1116], [572, 1116], [571, 1117], [571, 1118], [571, 1119], [570, 1120], [569, 1121], [568, 1121], [567, 1121], [566, 1121], [565, 1120], [564, 1120], [563, 1120], [562, 1120], [561, 1120], [560, 1120], [559, 1120], [559, 1121], [558, 1122], [557, 1121], [556, 1121], [555, 1120], [554, 1120], [553, 1120], [552, 1120], [551, 1120], [550, 1120], [550, 1121], [549, 1122], [548, 1123], [547, 1123], [546, 1122], [545, 1121], [545, 1120], [545, 1119], [544, 1119], [543, 1118], [542, 1118], [541, 1117], [540, 1117], [539, 1117], [538, 1117], [537, 1116], [536, 1116]]]]",[0]
5,5,"[[[259, 1122]], [[258, 1123]], [[257, 1124]], [[257, 1125]], [[257, 1126]], [[256, 1127]], [[256, 1128]], [[255, 1129]], [[255, 1130]], [[255, 1131]], [[255, 1132]], [[255, 1133]], [[255, 1134]], [[255, 1135]], [[256, 1136]], [[256, 1137]], [[256, 1138]], [[256, 1139]], [[257, 1140]], [[257, 1141]], [[258, 1142]], [[259, 1142]], [[260, 1142]], [[261, 1142]], [[262, 1142]], [[263, 1142]], [[264, 1141]], [[264, 1140]], [[265, 1139]], [[266, 1138]], [[266, 1137]], [[265, 1136]], [[265, 1135]], [[265, 1134]], [[264, 1134]], [[263, 1134]], [[262, 1134]], [[261, 1133]], [[261, 1132]], [[262, 1131]], [[263, 1132]], [[264, 1131]], [[264, 1130]], [[265, 1129]], [[265, 1128]], [[265, 1127]], [[265, 1126]], [[265, 1125]], [[265, 1124]], [[264, 1123]], [[263, 1122]], [[262, 1122]], [[261, 1122]], [[260, 1122]]]",[[]],[]
6,6,"[[[148, 1121]], [[147, 1122]], [[146, 1122]], [[145, 1122]], [[144, 1123]], [[143, 1124]], [[142, 1124]], [[141, 1123]], [[140, 1122]], [[139, 1123]], [[139, 1124]], [[138, 1125]], [[138, 1126]], [[138, 1127]], [[137, 1128]], [[136, 1129]], [[135, 1128]], [[134, 1127]], [[133, 1127]], [[132, 1126]], [[131, 1126]], [[130, 1125]], [[129, 1125]], [[128, 1125]], [[127, 1125]], [[126, 1126]], [[125, 1126]], [[124, 1127]], [[123, 1127]], [[123, 1128]], [[123, 1129]], [[122, 1130]], [[123, 1131]], [[124, 1132]], [[124, 1133]], [[125, 1134]], [[125, 1135]], [[125, 1136]], [[125, 1137]], [[126, 1137]], [[127, 1138]], [[127, 1139]], [[128, 1140]], [[129, 1141]], [[130, 1142]], [[131, 1142]], [[132, 1142]], [[133, 1143]], [[134, 1143]], [[135, 1143]], [[136, 1143]], [[137, 1144]], [[137, 1145]], [[138, 1146]], [[138, 1147]], [[139, 1147]], [[140, 1147]], [[141, 1147]], [[142, 1146]], [[143, 1146]], [[143, 1145]], [[144, 1144]], [[145, 1144]], [[146, 1144]], [[147, 1143]], [[148, 1143]], [[149, 1143]], [[150, 1143]], [[151, 1143]], [[152, 1142]], [[153, 1141]], [[154, 1140]], [[155, 1140]], [[156, 1141]], [[157, 1140]], [[158, 1140]], [[159, 1140]], [[159, 1139]], [[159, 1138]], [[159, 1137]], [[158, 1136]], [[158, 1135]], [[157, 1134]], [[157, 1133]], [[156, 1133]], [[155, 1132]], [[155, 1131]], [[156, 1130]], [[156, 1129]], [[155, 1128]], [[155, 1127]], [[154, 1127]], [[153, 1126]], [[152, 1125]], [[151, 1124]], [[151, 1123]], [[150, 1122]], [[149, 1122]]]",[[]],[]
7,7,"[[[19, 1119]], [[18, 1120]], [[17, 1121]], [[16, 1122]], [[16, 1123]], [[16, 1124]], [[17, 1125]], [[17, 1126]], [[18, 1127]], [[18, 1128]], [[19, 1129]], [[19, 1130]], [[19, 1131]], [[20, 1132]], [[21, 1133]], [[22, 1134]], [[23, 1134]], [[24, 1134]], [[25, 1134]], [[26, 1134]], [[27, 1134]], [[28, 1133]], [[29, 1134]], [[29, 1135]], [[30, 1136]], [[30, 1137]], [[30, 1138]], [[30, 1139]], [[31, 1140]], [[32, 1141]], [[32, 1142]], [[32, 1143]], [[33, 1144]], [[33, 1145]], [[34, 1146]], [[34, 1147]], [[35, 1148]], [[36, 1149]], [[36, 1150]], [[37, 1151]], [[38, 1151]], [[39, 1151]], [[40, 1150]], [[41, 1150]], [[42, 1150]], [[43, 1149]], [[44, 1149]], [[45, 1149]], [[46, 1148]], [[47, 1148]], [[47, 1147]], [[47, 1146]], [[48, 1145]], [[49, 1145]], [[50, 1145]], [[51, 1144]], [[52, 1143]], [[53, 1143]], [[53, 1142]], [[53, 1141]], [[53, 1140]], [[52, 1139]], [[52, 1138]], [[52, 1137]], [[52, 1136]], [[52, 1135]], [[51, 1134]], [[51, 1133]], [[50, 1132]], [[49, 1131]], [[49, 1130]], [[49, 1129]], [[48, 1128]], [[48, 1127]], [[47, 1126]], [[46, 1125]], [[45, 1125]], [[44, 1125]], [[43, 1125]], [[42, 1125]], [[41, 1125]], [[40, 1125]], [[39, 1125]], [[38, 1125]], [[37, 1125]], [[36, 1125]], [[35, 1125]], [[34, 1126]], [[33, 1126]], [[32, 1127]], [[31, 1128]], [[31, 1129]], [[30, 1130]], [[29, 1129]], [[29, 1128]], [[29, 1127]], [[29, 1126]], [[28, 1125]], [[28, 1124]], [[27, 1123]], [[26, 1122]], [[25, 1122]], [[24, 1121]], [[23, 1120]], [[22, 1120]], [[21, 1119]], [[20, 1119]]]","[[], [[[60, 1136], [59, 1137], [58, 1138], [57, 1139], [56, 1139], [55, 1140], [54, 1140], [54, 1141], [54, 1142], [54, 1143], [53, 1144], [52, 1144], [51, 1145], [50, 1146], [49, 1146], [48, 1146], [48, 1147], [49, 1148], [50, 1148], [51, 1148], [52, 1148], [53, 1148], [54, 1147], [55, 1146], [56, 1146], [57, 1147], [58, 1147], [59, 1148], [59, 1149], [60, 1148], [61, 1147], [62, 1146], [63, 1146], [64, 1146], [65, 1145], [66, 1145], [65, 1145], [64, 1145], [63, 1145], [62, 1144], [62, 1145], [61, 1146], [60, 1146], [59, 1145], [59, 1144], [58, 1143], [58, 1142], [58, 1141], [59, 1140], [60, 1140], [60, 1139], [61, 1138], [61, 1137]]]]","[[], 1]"
8,8,"[[[519, 1111]], [[518, 1112]], [[517, 1112]], [[516, 1112]], [[515, 1113]], [[514, 1113]], [[513, 1114]], [[512, 1115]], [[512, 1116]], [[512, 1117]], [[512, 1118]], [[511, 1119]], [[510, 1120]], [[509, 1120]], [[508, 1120]], [[507, 1120]], [[507, 1121]], [[506, 1122]], [[505, 1123]], [[504, 1123]], [[503, 1123]], [[502, 1124]], [[502, 1125]], [[502, 1126]], [[502, 1127]], [[502, 1128]], [[502, 1129]], [[502, 1130]], [[501, 1131]], [[501, 1132]], [[500, 1133]], [[500, 1134]], [[500, 1135]], [[500, 1136]], [[500, 1137]], [[500, 1138]], [[500, 1139]], [[500, 1140]], [[500, 1141]], [[499, 1142]], [[498, 1142]], [[497, 1142]], [[496, 1142]], [[495, 1143]], [[494, 1144]], [[493, 1144]], [[492, 1145]], [[492, 1146]], [[492, 1147]], [[492, 1148]], [[492, 1149]], [[492, 1150]], [[491, 1151]], [[491, 1152]], [[491, 1153]], [[492, 1154]], [[492, 1155]], [[492, 1156]], [[492, 1157]], [[493, 1158]], [[493, 1159]], [[493, 1160]], [[493, 1161]], [[494, 1162]], [[494, 1163]], [[494, 1164]], [[495, 1165]], [[496, 1165]], [[497, 1166]], [[498, 1167]], [[499, 1168]], [[500, 1167]], [[501, 1167]], [[502, 1168]], [[503, 1169]], [[504, 1170]], [[505, 1171]], [[506, 1171]], [[507, 1171]], [[508, 1171]], [[509, 1171]], [[510, 1170]], [[511, 1169]], [[512, 1169]], [[511, 1168]], [[511, 1167]], [[511, 1166]], [[511, 1165]], [[512, 1164]], [[513, 1163]], [[514, 1162]], [[515, 1162]], [[516, 1163]], [[516, 1164]], [[515, 1165]], [[514, 1166]], [[515, 1167]], [[515, 1168]], [[515, 1169]], [[515, 1170]], [[515, 1171]], [[515, 1172]], [[516, 1173]], [[517, 1173]], [[518, 1174]], [[519, 1174]], [[520, 1174]], [[521, 1174]], [[522, 1174]], [[523, 1174]], [[524, 1174]], [[525, 1173]], [[526, 1173]], [[527, 1173]], [[528, 1172]], [[529, 1172]], [[530, 1171]], [[531, 1171]], [[532, 1171]], [[533, 1171]], [[534, 1171]], [[535, 1170]], [[536, 1170]], [[537, 1169]], [[538, 1168]], [[539, 1168]], [[540, 1167]], [[541, 1167]], [[542, 1166]], [[543, 1165]], [[543, 1164]], [[544, 1163]], [[544, 1162]], [[545, 1161]], [[545, 1160]], [[545, 1159]], [[546, 1158]], [[546, 1157]], [[546, 1156]], [[546, 1155]], [[547, 1154]], [[547, 1153]], [[547, 1152]], [[547, 1151]], [[547, 1150]], [[547, 1149]], [[547, 1148]], [[547, 1147]], [[546, 1146]], [[545, 1145]], [[545, 1144]], [[545, 1143]], [[545, 1142]], [[544, 1141]], [[543, 1140]], [[543, 1139]], [[542, 1138]], [[541, 1137]], [[541, 1136]], [[540, 1136]], [[539, 1136]], [[538, 1136]], [[537, 1135]], [[536, 1134]], [[536, 1133]], [[536, 1132]], [[536, 1131]], [[536, 1130]], [[536, 1129]], [[536, 1128]], [[536, 1127]], [[535, 1126]], [[535, 1125]], [[535, 1124]], [[535, 1123]], [[536, 1122]], [[535, 1121]], [[535, 1120]], [[535, 1119]], [[535, 1118]], [[534, 1117]], [[534, 1116]], [[533, 1116]], [[532, 1116]], [[531, 1115]], [[530, 1115]], [[529, 1115]], [[528, 1114]], [[527, 1114]], [[526, 1113]], [[525, 1113]], [[524, 1112]], [[523, 1112]], [[522, 1112]], [[521, 1112]], [[520, 1112]]]","[[[[517, 1109], [516, 1110], [515, 1110], [514, 1111], [513, 1111], [512, 1112], [511, 1113], [511, 1114], [510, 1115], [510, 1116], [510, 1117], [510, 1118], [511, 1118], [511, 1117], [511, 1116], [511, 1115], [512, 1114], [513, 1113], [514, 1112], [515, 1112], [516, 1111], [517, 1111], [518, 1110], [519, 1110], [520, 1111], [521, 1111], [522, 1111], [523, 1111], [524, 1111], [525, 1112], [526, 1112], [527, 1113], [528, 1113], [529, 1113], [528, 1113], [527, 1112], [526, 1112], [525, 1111], [524, 1110], [523, 1110], [522, 1110], [521, 1110], [520, 1109], [519, 1109], [518, 1109]]], [], [[[535, 1116], [535, 1117], [536, 1118], [536, 1119], [536, 1120], [536, 1121], [537, 1122], [536, 1123], [536, 1124], [536, 1125], [536, 1126], [537, 1127], [538, 1128], [539, 1129], [539, 1130], [540, 1131], [541, 1132], [542, 1133], [543, 1132], [544, 1131], [545, 1130], [546, 1129], [546, 1128], [546, 1127], [547, 1126], [548, 1126], [549, 1125], [550, 1125], [551, 1124], [552, 1125], [553, 1125], [554, 1126], [555, 1126], [556, 1127], [557, 1128], [556, 1129], [556, 1130], [557, 1131], [557, 1132], [558, 1132], [559, 1133], [559, 1134], [559, 1135], [559, 1136], [559, 1137], [559, 1138], [560, 1139], [560, 1140], [560, 1139], [561, 1138], [562, 1137], [563, 1137], [564, 1137], [565, 1137], [566, 1137], [565, 1136], [564, 1135], [563, 1135], [562, 1134], [561, 1134], [560, 1133], [559, 1132], [559, 1131], [558, 1130], [557, 1129], [557, 1128], [557, 1127], [557, 1126], [558, 1125], [558, 1124], [558, 1123], [559, 1122], [560, 1121], [561, 1121], [562, 1121], [563, 1121], [564, 1122], [565, 1122], [566, 1123], [567, 1123], [568, 1124], [569, 1124], [569, 1123], [569, 1122], [570, 1121], [571, 1120], [572, 1119], [573, 1119], [574, 1118], [574, 1117], [574, 1116], [573, 1116], [572, 1116], [571, 1117], [571, 1118], [571, 1119], [570, 1120], [569, 1121], [568, 1121], [567, 1121], [566, 1121], [565, 1120], [564, 1120], [563, 1120], [562, 1120], [561, 1120], [560, 1120], [559, 1120], [559, 1121], [558, 1122], [557, 1121], [556, 1121], [555, 1120], [554, 1120], [553, 1120], [552, 1120], [551, 1120], [550, 1120], [550, 1121], [549, 1122], [548, 1123], [547, 1123], [546, 1122], [545, 1121], [545, 1120], [545, 1119], [544, 1119], [543, 1118], [542, 1118], [541, 1117], [540, 1117], [539, 1117], [538, 1117], [537, 1116], [536, 1116]]]]","[2, [], 0]"
9,9,"[[[440, 1107]], [[439, 1108]], [[438, 1108]], [[437, 1108]], [[436, 1108]], [[436, 1109]], [[435, 1110]], [[434, 1110]], [[433, 1111]], [[433, 1112]], [[432, 1113]], [[431, 1114]], [[430, 1115]], [[430, 1116]], [[430, 1117]], [[430, 1118]], [[430, 1119]], [[430, 1120]], [[430, 1121]], [[430, 1122]], [[430, 1123]], [[430, 1124]], [[431, 1125]], [[431, 1126]], [[432, 1127]], [[432, 1128]], [[432, 1129]], [[433, 1130]], [[434, 1131]], [[435, 1132]], [[436, 1132]], [[437, 1132]], [[438, 1132]], [[439, 1132]], [[440, 1133]], [[441, 1133]], [[442, 1133]], [[443, 1133]], [[444, 1133]], [[445, 1133]], [[446, 1132]], [[446, 1131]], [[446, 1130]], [[447, 1129]], [[447, 1128]], [[447, 1127]], [[448, 1126]], [[448, 1125]], [[448, 1124]], [[449, 1123]], [[449, 1122]], [[448, 1121]], [[449, 1120]], [[449, 1119]], [[449, 1118]], [[449, 1117]], [[449, 1116]], [[449, 1115]], [[449, 1114]], [[449, 1113]], [[448, 1112]], [[448, 1111]], [[447, 1110]], [[446, 1110]], [[445, 1109]], [[444, 1108]], [[443, 1108]], [[442, 1108]], [[441, 1108]]]",[[]],[]
