,ncm_ind,ncm_cordi,pore,pore_ind
0,0,"[[[798, 1178]], [[797, 1179]], [[796, 1180]], [[795, 1181]], [[794, 1180]], [[793, 1180]], [[792, 1180]], [[791, 1180]], [[790, 1181]], [[790, 1182]], [[790, 1183]], [[790, 1184]], [[791, 1185]], [[792, 1185]], [[793, 1184]], [[794, 1184]], [[795, 1184]], [[796, 1184]], [[797, 1184]], [[798, 1184]], [[799, 1183]], [[800, 1183]], [[801, 1183]], [[802, 1182]], [[802, 1181]], [[803, 1180]], [[802, 1179]], [[802, 1178]], [[801, 1178]], [[800, 1178]], [[799, 1178]]]",[[]],[]
1,1,"[[[473, 1177]], [[472, 1178]], [[472, 1179]], [[471, 1180]], [[470, 1181]], [[470, 1182]], [[470, 1183]], [[470, 1184]], [[470, 1185]], [[470, 1186]], [[471, 1187]], [[471, 1188]], [[471, 1189]], [[471, 1190]], [[472, 1191]], [[472, 1192]], [[473, 1193]], [[474, 1194]], [[475, 1195]], [[475, 1196]], [[476, 1197]], [[477, 1196]], [[478, 1196]], [[479, 1196]], [[480, 1195]], [[481, 1194]], [[481, 1193]], [[482, 1192]], [[482, 1191]], [[483, 1190]], [[483, 1189]], [[483, 1188]], [[483, 1187]], [[483, 1186]], [[483, 1185]], [[483, 1184]], [[482, 1183]], [[482, 1182]], [[481, 1181]], [[481, 1180]], [[480, 1179]], [[479, 1178]], [[478, 1177]], [[477, 1177]], [[476, 1177]], [[475, 1177]], [[474, 1177]]]",[[]],[]
2,2,"[[[182, 1164]], [[181, 1165]], [[180, 1165]], [[179, 1165]], [[178, 1165]], [[177, 1165]], [[176, 1165]], [[175, 1165]], [[174, 1166]], [[173, 1166]], [[173, 1167]], [[173, 1168]], [[172, 1169]], [[172, 1170]], [[172, 1171]], [[172, 1172]], [[172, 1173]], [[172, 1174]], [[172, 1175]], [[172, 1176]], [[173, 1177]], [[173, 1178]], [[173, 1179]], [[174, 1180]], [[175, 1180]], [[176, 1180]], [[177, 1181]], [[178, 1182]], [[179, 1182]], [[180, 1182]], [[181, 1182]], [[182, 1183]], [[183, 1183]], [[184, 1183]], [[185, 1183]], [[186, 1183]], [[187, 1183]], [[188, 1183]], [[189, 1183]], [[190, 1183]], [[191, 1183]], [[192, 1182]], [[193, 1182]], [[194, 1181]], [[195, 1180]], [[196, 1179]], [[196, 1178]], [[196, 1177]], [[196, 1176]], [[196, 1175]], [[196, 1174]], [[195, 1173]], [[195, 1172]], [[195, 1171]], [[194, 1170]], [[194, 1169]], [[193, 1168]], [[192, 1167]], [[191, 1166]], [[190, 1166]], [[189, 1165]], [[188, 1164]], [[187, 1164]], [[186, 1164]], [[185, 1164]], [[184, 1164]], [[183, 1164]]]","[[], [[[176, 1182], [176, 1183], [177, 1184], [177, 1185], [177, 1186], [176, 1187], [175, 1186], [174, 1186], [173, 1186], [172, 1186], [171, 1186], [170, 1185], [169, 1185], [168, 1185], [168, 1186], [169, 1186], [170, 1186], [171, 1187], [171, 1188], [171, 1189], [172, 1190], [173, 1189], [174, 1189], [175, 1188], [176, 1187], [177, 1187], [178, 1188], [179, 1187], [180, 1187], [181, 1187], [182, 1187], [183, 1187], [184, 1188], [185, 1187], [186, 1186], [185, 1185], [184, 1185], [183, 1185], [182, 1185], [181, 1184], [180, 1184], [179, 1185], [178, 1185], [177, 1184], [177, 1183], [177, 1182]]], [[[207, 1167], [206, 1168], [205, 1169], [204, 1169], [203, 1169], [202, 1169], [201, 1170], [200, 1171], [199, 1171], [198, 1172], [198, 1173], [197, 1174], [197, 1175], [197, 1176], [197, 1177], [198, 1178], [199, 1177], [200, 1177], [201, 1176], [201, 1175], [201, 1174], [201, 1173], [202, 1172], [203, 1171], [204, 1171], [205, 1171], [206, 1170], [207, 1170], [207, 1169], [208, 1168], [209, 1167], [208, 1167]]]]","[[], 0, 1]"
3,3,"[[[494, 1158]], [[493, 1159]], [[492, 1159]], [[491, 1159]], [[490, 1160]], [[490, 1161]], [[490, 1162]], [[490, 1163]], [[491, 1164]], [[491, 1165]], [[491, 1166]], [[491, 1167]], [[491, 1168]], [[491, 1169]], [[492, 1170]], [[492, 1171]], [[493, 1172]], [[494, 1173]], [[495, 1173]], [[496, 1173]], [[497, 1173]], [[498, 1174]], [[499, 1174]], [[500, 1175]], [[501, 1175]], [[502, 1175]], [[503, 1174]], [[504, 1174]], [[505, 1174]], [[506, 1173]], [[506, 1172]], [[507, 1171]], [[508, 1170]], [[509, 1169]], [[509, 1168]], [[509, 1167]], [[510, 1166]], [[509, 1165]], [[509, 1164]], [[509, 1163]], [[509, 1162]], [[508, 1161]], [[508, 1160]], [[508, 1159]], [[507, 1160]], [[506, 1159]], [[505, 1159]], [[504, 1159]], [[503, 1159]], [[502, 1159]], [[501, 1160]], [[500, 1159]], [[499, 1159]], [[498, 1158]], [[497, 1158]], [[496, 1158]], [[495, 1158]]]",[[]],[]
4,4,"[[[301, 1146]], [[300, 1147]], [[299, 1147]], [[298, 1148]], [[297, 1148]], [[296, 1148]], [[295, 1148]], [[294, 1148]], [[293, 1148]], [[292, 1149]], [[291, 1150]], [[290, 1150]], [[289, 1150]], [[288, 1150]], [[287, 1150]], [[286, 1151]], [[286, 1152]], [[286, 1153]], [[287, 1154]], [[287, 1155]], [[287, 1156]], [[287, 1157]], [[287, 1158]], [[287, 1159]], [[287, 1160]], [[287, 1161]], [[288, 1162]], [[288, 1163]], [[289, 1164]], [[290, 1164]], [[291, 1165]], [[292, 1165]], [[293, 1165]], [[294, 1165]], [[295, 1166]], [[294, 1167]], [[293, 1168]], [[293, 1169]], [[294, 1168]], [[295, 1169]], [[296, 1169]], [[297, 1169]], [[298, 1169]], [[299, 1169]], [[300, 1169]], [[301, 1169]], [[302, 1169]], [[303, 1169]], [[304, 1168]], [[304, 1167]], [[304, 1166]], [[305, 1165]], [[306, 1166]], [[307, 1166]], [[308, 1167]], [[309, 1168]], [[310, 1169]], [[311, 1170]], [[312, 1170]], [[313, 1169]], [[314, 1169]], [[315, 1169]], [[316, 1169]], [[317, 1169]], [[318, 1170]], [[319, 1170]], [[320, 1171]], [[321, 1171]], [[322, 1171]], [[323, 1171]], [[324, 1172]], [[325, 1171]], [[326, 1172]], [[326, 1173]], [[326, 1172]], [[326, 1171]], [[325, 1171]], [[324, 1170]], [[323, 1169]], [[322, 1169]], [[321, 1168]], [[320, 1167]], [[320, 1166]], [[321, 1165]], [[321, 1164]], [[322, 1163]], [[322, 1162]], [[323, 1161]], [[323, 1160]], [[323, 1159]], [[324, 1158]], [[323, 1157]], [[323, 1156]], [[322, 1155]], [[321, 1154]], [[321, 1153]], [[320, 1152]], [[320, 1151]], [[319, 1150]], [[318, 1149]], [[318, 1148]], [[317, 1148]], [[316, 1148]], [[315, 1148]], [[314, 1147]], [[313, 1147]], [[312, 1147]], [[311, 1147]], [[310, 1147]], [[309, 1147]], [[308, 1146]], [[307, 1146]], [[306, 1146]], [[305, 1146]], [[304, 1146]], [[303, 1146]], [[302, 1146]]]","[[], [[[320, 1172], [319, 1173], [319, 1174], [318, 1175], [317, 1175], [317, 1176], [318, 1177], [318, 1178], [318, 1179], [317, 1180], [317, 1181], [318, 1181], [318, 1180], [319, 1179], [319, 1178], [319, 1177], [318, 1176], [319, 1175], [320, 1174], [321, 1175], [322, 1176], [322, 1177], [323, 1177], [324, 1178], [325, 1179], [326, 1179], [326, 1178], [326, 1177], [325, 1177], [324, 1176], [323, 1175], [322, 1175], [321, 1174], [320, 1173]]], [[[308, 1135], [307, 1136], [307, 1137], [307, 1138], [308, 1139], [309, 1139], [310, 1140], [310, 1141], [310, 1142], [309, 1143], [309, 1144], [309, 1145], [309, 1146], [310, 1146], [311, 1145], [312, 1146], [313, 1145], [314, 1146], [315, 1147], [316, 1147], [317, 1147], [318, 1147], [319, 1148], [319, 1149], [320, 1150], [321, 1151], [321, 1152], [322, 1153], [322, 1154], [323, 1155], [324, 1156], [324, 1157], [325, 1158], [326, 1159], [325, 1160], [326, 1160], [327, 1159], [328, 1158], [328, 1157], [327, 1156], [326, 1156], [325, 1155], [324, 1154], [324, 1153], [325, 1152], [325, 1151], [325, 1150], [326, 1149], [327, 1148], [327, 1147], [326, 1147], [325, 1147], [324, 1147], [323, 1147], [322, 1147], [321, 1146], [320, 1145], [319, 1144], [318, 1143], [317, 1143], [316, 1142], [315, 1142], [314, 1141], [314, 1140], [313, 1139], [312, 1138], [312, 1137], [311, 1136], [310, 1135], [309, 1135]]]]","[[], 2, 3]"
5,5,"[[[280, 1125]], [[279, 1126]], [[278, 1126]], [[277, 1126]], [[276, 1127]], [[275, 1128]], [[274, 1128]], [[273, 1129]], [[273, 1130]], [[273, 1131]], [[273, 1132]], [[274, 1133]], [[275, 1134]], [[276, 1135]], [[277, 1136]], [[278, 1137]], [[278, 1138]], [[279, 1139]], [[280, 1139]], [[281, 1140]], [[282, 1140]], [[283, 1140]], [[284, 1140]], [[285, 1139]], [[286, 1140]], [[287, 1140]], [[288, 1141]], [[289, 1141]], [[290, 1141]], [[290, 1140]], [[290, 1139]], [[289, 1138]], [[288, 1138]], [[287, 1137]], [[286, 1136]], [[285, 1135]], [[285, 1134]], [[284, 1133]], [[284, 1132]], [[284, 1131]], [[283, 1130]], [[283, 1129]], [[282, 1128]], [[282, 1127]], [[282, 1126]], [[281, 1126]]]",[[]],[]
6,6,"[[[681, 1123]], [[680, 1124]], [[680, 1125]], [[679, 1126]], [[680, 1127]], [[680, 1128]], [[681, 1129]], [[682, 1129]], [[683, 1130]], [[684, 1131]], [[684, 1132]], [[685, 1132]], [[686, 1133]], [[687, 1134]], [[688, 1135]], [[689, 1136]], [[689, 1137]], [[690, 1138]], [[691, 1138]], [[692, 1138]], [[693, 1139]], [[694, 1138]], [[695, 1138]], [[696, 1137]], [[696, 1136]], [[696, 1135]], [[697, 1134]], [[696, 1133]], [[696, 1132]], [[696, 1131]], [[695, 1130]], [[695, 1129]], [[694, 1128]], [[693, 1127]], [[692, 1126]], [[691, 1125]], [[691, 1124]], [[690, 1124]], [[689, 1124]], [[688, 1124]], [[687, 1124]], [[686, 1124]], [[685, 1124]], [[684, 1124]], [[683, 1123]], [[682, 1123]]]",[[]],[]
7,7,"[[[103, 1121]], [[102, 1122]], [[101, 1122]], [[100, 1122]], [[99, 1122]], [[98, 1122]], [[97, 1122]], [[96, 1122]], [[95, 1122]], [[94, 1123]], [[94, 1124]], [[93, 1125]], [[93, 1126]], [[94, 1127]], [[94, 1128]], [[94, 1129]], [[94, 1130]], [[94, 1131]], [[94, 1132]], [[94, 1133]], [[94, 1134]], [[95, 1135]], [[95, 1136]], [[96, 1137]], [[97, 1138]], [[98, 1139]], [[99, 1139]], [[100, 1140]], [[101, 1141]], [[102, 1141]], [[103, 1141]], [[104, 1140]], [[105, 1139]], [[105, 1138]], [[106, 1137]], [[106, 1136]], [[107, 1135]], [[108, 1134]], [[109, 1133]], [[110, 1132]], [[110, 1131]], [[110, 1130]], [[110, 1129]], [[110, 1128]], [[111, 1127]], [[111, 1126]], [[111, 1125]], [[110, 1124]], [[110, 1123]], [[109, 1122]], [[108, 1122]], [[107, 1122]], [[106, 1121]], [[105, 1121]], [[104, 1121]]]",[[]],[]
8,8,"[[[355, 1104]], [[354, 1105]], [[353, 1105]], [[352, 1105]], [[351, 1105]], [[350, 1105]], [[349, 1106]], [[349, 1107]], [[349, 1108]], [[349, 1109]], [[348, 1110]], [[347, 1111]], [[346, 1111]], [[345, 1112]], [[344, 1113]], [[343, 1113]], [[342, 1114]], [[341, 1114]], [[340, 1115]], [[339, 1115]], [[338, 1115]], [[337, 1116]], [[336, 1116]], [[335, 1116]], [[334, 1116]], [[333, 1117]], [[332, 1118]], [[331, 1118]], [[330, 1118]], [[329, 1118]], [[328, 1118]], [[327, 1118]], [[326, 1119]], [[325, 1120]], [[324, 1121]], [[323, 1122]], [[323, 1123]], [[322, 1124]], [[321, 1124]], [[321, 1125]], [[321, 1126]], [[320, 1127]], [[320, 1128]], [[319, 1129]], [[319, 1130]], [[318, 1131]], [[318, 1132]], [[318, 1133]], [[317, 1134]], [[317, 1135]], [[316, 1136]], [[315, 1137]], [[316, 1138]], [[316, 1139]], [[317, 1140]], [[317, 1141]], [[318, 1142]], [[319, 1142]], [[320, 1143]], [[321, 1143]], [[322, 1144]], [[323, 1145]], [[324, 1146]], [[325, 1146]], [[326, 1146]], [[327, 1146]], [[328, 1147]], [[329, 1147]], [[330, 1147]], [[331, 1148]], [[331, 1149]], [[332, 1149]], [[333, 1149]], [[334, 1150]], [[335, 1151]], [[336, 1151]], [[337, 1152]], [[338, 1152]], [[339, 1152]], [[340, 1152]], [[341, 1153]], [[342, 1154]], [[343, 1154]], [[344, 1154]], [[345, 1154]], [[346, 1154]], [[347, 1154]], [[348, 1153]], [[349, 1153]], [[350, 1153]], [[351, 1153]], [[352, 1153]], [[353, 1153]], [[354, 1152]], [[355, 1151]], [[356, 1151]], [[357, 1151]], [[358, 1150]], [[359, 1150]], [[360, 1150]], [[361, 1150]], [[362, 1150]], [[363, 1149]], [[364, 1149]], [[365, 1148]], [[366, 1147]], [[366, 1146]], [[367, 1145]], [[367, 1144]], [[367, 1143]], [[367, 1142]], [[367, 1141]], [[367, 1140]], [[368, 1139]], [[367, 1138]], [[367, 1137]], [[367, 1136]], [[367, 1135]], [[367, 1134]], [[367, 1133]], [[367, 1132]], [[366, 1131]], [[366, 1130]], [[366, 1129]], [[366, 1128]], [[366, 1127]], [[366, 1126]], [[365, 1125]], [[365, 1124]], [[365, 1123]], [[365, 1122]], [[365, 1121]], [[365, 1120]], [[365, 1119]], [[365, 1118]], [[365, 1117]], [[364, 1116]], [[364, 1115]], [[364, 1114]], [[364, 1113]], [[363, 1112]], [[363, 1111]], [[362, 1110]], [[362, 1109]], [[362, 1108]], [[362, 1107]], [[362, 1106]], [[361, 1105]], [[360, 1104]], [[359, 1104]], [[358, 1104]], [[357, 1104]], [[356, 1104]]]","[[], [[[317, 1118], [317, 1119], [316, 1120], [315, 1121], [315, 1122], [314, 1123], [314, 1124], [314, 1125], [313, 1126], [313, 1127], [314, 1126], [314, 1125], [315, 1124], [315, 1123], [315, 1122], [315, 1121], [316, 1120], [317, 1119], [318, 1119], [319, 1119], [320, 1120], [321, 1120], [320, 1119], [320, 1118], [319, 1118], [318, 1118]]], [[[308, 1135], [307, 1136], [307, 1137], [307, 1138], [308, 1139], [309, 1139], [310, 1140], [310, 1141], [310, 1142], [309, 1143], [309, 1144], [309, 1145], [309, 1146], [310, 1146], [311, 1145], [312, 1146], [313, 1145], [314, 1146], [315, 1147], [316, 1147], [317, 1147], [318, 1147], [319, 1148], [319, 1149], [320, 1150], [321, 1151], [321, 1152], [322, 1153], [322, 1154], [323, 1155], [324, 1156], [324, 1157], [325, 1158], [326, 1159], [325, 1160], [326, 1160], [327, 1159], [328, 1158], [328, 1157], [327, 1156], [326, 1156], [325, 1155], [324, 1154], [324, 1153], [325, 1152], [325, 1151], [325, 1150], [326, 1149], [327, 1148], [327, 1147], [326, 1147], [325, 1147], [324, 1147], [323, 1147], [322, 1147], [321, 1146], [320, 1145], [319, 1144], [318, 1143], [317, 1143], [316, 1142], [315, 1142], [314, 1141], [314, 1140], [313, 1139], [312, 1138], [312, 1137], [311, 1136], [310, 1135], [309, 1135]]], [[[366, 1148], [365, 1149], [364, 1150], [363, 1150], [362, 1151], [361, 1151], [360, 1152], [360, 1153], [360, 1154], [360, 1155], [361, 1156], [361, 1157], [361, 1158], [360, 1159], [359, 1159], [358, 1159], [357, 1160], [358, 1160], [359, 1160], [360, 1160], [361, 1160], [361, 1159], [362, 1158], [363, 1158], [364, 1158], [365, 1158], [365, 1157], [364, 1156], [363, 1156], [362, 1155], [362, 1154], [363, 1153], [364, 1152], [364, 1151], [365, 1150], [366, 1150], [366, 1149]]]]","[[], 4, 3, 6]"
9,9,"[[[629, 1094]], [[629, 1095]], [[629, 1096]], [[628, 1097]], [[628, 1098]], [[628, 1099]], [[628, 1100]], [[627, 1101]], [[627, 1102]], [[626, 1103]], [[626, 1104]], [[626, 1105]], [[626, 1106]], [[626, 1107]], [[626, 1108]], [[626, 1109]], [[626, 1110]], [[626, 1111]], [[625, 1112]], [[625, 1113]], [[625, 1114]], [[625, 1115]], [[625, 1116]], [[625, 1117]], [[625, 1118]], [[625, 1119]], [[626, 1120]], [[626, 1121]], [[627, 1122]], [[627, 1123]], [[627, 1124]], [[627, 1125]], [[627, 1126]], [[627, 1127]], [[627, 1128]], [[628, 1129]], [[629, 1129]], [[630, 1129]], [[631, 1130]], [[632, 1130]], [[633, 1131]], [[634, 1131]], [[635, 1132]], [[636, 1132]], [[637, 1132]], [[638, 1132]], [[639, 1132]], [[640, 1133]], [[641, 1134]], [[641, 1135]], [[641, 1136]], [[641, 1137]], [[641, 1138]], [[642, 1139]], [[643, 1139]], [[644, 1140]], [[645, 1141]], [[646, 1142]], [[646, 1143]], [[647, 1144]], [[648, 1145]], [[649, 1146]], [[650, 1145]], [[651, 1144]], [[652, 1143]], [[653, 1142]], [[653, 1141]], [[654, 1140]], [[654, 1139]], [[654, 1138]], [[654, 1137]], [[654, 1136]], [[654, 1135]], [[655, 1134]], [[655, 1133]], [[654, 1132]], [[653, 1131]], [[652, 1131]], [[651, 1130]], [[650, 1129]], [[651, 1128]], [[652, 1127]], [[653, 1127]], [[654, 1127]], [[655, 1126]], [[655, 1125]], [[655, 1124]], [[656, 1123]], [[657, 1122]], [[658, 1122]], [[659, 1122]], [[660, 1121]], [[660, 1120]], [[661, 1119]], [[662, 1118]], [[663, 1117]], [[664, 1116]], [[665, 1115]], [[666, 1114]], [[666, 1113]], [[666, 1112]], [[667, 1111]], [[668, 1111]], [[668, 1110]], [[669, 1109]], [[670, 1108]], [[670, 1107]], [[670, 1106]], [[670, 1105]], [[670, 1104]], [[669, 1103]], [[669, 1102]], [[668, 1101]], [[667, 1101]], [[666, 1100]], [[665, 1099]], [[664, 1099]], [[663, 1098]], [[663, 1097]], [[662, 1097]], [[661, 1097]], [[660, 1097]], [[659, 1097]], [[658, 1098]], [[657, 1098]], [[656, 1098]], [[655, 1098]], [[654, 1098]], [[653, 1098]], [[652, 1098]], [[651, 1098]], [[650, 1098]], [[649, 1098]], [[648, 1097]], [[648, 1096]], [[647, 1096]], [[646, 1096]], [[645, 1096]], [[644, 1095]], [[643, 1094]], [[642, 1094]], [[641, 1094]], [[640, 1094]], [[639, 1094]], [[638, 1094]], [[637, 1094]], [[636, 1094]], [[635, 1094]], [[634, 1094]], [[633, 1094]], [[632, 1094]], [[631, 1094]], [[630, 1094]]]","[[], [[[640, 1084], [639, 1085], [639, 1086], [640, 1086], [641, 1086], [642, 1086], [643, 1087], [644, 1088], [645, 1089], [646, 1089], [647, 1090], [646, 1091], [645, 1092], [645, 1093], [645, 1094], [646, 1095], [647, 1094], [648, 1093], [648, 1092], [647, 1091], [647, 1090], [648, 1089], [649, 1089], [650, 1089], [650, 1088], [649, 1088], [648, 1089], [647, 1088], [646, 1087], [645, 1087], [644, 1087], [643, 1087], [642, 1086], [642, 1085], [641, 1085]]], [[[627, 1087], [627, 1088], [628, 1089], [628, 1090], [628, 1091], [629, 1091], [630, 1092], [631, 1092], [632, 1092], [633, 1092], [634, 1092], [635, 1092], [636, 1093], [637, 1093], [637, 1092], [636, 1092], [635, 1092], [634, 1092], [633, 1092], [632, 1092], [631, 1091], [631, 1090], [630, 1089], [629, 1089], [628, 1088], [628, 1087]]]]","[[], 7, 8]"
