,ncm_ind,ncm_cordi,pore,pore_ind
0,0,"[[[567, 1156]], [[566, 1157]], [[566, 1158]], [[566, 1159]], [[566, 1160]], [[567, 1161]], [[567, 1162]], [[567, 1163]], [[568, 1163]], [[569, 1164]], [[570, 1164]], [[571, 1165]], [[572, 1165]], [[573, 1166]], [[574, 1167]], [[575, 1167]], [[576, 1167]], [[577, 1168]], [[578, 1169]], [[579, 1169]], [[579, 1168]], [[580, 1167]], [[580, 1166]], [[580, 1165]], [[579, 1164]], [[579, 1163]], [[578, 1162]], [[578, 1161]], [[577, 1161]], [[576, 1161]], [[575, 1160]], [[574, 1159]], [[573, 1158]], [[572, 1158]], [[571, 1157]], [[570, 1156]], [[569, 1156]], [[568, 1156]]]","[[], [[[576, 1168], [575, 1169], [574, 1170], [573, 1171], [572, 1171], [571, 1170], [571, 1171], [572, 1172], [572, 1173], [573, 1172], [574, 1173], [575, 1173], [576, 1174], [577, 1175], [577, 1176], [576, 1177], [575, 1177], [574, 1177], [574, 1178], [575, 1179], [576, 1180], [576, 1181], [577, 1181], [578, 1181], [578, 1180], [578, 1179], [578, 1178], [579, 1177], [578, 1176], [578, 1175], [577, 1174], [578, 1173], [579, 1172], [580, 1172], [581, 1173], [581, 1172], [580, 1171], [579, 1171], [578, 1170], [577, 1169]]]]","[[], 0]"
1,1,"[[[817, 1144]], [[816, 1145]], [[815, 1145]], [[814, 1145]], [[813, 1145]], [[812, 1145]], [[811, 1145]], [[810, 1146]], [[810, 1147]], [[809, 1148]], [[808, 1149]], [[807, 1149]], [[806, 1150]], [[805, 1150]], [[804, 1151]], [[803, 1151]], [[803, 1152]], [[803, 1153]], [[803, 1154]], [[802, 1155]], [[802, 1156]], [[802, 1157]], [[802, 1158]], [[802, 1159]], [[802, 1160]], [[802, 1161]], [[802, 1162]], [[802, 1163]], [[803, 1164]], [[804, 1165]], [[805, 1165]], [[806, 1166]], [[807, 1166]], [[808, 1167]], [[809, 1167]], [[810, 1167]], [[811, 1168]], [[812, 1168]], [[813, 1169]], [[814, 1170]], [[814, 1171]], [[815, 1171]], [[816, 1171]], [[817, 1172]], [[818, 1172]], [[819, 1173]], [[819, 1174]], [[820, 1175]], [[821, 1176]], [[822, 1177]], [[823, 1177]], [[824, 1178]], [[824, 1179]], [[825, 1180]], [[826, 1179]], [[827, 1180]], [[828, 1180]], [[829, 1180]], [[830, 1179]], [[830, 1178]], [[830, 1177]], [[831, 1176]], [[831, 1175]], [[831, 1174]], [[831, 1173]], [[831, 1172]], [[831, 1171]], [[830, 1170]], [[830, 1169]], [[830, 1168]], [[830, 1167]], [[830, 1166]], [[830, 1165]], [[829, 1164]], [[829, 1163]], [[830, 1162]], [[830, 1161]], [[830, 1160]], [[830, 1159]], [[830, 1158]], [[830, 1157]], [[829, 1156]], [[830, 1155]], [[829, 1154]], [[828, 1153]], [[828, 1152]], [[828, 1151]], [[828, 1150]], [[828, 1149]], [[827, 1148]], [[826, 1148]], [[825, 1148]], [[824, 1147]], [[823, 1146]], [[822, 1146]], [[821, 1146]], [[820, 1145]], [[819, 1145]], [[818, 1144]]]","[[], [[[810, 1169], [810, 1170], [811, 1171], [810, 1172], [809, 1172], [809, 1173], [808, 1174], [807, 1175], [806, 1176], [805, 1176], [804, 1176], [803, 1175], [802, 1176], [803, 1177], [803, 1178], [802, 1179], [801, 1180], [800, 1180], [799, 1180], [798, 1180], [797, 1179], [797, 1178], [797, 1177], [796, 1177], [797, 1178], [797, 1179], [797, 1180], [798, 1181], [798, 1182], [799, 1183], [800, 1184], [801, 1185], [801, 1186], [800, 1187], [801, 1187], [801, 1186], [801, 1185], [801, 1184], [801, 1183], [802, 1182], [803, 1182], [804, 1181], [805, 1181], [806, 1181], [807, 1181], [808, 1182], [809, 1182], [810, 1182], [809, 1181], [810, 1180], [811, 1180], [812, 1180], [813, 1181], [812, 1182], [813, 1183], [814, 1183], [813, 1182], [813, 1181], [812, 1180], [812, 1179], [812, 1178], [813, 1177], [814, 1177], [815, 1176], [816, 1175], [817, 1174], [817, 1173], [816, 1173], [815, 1173], [814, 1172], [813, 1172], [812, 1171], [812, 1170], [812, 1169], [811, 1169]]]]","[[], 1]"
2,2,"[[[235, 1140]], [[234, 1141]], [[233, 1141]], [[232, 1142]], [[231, 1142]], [[230, 1142]], [[229, 1142]], [[228, 1142]], [[227, 1143]], [[227, 1144]], [[226, 1145]], [[225, 1146]], [[224, 1146]], [[223, 1146]], [[223, 1147]], [[223, 1148]], [[224, 1149]], [[224, 1150]], [[225, 1150]], [[226, 1151]], [[227, 1150]], [[228, 1151]], [[229, 1151]], [[230, 1151]], [[231, 1151]], [[232, 1151]], [[233, 1151]], [[234, 1151]], [[235, 1152]], [[236, 1152]], [[237, 1152]], [[238, 1153]], [[239, 1153]], [[240, 1153]], [[241, 1153]], [[242, 1153]], [[243, 1153]], [[244, 1153]], [[245, 1153]], [[246, 1152]], [[247, 1151]], [[248, 1150]], [[249, 1150]], [[250, 1150]], [[251, 1149]], [[251, 1148]], [[252, 1147]], [[252, 1146]], [[252, 1145]], [[253, 1144]], [[253, 1143]], [[253, 1142]], [[253, 1141]], [[252, 1140]], [[251, 1140]], [[250, 1140]], [[249, 1140]], [[248, 1140]], [[247, 1140]], [[246, 1140]], [[245, 1140]], [[244, 1140]], [[243, 1140]], [[242, 1140]], [[241, 1141]], [[240, 1140]], [[239, 1140]], [[238, 1140]], [[237, 1141]], [[236, 1140]]]","[[], [[[255, 1146], [255, 1147], [254, 1148], [253, 1149], [253, 1150], [253, 1151], [252, 1152], [251, 1152], [250, 1151], [249, 1151], [248, 1151], [247, 1152], [246, 1153], [245, 1154], [244, 1154], [245, 1154], [246, 1154], [247, 1154], [248, 1153], [249, 1153], [250, 1154], [251, 1154], [252, 1153], [253, 1152], [254, 1151], [255, 1151], [256, 1152], [256, 1153], [256, 1154], [256, 1155], [255, 1156], [255, 1157], [255, 1158], [256, 1157], [257, 1156], [258, 1155], [258, 1154], [259, 1153], [260, 1153], [261, 1152], [262, 1152], [262, 1151], [262, 1150], [261, 1150], [260, 1150], [259, 1151], [258, 1152], [257, 1152], [256, 1152], [255, 1151], [255, 1150], [255, 1149], [256, 1148], [257, 1147], [257, 1146], [256, 1146]]]]","[[], 2]"
3,3,"[[[495, 1128]], [[495, 1129]], [[494, 1130]], [[495, 1131]], [[495, 1132]], [[495, 1133]], [[495, 1134]], [[495, 1135]], [[496, 1136]], [[496, 1137]], [[496, 1138]], [[497, 1139]], [[498, 1139]], [[499, 1139]], [[500, 1140]], [[501, 1139]], [[502, 1139]], [[503, 1138]], [[504, 1137]], [[504, 1136]], [[505, 1135]], [[505, 1134]], [[505, 1133]], [[505, 1132]], [[505, 1131]], [[504, 1130]], [[503, 1129]], [[502, 1129]], [[501, 1129]], [[500, 1129]], [[499, 1129]], [[498, 1129]], [[497, 1128]], [[496, 1128]]]","[[], [[[506, 1135], [505, 1136], [505, 1137], [504, 1138], [503, 1139], [502, 1140], [501, 1140], [500, 1141], [499, 1140], [498, 1140], [497, 1141], [496, 1142], [495, 1141], [494, 1141], [495, 1142], [495, 1143], [495, 1144], [496, 1143], [497, 1143], [498, 1142], [499, 1142], [500, 1141], [501, 1141], [502, 1141], [503, 1140], [504, 1140], [505, 1139], [505, 1138], [506, 1137], [507, 1137], [508, 1137], [509, 1138], [510, 1138], [511, 1139], [511, 1140], [512, 1141], [512, 1142], [512, 1143], [511, 1144], [510, 1145], [509, 1146], [508, 1145], [507, 1145], [506, 1145], [505, 1145], [504, 1144], [504, 1143], [503, 1143], [504, 1144], [505, 1145], [506, 1146], [507, 1146], [508, 1147], [509, 1148], [509, 1149], [510, 1150], [509, 1151], [509, 1152], [510, 1151], [511, 1151], [512, 1151], [513, 1152], [514, 1153], [514, 1154], [514, 1155], [515, 1156], [516, 1157], [517, 1158], [518, 1158], [519, 1157], [519, 1156], [518, 1155], [517, 1154], [517, 1153], [516, 1152], [515, 1151], [514, 1150], [513, 1149], [512, 1148], [511, 1147], [511, 1146], [511, 1145], [511, 1144], [512, 1143], [512, 1142], [512, 1141], [512, 1140], [513, 1139], [514, 1139], [514, 1138], [514, 1137], [513, 1136], [512, 1136], [511, 1136], [510, 1136], [509, 1135], [508, 1135], [507, 1135]]]]","[[], 3]"
4,4,"[[[381, 1118]], [[380, 1119]], [[379, 1119]], [[378, 1119]], [[377, 1119]], [[376, 1119]], [[375, 1120]], [[374, 1120]], [[374, 1121]], [[373, 1122]], [[373, 1123]], [[373, 1124]], [[373, 1125]], [[372, 1126]], [[372, 1127]], [[371, 1128]], [[371, 1129]], [[370, 1130]], [[370, 1131]], [[370, 1132]], [[370, 1133]], [[370, 1134]], [[370, 1135]], [[369, 1136]], [[369, 1137]], [[369, 1138]], [[368, 1139]], [[367, 1140]], [[367, 1141]], [[367, 1142]], [[367, 1143]], [[368, 1144]], [[369, 1144]], [[370, 1145]], [[370, 1146]], [[371, 1147]], [[371, 1148]], [[372, 1148]], [[373, 1149]], [[374, 1150]], [[374, 1151]], [[375, 1152]], [[376, 1153]], [[377, 1154]], [[377, 1155]], [[378, 1156]], [[379, 1156]], [[380, 1156]], [[381, 1157]], [[382, 1158]], [[383, 1158]], [[384, 1159]], [[385, 1160]], [[385, 1161]], [[386, 1162]], [[387, 1163]], [[387, 1164]], [[388, 1165]], [[389, 1166]], [[389, 1167]], [[389, 1168]], [[389, 1169]], [[389, 1170]], [[389, 1171]], [[389, 1172]], [[389, 1173]], [[389, 1174]], [[389, 1175]], [[389, 1176]], [[389, 1177]], [[389, 1178]], [[389, 1179]], [[389, 1180]], [[389, 1181]], [[389, 1182]], [[390, 1183]], [[390, 1184]], [[390, 1185]], [[391, 1186]], [[391, 1187]], [[391, 1188]], [[392, 1188]], [[393, 1188]], [[394, 1189]], [[395, 1190]], [[395, 1191]], [[395, 1192]], [[396, 1193]], [[397, 1194]], [[398, 1195]], [[399, 1195]], [[400, 1196]], [[401, 1196]], [[402, 1196]], [[403, 1196]], [[404, 1196]], [[405, 1196]], [[406, 1197]], [[407, 1196]], [[408, 1196]], [[409, 1196]], [[410, 1196]], [[411, 1196]], [[412, 1196]], [[413, 1196]], [[414, 1195]], [[415, 1194]], [[416, 1194]], [[417, 1194]], [[418, 1195]], [[419, 1195]], [[420, 1195]], [[421, 1195]], [[422, 1195]], [[423, 1195]], [[424, 1195]], [[425, 1195]], [[426, 1195]], [[427, 1194]], [[428, 1193]], [[429, 1192]], [[429, 1191]], [[430, 1190]], [[430, 1189]], [[431, 1188]], [[431, 1187]], [[432, 1186]], [[432, 1185]], [[432, 1184]], [[433, 1183]], [[433, 1182]], [[433, 1181]], [[433, 1180]], [[433, 1179]], [[433, 1178]], [[433, 1177]], [[433, 1176]], [[432, 1175]], [[432, 1174]], [[431, 1173]], [[431, 1172]], [[431, 1171]], [[430, 1170]], [[430, 1169]], [[430, 1168]], [[429, 1167]], [[428, 1166]], [[427, 1165]], [[426, 1164]], [[425, 1164]], [[424, 1163]], [[423, 1164]], [[422, 1163]], [[421, 1162]], [[420, 1162]], [[419, 1161]], [[418, 1161]], [[417, 1160]], [[416, 1160]], [[415, 1160]], [[414, 1159]], [[413, 1159]], [[412, 1158]], [[411, 1157]], [[410, 1156]], [[409, 1156]], [[408, 1156]], [[407, 1155]], [[406, 1154]], [[405, 1153]], [[405, 1152]], [[404, 1151]], [[404, 1150]], [[403, 1150]], [[402, 1149]], [[402, 1148]], [[402, 1147]], [[401, 1147]], [[400, 1146]], [[400, 1145]], [[400, 1144]], [[400, 1143]], [[400, 1142]], [[399, 1141]], [[399, 1140]], [[398, 1139]], [[398, 1138]], [[397, 1137]], [[396, 1136]], [[395, 1135]], [[395, 1134]], [[394, 1133]], [[394, 1132]], [[393, 1131]], [[392, 1130]], [[392, 1129]], [[392, 1128]], [[391, 1127]], [[391, 1126]], [[390, 1125]], [[389, 1124]], [[389, 1123]], [[388, 1122]], [[388, 1121]], [[387, 1120]], [[386, 1119]], [[386, 1118]], [[385, 1118]], [[384, 1118]], [[383, 1118]], [[382, 1118]]]",[[]],[]
5,5,"[[[224, 1117]], [[223, 1118]], [[222, 1118]], [[221, 1118]], [[220, 1118]], [[219, 1118]], [[218, 1119]], [[218, 1120]], [[217, 1121]], [[216, 1121]], [[216, 1122]], [[216, 1123]], [[215, 1124]], [[215, 1125]], [[215, 1126]], [[215, 1127]], [[216, 1127]], [[217, 1128]], [[218, 1129]], [[219, 1130]], [[220, 1130]], [[221, 1131]], [[222, 1131]], [[223, 1131]], [[224, 1131]], [[225, 1132]], [[226, 1132]], [[227, 1133]], [[228, 1133]], [[229, 1133]], [[230, 1134]], [[231, 1134]], [[232, 1133]], [[233, 1133]], [[234, 1132]], [[235, 1132]], [[236, 1132]], [[236, 1131]], [[236, 1130]], [[236, 1129]], [[236, 1128]], [[236, 1127]], [[236, 1126]], [[235, 1125]], [[235, 1124]], [[235, 1123]], [[235, 1122]], [[235, 1121]], [[234, 1120]], [[234, 1119]], [[233, 1118]], [[232, 1118]], [[231, 1118]], [[230, 1118]], [[229, 1117]], [[228, 1117]], [[227, 1117]], [[226, 1117]], [[225, 1117]]]",[[]],[]
6,6,"[[[685, 1100]], [[684, 1101]], [[683, 1101]], [[682, 1101]], [[681, 1102]], [[680, 1102]], [[680, 1103]], [[679, 1104]], [[678, 1104]], [[677, 1105]], [[676, 1106]], [[676, 1107]], [[675, 1108]], [[675, 1109]], [[674, 1110]], [[674, 1111]], [[673, 1112]], [[672, 1113]], [[672, 1114]], [[671, 1115]], [[671, 1116]], [[671, 1117]], [[671, 1118]], [[670, 1119]], [[671, 1120]], [[671, 1121]], [[672, 1122]], [[673, 1123]], [[674, 1124]], [[675, 1124]], [[676, 1124]], [[677, 1124]], [[678, 1125]], [[679, 1125]], [[680, 1125]], [[681, 1125]], [[682, 1124]], [[683, 1124]], [[684, 1124]], [[685, 1123]], [[686, 1123]], [[687, 1123]], [[688, 1122]], [[689, 1121]], [[690, 1120]], [[690, 1119]], [[690, 1118]], [[690, 1117]], [[690, 1116]], [[690, 1115]], [[690, 1114]], [[691, 1113]], [[691, 1112]], [[691, 1111]], [[692, 1110]], [[693, 1109]], [[693, 1108]], [[693, 1107]], [[693, 1106]], [[693, 1105]], [[692, 1104]], [[691, 1103]], [[691, 1102]], [[690, 1101]], [[689, 1100]], [[688, 1100]], [[687, 1100]], [[686, 1100]]]","[[], [[[691, 1118], [691, 1119], [691, 1120], [691, 1121], [691, 1122], [691, 1123], [691, 1124], [690, 1125], [690, 1126], [691, 1127], [691, 1128], [691, 1129], [692, 1129], [693, 1129], [694, 1128], [695, 1128], [696, 1127], [696, 1126], [696, 1125], [695, 1125], [694, 1125], [693, 1124], [693, 1123], [692, 1122], [691, 1121], [691, 1120], [691, 1119], [692, 1118]]]]","[[], 4]"
7,7,"[[[632, 1084]], [[631, 1085]], [[630, 1085]], [[629, 1085]], [[628, 1085]], [[627, 1086]], [[626, 1086]], [[625, 1087]], [[624, 1088]], [[624, 1089]], [[623, 1090]], [[623, 1091]], [[622, 1092]], [[622, 1093]], [[621, 1094]], [[621, 1095]], [[621, 1096]], [[621, 1097]], [[620, 1098]], [[620, 1099]], [[620, 1100]], [[619, 1101]], [[619, 1102]], [[619, 1103]], [[619, 1104]], [[619, 1105]], [[619, 1106]], [[619, 1107]], [[619, 1108]], [[620, 1109]], [[620, 1110]], [[620, 1111]], [[620, 1112]], [[621, 1113]], [[621, 1114]], [[621, 1115]], [[622, 1116]], [[623, 1117]], [[623, 1118]], [[623, 1119]], [[623, 1120]], [[623, 1121]], [[622, 1122]], [[623, 1123]], [[623, 1124]], [[624, 1125]], [[624, 1126]], [[624, 1127]], [[624, 1128]], [[625, 1129]], [[626, 1129]], [[626, 1128]], [[627, 1127]], [[627, 1126]], [[627, 1125]], [[627, 1124]], [[627, 1123]], [[628, 1122]], [[629, 1122]], [[630, 1123]], [[630, 1124]], [[631, 1124]], [[632, 1123]], [[633, 1123]], [[634, 1123]], [[635, 1123]], [[636, 1122]], [[637, 1121]], [[638, 1121]], [[639, 1120]], [[640, 1119]], [[641, 1118]], [[642, 1118]], [[643, 1117]], [[644, 1117]], [[645, 1117]], [[646, 1117]], [[647, 1117]], [[648, 1118]], [[649, 1117]], [[650, 1117]], [[651, 1118]], [[652, 1118]], [[653, 1117]], [[654, 1117]], [[655, 1117]], [[656, 1117]], [[657, 1116]], [[658, 1115]], [[659, 1115]], [[660, 1114]], [[661, 1113]], [[662, 1113]], [[662, 1112]], [[663, 1111]], [[663, 1110]], [[663, 1109]], [[663, 1108]], [[662, 1107]], [[662, 1106]], [[662, 1105]], [[661, 1104]], [[661, 1103]], [[660, 1102]], [[659, 1101]], [[658, 1100]], [[657, 1099]], [[656, 1098]], [[655, 1098]], [[654, 1098]], [[653, 1097]], [[652, 1096]], [[651, 1095]], [[650, 1094]], [[649, 1093]], [[649, 1092]], [[648, 1091]], [[647, 1091]], [[646, 1091]], [[645, 1090]], [[645, 1089]], [[644, 1088]], [[643, 1087]], [[642, 1086]], [[641, 1086]], [[640, 1086]], [[639, 1086]], [[638, 1086]], [[637, 1086]], [[636, 1085]], [[635, 1085]], [[634, 1085]], [[633, 1085]]]","[[], [[[643, 1118], [642, 1119], [641, 1119], [640, 1120], [639, 1121], [638, 1122], [637, 1122], [636, 1123], [637, 1123], [638, 1122], [639, 1122], [640, 1121], [641, 1120], [642, 1119], [643, 1120], [644, 1121], [645, 1122], [645, 1123], [646, 1124], [646, 1125], [646, 1126], [646, 1127], [647, 1128], [647, 1129], [647, 1130], [647, 1131], [647, 1132], [647, 1133], [647, 1134], [647, 1135], [646, 1136], [646, 1137], [647, 1137], [648, 1138], [647, 1137], [647, 1136], [648, 1135], [648, 1134], [648, 1133], [648, 1132], [648, 1131], [648, 1130], [648, 1129], [648, 1128], [648, 1127], [648, 1126], [648, 1125], [648, 1124], [648, 1123], [649, 1122], [650, 1122], [650, 1121], [650, 1120], [651, 1119], [650, 1118], [649, 1118], [648, 1119], [647, 1119], [646, 1120], [645, 1120], [644, 1119], [644, 1118]]]]","[[], 5]"
8,8,"[[[182, 1083]], [[182, 1084]], [[182, 1085]], [[182, 1086]], [[182, 1087]], [[183, 1088]], [[182, 1089]], [[182, 1090]], [[182, 1091]], [[182, 1092]], [[182, 1093]], [[183, 1094]], [[183, 1095]], [[184, 1096]], [[185, 1096]], [[186, 1096]], [[187, 1096]], [[188, 1096]], [[189, 1096]], [[190, 1096]], [[191, 1096]], [[192, 1095]], [[193, 1095]], [[193, 1094]], [[193, 1093]], [[194, 1092]], [[194, 1091]], [[195, 1090]], [[196, 1090]], [[197, 1089]], [[197, 1088]], [[198, 1087]], [[198, 1086]], [[199, 1085]], [[198, 1084]], [[197, 1083]], [[196, 1083]], [[195, 1083]], [[194, 1083]], [[193, 1083]], [[192, 1084]], [[191, 1084]], [[190, 1084]], [[189, 1084]], [[188, 1084]], [[187, 1085]], [[186, 1085]], [[185, 1084]], [[184, 1083]], [[183, 1083]]]","[[[[204, 1089], [204, 1090], [203, 1091], [202, 1092], [202, 1093], [201, 1094], [200, 1094], [199, 1095], [198, 1096], [197, 1096], [196, 1097], [195, 1097], [194, 1097], [195, 1098], [195, 1099], [194, 1100], [193, 1101], [192, 1101], [192, 1102], [192, 1103], [191, 1104], [191, 1105], [190, 1106], [189, 1106], [188, 1107], [187, 1107], [186, 1107], [185, 1106], [184, 1105], [184, 1104], [184, 1103], [183, 1103], [183, 1104], [182, 1105], [181, 1106], [180, 1107], [179, 1107], [178, 1107], [177, 1107], [176, 1107], [175, 1107], [174, 1107], [175, 1108], [176, 1109], [177, 1109], [178, 1109], [179, 1110], [179, 1109], [180, 1108], [181, 1108], [182, 1109], [182, 1110], [182, 1111], [183, 1112], [184, 1112], [185, 1112], [186, 1113], [186, 1114], [187, 1115], [187, 1116], [187, 1115], [187, 1114], [188, 1113], [188, 1112], [188, 1111], [188, 1110], [188, 1109], [189, 1108], [190, 1107], [191, 1106], [191, 1105], [191, 1104], [192, 1103], [192, 1102], [193, 1101], [194, 1101], [195, 1100], [196, 1099], [197, 1098], [198, 1097], [199, 1096], [200, 1096], [201, 1095], [202, 1094], [203, 1093], [204, 1092], [205, 1092], [206, 1092], [207, 1091], [208, 1091], [209, 1091], [210, 1091], [209, 1090], [209, 1089], [208, 1089], [207, 1089], [206, 1089], [205, 1089]]]]",[6]
9,9,"[[[74, 1078]], [[73, 1079]], [[72, 1079]], [[71, 1079]], [[70, 1080]], [[69, 1081]], [[68, 1082]], [[67, 1082]], [[66, 1083]], [[66, 1084]], [[65, 1085]], [[64, 1086]], [[64, 1087]], [[63, 1088]], [[63, 1089]], [[62, 1090]], [[62, 1091]], [[62, 1092]], [[62, 1093]], [[62, 1094]], [[61, 1095]], [[61, 1096]], [[61, 1097]], [[61, 1098]], [[61, 1099]], [[61, 1100]], [[62, 1101]], [[63, 1102]], [[64, 1103]], [[64, 1104]], [[65, 1105]], [[66, 1106]], [[67, 1107]], [[67, 1108]], [[68, 1109]], [[69, 1110]], [[70, 1110]], [[71, 1111]], [[71, 1112]], [[72, 1113]], [[72, 1114]], [[73, 1115]], [[73, 1116]], [[73, 1117]], [[74, 1118]], [[75, 1118]], [[76, 1119]], [[77, 1120]], [[77, 1121]], [[78, 1121]], [[79, 1122]], [[80, 1122]], [[81, 1122]], [[82, 1122]], [[83, 1122]], [[84, 1122]], [[85, 1122]], [[86, 1122]], [[87, 1122]], [[88, 1121]], [[89, 1121]], [[89, 1120]], [[90, 1119]], [[91, 1119]], [[92, 1119]], [[93, 1119]], [[94, 1119]], [[95, 1120]], [[96, 1119]], [[97, 1118]], [[98, 1117]], [[98, 1116]], [[99, 1115]], [[99, 1114]], [[100, 1113]], [[100, 1112]], [[101, 1111]], [[101, 1110]], [[102, 1109]], [[103, 1108]], [[104, 1108]], [[105, 1107]], [[105, 1106]], [[106, 1105]], [[106, 1104]], [[107, 1103]], [[107, 1102]], [[108, 1101]], [[108, 1100]], [[108, 1099]], [[108, 1098]], [[108, 1097]], [[108, 1096]], [[108, 1095]], [[108, 1094]], [[108, 1093]], [[107, 1092]], [[106, 1091]], [[105, 1090]], [[104, 1089]], [[104, 1088]], [[103, 1088]], [[102, 1087]], [[102, 1086]], [[101, 1086]], [[100, 1085]], [[100, 1084]], [[100, 1083]], [[99, 1082]], [[98, 1082]], [[97, 1083]], [[96, 1082]], [[95, 1081]], [[94, 1080]], [[93, 1081]], [[92, 1081]], [[91, 1081]], [[90, 1080]], [[89, 1080]], [[88, 1080]], [[87, 1080]], [[86, 1079]], [[86, 1078]], [[85, 1078]], [[84, 1078]], [[83, 1078]], [[82, 1078]], [[81, 1078]], [[80, 1078]], [[79, 1078]], [[78, 1078]], [[77, 1078]], [[76, 1078]], [[75, 1078]]]","[[], [[[68, 1112], [69, 1113], [69, 1114], [70, 1115], [70, 1116], [71, 1117], [72, 1118], [73, 1119], [73, 1120], [73, 1121], [74, 1122], [74, 1123], [75, 1124], [75, 1125], [76, 1126], [76, 1127], [76, 1128], [75, 1129], [74, 1130], [73, 1131], [72, 1132], [72, 1133], [72, 1134], [72, 1135], [73, 1135], [74, 1134], [74, 1133], [74, 1132], [74, 1131], [75, 1130], [76, 1129], [77, 1129], [78, 1129], [79, 1129], [80, 1128], [80, 1127], [81, 1126], [82, 1125], [83, 1125], [83, 1124], [83, 1123], [82, 1123], [81, 1124], [80, 1124], [79, 1123], [78, 1123], [77, 1122], [76, 1121], [76, 1120], [75, 1119], [74, 1119], [73, 1118], [72, 1117], [72, 1116], [71, 1115], [71, 1114], [71, 1113], [70, 1112], [69, 1112]]]]","[[], 7]"
