,ncm_ind,ncm_cordi,pore,pore_ind
0,0,"[[[39, 1170]], [[38, 1171]], [[37, 1171]], [[36, 1172]], [[35, 1172]], [[34, 1172]], [[33, 1172]], [[32, 1172]], [[31, 1173]], [[30, 1173]], [[29, 1174]], [[30, 1175]], [[30, 1176]], [[31, 1177]], [[32, 1177]], [[33, 1177]], [[34, 1177]], [[35, 1177]], [[36, 1178]], [[37, 1179]], [[38, 1180]], [[39, 1180]], [[40, 1181]], [[41, 1182]], [[41, 1183]], [[42, 1184]], [[42, 1185]], [[43, 1186]], [[44, 1186]], [[45, 1186]], [[46, 1186]], [[47, 1186]], [[48, 1185]], [[48, 1184]], [[48, 1183]], [[48, 1182]], [[48, 1181]], [[48, 1180]], [[47, 1179]], [[47, 1178]], [[46, 1177]], [[46, 1176]], [[46, 1175]], [[45, 1174]], [[44, 1173]], [[44, 1172]], [[43, 1172]], [[42, 1172]], [[41, 1171]], [[40, 1171]]]",[[]],[]
1,1,"[[[172, 1147]], [[171, 1148]], [[170, 1148]], [[169, 1149]], [[168, 1150]], [[167, 1150]], [[166, 1151]], [[165, 1152]], [[164, 1153]], [[164, 1154]], [[164, 1155]], [[163, 1156]], [[162, 1156]], [[161, 1155]], [[160, 1155]], [[159, 1155]], [[158, 1155]], [[157, 1154]], [[156, 1154]], [[155, 1154]], [[154, 1153]], [[153, 1153]], [[152, 1152]], [[151, 1152]], [[150, 1153]], [[149, 1154]], [[149, 1155]], [[148, 1156]], [[147, 1157]], [[146, 1158]], [[146, 1159]], [[146, 1160]], [[146, 1161]], [[147, 1162]], [[148, 1162]], [[149, 1163]], [[149, 1164]], [[150, 1164]], [[151, 1164]], [[152, 1164]], [[153, 1164]], [[154, 1164]], [[155, 1163]], [[156, 1163]], [[157, 1163]], [[158, 1163]], [[159, 1163]], [[160, 1162]], [[161, 1162]], [[162, 1162]], [[163, 1162]], [[164, 1163]], [[165, 1164]], [[165, 1165]], [[166, 1166]], [[167, 1166]], [[168, 1167]], [[169, 1168]], [[170, 1168]], [[171, 1169]], [[172, 1169]], [[173, 1168]], [[174, 1169]], [[174, 1170]], [[174, 1171]], [[175, 1172]], [[175, 1173]], [[175, 1174]], [[175, 1175]], [[175, 1176]], [[175, 1177]], [[175, 1178]], [[176, 1179]], [[177, 1179]], [[178, 1180]], [[179, 1180]], [[180, 1180]], [[181, 1180]], [[182, 1179]], [[183, 1179]], [[184, 1179]], [[185, 1178]], [[185, 1177]], [[185, 1176]], [[185, 1175]], [[185, 1174]], [[185, 1173]], [[185, 1172]], [[185, 1171]], [[185, 1170]], [[185, 1169]], [[185, 1168]], [[184, 1167]], [[183, 1167]], [[182, 1167]], [[181, 1167]], [[180, 1168]], [[179, 1168]], [[178, 1168]], [[177, 1168]], [[176, 1167]], [[177, 1166]], [[177, 1165]], [[177, 1164]], [[177, 1163]], [[176, 1162]], [[176, 1161]], [[177, 1160]], [[178, 1160]], [[179, 1160]], [[180, 1161]], [[180, 1162]], [[180, 1161]], [[180, 1160]], [[179, 1159]], [[179, 1158]], [[179, 1157]], [[179, 1156]], [[178, 1155]], [[178, 1154]], [[178, 1153]], [[177, 1153]], [[176, 1152]], [[175, 1151]], [[175, 1150]], [[174, 1149]], [[173, 1148]]]","[[], [[[189, 1176], [188, 1177], [187, 1177], [186, 1178], [186, 1179], [185, 1180], [184, 1180], [183, 1180], [182, 1180], [181, 1181], [181, 1182], [181, 1183], [182, 1183], [183, 1183], [183, 1182], [184, 1181], [185, 1180], [186, 1181], [187, 1182], [187, 1183], [187, 1184], [188, 1183], [189, 1182], [189, 1181], [189, 1180], [189, 1179], [189, 1178], [189, 1177]]]]","[[], 0]"
2,2,"[[[449, 1145]], [[448, 1146]], [[447, 1146]], [[446, 1146]], [[445, 1147]], [[444, 1147]], [[443, 1147]], [[443, 1148]], [[443, 1149]], [[443, 1150]], [[444, 1151]], [[444, 1152]], [[444, 1153]], [[444, 1154]], [[444, 1155]], [[445, 1156]], [[446, 1157]], [[446, 1158]], [[447, 1159]], [[448, 1160]], [[449, 1161]], [[449, 1162]], [[450, 1163]], [[450, 1164]], [[451, 1165]], [[451, 1166]], [[452, 1167]], [[452, 1168]], [[452, 1169]], [[453, 1169]], [[454, 1170]], [[455, 1170]], [[456, 1170]], [[457, 1170]], [[458, 1171]], [[459, 1171]], [[460, 1171]], [[461, 1171]], [[462, 1170]], [[462, 1169]], [[462, 1168]], [[463, 1167]], [[464, 1167]], [[464, 1166]], [[464, 1165]], [[464, 1164]], [[463, 1163]], [[463, 1162]], [[463, 1161]], [[462, 1160]], [[462, 1159]], [[462, 1158]], [[461, 1157]], [[461, 1156]], [[460, 1155]], [[459, 1154]], [[458, 1153]], [[457, 1152]], [[456, 1151]], [[456, 1150]], [[455, 1149]], [[454, 1148]], [[454, 1147]], [[453, 1147]], [[452, 1146]], [[451, 1145]], [[450, 1145]]]",[[]],[]
3,3,"[[[510, 1141]], [[509, 1142]], [[508, 1143]], [[507, 1143]], [[506, 1144]], [[505, 1145]], [[504, 1146]], [[504, 1147]], [[503, 1148]], [[502, 1149]], [[501, 1150]], [[500, 1151]], [[499, 1152]], [[498, 1152]], [[497, 1153]], [[496, 1154]], [[495, 1155]], [[495, 1156]], [[495, 1157]], [[495, 1158]], [[496, 1159]], [[496, 1160]], [[497, 1161]], [[497, 1162]], [[498, 1163]], [[499, 1163]], [[500, 1164]], [[501, 1165]], [[502, 1166]], [[503, 1167]], [[504, 1168]], [[505, 1168]], [[506, 1168]], [[507, 1168]], [[508, 1169]], [[509, 1169]], [[510, 1169]], [[511, 1169]], [[512, 1169]], [[513, 1170]], [[514, 1170]], [[515, 1169]], [[516, 1168]], [[517, 1168]], [[518, 1168]], [[518, 1167]], [[519, 1166]], [[520, 1165]], [[521, 1164]], [[521, 1163]], [[522, 1162]], [[522, 1161]], [[522, 1160]], [[523, 1159]], [[523, 1158]], [[523, 1157]], [[524, 1156]], [[524, 1155]], [[524, 1154]], [[523, 1153]], [[523, 1152]], [[523, 1151]], [[523, 1150]], [[523, 1149]], [[522, 1148]], [[522, 1147]], [[521, 1146]], [[521, 1145]], [[520, 1144]], [[519, 1143]], [[519, 1142]], [[518, 1141]], [[517, 1141]], [[516, 1141]], [[515, 1141]], [[514, 1141]], [[513, 1141]], [[512, 1141]], [[511, 1141]]]","[[], [[[520, 1142], [520, 1143], [521, 1144], [522, 1145], [522, 1146], [523, 1147], [524, 1148], [524, 1149], [524, 1150], [524, 1151], [524, 1152], [524, 1153], [525, 1154], [526, 1154], [527, 1154], [527, 1153], [527, 1152], [527, 1151], [527, 1150], [526, 1149], [525, 1148], [524, 1147], [523, 1146], [523, 1145], [522, 1144], [521, 1143]]]]","[[], 1]"
4,4,"[[[618, 1137]], [[618, 1138]], [[617, 1139]], [[617, 1140]], [[616, 1141]], [[615, 1141]], [[614, 1140]], [[613, 1139]], [[612, 1139]], [[611, 1138]], [[610, 1139]], [[609, 1140]], [[608, 1140]], [[607, 1140]], [[606, 1140]], [[605, 1140]], [[604, 1141]], [[603, 1142]], [[602, 1142]], [[601, 1142]], [[600, 1142]], [[599, 1143]], [[598, 1144]], [[598, 1145]], [[597, 1146]], [[596, 1147]], [[596, 1148]], [[595, 1149]], [[595, 1150]], [[594, 1151]], [[593, 1152]], [[593, 1153]], [[593, 1154]], [[593, 1155]], [[593, 1156]], [[593, 1157]], [[593, 1158]], [[594, 1159]], [[594, 1160]], [[594, 1161]], [[594, 1162]], [[594, 1163]], [[594, 1164]], [[594, 1165]], [[594, 1166]], [[593, 1167]], [[593, 1168]], [[593, 1169]], [[594, 1170]], [[594, 1171]], [[593, 1172]], [[593, 1173]], [[593, 1174]], [[593, 1175]], [[593, 1176]], [[592, 1177]], [[591, 1178]], [[590, 1178]], [[589, 1178]], [[589, 1179]], [[590, 1179]], [[591, 1179]], [[592, 1179]], [[593, 1179]], [[594, 1180]], [[595, 1180]], [[596, 1180]], [[597, 1180]], [[598, 1181]], [[599, 1182]], [[600, 1183]], [[601, 1183]], [[602, 1183]], [[603, 1183]], [[604, 1182]], [[605, 1181]], [[606, 1180]], [[607, 1180]], [[608, 1180]], [[609, 1180]], [[610, 1180]], [[611, 1181]], [[612, 1181]], [[613, 1181]], [[614, 1182]], [[614, 1183]], [[614, 1184]], [[615, 1184]], [[616, 1184]], [[617, 1183]], [[617, 1182]], [[618, 1181]], [[617, 1181]], [[616, 1180]], [[616, 1179]], [[616, 1178]], [[615, 1178]], [[614, 1179]], [[613, 1179]], [[612, 1178]], [[612, 1177]], [[612, 1176]], [[612, 1175]], [[611, 1174]], [[611, 1173]], [[610, 1173]], [[609, 1172]], [[609, 1171]], [[609, 1170]], [[610, 1169]], [[611, 1169]], [[612, 1169]], [[613, 1168]], [[613, 1167]], [[613, 1166]], [[613, 1165]], [[613, 1164]], [[613, 1163]], [[612, 1162]], [[612, 1161]], [[613, 1160]], [[613, 1159]], [[614, 1158]], [[615, 1158]], [[616, 1158]], [[617, 1157]], [[618, 1156]], [[619, 1155]], [[619, 1154]], [[620, 1153]], [[620, 1152]], [[620, 1151]], [[621, 1150]], [[621, 1149]], [[621, 1148]], [[621, 1147]], [[621, 1146]], [[621, 1145]], [[621, 1144]], [[622, 1143]], [[621, 1142]], [[621, 1141]], [[621, 1140]], [[621, 1139]], [[620, 1138]], [[619, 1137]]]","[[], [[[610, 1170], [610, 1171], [610, 1172], [611, 1172], [612, 1173], [612, 1174], [613, 1175], [614, 1176], [615, 1176], [616, 1177], [617, 1178], [617, 1177], [617, 1176], [618, 1175], [619, 1175], [620, 1174], [619, 1174], [618, 1174], [617, 1174], [616, 1175], [615, 1175], [614, 1175], [613, 1175], [612, 1174], [612, 1173], [612, 1172], [612, 1171], [612, 1170], [611, 1170]]], [[[622, 1144], [622, 1145], [622, 1146], [622, 1147], [622, 1148], [623, 1149], [623, 1150], [623, 1151], [622, 1152], [621, 1152], [621, 1153], [620, 1154], [620, 1155], [621, 1154], [622, 1153], [623, 1153], [624, 1153], [625, 1153], [626, 1153], [625, 1152], [624, 1152], [623, 1151], [623, 1150], [623, 1149], [623, 1148], [623, 1147], [623, 1146], [624, 1145], [625, 1144], [626, 1144], [627, 1145], [628, 1146], [629, 1147], [630, 1148], [630, 1149], [629, 1150], [630, 1151], [629, 1152], [628, 1153], [628, 1154], [628, 1155], [629, 1155], [630, 1156], [631, 1157], [631, 1158], [631, 1159], [632, 1159], [632, 1158], [632, 1157], [632, 1156], [631, 1155], [631, 1154], [631, 1153], [631, 1152], [631, 1151], [631, 1150], [631, 1149], [630, 1148], [629, 1147], [629, 1146], [629, 1145], [629, 1144], [628, 1144], [627, 1144], [626, 1144], [625, 1144], [624, 1144], [623, 1144]]]]","[[], 2, 3]"
5,5,"[[[152, 1124]], [[151, 1125]], [[150, 1125]], [[149, 1125]], [[148, 1126]], [[147, 1126]], [[147, 1127]], [[146, 1128]], [[146, 1129]], [[146, 1130]], [[145, 1131]], [[145, 1132]], [[144, 1133]], [[143, 1133]], [[142, 1134]], [[143, 1135]], [[144, 1136]], [[145, 1137]], [[145, 1138]], [[145, 1139]], [[146, 1140]], [[147, 1140]], [[148, 1141]], [[149, 1141]], [[150, 1141]], [[151, 1141]], [[152, 1142]], [[153, 1141]], [[154, 1141]], [[155, 1141]], [[156, 1140]], [[157, 1139]], [[158, 1139]], [[159, 1140]], [[160, 1141]], [[160, 1140]], [[161, 1139]], [[162, 1139]], [[163, 1139]], [[164, 1139]], [[165, 1139]], [[166, 1138]], [[167, 1138]], [[168, 1138]], [[169, 1137]], [[170, 1136]], [[170, 1135]], [[171, 1134]], [[171, 1133]], [[170, 1132]], [[170, 1131]], [[169, 1131]], [[168, 1130]], [[168, 1129]], [[167, 1128]], [[166, 1127]], [[166, 1126]], [[165, 1126]], [[164, 1126]], [[163, 1126]], [[162, 1125]], [[161, 1125]], [[160, 1125]], [[159, 1125]], [[158, 1125]], [[157, 1125]], [[156, 1125]], [[155, 1125]], [[154, 1125]], [[153, 1124]]]",[[]],[]
6,6,"[[[627, 1114]], [[626, 1115]], [[625, 1115]], [[625, 1116]], [[625, 1117]], [[625, 1118]], [[625, 1119]], [[624, 1120]], [[624, 1121]], [[624, 1122]], [[624, 1123]], [[624, 1124]], [[624, 1125]], [[624, 1126]], [[624, 1127]], [[624, 1128]], [[623, 1129]], [[623, 1130]], [[623, 1131]], [[623, 1132]], [[624, 1133]], [[625, 1133]], [[626, 1134]], [[627, 1134]], [[628, 1134]], [[629, 1134]], [[630, 1133]], [[631, 1133]], [[632, 1132]], [[633, 1132]], [[634, 1131]], [[635, 1130]], [[636, 1129]], [[636, 1128]], [[636, 1127]], [[637, 1126]], [[637, 1125]], [[637, 1124]], [[637, 1123]], [[637, 1122]], [[636, 1121]], [[635, 1120]], [[634, 1119]], [[634, 1118]], [[633, 1118]], [[632, 1118]], [[631, 1117]], [[631, 1116]], [[630, 1116]], [[629, 1115]], [[628, 1115]]]",[[]],[]
7,7,"[[[580, 1108]], [[579, 1109]], [[578, 1109]], [[577, 1109]], [[576, 1109]], [[575, 1109]], [[574, 1109]], [[573, 1109]], [[572, 1109]], [[571, 1110]], [[570, 1110]], [[570, 1111]], [[570, 1112]], [[571, 1113]], [[571, 1114]], [[571, 1115]], [[570, 1116]], [[569, 1116]], [[568, 1116]], [[567, 1116]], [[566, 1115]], [[565, 1114]], [[564, 1114]], [[563, 1113]], [[562, 1112]], [[561, 1112]], [[560, 1111]], [[559, 1111]], [[558, 1111]], [[557, 1112]], [[556, 1113]], [[556, 1114]], [[555, 1115]], [[555, 1116]], [[555, 1117]], [[554, 1118]], [[554, 1119]], [[554, 1120]], [[554, 1121]], [[554, 1122]], [[554, 1123]], [[554, 1124]], [[554, 1125]], [[554, 1126]], [[554, 1127]], [[554, 1128]], [[554, 1129]], [[554, 1130]], [[555, 1131]], [[555, 1132]], [[555, 1133]], [[555, 1134]], [[556, 1135]], [[556, 1136]], [[557, 1137]], [[558, 1137]], [[559, 1138]], [[560, 1139]], [[561, 1140]], [[562, 1140]], [[563, 1140]], [[564, 1140]], [[565, 1140]], [[566, 1140]], [[567, 1141]], [[568, 1140]], [[569, 1141]], [[570, 1141]], [[571, 1141]], [[572, 1141]], [[573, 1141]], [[574, 1141]], [[575, 1142]], [[576, 1143]], [[577, 1143]], [[578, 1143]], [[579, 1144]], [[580, 1145]], [[581, 1146]], [[582, 1147]], [[583, 1148]], [[584, 1149]], [[585, 1149]], [[586, 1150]], [[587, 1150]], [[588, 1150]], [[589, 1149]], [[590, 1148]], [[591, 1147]], [[591, 1146]], [[592, 1145]], [[593, 1145]], [[594, 1144]], [[595, 1144]], [[596, 1143]], [[596, 1142]], [[596, 1141]], [[597, 1140]], [[597, 1139]], [[597, 1138]], [[597, 1137]], [[597, 1136]], [[597, 1135]], [[597, 1134]], [[596, 1133]], [[596, 1132]], [[596, 1131]], [[596, 1130]], [[595, 1129]], [[595, 1128]], [[594, 1127]], [[594, 1126]], [[594, 1125]], [[594, 1124]], [[594, 1123]], [[594, 1122]], [[593, 1121]], [[592, 1120]], [[591, 1119]], [[590, 1118]], [[589, 1117]], [[588, 1116]], [[587, 1115]], [[587, 1114]], [[586, 1113]], [[586, 1112]], [[586, 1111]], [[585, 1110]], [[584, 1109]], [[583, 1108]], [[582, 1108]], [[581, 1108]]]","[[], [[[537, 1102], [536, 1103], [536, 1104], [536, 1105], [537, 1106], [537, 1107], [536, 1108], [535, 1109], [534, 1109], [533, 1109], [532, 1109], [531, 1108], [530, 1109], [531, 1110], [532, 1110], [533, 1110], [534, 1111], [535, 1111], [536, 1111], [537, 1111], [538, 1111], [539, 1110], [540, 1110], [541, 1110], [542, 1111], [543, 1111], [544, 1112], [545, 1112], [546, 1113], [546, 1114], [547, 1115], [547, 1116], [548, 1117], [549, 1116], [550, 1117], [550, 1118], [550, 1119], [551, 1119], [552, 1118], [553, 1117], [553, 1116], [553, 1115], [554, 1114], [554, 1113], [555, 1112], [556, 1111], [557, 1110], [558, 1110], [559, 1110], [559, 1109], [558, 1108], [557, 1107], [556, 1107], [556, 1108], [555, 1109], [554, 1110], [554, 1111], [554, 1112], [553, 1113], [553, 1114], [553, 1115], [552, 1116], [551, 1117], [550, 1117], [549, 1116], [549, 1115], [549, 1114], [549, 1113], [549, 1112], [548, 1112], [547, 1112], [546, 1112], [545, 1111], [544, 1111], [543, 1110], [542, 1110], [541, 1109], [540, 1109], [539, 1109], [538, 1108], [538, 1107], [539, 1106], [539, 1105], [539, 1104], [539, 1103], [539, 1102], [538, 1102]]]]","[[], 4]"
8,8,"[[[501, 1094]], [[501, 1095]], [[500, 1096]], [[499, 1097]], [[498, 1098]], [[497, 1099]], [[496, 1099]], [[495, 1100]], [[495, 1101]], [[494, 1102]], [[493, 1102]], [[492, 1101]], [[492, 1102]], [[491, 1103]], [[491, 1104]], [[491, 1105]], [[490, 1106]], [[490, 1107]], [[490, 1108]], [[490, 1109]], [[490, 1110]], [[490, 1111]], [[490, 1112]], [[491, 1112]], [[492, 1112]], [[493, 1113]], [[493, 1114]], [[492, 1115]], [[491, 1115]], [[490, 1115]], [[490, 1116]], [[490, 1117]], [[490, 1118]], [[491, 1119]], [[491, 1120]], [[491, 1119]], [[492, 1118]], [[493, 1117]], [[494, 1117]], [[495, 1118]], [[496, 1119]], [[497, 1120]], [[497, 1121]], [[497, 1122]], [[497, 1123]], [[498, 1124]], [[499, 1125]], [[500, 1126]], [[501, 1127]], [[502, 1128]], [[503, 1129]], [[504, 1129]], [[505, 1130]], [[506, 1130]], [[507, 1131]], [[508, 1132]], [[509, 1132]], [[510, 1133]], [[511, 1134]], [[512, 1135]], [[513, 1136]], [[514, 1137]], [[515, 1138]], [[516, 1139]], [[517, 1139]], [[518, 1139]], [[519, 1139]], [[520, 1140]], [[521, 1141]], [[522, 1142]], [[522, 1143]], [[523, 1144]], [[524, 1145]], [[524, 1146]], [[525, 1147]], [[526, 1148]], [[527, 1149]], [[528, 1150]], [[528, 1151]], [[528, 1152]], [[528, 1153]], [[528, 1154]], [[528, 1155]], [[528, 1156]], [[528, 1157]], [[527, 1158]], [[528, 1157]], [[529, 1157]], [[530, 1158]], [[531, 1159]], [[532, 1159]], [[533, 1159]], [[534, 1159]], [[535, 1160]], [[536, 1160]], [[537, 1161]], [[538, 1161]], [[539, 1160]], [[538, 1159]], [[539, 1158]], [[539, 1157]], [[539, 1156]], [[540, 1155]], [[540, 1154]], [[540, 1153]], [[540, 1152]], [[541, 1151]], [[542, 1150]], [[543, 1149]], [[544, 1148]], [[545, 1147]], [[546, 1147]], [[546, 1146]], [[546, 1145]], [[547, 1144]], [[547, 1143]], [[548, 1142]], [[547, 1141]], [[547, 1140]], [[547, 1139]], [[547, 1138]], [[548, 1137]], [[548, 1136]], [[548, 1135]], [[547, 1134]], [[547, 1133]], [[547, 1132]], [[548, 1131]], [[548, 1130]], [[548, 1129]], [[548, 1128]], [[547, 1127]], [[547, 1126]], [[547, 1125]], [[547, 1124]], [[547, 1123]], [[547, 1122]], [[547, 1121]], [[548, 1120]], [[547, 1119]], [[547, 1118]], [[547, 1117]], [[546, 1116]], [[546, 1115]], [[545, 1114]], [[545, 1113]], [[544, 1113]], [[543, 1112]], [[542, 1112]], [[541, 1111]], [[540, 1111]], [[539, 1111]], [[538, 1112]], [[537, 1112]], [[536, 1112]], [[535, 1112]], [[534, 1112]], [[533, 1111]], [[532, 1111]], [[531, 1111]], [[530, 1110]], [[529, 1109]], [[529, 1108]], [[529, 1107]], [[529, 1106]], [[528, 1106]], [[527, 1106]], [[526, 1105]], [[526, 1104]], [[526, 1103]], [[525, 1103]], [[524, 1103]], [[523, 1103]], [[522, 1103]], [[521, 1103]], [[520, 1102]], [[519, 1102]], [[518, 1102]], [[517, 1102]], [[516, 1102]], [[515, 1101]], [[514, 1102]], [[513, 1102]], [[512, 1103]], [[511, 1103]], [[510, 1103]], [[509, 1103]], [[508, 1103]], [[507, 1102]], [[507, 1101]], [[506, 1100]], [[505, 1100]], [[504, 1099]], [[503, 1098]], [[502, 1097]], [[501, 1096]], [[501, 1095]]]","[[], [[[520, 1142], [520, 1143], [521, 1144], [522, 1145], [522, 1146], [523, 1147], [524, 1148], [524, 1149], [524, 1150], [524, 1151], [524, 1152], [524, 1153], [525, 1154], [526, 1154], [527, 1154], [527, 1153], [527, 1152], [527, 1151], [527, 1150], [526, 1149], [525, 1148], [524, 1147], [523, 1146], [523, 1145], [522, 1144], [521, 1143]]], [[[537, 1102], [536, 1103], [536, 1104], [536, 1105], [537, 1106], [537, 1107], [536, 1108], [535, 1109], [534, 1109], [533, 1109], [532, 1109], [531, 1108], [530, 1109], [531, 1110], [532, 1110], [533, 1110], [534, 1111], [535, 1111], [536, 1111], [537, 1111], [538, 1111], [539, 1110], [540, 1110], [541, 1110], [542, 1111], [543, 1111], [544, 1112], [545, 1112], [546, 1113], [546, 1114], [547, 1115], [547, 1116], [548, 1117], [549, 1116], [550, 1117], [550, 1118], [550, 1119], [551, 1119], [552, 1118], [553, 1117], [553, 1116], [553, 1115], [554, 1114], [554, 1113], [555, 1112], [556, 1111], [557, 1110], [558, 1110], [559, 1110], [559, 1109], [558, 1108], [557, 1107], [556, 1107], [556, 1108], [555, 1109], [554, 1110], [554, 1111], [554, 1112], [553, 1113], [553, 1114], [553, 1115], [552, 1116], [551, 1117], [550, 1117], [549, 1116], [549, 1115], [549, 1114], [549, 1113], [549, 1112], [548, 1112], [547, 1112], [546, 1112], [545, 1111], [544, 1111], [543, 1110], [542, 1110], [541, 1109], [540, 1109], [539, 1109], [538, 1108], [538, 1107], [539, 1106], [539, 1105], [539, 1104], [539, 1103], [539, 1102], [538, 1102]]], [[[528, 1091], [527, 1092], [526, 1093], [525, 1094], [524, 1095], [523, 1096], [522, 1096], [521, 1095], [520, 1094], [519, 1094], [519, 1095], [518, 1096], [517, 1097], [516, 1098], [515, 1098], [514, 1099], [513, 1099], [512, 1100], [511, 1100], [510, 1100], [509, 1099], [509, 1098], [508, 1098], [507, 1098], [507, 1099], [507, 1100], [508, 1101], [508, 1102], [509, 1102], [510, 1102], [511, 1102], [512, 1102], [513, 1101], [514, 1101], [515, 1100], [516, 1100], [517, 1099], [518, 1099], [519, 1098], [520, 1098], [521, 1098], [522, 1099], [522, 1100], [523, 1099], [524, 1099], [525, 1099], [526, 1099], [527, 1098], [526, 1097], [526, 1096], [526, 1095], [527, 1094], [528, 1094], [529, 1093], [529, 1092]]]]","[[], 1, 4, 7]"
9,9,"[[[792, 1092]], [[791, 1093]], [[790, 1093]], [[789, 1093]], [[788, 1093]], [[787, 1093]], [[786, 1094]], [[785, 1094]], [[784, 1094]], [[783, 1094]], [[782, 1094]], [[781, 1094]], [[780, 1094]], [[779, 1094]], [[778, 1094]], [[777, 1094]], [[776, 1093]], [[775, 1093]], [[774, 1094]], [[773, 1094]], [[772, 1095]], [[771, 1096]], [[770, 1096]], [[769, 1097]], [[770, 1098]], [[769, 1099]], [[769, 1100]], [[769, 1101]], [[769, 1102]], [[768, 1103]], [[768, 1104]], [[768, 1105]], [[769, 1106]], [[770, 1107]], [[771, 1108]], [[771, 1109]], [[772, 1109]], [[773, 1109]], [[774, 1110]], [[775, 1110]], [[776, 1111]], [[777, 1112]], [[778, 1113]], [[778, 1114]], [[778, 1115]], [[778, 1116]], [[779, 1117]], [[779, 1118]], [[779, 1119]], [[779, 1120]], [[779, 1121]], [[779, 1122]], [[779, 1123]], [[779, 1124]], [[780, 1125]], [[780, 1126]], [[780, 1127]], [[781, 1128]], [[781, 1129]], [[781, 1130]], [[781, 1131]], [[782, 1132]], [[782, 1133]], [[782, 1134]], [[782, 1135]], [[783, 1136]], [[783, 1137]], [[784, 1138]], [[784, 1139]], [[784, 1140]], [[785, 1141]], [[786, 1142]], [[786, 1143]], [[787, 1144]], [[787, 1145]], [[788, 1146]], [[789, 1147]], [[789, 1148]], [[790, 1148]], [[791, 1148]], [[792, 1149]], [[793, 1149]], [[794, 1150]], [[795, 1150]], [[796, 1150]], [[797, 1150]], [[798, 1150]], [[799, 1150]], [[800, 1150]], [[801, 1150]], [[802, 1151]], [[803, 1150]], [[804, 1151]], [[805, 1151]], [[806, 1150]], [[807, 1150]], [[807, 1149]], [[808, 1148]], [[809, 1147]], [[810, 1147]], [[810, 1146]], [[811, 1145]], [[811, 1144]], [[812, 1143]], [[812, 1142]], [[813, 1141]], [[814, 1140]], [[815, 1139]], [[816, 1138]], [[816, 1137]], [[817, 1136]], [[818, 1135]], [[818, 1134]], [[819, 1133]], [[820, 1132]], [[821, 1131]], [[821, 1130]], [[821, 1129]], [[822, 1128]], [[823, 1128]], [[824, 1128]], [[824, 1127]], [[825, 1126]], [[825, 1125]], [[826, 1124]], [[826, 1123]], [[825, 1122]], [[824, 1121]], [[825, 1120]], [[825, 1119]], [[824, 1118]], [[824, 1117]], [[824, 1116]], [[824, 1115]], [[824, 1114]], [[824, 1113]], [[823, 1112]], [[823, 1111]], [[824, 1110]], [[824, 1109]], [[824, 1108]], [[824, 1107]], [[825, 1106]], [[825, 1105]], [[825, 1104]], [[825, 1103]], [[825, 1102]], [[825, 1101]], [[824, 1100]], [[824, 1099]], [[824, 1098]], [[824, 1097]], [[824, 1096]], [[823, 1096]], [[822, 1095]], [[821, 1094]], [[820, 1094]], [[819, 1095]], [[818, 1096]], [[817, 1097]], [[816, 1097]], [[815, 1097]], [[814, 1098]], [[813, 1098]], [[812, 1099]], [[812, 1100]], [[811, 1101]], [[810, 1100]], [[809, 1100]], [[808, 1099]], [[807, 1098]], [[806, 1098]], [[805, 1097]], [[804, 1096]], [[803, 1095]], [[802, 1094]], [[801, 1094]], [[800, 1094]], [[799, 1094]], [[798, 1094]], [[797, 1094]], [[796, 1094]], [[795, 1093]], [[795, 1092]], [[794, 1092]], [[793, 1092]]]","[[], [[[777, 1125], [778, 1126], [777, 1127], [777, 1128], [778, 1129], [779, 1130], [778, 1131], [777, 1132], [778, 1131], [779, 1132], [779, 1133], [779, 1134], [780, 1134], [781, 1135], [781, 1136], [781, 1137], [781, 1138], [780, 1139], [780, 1140], [781, 1140], [782, 1141], [783, 1141], [783, 1140], [782, 1139], [782, 1138], [782, 1137], [782, 1136], [781, 1135], [781, 1134], [781, 1133], [780, 1132], [780, 1131], [780, 1130], [780, 1129], [780, 1128], [779, 1127], [779, 1126], [778, 1125]]], [[[825, 1127], [825, 1128], [824, 1129], [823, 1129], [822, 1129], [822, 1130], [822, 1131], [822, 1132], [821, 1133], [820, 1133], [820, 1134], [821, 1134], [822, 1134], [823, 1134], [824, 1134], [825, 1134], [826, 1135], [826, 1136], [826, 1137], [826, 1138], [827, 1138], [827, 1137], [827, 1136], [827, 1135], [826, 1135], [825, 1134], [824, 1133], [824, 1132], [825, 1131], [826, 1130], [826, 1129], [826, 1128], [826, 1127]]]]","[[], 8, 9]"
