,ncm_ind,ncm_cordi,pore,pore_ind
0,0,"[[[609, 1176]], [[609, 1177]], [[610, 1178]], [[610, 1179]], [[610, 1180]], [[611, 1181]], [[611, 1182]], [[611, 1183]], [[611, 1184]], [[612, 1185]], [[612, 1186]], [[613, 1187]], [[613, 1188]], [[614, 1189]], [[614, 1190]], [[614, 1191]], [[615, 1192]], [[615, 1193]], [[616, 1194]], [[617, 1195]], [[618, 1194]], [[619, 1194]], [[620, 1193]], [[621, 1193]], [[622, 1192]], [[622, 1191]], [[622, 1190]], [[623, 1189]], [[623, 1188]], [[623, 1187]], [[623, 1186]], [[623, 1185]], [[623, 1184]], [[623, 1183]], [[623, 1182]], [[622, 1181]], [[622, 1180]], [[622, 1179]], [[622, 1178]], [[621, 1178]], [[620, 1178]], [[619, 1178]], [[618, 1178]], [[617, 1178]], [[616, 1178]], [[615, 1177]], [[614, 1176]], [[613, 1176]], [[612, 1176]], [[611, 1176]], [[610, 1176]]]","[[], [[[610, 1172], [610, 1173], [609, 1174], [610, 1174], [611, 1175], [612, 1175], [613, 1175], [614, 1175], [615, 1176], [616, 1177], [617, 1177], [618, 1177], [619, 1176], [620, 1176], [621, 1177], [622, 1177], [622, 1176], [622, 1175], [621, 1175], [620, 1175], [619, 1175], [618, 1174], [618, 1173], [618, 1172], [617, 1172], [616, 1172], [615, 1172], [614, 1173], [613, 1172], [612, 1172], [611, 1172]]]]","[[], 0]"
1,1,"[[[17, 1169]], [[16, 1170]], [[15, 1171]], [[14, 1171]], [[13, 1171]], [[12, 1172]], [[12, 1173]], [[11, 1174]], [[11, 1175]], [[11, 1176]], [[11, 1177]], [[11, 1178]], [[10, 1179]], [[11, 1180]], [[12, 1180]], [[13, 1180]], [[14, 1180]], [[15, 1180]], [[16, 1179]], [[15, 1178]], [[16, 1177]], [[17, 1176]], [[18, 1176]], [[19, 1176]], [[20, 1176]], [[20, 1175]], [[21, 1174]], [[21, 1173]], [[21, 1172]], [[21, 1171]], [[21, 1170]], [[20, 1170]], [[19, 1170]], [[18, 1170]]]",[[]],[]
2,2,"[[[556, 1162]], [[555, 1163]], [[555, 1164]], [[554, 1165]], [[554, 1166]], [[554, 1167]], [[554, 1168]], [[554, 1169]], [[554, 1170]], [[554, 1171]], [[553, 1172]], [[553, 1173]], [[553, 1174]], [[553, 1175]], [[554, 1176]], [[555, 1176]], [[556, 1175]], [[557, 1175]], [[558, 1175]], [[559, 1174]], [[559, 1173]], [[559, 1172]], [[559, 1171]], [[560, 1170]], [[559, 1169]], [[559, 1168]], [[559, 1167]], [[559, 1166]], [[559, 1165]], [[559, 1164]], [[558, 1163]], [[557, 1162]]]",[[]],[]
3,3,"[[[380, 1162]], [[379, 1163]], [[379, 1164]], [[379, 1165]], [[379, 1166]], [[379, 1167]], [[379, 1168]], [[380, 1169]], [[381, 1170]], [[382, 1171]], [[383, 1171]], [[384, 1172]], [[385, 1172]], [[386, 1172]], [[386, 1171]], [[387, 1170]], [[387, 1169]], [[388, 1168]], [[388, 1167]], [[389, 1166]], [[390, 1165]], [[390, 1164]], [[390, 1163]], [[390, 1162]], [[389, 1162]], [[388, 1162]], [[387, 1162]], [[386, 1162]], [[385, 1162]], [[384, 1162]], [[383, 1162]], [[382, 1162]], [[381, 1162]]]",[[]],[]
4,4,"[[[606, 1153]], [[607, 1154]], [[606, 1155]], [[605, 1156]], [[604, 1156]], [[604, 1157]], [[605, 1158]], [[605, 1159]], [[606, 1160]], [[606, 1161]], [[606, 1162]], [[606, 1163]], [[607, 1164]], [[608, 1165]], [[609, 1165]], [[609, 1164]], [[610, 1163]], [[611, 1163]], [[612, 1163]], [[613, 1162]], [[614, 1161]], [[614, 1160]], [[615, 1159]], [[616, 1159]], [[617, 1159]], [[618, 1159]], [[618, 1158]], [[619, 1157]], [[620, 1156]], [[619, 1156]], [[618, 1156]], [[617, 1155]], [[617, 1154]], [[616, 1153]], [[615, 1153]], [[614, 1153]], [[613, 1153]], [[612, 1153]], [[611, 1153]], [[610, 1153]], [[609, 1153]], [[608, 1153]], [[607, 1153]]]","[[[[601, 1158], [601, 1159], [600, 1160], [599, 1160], [598, 1161], [597, 1162], [597, 1163], [597, 1164], [597, 1165], [597, 1166], [596, 1167], [596, 1168], [597, 1168], [597, 1167], [598, 1166], [597, 1165], [597, 1164], [598, 1163], [599, 1162], [600, 1162], [601, 1162], [602, 1163], [603, 1164], [603, 1165], [604, 1166], [604, 1167], [604, 1168], [604, 1169], [605, 1169], [606, 1169], [607, 1169], [607, 1168], [607, 1167], [606, 1166], [605, 1165], [605, 1164], [605, 1163], [605, 1162], [605, 1161], [605, 1160], [604, 1159], [604, 1158], [603, 1158], [602, 1158]]], [], [[[625, 1156], [626, 1156], [627, 1157], [627, 1158], [628, 1159], [627, 1160], [626, 1160], [625, 1160], [624, 1160], [623, 1160], [622, 1160], [621, 1161], [621, 1162], [621, 1163], [621, 1164], [620, 1165], [619, 1165], [618, 1164], [618, 1163], [618, 1162], [618, 1161], [617, 1160], [616, 1160], [615, 1160], [615, 1161], [614, 1162], [614, 1163], [614, 1164], [615, 1164], [616, 1165], [616, 1166], [615, 1167], [614, 1167], [613, 1167], [613, 1168], [613, 1169], [614, 1170], [615, 1170], [615, 1169], [616, 1168], [617, 1167], [618, 1168], [619, 1168], [620, 1167], [621, 1166], [622, 1166], [623, 1165], [624, 1165], [625, 1165], [626, 1166], [627, 1167], [628, 1167], [629, 1167], [630, 1167], [630, 1166], [629, 1165], [629, 1164], [629, 1163], [629, 1162], [629, 1161], [629, 1160], [629, 1159], [629, 1158], [628, 1158], [627, 1157], [627, 1156], [626, 1156]]]]","[1, [], 2]"
5,5,"[[[451, 1152]], [[451, 1153]], [[451, 1154]], [[451, 1155]], [[451, 1156]], [[451, 1157]], [[452, 1158]], [[452, 1159]], [[452, 1160]], [[453, 1161]], [[453, 1162]], [[454, 1163]], [[455, 1164]], [[456, 1164]], [[457, 1165]], [[457, 1166]], [[458, 1167]], [[458, 1168]], [[459, 1168]], [[460, 1168]], [[461, 1169]], [[462, 1168]], [[463, 1168]], [[464, 1168]], [[465, 1167]], [[466, 1168]], [[466, 1169]], [[466, 1170]], [[467, 1171]], [[467, 1170]], [[467, 1169]], [[467, 1168]], [[467, 1167]], [[467, 1166]], [[466, 1165]], [[466, 1166]], [[465, 1167]], [[464, 1166]], [[464, 1165]], [[463, 1164]], [[464, 1163]], [[463, 1162]], [[463, 1161]], [[462, 1160]], [[461, 1159]], [[461, 1158]], [[460, 1157]], [[459, 1156]], [[458, 1155]], [[457, 1155]], [[456, 1154]], [[455, 1153]], [[455, 1152]], [[454, 1152]], [[453, 1152]], [[452, 1152]]]",[],[]
6,6,"[[[89, 1126]], [[88, 1127]], [[87, 1127]], [[86, 1127]], [[85, 1127]], [[84, 1128]], [[84, 1129]], [[84, 1130]], [[85, 1131]], [[85, 1132]], [[85, 1133]], [[85, 1134]], [[85, 1135]], [[85, 1136]], [[84, 1137]], [[84, 1138]], [[84, 1139]], [[83, 1140]], [[83, 1141]], [[83, 1142]], [[83, 1143]], [[82, 1144]], [[81, 1145]], [[81, 1146]], [[80, 1147]], [[79, 1148]], [[78, 1148]], [[78, 1149]], [[78, 1150]], [[78, 1151]], [[78, 1152]], [[78, 1153]], [[79, 1154]], [[80, 1154]], [[81, 1155]], [[82, 1155]], [[83, 1156]], [[83, 1157]], [[84, 1158]], [[84, 1159]], [[85, 1159]], [[86, 1159]], [[86, 1158]], [[87, 1157]], [[88, 1156]], [[89, 1155]], [[90, 1154]], [[89, 1153]], [[89, 1152]], [[90, 1151]], [[90, 1150]], [[91, 1149]], [[92, 1148]], [[93, 1147]], [[94, 1147]], [[94, 1146]], [[94, 1145]], [[95, 1144]], [[96, 1143]], [[96, 1142]], [[96, 1141]], [[97, 1140]], [[98, 1139]], [[98, 1138]], [[99, 1137]], [[100, 1137]], [[100, 1136]], [[100, 1135]], [[100, 1134]], [[100, 1133]], [[100, 1132]], [[100, 1131]], [[100, 1130]], [[99, 1130]], [[98, 1129]], [[97, 1128]], [[96, 1127]], [[95, 1127]], [[94, 1127]], [[93, 1127]], [[92, 1127]], [[91, 1126]], [[90, 1126]]]","[[[[83, 1122], [83, 1123], [83, 1124], [84, 1125], [84, 1126], [84, 1127], [85, 1126], [86, 1126], [87, 1126], [88, 1126], [89, 1125], [90, 1125], [91, 1125], [92, 1126], [93, 1126], [94, 1126], [95, 1126], [96, 1126], [97, 1127], [98, 1128], [99, 1128], [100, 1128], [101, 1127], [102, 1126], [103, 1127], [103, 1126], [102, 1125], [102, 1124], [101, 1124], [100, 1125], [99, 1125], [98, 1125], [97, 1125], [96, 1124], [95, 1123], [94, 1122], [93, 1122], [92, 1123], [91, 1123], [90, 1123], [89, 1123], [88, 1124], [87, 1124], [86, 1124], [85, 1123], [84, 1122]]], []]","[3, []]"
7,7,"[[[352, 1118]], [[351, 1119]], [[350, 1120]], [[350, 1121]], [[349, 1122]], [[349, 1123]], [[348, 1124]], [[348, 1125]], [[348, 1126]], [[347, 1127]], [[346, 1126]], [[346, 1125]], [[345, 1126]], [[344, 1127]], [[343, 1128]], [[342, 1128]], [[341, 1128]], [[340, 1128]], [[339, 1129]], [[338, 1129]], [[337, 1129]], [[336, 1130]], [[336, 1131]], [[335, 1132]], [[335, 1133]], [[336, 1133]], [[337, 1134]], [[338, 1133]], [[339, 1133]], [[340, 1132]], [[341, 1133]], [[341, 1132]], [[342, 1131]], [[343, 1131]], [[343, 1130]], [[344, 1129]], [[345, 1130]], [[346, 1130]], [[347, 1129]], [[348, 1130]], [[349, 1129]], [[350, 1128]], [[351, 1127]], [[351, 1126]], [[352, 1125]], [[352, 1124]], [[353, 1123]], [[353, 1122]], [[353, 1121]], [[353, 1120]], [[352, 1119]]]","[[], [[[340, 1119], [339, 1120], [338, 1121], [338, 1122], [337, 1123], [336, 1123], [336, 1124], [336, 1125], [336, 1126], [335, 1127], [335, 1128], [334, 1129], [335, 1128], [336, 1128], [337, 1127], [338, 1126], [339, 1126], [340, 1126], [341, 1126], [341, 1125], [341, 1124], [340, 1124], [339, 1124], [338, 1123], [338, 1122], [339, 1121], [340, 1121], [341, 1120], [342, 1120], [341, 1119]]]]","[[], 4]"
8,8,"[[[324, 1114]], [[323, 1115]], [[322, 1115]], [[321, 1115]], [[320, 1116]], [[319, 1116]], [[318, 1117]], [[318, 1118]], [[317, 1119]], [[317, 1120]], [[318, 1121]], [[318, 1122]], [[318, 1123]], [[318, 1124]], [[318, 1125]], [[319, 1126]], [[319, 1127]], [[319, 1128]], [[319, 1129]], [[320, 1130]], [[321, 1131]], [[322, 1132]], [[322, 1133]], [[323, 1133]], [[324, 1133]], [[325, 1132]], [[325, 1131]], [[326, 1130]], [[327, 1129]], [[328, 1128]], [[329, 1128]], [[329, 1127]], [[329, 1126]], [[329, 1125]], [[329, 1124]], [[329, 1123]], [[329, 1122]], [[329, 1121]], [[328, 1120]], [[328, 1119]], [[327, 1118]], [[326, 1117]], [[325, 1116]], [[325, 1115]]]","[[], [[[327, 1131], [326, 1132], [325, 1133], [324, 1134], [324, 1135], [324, 1136], [323, 1137], [323, 1138], [323, 1139], [323, 1140], [323, 1141], [323, 1142], [323, 1143], [323, 1144], [324, 1144], [324, 1143], [324, 1142], [324, 1141], [324, 1140], [324, 1139], [324, 1138], [325, 1137], [325, 1136], [326, 1135], [327, 1134], [328, 1133], [328, 1132]]]]","[[], 5]"
9,9,"[[[521, 1106]], [[520, 1107]], [[519, 1108]], [[520, 1109]], [[520, 1110]], [[520, 1111]], [[520, 1112]], [[521, 1113]], [[521, 1114]], [[521, 1115]], [[521, 1116]], [[521, 1117]], [[520, 1118]], [[519, 1118]], [[518, 1118]], [[517, 1117]], [[516, 1117]], [[515, 1116]], [[514, 1116]], [[513, 1115]], [[512, 1115]], [[511, 1115]], [[510, 1115]], [[509, 1114]], [[508, 1114]], [[507, 1114]], [[506, 1114]], [[505, 1113]], [[504, 1114]], [[504, 1115]], [[504, 1116]], [[503, 1117]], [[503, 1118]], [[503, 1119]], [[503, 1120]], [[503, 1121]], [[503, 1122]], [[504, 1123]], [[504, 1124]], [[504, 1125]], [[505, 1126]], [[506, 1127]], [[506, 1128]], [[506, 1129]], [[507, 1130]], [[508, 1131]], [[508, 1132]], [[508, 1133]], [[508, 1134]], [[507, 1135]], [[507, 1136]], [[508, 1137]], [[508, 1138]], [[508, 1139]], [[507, 1140]], [[506, 1141]], [[505, 1141]], [[504, 1141]], [[504, 1142]], [[503, 1143]], [[502, 1143]], [[501, 1144]], [[501, 1145]], [[500, 1146]], [[499, 1146]], [[498, 1146]], [[497, 1147]], [[496, 1147]], [[495, 1147]], [[494, 1147]], [[493, 1147]], [[492, 1148]], [[492, 1149]], [[492, 1150]], [[492, 1151]], [[492, 1152]], [[493, 1153]], [[493, 1154]], [[493, 1155]], [[493, 1156]], [[494, 1157]], [[494, 1158]], [[494, 1159]], [[494, 1160]], [[495, 1161]], [[495, 1162]], [[496, 1163]], [[496, 1164]], [[496, 1165]], [[497, 1166]], [[498, 1166]], [[499, 1166]], [[500, 1167]], [[501, 1168]], [[502, 1168]], [[503, 1169]], [[504, 1170]], [[505, 1170]], [[506, 1170]], [[507, 1170]], [[508, 1170]], [[509, 1170]], [[510, 1170]], [[511, 1171]], [[510, 1172]], [[509, 1173]], [[508, 1174]], [[507, 1174]], [[506, 1174]], [[505, 1174]], [[504, 1174]], [[503, 1174]], [[502, 1174]], [[501, 1174]], [[500, 1174]], [[499, 1174]], [[498, 1174]], [[497, 1174]], [[496, 1174]], [[495, 1174]], [[494, 1173]], [[493, 1173]], [[492, 1172]], [[491, 1173]], [[490, 1173]], [[489, 1174]], [[488, 1175]], [[487, 1176]], [[487, 1177]], [[487, 1178]], [[487, 1179]], [[486, 1180]], [[486, 1181]], [[485, 1182]], [[484, 1183]], [[484, 1184]], [[484, 1185]], [[484, 1186]], [[484, 1187]], [[484, 1188]], [[484, 1189]], [[485, 1190]], [[486, 1190]], [[487, 1190]], [[488, 1190]], [[489, 1189]], [[490, 1189]], [[491, 1188]], [[492, 1188]], [[493, 1189]], [[494, 1190]], [[495, 1190]], [[496, 1191]], [[497, 1191]], [[498, 1191]], [[499, 1191]], [[500, 1191]], [[501, 1192]], [[502, 1192]], [[503, 1191]], [[504, 1191]], [[505, 1191]], [[506, 1190]], [[507, 1190]], [[508, 1189]], [[509, 1190]], [[510, 1190]], [[511, 1190]], [[512, 1189]], [[513, 1189]], [[514, 1188]], [[515, 1188]], [[516, 1188]], [[517, 1188]], [[518, 1187]], [[519, 1187]], [[520, 1187]], [[521, 1187]], [[522, 1186]], [[523, 1186]], [[524, 1186]], [[525, 1185]], [[525, 1184]], [[526, 1183]], [[526, 1182]], [[526, 1181]], [[527, 1180]], [[527, 1179]], [[527, 1178]], [[527, 1177]], [[527, 1176]], [[526, 1175]], [[525, 1174]], [[524, 1173]], [[523, 1172]], [[522, 1171]], [[521, 1171]], [[520, 1171]], [[519, 1170]], [[519, 1169]], [[520, 1168]], [[521, 1168]], [[522, 1168]], [[522, 1167]], [[523, 1166]], [[524, 1165]], [[524, 1164]], [[525, 1163]], [[526, 1162]], [[527, 1161]], [[526, 1160]], [[526, 1159]], [[526, 1158]], [[526, 1157]], [[525, 1156]], [[524, 1155]], [[524, 1154]], [[523, 1153]], [[523, 1152]], [[522, 1151]], [[521, 1150]], [[520, 1149]], [[520, 1148]], [[520, 1147]], [[521, 1146]], [[522, 1147]], [[523, 1147]], [[524, 1148]], [[525, 1149]], [[526, 1150]], [[527, 1151]], [[527, 1152]], [[528, 1153]], [[528, 1154]], [[528, 1155]], [[529, 1156]], [[529, 1157]], [[529, 1158]], [[530, 1159]], [[530, 1160]], [[530, 1161]], [[530, 1162]], [[530, 1163]], [[531, 1163]], [[532, 1163]], [[533, 1163]], [[534, 1162]], [[535, 1162]], [[536, 1162]], [[537, 1162]], [[538, 1163]], [[539, 1162]], [[540, 1162]], [[541, 1162]], [[542, 1161]], [[543, 1161]], [[544, 1160]], [[544, 1159]], [[544, 1158]], [[544, 1157]], [[545, 1156]], [[544, 1155]], [[544, 1154]], [[544, 1153]], [[543, 1152]], [[542, 1151]], [[541, 1150]], [[540, 1149]], [[539, 1148]], [[538, 1147]], [[537, 1146]], [[537, 1145]], [[538, 1144]], [[538, 1143]], [[538, 1142]], [[538, 1141]], [[537, 1140]], [[537, 1139]], [[538, 1138]], [[539, 1137]], [[539, 1136]], [[538, 1136]], [[537, 1136]], [[536, 1135]], [[536, 1134]], [[537, 1133]], [[538, 1133]], [[539, 1133]], [[539, 1132]], [[538, 1131]], [[538, 1130]], [[538, 1129]], [[538, 1128]], [[537, 1127]], [[537, 1126]], [[537, 1125]], [[537, 1124]], [[537, 1123]], [[537, 1122]], [[538, 1121]], [[538, 1120]], [[537, 1119]], [[536, 1118]], [[535, 1118]], [[534, 1118]], [[533, 1118]], [[532, 1119]], [[531, 1119]], [[530, 1119]], [[529, 1119]], [[528, 1119]], [[527, 1118]], [[527, 1117]], [[527, 1116]], [[527, 1115]], [[527, 1114]], [[526, 1113]], [[526, 1112]], [[526, 1111]], [[526, 1110]], [[526, 1109]], [[526, 1108]], [[525, 1107]], [[524, 1107]], [[523, 1107]], [[522, 1107]]]","[[], [[[537, 1174], [536, 1175], [535, 1176], [534, 1176], [533, 1177], [532, 1177], [531, 1176], [530, 1176], [529, 1177], [528, 1178], [529, 1178], [530, 1178], [531, 1178], [532, 1179], [533, 1180], [534, 1181], [534, 1182], [534, 1183], [534, 1182], [534, 1181], [534, 1180], [535, 1179], [536, 1178], [537, 1177], [537, 1176], [537, 1175]]], [[[521, 1147], [521, 1148], [521, 1149], [522, 1150], [523, 1150], [524, 1151], [524, 1152], [524, 1153], [525, 1154], [525, 1155], [526, 1156], [527, 1157], [527, 1158], [527, 1159], [528, 1160], [529, 1159], [528, 1158], [528, 1157], [528, 1156], [527, 1155], [527, 1154], [527, 1153], [526, 1152], [526, 1151], [525, 1150], [524, 1149], [523, 1148], [522, 1148]]], [[[556, 1090], [556, 1091], [555, 1092], [554, 1092], [553, 1092], [552, 1092], [551, 1092], [551, 1093], [551, 1094], [552, 1094], [553, 1095], [554, 1094], [555, 1094], [556, 1093], [557, 1093], [558, 1094], [558, 1095], [558, 1096], [557, 1097], [556, 1098], [556, 1099], [555, 1100], [554, 1099], [553, 1099], [554, 1100], [553, 1101], [553, 1102], [553, 1103], [552, 1104], [551, 1105], [550, 1106], [549, 1107], [549, 1108], [548, 1109], [548, 1110], [547, 1111], [546, 1112], [545, 1112], [544, 1113], [544, 1114], [545, 1113], [546, 1114], [547, 1115], [548, 1115], [549, 1115], [550, 1116], [550, 1117], [550, 1118], [550, 1119], [550, 1120], [549, 1121], [549, 1122], [548, 1123], [547, 1123], [546, 1123], [545, 1122], [545, 1121], [544, 1121], [543, 1121], [542, 1121], [542, 1122], [541, 1123], [540, 1124], [539, 1123], [539, 1122], [538, 1122], [538, 1123], [538, 1124], [538, 1125], [538, 1126], [538, 1127], [539, 1128], [539, 1129], [539, 1130], [539, 1131], [540, 1132], [540, 1133], [539, 1134], [538, 1134], [537, 1134], [537, 1135], [538, 1135], [539, 1135], [540, 1136], [541, 1136], [542, 1137], [542, 1138], [543, 1138], [542, 1137], [541, 1136], [541, 1135], [541, 1134], [541, 1133], [541, 1132], [541, 1131], [541, 1130], [541, 1129], [542, 1128], [542, 1127], [543, 1126], [543, 1125], [544, 1124], [545, 1124], [546, 1124], [547, 1123], [548, 1124], [548, 1125], [547, 1126], [547, 1127], [546, 1128], [547, 1129], [547, 1130], [548, 1131], [549, 1131], [550, 1131], [551, 1131], [552, 1132], [552, 1133], [552, 1134], [552, 1135], [551, 1136], [551, 1137], [551, 1138], [551, 1139], [552, 1139], [553, 1139], [553, 1138], [554, 1137], [555, 1136], [556, 1136], [556, 1135], [555, 1134], [554, 1134], [553, 1133], [552, 1132], [551, 1131], [551, 1130], [551, 1129], [550, 1128], [550, 1127], [550, 1126], [550, 1125], [549, 1124], [550, 1123], [551, 1122], [551, 1121], [551, 1120], [552, 1119], [552, 1118], [553, 1117], [554, 1116], [554, 1115], [555, 1114], [556, 1114], [557, 1113], [558, 1112], [559, 1112], [560, 1111], [559, 1110], [559, 1109], [560, 1108], [559, 1107], [558, 1107], [557, 1106], [557, 1105], [556, 1105], [555, 1104], [554, 1103], [554, 1102], [554, 1101], [555, 1100], [556, 1100], [557, 1100], [557, 1099], [557, 1098], [558, 1097], [558, 1096], [559, 1095], [559, 1094], [558, 1093], [557, 1092], [557, 1091]]], [[[534, 1110], [534, 1111], [533, 1112], [532, 1113], [532, 1114], [531, 1115], [530, 1115], [529, 1115], [528, 1116], [528, 1117], [528, 1118], [529, 1118], [530, 1118], [530, 1117], [531, 1116], [531, 1115], [532, 1114], [533, 1115], [534, 1115], [535, 1115], [536, 1115], [537, 1115], [538, 1114], [538, 1113], [538, 1112], [537, 1111], [536, 1111], [535, 1110]]]]","[[], 6, 7, 8, 9]"
