,ncm_ind,ncm_cordi,pore,pore_ind
0,0,"[[[26, 1168]], [[25, 1169]], [[24, 1170]], [[24, 1171]], [[25, 1172]], [[25, 1173]], [[25, 1174]], [[24, 1175]], [[25, 1174]], [[26, 1173]], [[27, 1172]], [[28, 1173]], [[29, 1174]], [[29, 1175]], [[30, 1176]], [[31, 1177]], [[31, 1178]], [[30, 1179]], [[31, 1179]], [[32, 1180]], [[33, 1179]], [[34, 1179]], [[35, 1179]], [[35, 1178]], [[35, 1177]], [[35, 1176]], [[35, 1175]], [[35, 1174]], [[35, 1173]], [[35, 1172]], [[34, 1171]], [[34, 1170]], [[33, 1169]], [[32, 1169]], [[31, 1168]], [[30, 1169]], [[29, 1168]], [[28, 1168]], [[27, 1168]]]",[[]],[]
1,1,"[[[277, 1160]], [[276, 1161]], [[275, 1161]], [[274, 1161]], [[273, 1161]], [[272, 1161]], [[271, 1161]], [[270, 1161]], [[269, 1161]], [[269, 1162]], [[268, 1163]], [[268, 1164]], [[268, 1165]], [[269, 1166]], [[269, 1167]], [[270, 1168]], [[271, 1169]], [[272, 1170]], [[273, 1170]], [[274, 1171]], [[275, 1171]], [[276, 1172]], [[276, 1173]], [[277, 1173]], [[278, 1173]], [[279, 1173]], [[280, 1173]], [[281, 1174]], [[282, 1175]], [[283, 1176]], [[283, 1177]], [[284, 1178]], [[285, 1178]], [[286, 1179]], [[287, 1179]], [[288, 1179]], [[288, 1178]], [[288, 1177]], [[288, 1176]], [[288, 1175]], [[288, 1174]], [[287, 1173]], [[286, 1172]], [[285, 1171]], [[285, 1170]], [[285, 1169]], [[284, 1168]], [[284, 1167]], [[284, 1166]], [[283, 1165]], [[283, 1164]], [[283, 1163]], [[283, 1162]], [[282, 1161]], [[281, 1160]], [[280, 1160]], [[279, 1160]], [[278, 1160]]]",[[]],[]
2,2,"[[[580, 1157]], [[579, 1158]], [[578, 1159]], [[578, 1160]], [[578, 1161]], [[578, 1162]], [[578, 1163]], [[578, 1164]], [[578, 1165]], [[577, 1166]], [[576, 1167]], [[576, 1168]], [[576, 1169]], [[575, 1170]], [[575, 1171]], [[575, 1172]], [[575, 1173]], [[575, 1174]], [[575, 1175]], [[575, 1176]], [[575, 1177]], [[575, 1178]], [[575, 1179]], [[575, 1180]], [[576, 1181]], [[576, 1182]], [[576, 1183]], [[576, 1184]], [[576, 1185]], [[576, 1186]], [[577, 1187]], [[577, 1188]], [[578, 1188]], [[579, 1188]], [[580, 1188]], [[581, 1189]], [[582, 1189]], [[583, 1188]], [[584, 1188]], [[585, 1188]], [[586, 1188]], [[587, 1188]], [[588, 1187]], [[589, 1186]], [[590, 1185]], [[590, 1184]], [[591, 1183]], [[591, 1182]], [[591, 1181]], [[591, 1180]], [[591, 1179]], [[592, 1178]], [[592, 1177]], [[592, 1176]], [[592, 1175]], [[592, 1174]], [[592, 1173]], [[592, 1172]], [[592, 1171]], [[591, 1170]], [[590, 1169]], [[589, 1169]], [[588, 1169]], [[587, 1168]], [[586, 1167]], [[587, 1166]], [[588, 1166]], [[588, 1165]], [[588, 1164]], [[588, 1163]], [[587, 1163]], [[586, 1162]], [[585, 1161]], [[585, 1160]], [[584, 1159]], [[584, 1158]], [[583, 1157]], [[582, 1157]], [[581, 1157]]]",[[]],[]
3,3,"[[[732, 1138]], [[731, 1139]], [[731, 1140]], [[730, 1141]], [[730, 1142]], [[729, 1143]], [[729, 1144]], [[729, 1145]], [[729, 1146]], [[729, 1147]], [[729, 1148]], [[728, 1149]], [[728, 1150]], [[728, 1151]], [[728, 1152]], [[728, 1153]], [[728, 1154]], [[728, 1155]], [[728, 1156]], [[728, 1157]], [[727, 1158]], [[727, 1159]], [[728, 1160]], [[728, 1161]], [[728, 1162]], [[728, 1163]], [[729, 1164]], [[729, 1165]], [[730, 1166]], [[730, 1167]], [[731, 1168]], [[732, 1168]], [[733, 1168]], [[734, 1169]], [[735, 1169]], [[736, 1170]], [[737, 1171]], [[738, 1171]], [[739, 1171]], [[740, 1172]], [[741, 1172]], [[742, 1172]], [[743, 1172]], [[744, 1171]], [[745, 1170]], [[745, 1169]], [[746, 1168]], [[747, 1168]], [[748, 1168]], [[749, 1167]], [[750, 1167]], [[751, 1166]], [[751, 1165]], [[752, 1164]], [[752, 1163]], [[753, 1162]], [[754, 1161]], [[754, 1160]], [[754, 1159]], [[754, 1158]], [[754, 1157]], [[754, 1156]], [[755, 1155]], [[755, 1154]], [[755, 1153]], [[754, 1152]], [[753, 1151]], [[752, 1150]], [[752, 1149]], [[751, 1148]], [[750, 1148]], [[749, 1148]], [[748, 1147]], [[748, 1146]], [[747, 1145]], [[746, 1145]], [[745, 1144]], [[744, 1143]], [[743, 1143]], [[742, 1142]], [[741, 1141]], [[740, 1141]], [[739, 1140]], [[738, 1139]], [[737, 1139]], [[736, 1138]], [[735, 1138]], [[734, 1138]], [[733, 1138]]]","[[[[722, 1133], [722, 1134], [723, 1135], [724, 1135], [725, 1135], [726, 1135], [727, 1136], [728, 1137], [728, 1138], [728, 1139], [729, 1140], [729, 1141], [729, 1140], [729, 1139], [730, 1138], [731, 1137], [732, 1137], [733, 1136], [734, 1136], [735, 1136], [736, 1137], [737, 1138], [738, 1138], [739, 1139], [740, 1140], [741, 1140], [742, 1139], [741, 1139], [740, 1139], [739, 1139], [738, 1138], [737, 1137], [736, 1136], [735, 1135], [734, 1135], [733, 1135], [732, 1136], [731, 1136], [730, 1135], [729, 1135], [728, 1135], [727, 1135], [726, 1135], [725, 1134], [724, 1133], [723, 1133]]], [], [[[743, 1142], [744, 1142], [745, 1143], [746, 1144], [747, 1144], [748, 1145], [749, 1146], [749, 1147], [750, 1147], [751, 1147], [752, 1148], [753, 1149], [753, 1150], [754, 1151], [755, 1151], [756, 1152], [757, 1151], [758, 1152], [759, 1153], [759, 1154], [758, 1155], [758, 1156], [759, 1157], [760, 1158], [761, 1159], [762, 1160], [763, 1160], [764, 1161], [764, 1162], [764, 1163], [763, 1164], [762, 1165], [761, 1165], [760, 1165], [759, 1165], [758, 1164], [757, 1163], [757, 1164], [757, 1165], [756, 1166], [755, 1167], [756, 1167], [757, 1167], [758, 1166], [759, 1167], [760, 1168], [760, 1169], [760, 1170], [761, 1171], [760, 1172], [760, 1173], [761, 1174], [761, 1175], [762, 1175], [763, 1175], [764, 1174], [765, 1174], [766, 1175], [766, 1176], [766, 1177], [767, 1178], [768, 1179], [769, 1179], [770, 1178], [771, 1178], [771, 1177], [772, 1176], [772, 1175], [772, 1174], [773, 1173], [774, 1173], [775, 1173], [776, 1172], [775, 1172], [774, 1172], [773, 1171], [772, 1170], [772, 1169], [772, 1168], [771, 1167], [772, 1166], [772, 1165], [773, 1164], [773, 1163], [773, 1162], [773, 1161], [773, 1160], [773, 1159], [772, 1159], [771, 1158], [770, 1157], [769, 1157], [768, 1157], [767, 1157], [766, 1156], [765, 1155], [764, 1154], [764, 1153], [763, 1152], [764, 1151], [763, 1151], [762, 1150], [761, 1150], [760, 1149], [759, 1150], [758, 1150], [757, 1149], [756, 1149], [755, 1148], [754, 1147], [754, 1146], [753, 1145], [752, 1145], [751, 1145], [750, 1145], [749, 1144], [748, 1144], [747, 1143], [746, 1143], [745, 1142], [744, 1142]]]]","[0, [], 1]"
4,4,"[[[709, 1132]], [[708, 1133]], [[707, 1133]], [[706, 1134]], [[705, 1134]], [[704, 1135]], [[704, 1136]], [[704, 1137]], [[704, 1138]], [[704, 1139]], [[705, 1139]], [[706, 1139]], [[707, 1140]], [[708, 1141]], [[709, 1142]], [[710, 1142]], [[711, 1142]], [[712, 1142]], [[713, 1141]], [[714, 1140]], [[714, 1139]], [[715, 1138]], [[715, 1137]], [[715, 1136]], [[715, 1135]], [[715, 1134]], [[714, 1133]], [[714, 1132]], [[713, 1132]], [[712, 1132]], [[711, 1132]], [[710, 1132]]]","[[], [[[718, 1127], [717, 1128], [716, 1129], [715, 1129], [715, 1130], [716, 1131], [715, 1132], [716, 1133], [716, 1134], [716, 1135], [716, 1136], [716, 1137], [716, 1138], [715, 1139], [715, 1140], [714, 1141], [713, 1142], [714, 1142], [715, 1142], [715, 1141], [715, 1140], [716, 1139], [717, 1139], [718, 1138], [718, 1137], [717, 1136], [716, 1135], [716, 1134], [717, 1133], [718, 1132], [719, 1131], [720, 1130], [720, 1129], [719, 1128]]]]","[[], 2]"
5,5,"[[[228, 1126]], [[227, 1127]], [[226, 1128]], [[225, 1128]], [[224, 1128]], [[223, 1129]], [[222, 1130]], [[222, 1131]], [[222, 1132]], [[222, 1133]], [[222, 1134]], [[223, 1135]], [[223, 1136]], [[223, 1137]], [[224, 1137]], [[225, 1136]], [[226, 1137]], [[227, 1138]], [[228, 1139]], [[229, 1140]], [[229, 1141]], [[230, 1141]], [[231, 1142]], [[230, 1143]], [[229, 1143]], [[228, 1144]], [[228, 1145]], [[227, 1146]], [[227, 1147]], [[227, 1148]], [[227, 1149]], [[227, 1150]], [[227, 1151]], [[227, 1152]], [[227, 1153]], [[227, 1154]], [[227, 1155]], [[226, 1156]], [[225, 1157]], [[225, 1158]], [[225, 1159]], [[225, 1160]], [[226, 1161]], [[226, 1162]], [[227, 1163]], [[227, 1164]], [[227, 1165]], [[228, 1166]], [[228, 1167]], [[229, 1168]], [[229, 1169]], [[230, 1169]], [[231, 1170]], [[231, 1171]], [[232, 1172]], [[233, 1173]], [[234, 1173]], [[235, 1173]], [[236, 1173]], [[237, 1172]], [[238, 1172]], [[239, 1171]], [[240, 1171]], [[241, 1170]], [[241, 1169]], [[241, 1168]], [[242, 1167]], [[243, 1166]], [[244, 1166]], [[245, 1166]], [[246, 1166]], [[246, 1165]], [[247, 1164]], [[247, 1163]], [[248, 1162]], [[248, 1161]], [[248, 1160]], [[249, 1159]], [[249, 1158]], [[249, 1157]], [[249, 1156]], [[249, 1155]], [[249, 1154]], [[248, 1153]], [[248, 1152]], [[248, 1151]], [[248, 1150]], [[248, 1149]], [[247, 1148]], [[247, 1147]], [[247, 1146]], [[247, 1145]], [[246, 1144]], [[246, 1143]], [[246, 1142]], [[246, 1141]], [[245, 1140]], [[245, 1139]], [[244, 1138]], [[243, 1138]], [[242, 1138]], [[241, 1137]], [[240, 1136]], [[239, 1135]], [[238, 1134]], [[237, 1133]], [[237, 1132]], [[236, 1131]], [[236, 1130]], [[235, 1129]], [[235, 1128]], [[234, 1127]], [[234, 1126]], [[233, 1126]], [[232, 1126]], [[231, 1126]], [[230, 1126]], [[229, 1126]]]","[[[[222, 1118], [221, 1119], [220, 1120], [219, 1121], [219, 1122], [218, 1123], [218, 1124], [218, 1125], [219, 1126], [220, 1125], [221, 1125], [222, 1125], [223, 1126], [224, 1127], [225, 1127], [226, 1126], [226, 1125], [225, 1124], [225, 1123], [226, 1122], [227, 1122], [228, 1122], [229, 1121], [230, 1122], [231, 1122], [232, 1123], [233, 1124], [234, 1125], [234, 1124], [234, 1123], [233, 1122], [233, 1121], [232, 1120], [231, 1119], [230, 1118], [229, 1118], [228, 1119], [227, 1120], [226, 1120], [225, 1121], [224, 1121], [223, 1121], [222, 1120], [222, 1119]]], []]","[3, []]"
6,6,"[[[448, 1125]], [[447, 1126]], [[446, 1127]], [[445, 1128]], [[445, 1129]], [[444, 1130]], [[443, 1130]], [[442, 1131]], [[441, 1131]], [[440, 1131]], [[439, 1131]], [[438, 1131]], [[437, 1131]], [[436, 1132]], [[435, 1132]], [[434, 1132]], [[433, 1132]], [[432, 1132]], [[431, 1133]], [[430, 1134]], [[429, 1135]], [[428, 1136]], [[428, 1137]], [[427, 1138]], [[426, 1138]], [[425, 1139]], [[424, 1140]], [[423, 1140]], [[422, 1141]], [[421, 1141]], [[420, 1142]], [[419, 1142]], [[418, 1143]], [[417, 1144]], [[417, 1145]], [[417, 1146]], [[416, 1147]], [[417, 1148]], [[418, 1149]], [[418, 1150]], [[418, 1151]], [[418, 1152]], [[418, 1153]], [[418, 1154]], [[417, 1155]], [[418, 1156]], [[419, 1157]], [[419, 1158]], [[420, 1159]], [[421, 1160]], [[420, 1161]], [[419, 1162]], [[418, 1162]], [[417, 1162]], [[417, 1163]], [[416, 1164]], [[416, 1165]], [[416, 1166]], [[416, 1167]], [[417, 1168]], [[418, 1168]], [[419, 1168]], [[420, 1168]], [[421, 1167]], [[422, 1167]], [[423, 1168]], [[424, 1168]], [[425, 1168]], [[426, 1169]], [[426, 1168]], [[427, 1167]], [[428, 1167]], [[429, 1168]], [[430, 1167]], [[431, 1167]], [[432, 1167]], [[432, 1166]], [[433, 1165]], [[433, 1164]], [[434, 1163]], [[434, 1162]], [[435, 1161]], [[435, 1160]], [[434, 1159]], [[435, 1158]], [[436, 1158]], [[437, 1159]], [[438, 1159]], [[439, 1160]], [[440, 1161]], [[440, 1162]], [[441, 1163]], [[442, 1164]], [[442, 1165]], [[442, 1166]], [[443, 1167]], [[444, 1168]], [[445, 1168]], [[446, 1168]], [[447, 1168]], [[448, 1168]], [[449, 1168]], [[450, 1168]], [[451, 1168]], [[452, 1168]], [[453, 1168]], [[454, 1168]], [[455, 1167]], [[456, 1167]], [[457, 1166]], [[458, 1165]], [[459, 1165]], [[458, 1164]], [[458, 1163]], [[458, 1162]], [[458, 1161]], [[458, 1160]], [[457, 1159]], [[457, 1158]], [[457, 1157]], [[456, 1156]], [[455, 1155]], [[455, 1154]], [[455, 1153]], [[455, 1152]], [[455, 1151]], [[455, 1150]], [[455, 1149]], [[456, 1148]], [[456, 1147]], [[457, 1146]], [[457, 1145]], [[457, 1144]], [[457, 1143]], [[457, 1142]], [[457, 1141]], [[456, 1140]], [[456, 1139]], [[456, 1138]], [[456, 1137]], [[455, 1136]], [[455, 1135]], [[454, 1134]], [[454, 1133]], [[454, 1132]], [[453, 1131]], [[453, 1130]], [[453, 1129]], [[452, 1128]], [[451, 1127]], [[450, 1126]], [[449, 1126]]]","[[], [[[458, 1139], [458, 1140], [458, 1141], [458, 1142], [458, 1143], [458, 1144], [458, 1145], [458, 1146], [459, 1147], [459, 1148], [460, 1149], [460, 1150], [461, 1150], [462, 1149], [463, 1148], [462, 1147], [463, 1146], [464, 1145], [465, 1145], [465, 1144], [466, 1143], [465, 1142], [465, 1141], [464, 1142], [463, 1143], [462, 1143], [461, 1143], [460, 1142], [461, 1141], [460, 1140], [459, 1139]]]]","[[], 4]"
7,7,"[[[26, 1125]], [[25, 1126]], [[24, 1126]], [[23, 1127]], [[22, 1127]], [[21, 1126]], [[20, 1127]], [[20, 1128]], [[20, 1129]], [[21, 1129]], [[22, 1130]], [[22, 1131]], [[23, 1132]], [[22, 1133]], [[22, 1134]], [[22, 1135]], [[22, 1136]], [[23, 1137]], [[23, 1138]], [[24, 1139]], [[25, 1140]], [[26, 1141]], [[26, 1142]], [[27, 1142]], [[28, 1143]], [[29, 1143]], [[30, 1143]], [[31, 1143]], [[32, 1143]], [[33, 1144]], [[34, 1144]], [[35, 1145]], [[36, 1145]], [[37, 1146]], [[38, 1146]], [[39, 1145]], [[40, 1145]], [[41, 1144]], [[42, 1144]], [[42, 1143]], [[42, 1142]], [[42, 1141]], [[42, 1140]], [[42, 1139]], [[41, 1138]], [[41, 1137]], [[40, 1136]], [[39, 1135]], [[38, 1134]], [[37, 1134]], [[36, 1133]], [[35, 1132]], [[34, 1132]], [[33, 1132]], [[32, 1131]], [[31, 1131]], [[30, 1130]], [[29, 1129]], [[29, 1128]], [[28, 1127]], [[28, 1126]], [[28, 1125]], [[27, 1125]]]",[[]],[]
8,8,"[[[765, 1124]], [[764, 1125]], [[763, 1125]], [[762, 1126]], [[761, 1126]], [[760, 1127]], [[760, 1128]], [[759, 1129]], [[759, 1130]], [[760, 1131]], [[761, 1132]], [[761, 1133]], [[760, 1134]], [[760, 1135]], [[760, 1136]], [[760, 1137]], [[761, 1138]], [[761, 1139]], [[761, 1140]], [[762, 1141]], [[762, 1142]], [[762, 1143]], [[762, 1144]], [[763, 1145]], [[763, 1146]], [[764, 1146]], [[765, 1147]], [[766, 1146]], [[767, 1147]], [[768, 1147]], [[769, 1147]], [[770, 1147]], [[771, 1147]], [[771, 1146]], [[772, 1145]], [[773, 1145]], [[774, 1146]], [[775, 1147]], [[776, 1147]], [[777, 1147]], [[778, 1146]], [[779, 1146]], [[780, 1145]], [[779, 1144]], [[779, 1143]], [[778, 1142]], [[779, 1141]], [[779, 1140]], [[778, 1139]], [[778, 1138]], [[777, 1137]], [[776, 1136]], [[776, 1135]], [[775, 1134]], [[775, 1133]], [[775, 1132]], [[775, 1131]], [[774, 1130]], [[773, 1129]], [[773, 1128]], [[773, 1127]], [[772, 1126]], [[771, 1126]], [[770, 1126]], [[769, 1125]], [[768, 1124]], [[767, 1124]], [[766, 1124]]]","[[], [[[743, 1142], [744, 1142], [745, 1143], [746, 1144], [747, 1144], [748, 1145], [749, 1146], [749, 1147], [750, 1147], [751, 1147], [752, 1148], [753, 1149], [753, 1150], [754, 1151], [755, 1151], [756, 1152], [757, 1151], [758, 1152], [759, 1153], [759, 1154], [758, 1155], [758, 1156], [759, 1157], [760, 1158], [761, 1159], [762, 1160], [763, 1160], [764, 1161], [764, 1162], [764, 1163], [763, 1164], [762, 1165], [761, 1165], [760, 1165], [759, 1165], [758, 1164], [757, 1163], [757, 1164], [757, 1165], [756, 1166], [755, 1167], [756, 1167], [757, 1167], [758, 1166], [759, 1167], [760, 1168], [760, 1169], [760, 1170], [761, 1171], [760, 1172], [760, 1173], [761, 1174], [761, 1175], [762, 1175], [763, 1175], [764, 1174], [765, 1174], [766, 1175], [766, 1176], [766, 1177], [767, 1178], [768, 1179], [769, 1179], [770, 1178], [771, 1178], [771, 1177], [772, 1176], [772, 1175], [772, 1174], [773, 1173], [774, 1173], [775, 1173], [776, 1172], [775, 1172], [774, 1172], [773, 1171], [772, 1170], [772, 1169], [772, 1168], [771, 1167], [772, 1166], [772, 1165], [773, 1164], [773, 1163], [773, 1162], [773, 1161], [773, 1160], [773, 1159], [772, 1159], [771, 1158], [770, 1157], [769, 1157], [768, 1157], [767, 1157], [766, 1156], [765, 1155], [764, 1154], [764, 1153], [763, 1152], [764, 1151], [763, 1151], [762, 1150], [761, 1150], [760, 1149], [759, 1150], [758, 1150], [757, 1149], [756, 1149], [755, 1148], [754, 1147], [754, 1146], [753, 1145], [752, 1145], [751, 1145], [750, 1145], [749, 1144], [748, 1144], [747, 1143], [746, 1143], [745, 1142], [744, 1142]]]]","[[], 1]"
9,9,"[[[159, 1122]], [[158, 1123]], [[157, 1123]], [[156, 1123]], [[155, 1124]], [[154, 1124]], [[153, 1125]], [[152, 1126]], [[152, 1127]], [[152, 1128]], [[151, 1129]], [[150, 1130]], [[149, 1130]], [[149, 1131]], [[148, 1132]], [[148, 1133]], [[148, 1134]], [[147, 1135]], [[146, 1136]], [[145, 1136]], [[144, 1136]], [[143, 1136]], [[142, 1136]], [[141, 1136]], [[140, 1136]], [[139, 1135]], [[140, 1134]], [[141, 1134]], [[142, 1134]], [[141, 1134]], [[140, 1134]], [[139, 1134]], [[138, 1134]], [[137, 1134]], [[136, 1134]], [[135, 1134]], [[134, 1134]], [[133, 1134]], [[132, 1133]], [[132, 1132]], [[131, 1132]], [[130, 1131]], [[129, 1130]], [[128, 1130]], [[127, 1130]], [[126, 1131]], [[125, 1131]], [[124, 1132]], [[123, 1132]], [[122, 1132]], [[121, 1133]], [[120, 1134]], [[120, 1135]], [[120, 1136]], [[119, 1137]], [[120, 1138]], [[120, 1139]], [[121, 1140]], [[121, 1141]], [[122, 1142]], [[122, 1143]], [[122, 1144]], [[122, 1145]], [[123, 1146]], [[123, 1147]], [[123, 1148]], [[124, 1149]], [[124, 1150]], [[125, 1151]], [[126, 1152]], [[127, 1153]], [[127, 1154]], [[127, 1155]], [[128, 1156]], [[129, 1157]], [[129, 1158]], [[130, 1159]], [[131, 1160]], [[132, 1161]], [[133, 1162]], [[134, 1162]], [[135, 1162]], [[136, 1162]], [[137, 1162]], [[138, 1162]], [[139, 1162]], [[140, 1161]], [[141, 1161]], [[142, 1160]], [[143, 1160]], [[144, 1159]], [[145, 1159]], [[146, 1159]], [[147, 1158]], [[148, 1158]], [[149, 1159]], [[150, 1158]], [[151, 1158]], [[152, 1157]], [[153, 1157]], [[154, 1156]], [[155, 1155]], [[156, 1155]], [[156, 1154]], [[157, 1153]], [[158, 1152]], [[159, 1151]], [[160, 1151]], [[161, 1150]], [[161, 1149]], [[162, 1148]], [[163, 1147]], [[163, 1146]], [[163, 1145]], [[163, 1144]], [[163, 1143]], [[163, 1142]], [[164, 1141]], [[165, 1141]], [[165, 1140]], [[165, 1139]], [[165, 1138]], [[166, 1137]], [[167, 1136]], [[168, 1135]], [[169, 1134]], [[169, 1133]], [[169, 1132]], [[169, 1131]], [[168, 1130]], [[167, 1129]], [[166, 1128]], [[165, 1127]], [[165, 1126]], [[164, 1125]], [[163, 1124]], [[162, 1123]], [[161, 1123]], [[160, 1123]]]","[[], [[[166, 1126], [166, 1127], [167, 1128], [168, 1129], [169, 1129], [170, 1130], [170, 1131], [170, 1132], [170, 1133], [170, 1134], [169, 1135], [168, 1136], [167, 1137], [166, 1138], [166, 1139], [167, 1139], [168, 1139], [169, 1138], [169, 1137], [170, 1136], [171, 1135], [171, 1134], [171, 1133], [171, 1132], [172, 1131], [171, 1130], [170, 1129], [169, 1128], [168, 1127], [168, 1126], [167, 1126]]]]","[[], 6]"
