,ncm_ind,ncm_cordi,pore,pore_ind
0,0,"[[[567, 1184]], [[567, 1185]], [[566, 1186]], [[565, 1187]], [[564, 1188]], [[563, 1189]], [[562, 1188]], [[561, 1187]], [[560, 1188]], [[559, 1188]], [[558, 1187]], [[557, 1186]], [[556, 1187]], [[557, 1188]], [[557, 1189]], [[558, 1189]], [[559, 1189]], [[560, 1190]], [[560, 1191]], [[560, 1192]], [[561, 1193]], [[562, 1193]], [[563, 1193]], [[564, 1193]], [[565, 1192]], [[566, 1191]], [[567, 1191]], [[568, 1190]], [[568, 1189]], [[568, 1188]], [[568, 1187]], [[568, 1186]], [[568, 1185]]]",[[]],[]
1,1,"[[[95, 1163]], [[94, 1164]], [[93, 1164]], [[92, 1165]], [[91, 1166]], [[91, 1167]], [[90, 1168]], [[90, 1169]], [[90, 1170]], [[89, 1171]], [[89, 1172]], [[89, 1173]], [[88, 1174]], [[88, 1175]], [[88, 1176]], [[88, 1177]], [[88, 1178]], [[88, 1179]], [[88, 1180]], [[88, 1181]], [[88, 1182]], [[88, 1183]], [[89, 1184]], [[90, 1184]], [[91, 1184]], [[92, 1184]], [[93, 1185]], [[94, 1185]], [[95, 1186]], [[96, 1186]], [[97, 1187]], [[98, 1187]], [[99, 1188]], [[100, 1188]], [[101, 1189]], [[102, 1189]], [[103, 1188]], [[104, 1187]], [[105, 1186]], [[106, 1186]], [[107, 1185]], [[108, 1185]], [[109, 1184]], [[110, 1183]], [[110, 1182]], [[110, 1181]], [[111, 1180]], [[111, 1179]], [[111, 1178]], [[111, 1177]], [[112, 1176]], [[113, 1175]], [[112, 1174]], [[112, 1173]], [[112, 1172]], [[112, 1171]], [[112, 1170]], [[112, 1169]], [[112, 1168]], [[112, 1167]], [[111, 1167]], [[110, 1166]], [[109, 1166]], [[108, 1167]], [[107, 1166]], [[106, 1166]], [[105, 1166]], [[104, 1166]], [[103, 1166]], [[102, 1165]], [[101, 1165]], [[100, 1164]], [[99, 1163]], [[98, 1164]], [[97, 1164]], [[96, 1163]]]","[[], [[[88, 1185], [87, 1186], [87, 1187], [88, 1188], [88, 1189], [88, 1190], [88, 1189], [88, 1188], [88, 1187], [89, 1186], [90, 1186], [91, 1186], [92, 1186], [93, 1187], [94, 1188], [95, 1189], [96, 1189], [97, 1188], [96, 1188], [95, 1187], [94, 1186], [93, 1186], [92, 1186], [91, 1186], [90, 1185], [89, 1185]]]]","[[], 0]"
2,2,"[[[569, 1156]], [[568, 1157]], [[567, 1158]], [[567, 1159]], [[566, 1160]], [[566, 1161]], [[566, 1162]], [[567, 1163]], [[567, 1164]], [[568, 1164]], [[569, 1165]], [[570, 1165]], [[571, 1165]], [[572, 1165]], [[573, 1166]], [[574, 1166]], [[575, 1167]], [[576, 1167]], [[577, 1168]], [[578, 1168]], [[579, 1167]], [[580, 1167]], [[580, 1166]], [[580, 1165]], [[580, 1164]], [[580, 1163]], [[581, 1162]], [[581, 1161]], [[581, 1160]], [[580, 1160]], [[579, 1159]], [[578, 1158]], [[577, 1158]], [[576, 1157]], [[575, 1157]], [[574, 1157]], [[573, 1156]], [[572, 1157]], [[571, 1157]], [[570, 1156]]]","[[[[576, 1169], [576, 1170], [577, 1171], [577, 1172], [576, 1173], [575, 1173], [574, 1174], [573, 1174], [573, 1175], [574, 1176], [575, 1176], [575, 1175], [575, 1174], [576, 1173], [577, 1173], [578, 1173], [579, 1173], [580, 1172], [581, 1172], [582, 1171], [583, 1171], [583, 1170], [582, 1171], [581, 1171], [580, 1172], [579, 1171], [578, 1170], [578, 1169], [577, 1169]]]]",[1]
3,3,"[[[519, 1141]], [[518, 1142]], [[517, 1142]], [[517, 1143]], [[516, 1144]], [[515, 1145]], [[514, 1145]], [[513, 1145]], [[513, 1146]], [[513, 1147]], [[512, 1148]], [[512, 1149]], [[511, 1150]], [[510, 1151]], [[510, 1152]], [[509, 1153]], [[509, 1154]], [[509, 1155]], [[510, 1156]], [[510, 1157]], [[510, 1158]], [[510, 1159]], [[510, 1160]], [[510, 1161]], [[510, 1162]], [[510, 1163]], [[510, 1164]], [[510, 1165]], [[511, 1166]], [[511, 1167]], [[511, 1168]], [[512, 1168]], [[513, 1169]], [[514, 1170]], [[515, 1171]], [[516, 1171]], [[517, 1171]], [[518, 1171]], [[519, 1171]], [[520, 1171]], [[521, 1171]], [[522, 1171]], [[523, 1171]], [[524, 1171]], [[525, 1171]], [[526, 1171]], [[527, 1170]], [[528, 1170]], [[529, 1171]], [[530, 1171]], [[531, 1171]], [[532, 1170]], [[533, 1170]], [[534, 1170]], [[535, 1170]], [[536, 1170]], [[537, 1170]], [[538, 1171]], [[539, 1172]], [[538, 1173]], [[539, 1173]], [[540, 1174]], [[541, 1174]], [[542, 1174]], [[543, 1173]], [[544, 1172]], [[544, 1171]], [[544, 1170]], [[545, 1169]], [[546, 1168]], [[547, 1167]], [[548, 1167]], [[549, 1166]], [[549, 1165]], [[548, 1164]], [[547, 1163]], [[547, 1162]], [[546, 1162]], [[545, 1162]], [[544, 1162]], [[543, 1161]], [[542, 1160]], [[542, 1159]], [[542, 1158]], [[542, 1157]], [[543, 1156]], [[543, 1155]], [[543, 1154]], [[543, 1153]], [[543, 1152]], [[543, 1151]], [[542, 1150]], [[541, 1149]], [[540, 1150]], [[539, 1150]], [[538, 1150]], [[537, 1150]], [[536, 1150]], [[535, 1150]], [[534, 1149]], [[534, 1148]], [[533, 1148]], [[532, 1148]], [[531, 1148]], [[530, 1148]], [[529, 1148]], [[528, 1147]], [[527, 1146]], [[527, 1145]], [[526, 1145]], [[525, 1144]], [[524, 1144]], [[523, 1143]], [[522, 1142]], [[521, 1141]], [[520, 1141]]]",[[]],[]
4,4,"[[[763, 1130]], [[762, 1131]], [[761, 1132]], [[760, 1132]], [[759, 1132]], [[759, 1133]], [[758, 1134]], [[757, 1134]], [[756, 1135]], [[755, 1135]], [[754, 1135]], [[753, 1135]], [[752, 1136]], [[751, 1136]], [[750, 1136]], [[749, 1137]], [[748, 1137]], [[747, 1138]], [[746, 1138]], [[745, 1138]], [[744, 1139]], [[743, 1140]], [[742, 1141]], [[741, 1141]], [[740, 1142]], [[740, 1143]], [[739, 1144]], [[739, 1145]], [[738, 1146]], [[737, 1147]], [[737, 1148]], [[736, 1149]], [[736, 1150]], [[736, 1151]], [[736, 1152]], [[735, 1153]], [[735, 1154]], [[735, 1155]], [[735, 1156]], [[735, 1157]], [[735, 1158]], [[735, 1159]], [[734, 1160]], [[735, 1161]], [[735, 1162]], [[735, 1163]], [[735, 1164]], [[735, 1165]], [[736, 1166]], [[736, 1167]], [[736, 1168]], [[737, 1169]], [[738, 1170]], [[739, 1171]], [[740, 1172]], [[740, 1173]], [[741, 1174]], [[740, 1175]], [[741, 1176]], [[742, 1175]], [[743, 1174]], [[744, 1174]], [[745, 1174]], [[746, 1175]], [[747, 1175]], [[748, 1176]], [[749, 1177]], [[750, 1177]], [[751, 1177]], [[752, 1177]], [[753, 1178]], [[754, 1179]], [[755, 1179]], [[756, 1180]], [[757, 1180]], [[758, 1180]], [[759, 1179]], [[760, 1178]], [[760, 1177]], [[760, 1176]], [[761, 1175]], [[761, 1174]], [[762, 1173]], [[763, 1172]], [[764, 1172]], [[765, 1172]], [[766, 1172]], [[767, 1172]], [[768, 1171]], [[769, 1171]], [[770, 1171]], [[771, 1171]], [[772, 1171]], [[773, 1171]], [[774, 1171]], [[775, 1170]], [[776, 1170]], [[777, 1169]], [[778, 1168]], [[779, 1167]], [[779, 1166]], [[780, 1165]], [[780, 1164]], [[780, 1163]], [[780, 1162]], [[781, 1161]], [[781, 1160]], [[780, 1159]], [[780, 1158]], [[780, 1157]], [[780, 1156]], [[780, 1155]], [[780, 1154]], [[780, 1153]], [[780, 1152]], [[780, 1151]], [[779, 1150]], [[778, 1149]], [[778, 1148]], [[778, 1147]], [[778, 1146]], [[778, 1145]], [[778, 1144]], [[779, 1143]], [[778, 1142]], [[778, 1141]], [[778, 1140]], [[778, 1139]], [[778, 1138]], [[778, 1137]], [[777, 1136]], [[776, 1135]], [[776, 1134]], [[775, 1134]], [[774, 1133]], [[773, 1132]], [[772, 1131]], [[771, 1131]], [[770, 1131]], [[769, 1131]], [[768, 1131]], [[767, 1131]], [[766, 1130]], [[765, 1130]], [[764, 1130]]]","[[[[737, 1141], [737, 1142], [737, 1143], [737, 1144], [736, 1145], [735, 1145], [734, 1145], [733, 1146], [733, 1147], [733, 1148], [733, 1149], [732, 1150], [731, 1151], [732, 1152], [732, 1151], [732, 1150], [733, 1149], [734, 1150], [735, 1150], [734, 1150], [733, 1149], [733, 1148], [733, 1147], [734, 1146], [735, 1146], [736, 1146], [737, 1146], [738, 1145], [738, 1144], [739, 1143], [738, 1142]]], []]","[2, []]"
5,5,"[[[383, 1122]], [[382, 1123]], [[381, 1124]], [[380, 1124]], [[379, 1125]], [[379, 1126]], [[378, 1127]], [[377, 1128]], [[376, 1128]], [[375, 1128]], [[374, 1128]], [[373, 1129]], [[372, 1130]], [[371, 1131]], [[371, 1132]], [[371, 1133]], [[370, 1134]], [[370, 1135]], [[371, 1136]], [[371, 1137]], [[371, 1138]], [[370, 1139]], [[369, 1140]], [[370, 1141]], [[370, 1142]], [[370, 1143]], [[370, 1144]], [[370, 1145]], [[370, 1144]], [[371, 1143]], [[371, 1142]], [[372, 1141]], [[373, 1141]], [[373, 1140]], [[374, 1139]], [[375, 1139]], [[376, 1140]], [[377, 1141]], [[378, 1142]], [[379, 1143]], [[379, 1144]], [[379, 1145]], [[379, 1146]], [[379, 1147]], [[379, 1148]], [[379, 1149]], [[379, 1150]], [[380, 1151]], [[380, 1152]], [[381, 1152]], [[382, 1153]], [[382, 1154]], [[383, 1155]], [[383, 1156]], [[384, 1157]], [[384, 1158]], [[385, 1159]], [[386, 1160]], [[386, 1161]], [[386, 1162]], [[387, 1163]], [[387, 1164]], [[387, 1165]], [[387, 1166]], [[387, 1167]], [[387, 1168]], [[387, 1169]], [[387, 1170]], [[388, 1171]], [[388, 1172]], [[388, 1173]], [[388, 1174]], [[388, 1175]], [[388, 1176]], [[388, 1177]], [[389, 1178]], [[389, 1179]], [[389, 1180]], [[389, 1181]], [[389, 1182]], [[389, 1183]], [[390, 1184]], [[390, 1185]], [[391, 1186]], [[392, 1186]], [[393, 1185]], [[394, 1185]], [[395, 1186]], [[395, 1185]], [[395, 1184]], [[396, 1183]], [[397, 1182]], [[398, 1183]], [[399, 1184]], [[399, 1185]], [[400, 1186]], [[400, 1187]], [[401, 1188]], [[401, 1189]], [[402, 1190]], [[403, 1191]], [[403, 1192]], [[404, 1192]], [[405, 1191]], [[406, 1191]], [[407, 1191]], [[408, 1192]], [[409, 1191]], [[410, 1191]], [[411, 1191]], [[412, 1190]], [[413, 1190]], [[414, 1190]], [[415, 1191]], [[416, 1191]], [[417, 1191]], [[418, 1191]], [[419, 1191]], [[420, 1191]], [[421, 1191]], [[422, 1191]], [[423, 1190]], [[424, 1190]], [[425, 1189]], [[426, 1189]], [[427, 1189]], [[428, 1188]], [[429, 1188]], [[430, 1188]], [[431, 1189]], [[431, 1190]], [[432, 1191]], [[433, 1191]], [[434, 1190]], [[434, 1189]], [[433, 1189]], [[432, 1188]], [[431, 1188]], [[430, 1187]], [[430, 1186]], [[430, 1185]], [[430, 1184]], [[431, 1183]], [[431, 1182]], [[431, 1181]], [[431, 1180]], [[431, 1179]], [[431, 1178]], [[431, 1177]], [[431, 1176]], [[431, 1175]], [[431, 1174]], [[430, 1173]], [[430, 1172]], [[429, 1171]], [[428, 1170]], [[427, 1169]], [[426, 1168]], [[425, 1168]], [[424, 1168]], [[423, 1168]], [[422, 1168]], [[421, 1167]], [[420, 1167]], [[419, 1166]], [[418, 1166]], [[417, 1165]], [[416, 1164]], [[415, 1163]], [[414, 1163]], [[413, 1162]], [[412, 1161]], [[411, 1160]], [[410, 1160]], [[409, 1159]], [[408, 1158]], [[407, 1158]], [[406, 1157]], [[405, 1156]], [[405, 1155]], [[405, 1154]], [[404, 1153]], [[404, 1152]], [[403, 1152]], [[402, 1151]], [[401, 1150]], [[400, 1149]], [[399, 1148]], [[398, 1147]], [[398, 1146]], [[398, 1145]], [[398, 1144]], [[398, 1143]], [[398, 1142]], [[397, 1141]], [[397, 1140]], [[396, 1139]], [[396, 1138]], [[396, 1137]], [[396, 1136]], [[396, 1135]], [[395, 1134]], [[395, 1133]], [[394, 1132]], [[394, 1131]], [[394, 1130]], [[394, 1129]], [[393, 1128]], [[393, 1127]], [[392, 1126]], [[391, 1126]], [[390, 1125]], [[389, 1124]], [[388, 1124]], [[387, 1123]], [[386, 1122]], [[385, 1122]], [[384, 1122]]]",[[]],[]
6,6,"[[[176, 1120]], [[175, 1121]], [[174, 1121]], [[173, 1122]], [[172, 1122]], [[171, 1123]], [[170, 1124]], [[170, 1125]], [[170, 1126]], [[169, 1127]], [[169, 1128]], [[169, 1129]], [[168, 1130]], [[168, 1131]], [[169, 1132]], [[169, 1133]], [[170, 1134]], [[170, 1135]], [[171, 1136]], [[171, 1137]], [[172, 1138]], [[172, 1139]], [[172, 1140]], [[172, 1141]], [[173, 1142]], [[174, 1143]], [[174, 1144]], [[175, 1144]], [[176, 1144]], [[177, 1145]], [[178, 1145]], [[179, 1146]], [[179, 1147]], [[179, 1148]], [[178, 1149]], [[177, 1150]], [[176, 1151]], [[176, 1152]], [[175, 1153]], [[175, 1154]], [[174, 1155]], [[174, 1156]], [[173, 1157]], [[173, 1158]], [[173, 1159]], [[173, 1160]], [[173, 1161]], [[173, 1162]], [[173, 1163]], [[173, 1164]], [[173, 1165]], [[173, 1166]], [[173, 1167]], [[174, 1167]], [[175, 1168]], [[176, 1169]], [[177, 1170]], [[178, 1171]], [[179, 1172]], [[180, 1172]], [[181, 1172]], [[182, 1173]], [[183, 1174]], [[184, 1175]], [[185, 1175]], [[186, 1176]], [[187, 1177]], [[188, 1177]], [[189, 1178]], [[190, 1179]], [[191, 1180]], [[192, 1180]], [[193, 1179]], [[194, 1179]], [[195, 1179]], [[196, 1179]], [[197, 1180]], [[198, 1180]], [[199, 1180]], [[200, 1180]], [[201, 1180]], [[202, 1179]], [[203, 1179]], [[204, 1180]], [[205, 1179]], [[206, 1179]], [[207, 1179]], [[207, 1178]], [[208, 1177]], [[209, 1176]], [[210, 1176]], [[210, 1175]], [[211, 1174]], [[212, 1174]], [[213, 1174]], [[214, 1173]], [[215, 1173]], [[215, 1172]], [[216, 1171]], [[217, 1170]], [[218, 1170]], [[219, 1170]], [[220, 1170]], [[220, 1169]], [[221, 1168]], [[222, 1169]], [[223, 1168]], [[224, 1167]], [[224, 1166]], [[224, 1165]], [[225, 1164]], [[225, 1163]], [[226, 1162]], [[226, 1161]], [[226, 1160]], [[226, 1159]], [[226, 1158]], [[226, 1157]], [[226, 1156]], [[226, 1155]], [[226, 1154]], [[225, 1153]], [[225, 1152]], [[224, 1151]], [[224, 1150]], [[224, 1149]], [[223, 1148]], [[222, 1147]], [[222, 1146]], [[222, 1145]], [[222, 1144]], [[222, 1143]], [[221, 1142]], [[221, 1141]], [[220, 1140]], [[220, 1139]], [[219, 1138]], [[218, 1138]], [[217, 1137]], [[216, 1136]], [[215, 1135]], [[214, 1134]], [[213, 1134]], [[212, 1134]], [[211, 1133]], [[210, 1133]], [[209, 1132]], [[208, 1132]], [[207, 1131]], [[206, 1131]], [[205, 1131]], [[204, 1130]], [[203, 1130]], [[202, 1129]], [[201, 1128]], [[200, 1128]], [[199, 1127]], [[198, 1126]], [[197, 1126]], [[196, 1125]], [[195, 1124]], [[194, 1124]], [[193, 1124]], [[192, 1124]], [[191, 1124]], [[190, 1123]], [[189, 1122]], [[188, 1121]], [[188, 1120]], [[187, 1120]], [[186, 1120]], [[185, 1120]], [[184, 1120]], [[183, 1120]], [[182, 1121]], [[181, 1120]], [[180, 1120]], [[179, 1120]], [[178, 1120]], [[177, 1120]]]","[[], [[[226, 1164], [226, 1165], [225, 1166], [225, 1167], [224, 1168], [224, 1169], [224, 1170], [224, 1171], [225, 1171], [226, 1171], [227, 1171], [228, 1172], [229, 1172], [230, 1172], [231, 1173], [232, 1174], [232, 1173], [232, 1172], [231, 1171], [230, 1170], [229, 1170], [228, 1169], [227, 1169], [226, 1168], [226, 1167], [226, 1166], [227, 1165], [227, 1164]]], [[[197, 1098], [196, 1099], [195, 1099], [194, 1100], [193, 1101], [192, 1102], [191, 1101], [190, 1101], [189, 1101], [188, 1102], [188, 1103], [188, 1104], [189, 1105], [188, 1106], [188, 1107], [187, 1108], [187, 1109], [187, 1110], [186, 1111], [185, 1112], [185, 1113], [184, 1114], [183, 1115], [182, 1115], [182, 1116], [181, 1117], [180, 1118], [179, 1118], [178, 1117], [177, 1116], [177, 1117], [177, 1118], [178, 1118], [179, 1118], [180, 1119], [181, 1119], [182, 1119], [183, 1119], [184, 1119], [185, 1119], [186, 1119], [187, 1118], [187, 1117], [186, 1116], [185, 1115], [186, 1114], [187, 1113], [187, 1112], [187, 1111], [188, 1110], [189, 1110], [189, 1109], [189, 1108], [189, 1107], [190, 1106], [190, 1105], [191, 1104], [192, 1104], [193, 1103], [194, 1102], [195, 1101], [196, 1100], [197, 1100], [198, 1100], [199, 1099], [200, 1099], [201, 1099], [202, 1099], [203, 1099], [204, 1099], [203, 1099], [202, 1099], [201, 1099], [200, 1099], [199, 1098], [198, 1098]]]]","[[], 3, 4]"
7,7,"[[[139, 1120]], [[138, 1121]], [[137, 1121]], [[136, 1122]], [[136, 1123]], [[136, 1124]], [[136, 1125]], [[136, 1126]], [[136, 1127]], [[135, 1128]], [[135, 1129]], [[135, 1130]], [[135, 1131]], [[135, 1132]], [[135, 1133]], [[135, 1134]], [[135, 1135]], [[135, 1136]], [[136, 1137]], [[136, 1138]], [[136, 1139]], [[135, 1140]], [[135, 1141]], [[135, 1142]], [[135, 1143]], [[136, 1144]], [[136, 1145]], [[137, 1146]], [[138, 1146]], [[139, 1145]], [[140, 1145]], [[141, 1144]], [[142, 1143]], [[143, 1142]], [[144, 1141]], [[145, 1141]], [[146, 1141]], [[147, 1141]], [[148, 1140]], [[149, 1140]], [[150, 1141]], [[151, 1141]], [[152, 1141]], [[153, 1142]], [[154, 1142]], [[155, 1141]], [[156, 1140]], [[157, 1139]], [[158, 1138]], [[158, 1137]], [[158, 1136]], [[158, 1135]], [[159, 1134]], [[159, 1133]], [[160, 1132]], [[160, 1131]], [[161, 1130]], [[161, 1129]], [[161, 1128]], [[162, 1127]], [[162, 1126]], [[162, 1125]], [[161, 1125]], [[160, 1124]], [[159, 1123]], [[159, 1122]], [[159, 1121]], [[158, 1121]], [[157, 1121]], [[157, 1122]], [[158, 1123]], [[157, 1124]], [[156, 1125]], [[155, 1126]], [[154, 1125]], [[153, 1124]], [[152, 1125]], [[151, 1125]], [[150, 1124]], [[149, 1124]], [[148, 1123]], [[147, 1122]], [[146, 1122]], [[145, 1121]], [[144, 1121]], [[143, 1121]], [[142, 1121]], [[141, 1121]], [[140, 1120]]]","[[], [[[162, 1112], [161, 1113], [161, 1114], [160, 1115], [159, 1114], [158, 1114], [157, 1115], [156, 1116], [156, 1117], [155, 1118], [154, 1119], [154, 1120], [155, 1120], [156, 1120], [157, 1120], [158, 1120], [159, 1120], [160, 1121], [160, 1122], [160, 1123], [161, 1124], [162, 1124], [163, 1123], [162, 1122], [162, 1121], [161, 1120], [160, 1120], [159, 1120], [158, 1119], [157, 1118], [156, 1117], [156, 1116], [157, 1115], [158, 1115], [159, 1115], [160, 1115], [161, 1116], [161, 1117], [161, 1118], [162, 1118], [163, 1119], [164, 1119], [163, 1118], [162, 1117], [161, 1116], [162, 1115], [162, 1114], [162, 1113], [163, 1112]]]]","[[], 5]"
8,8,"[[[575, 1106]], [[574, 1107]], [[573, 1107]], [[572, 1107]], [[571, 1108]], [[570, 1108]], [[569, 1109]], [[568, 1110]], [[567, 1110]], [[566, 1110]], [[565, 1111]], [[564, 1112]], [[563, 1112]], [[562, 1113]], [[561, 1113]], [[560, 1114]], [[559, 1114]], [[558, 1115]], [[557, 1116]], [[556, 1117]], [[557, 1118]], [[557, 1119]], [[557, 1120]], [[557, 1121]], [[558, 1122]], [[558, 1123]], [[559, 1124]], [[560, 1124]], [[561, 1124]], [[562, 1124]], [[563, 1125]], [[563, 1126]], [[563, 1125]], [[564, 1124]], [[565, 1123]], [[566, 1122]], [[567, 1122]], [[568, 1122]], [[569, 1122]], [[570, 1123]], [[571, 1123]], [[572, 1123]], [[573, 1122]], [[574, 1122]], [[575, 1121]], [[576, 1121]], [[577, 1121]], [[578, 1121]], [[578, 1120]], [[578, 1119]], [[578, 1118]], [[578, 1117]], [[577, 1116]], [[577, 1115]], [[577, 1114]], [[578, 1113]], [[578, 1112]], [[578, 1111]], [[578, 1110]], [[577, 1109]], [[576, 1108]], [[576, 1107]]]","[[[[567, 1098], [567, 1099], [567, 1100], [567, 1101], [567, 1102], [567, 1103], [566, 1104], [565, 1105], [565, 1106], [566, 1106], [567, 1107], [567, 1108], [567, 1109], [568, 1109], [569, 1108], [570, 1107], [570, 1106], [569, 1105], [569, 1104], [569, 1103], [570, 1102], [571, 1102], [571, 1101], [571, 1100], [571, 1099], [570, 1099], [569, 1099], [568, 1099]]], []]","[6, []]"
9,9,"[[[227, 1102]], [[226, 1103]], [[225, 1103]], [[224, 1104]], [[223, 1104]], [[222, 1105]], [[222, 1106]], [[222, 1107]], [[222, 1108]], [[222, 1109]], [[222, 1110]], [[222, 1111]], [[222, 1112]], [[223, 1113]], [[223, 1114]], [[223, 1115]], [[223, 1116]], [[224, 1116]], [[225, 1117]], [[225, 1118]], [[226, 1117]], [[227, 1117]], [[228, 1117]], [[229, 1117]], [[230, 1118]], [[231, 1117]], [[232, 1118]], [[233, 1117]], [[234, 1117]], [[235, 1117]], [[236, 1116]], [[237, 1116]], [[238, 1117]], [[239, 1117]], [[240, 1117]], [[241, 1117]], [[241, 1116]], [[242, 1115]], [[243, 1115]], [[244, 1115]], [[245, 1115]], [[246, 1115]], [[247, 1115]], [[247, 1114]], [[248, 1113]], [[249, 1113]], [[249, 1112]], [[249, 1111]], [[249, 1110]], [[249, 1109]], [[249, 1108]], [[249, 1107]], [[248, 1106]], [[248, 1105]], [[247, 1105]], [[246, 1105]], [[245, 1105]], [[244, 1104]], [[243, 1104]], [[242, 1104]], [[241, 1104]], [[240, 1104]], [[239, 1104]], [[238, 1104]], [[237, 1105]], [[236, 1104]], [[235, 1104]], [[234, 1104]], [[233, 1103]], [[232, 1103]], [[231, 1102]], [[230, 1102]], [[229, 1102]], [[228, 1102]]]",[[]],[]
