,ncm_ind,ncm_cordi,pore,pore_ind
0,0,"[[[473, 1180]], [[473, 1181]], [[472, 1182]], [[472, 1183]], [[471, 1184]], [[471, 1185]], [[471, 1186]], [[471, 1187]], [[472, 1188]], [[472, 1189]], [[472, 1190]], [[473, 1191]], [[473, 1192]], [[474, 1193]], [[475, 1194]], [[476, 1195]], [[477, 1195]], [[478, 1195]], [[479, 1194]], [[479, 1193]], [[480, 1192]], [[480, 1191]], [[480, 1190]], [[480, 1189]], [[480, 1188]], [[480, 1187]], [[480, 1186]], [[480, 1185]], [[480, 1184]], [[480, 1183]], [[480, 1182]], [[479, 1181]], [[479, 1180]], [[478, 1180]], [[477, 1180]], [[476, 1180]], [[475, 1180]], [[474, 1180]]]",[[]],[]
1,1,"[[[792, 1176]], [[791, 1177]], [[791, 1178]], [[790, 1179]], [[790, 1180]], [[790, 1181]], [[790, 1182]], [[790, 1183]], [[790, 1184]], [[791, 1185]], [[792, 1186]], [[793, 1186]], [[794, 1186]], [[795, 1186]], [[796, 1186]], [[797, 1185]], [[798, 1185]], [[799, 1185]], [[800, 1185]], [[801, 1186]], [[802, 1185]], [[802, 1184]], [[802, 1183]], [[802, 1182]], [[803, 1181]], [[803, 1180]], [[803, 1179]], [[803, 1178]], [[802, 1177]], [[802, 1176]], [[801, 1176]], [[800, 1176]], [[799, 1177]], [[798, 1176]], [[797, 1176]], [[796, 1176]], [[795, 1176]], [[794, 1176]], [[793, 1176]]]",[[]],[]
2,2,"[[[184, 1166]], [[183, 1167]], [[182, 1168]], [[181, 1169]], [[180, 1170]], [[179, 1170]], [[178, 1170]], [[177, 1169]], [[177, 1168]], [[177, 1167]], [[176, 1168]], [[175, 1169]], [[174, 1170]], [[173, 1171]], [[173, 1172]], [[173, 1173]], [[173, 1174]], [[174, 1175]], [[174, 1176]], [[175, 1177]], [[175, 1178]], [[176, 1178]], [[177, 1178]], [[178, 1178]], [[179, 1178]], [[180, 1178]], [[181, 1178]], [[182, 1179]], [[183, 1180]], [[183, 1181]], [[183, 1182]], [[184, 1182]], [[185, 1182]], [[186, 1182]], [[187, 1182]], [[188, 1182]], [[189, 1182]], [[190, 1182]], [[191, 1181]], [[192, 1181]], [[193, 1181]], [[194, 1180]], [[195, 1180]], [[195, 1179]], [[196, 1178]], [[196, 1177]], [[196, 1176]], [[195, 1175]], [[195, 1174]], [[195, 1173]], [[194, 1172]], [[194, 1171]], [[193, 1170]], [[193, 1169]], [[192, 1168]], [[191, 1167]], [[190, 1167]], [[189, 1167]], [[188, 1167]], [[187, 1166]], [[186, 1166]], [[185, 1166]]]",[[]],[]
3,3,"[[[484, 1147]], [[483, 1148]], [[482, 1149]], [[481, 1149]], [[480, 1150]], [[479, 1151]], [[479, 1152]], [[478, 1153]], [[477, 1154]], [[477, 1155]], [[477, 1156]], [[477, 1157]], [[477, 1158]], [[478, 1158]], [[479, 1158]], [[480, 1158]], [[481, 1158]], [[482, 1158]], [[483, 1158]], [[484, 1157]], [[485, 1158]], [[486, 1158]], [[487, 1158]], [[488, 1158]], [[489, 1159]], [[489, 1160]], [[489, 1161]], [[489, 1162]], [[489, 1163]], [[489, 1164]], [[489, 1165]], [[489, 1166]], [[488, 1167]], [[488, 1168]], [[488, 1169]], [[488, 1170]], [[488, 1171]], [[489, 1172]], [[490, 1172]], [[491, 1172]], [[492, 1173]], [[493, 1173]], [[494, 1173]], [[495, 1174]], [[496, 1174]], [[497, 1174]], [[498, 1174]], [[499, 1175]], [[500, 1175]], [[501, 1175]], [[502, 1175]], [[503, 1175]], [[504, 1175]], [[505, 1175]], [[506, 1174]], [[507, 1173]], [[507, 1172]], [[508, 1171]], [[508, 1170]], [[509, 1169]], [[510, 1168]], [[510, 1167]], [[511, 1166]], [[510, 1165]], [[510, 1164]], [[510, 1163]], [[510, 1162]], [[509, 1161]], [[509, 1160]], [[508, 1159]], [[507, 1158]], [[506, 1158]], [[505, 1159]], [[504, 1159]], [[503, 1159]], [[502, 1158]], [[501, 1158]], [[500, 1158]], [[499, 1157]], [[498, 1157]], [[497, 1157]], [[496, 1157]], [[495, 1157]], [[494, 1157]], [[493, 1158]], [[492, 1158]], [[491, 1158]], [[490, 1158]], [[489, 1157]], [[489, 1156]], [[489, 1155]], [[489, 1154]], [[488, 1153]], [[488, 1152]], [[488, 1151]], [[488, 1150]], [[488, 1149]], [[487, 1148]], [[487, 1147]], [[486, 1147]], [[485, 1147]]]",[[]],[]
4,4,"[[[304, 1145]], [[303, 1146]], [[302, 1146]], [[301, 1146]], [[300, 1147]], [[299, 1147]], [[298, 1147]], [[297, 1148]], [[296, 1148]], [[295, 1148]], [[294, 1148]], [[293, 1148]], [[292, 1149]], [[291, 1149]], [[290, 1150]], [[289, 1150]], [[288, 1150]], [[287, 1150]], [[286, 1151]], [[286, 1152]], [[286, 1153]], [[286, 1154]], [[287, 1155]], [[287, 1156]], [[287, 1157]], [[287, 1158]], [[287, 1159]], [[287, 1160]], [[288, 1161]], [[288, 1162]], [[289, 1163]], [[290, 1164]], [[291, 1164]], [[292, 1165]], [[293, 1165]], [[294, 1164]], [[295, 1165]], [[296, 1165]], [[297, 1166]], [[296, 1167]], [[295, 1167]], [[295, 1168]], [[296, 1167]], [[297, 1168]], [[298, 1168]], [[299, 1169]], [[300, 1169]], [[301, 1169]], [[302, 1169]], [[303, 1168]], [[304, 1167]], [[304, 1166]], [[305, 1165]], [[306, 1165]], [[307, 1165]], [[308, 1165]], [[309, 1166]], [[309, 1167]], [[309, 1168]], [[310, 1169]], [[311, 1168]], [[312, 1167]], [[313, 1167]], [[314, 1167]], [[315, 1168]], [[316, 1168]], [[317, 1168]], [[318, 1167]], [[319, 1167]], [[320, 1166]], [[321, 1166]], [[322, 1165]], [[323, 1164]], [[323, 1163]], [[324, 1162]], [[324, 1161]], [[324, 1160]], [[324, 1159]], [[324, 1158]], [[324, 1157]], [[323, 1157]], [[322, 1156]], [[322, 1155]], [[322, 1154]], [[321, 1153]], [[320, 1152]], [[320, 1151]], [[319, 1150]], [[319, 1149]], [[318, 1148]], [[317, 1147]], [[316, 1148]], [[315, 1147]], [[314, 1147]], [[313, 1146]], [[312, 1146]], [[311, 1146]], [[310, 1146]], [[309, 1146]], [[308, 1145]], [[307, 1145]], [[306, 1145]], [[305, 1145]]]","[[], [[[308, 1134], [308, 1135], [308, 1136], [308, 1137], [307, 1138], [308, 1139], [309, 1140], [310, 1141], [310, 1142], [311, 1143], [310, 1144], [310, 1145], [311, 1145], [312, 1145], [313, 1145], [314, 1146], [315, 1146], [316, 1147], [317, 1146], [318, 1147], [319, 1148], [320, 1149], [320, 1150], [321, 1151], [321, 1152], [322, 1153], [323, 1154], [323, 1155], [323, 1156], [324, 1156], [325, 1157], [325, 1158], [326, 1159], [327, 1159], [328, 1158], [328, 1157], [327, 1156], [326, 1156], [325, 1155], [324, 1154], [325, 1153], [326, 1152], [327, 1151], [328, 1151], [329, 1151], [330, 1150], [329, 1149], [328, 1149], [327, 1149], [326, 1148], [325, 1148], [324, 1148], [323, 1147], [322, 1146], [321, 1146], [320, 1145], [319, 1145], [318, 1144], [317, 1143], [316, 1143], [315, 1142], [314, 1141], [313, 1140], [312, 1139], [311, 1138], [311, 1137], [310, 1136], [310, 1135], [309, 1135]]]]","[[], 0]"
5,5,"[[[681, 1121]], [[681, 1122]], [[680, 1123]], [[679, 1124]], [[679, 1125]], [[678, 1126]], [[678, 1127]], [[678, 1128]], [[679, 1129]], [[680, 1130]], [[681, 1131]], [[682, 1131]], [[683, 1132]], [[684, 1132]], [[685, 1133]], [[686, 1134]], [[687, 1135]], [[688, 1135]], [[689, 1136]], [[689, 1137]], [[690, 1137]], [[691, 1138]], [[692, 1138]], [[693, 1138]], [[694, 1138]], [[695, 1138]], [[696, 1137]], [[697, 1136]], [[697, 1135]], [[698, 1134]], [[698, 1133]], [[697, 1132]], [[697, 1131]], [[696, 1130]], [[696, 1129]], [[696, 1128]], [[695, 1127]], [[694, 1126]], [[693, 1125]], [[692, 1125]], [[691, 1124]], [[690, 1124]], [[689, 1123]], [[688, 1123]], [[687, 1123]], [[686, 1123]], [[685, 1123]], [[684, 1122]], [[683, 1122]], [[682, 1121]]]","[[], [[[684, 1105], [684, 1106], [685, 1107], [686, 1108], [687, 1109], [687, 1110], [687, 1111], [688, 1111], [689, 1111], [690, 1111], [691, 1112], [691, 1113], [691, 1114], [691, 1115], [691, 1116], [692, 1117], [693, 1117], [694, 1118], [695, 1119], [696, 1120], [697, 1121], [696, 1122], [696, 1123], [695, 1124], [694, 1124], [693, 1124], [694, 1124], [695, 1125], [695, 1126], [696, 1127], [697, 1128], [697, 1129], [697, 1128], [697, 1127], [697, 1126], [698, 1125], [699, 1125], [699, 1124], [699, 1123], [699, 1122], [699, 1121], [698, 1120], [697, 1120], [696, 1119], [696, 1118], [696, 1117], [695, 1116], [694, 1115], [694, 1114], [693, 1113], [692, 1113], [691, 1112], [690, 1111], [690, 1110], [689, 1109], [688, 1108], [687, 1107], [686, 1107], [685, 1106]]]]","[[], 1]"
6,6,"[[[96, 1118]], [[95, 1119]], [[94, 1120]], [[93, 1121]], [[93, 1122]], [[93, 1123]], [[93, 1124]], [[93, 1125]], [[93, 1126]], [[93, 1127]], [[93, 1128]], [[93, 1129]], [[93, 1130]], [[93, 1131]], [[93, 1132]], [[93, 1133]], [[94, 1134]], [[94, 1135]], [[94, 1136]], [[95, 1137]], [[96, 1138]], [[97, 1138]], [[98, 1139]], [[99, 1139]], [[100, 1138]], [[101, 1138]], [[102, 1139]], [[103, 1139]], [[104, 1138]], [[105, 1137]], [[106, 1136]], [[107, 1135]], [[108, 1134]], [[108, 1133]], [[109, 1132]], [[109, 1131]], [[109, 1130]], [[110, 1129]], [[111, 1128]], [[111, 1127]], [[111, 1126]], [[111, 1125]], [[111, 1124]], [[111, 1123]], [[111, 1122]], [[110, 1122]], [[109, 1121]], [[108, 1121]], [[107, 1121]], [[106, 1120]], [[105, 1120]], [[104, 1120]], [[103, 1120]], [[102, 1119]], [[101, 1118]], [[100, 1118]], [[99, 1118]], [[98, 1118]], [[97, 1118]]]",[[]],[]
7,7,"[[[350, 1104]], [[349, 1105]], [[348, 1105]], [[347, 1106]], [[346, 1106]], [[345, 1107]], [[345, 1108]], [[345, 1109]], [[345, 1110]], [[345, 1111]], [[344, 1112]], [[343, 1112]], [[342, 1112]], [[341, 1113]], [[340, 1114]], [[339, 1114]], [[338, 1114]], [[337, 1114]], [[336, 1115]], [[335, 1115]], [[334, 1115]], [[333, 1115]], [[332, 1116]], [[331, 1116]], [[330, 1116]], [[329, 1116]], [[328, 1116]], [[327, 1116]], [[326, 1116]], [[325, 1115]], [[325, 1116]], [[325, 1117]], [[324, 1118]], [[323, 1119]], [[322, 1119]], [[321, 1120]], [[320, 1120]], [[319, 1121]], [[318, 1122]], [[317, 1122]], [[317, 1123]], [[316, 1124]], [[316, 1125]], [[316, 1126]], [[315, 1127]], [[314, 1128]], [[313, 1129]], [[313, 1130]], [[313, 1131]], [[312, 1132]], [[312, 1133]], [[312, 1134]], [[312, 1135]], [[312, 1136]], [[312, 1137]], [[313, 1138]], [[314, 1139]], [[314, 1140]], [[315, 1140]], [[316, 1141]], [[317, 1142]], [[318, 1143]], [[319, 1143]], [[320, 1144]], [[321, 1145]], [[322, 1145]], [[323, 1146]], [[324, 1147]], [[325, 1147]], [[326, 1147]], [[327, 1148]], [[328, 1148]], [[329, 1148]], [[330, 1149]], [[331, 1150]], [[332, 1150]], [[333, 1151]], [[334, 1151]], [[335, 1152]], [[336, 1152]], [[337, 1153]], [[338, 1153]], [[339, 1153]], [[340, 1153]], [[341, 1154]], [[342, 1154]], [[343, 1155]], [[344, 1155]], [[345, 1155]], [[346, 1155]], [[347, 1155]], [[348, 1154]], [[349, 1154]], [[350, 1153]], [[351, 1153]], [[352, 1153]], [[353, 1153]], [[354, 1153]], [[355, 1152]], [[356, 1152]], [[357, 1151]], [[358, 1151]], [[359, 1151]], [[360, 1151]], [[361, 1151]], [[362, 1151]], [[362, 1150]], [[363, 1149]], [[364, 1149]], [[365, 1149]], [[366, 1148]], [[366, 1147]], [[367, 1146]], [[367, 1145]], [[367, 1144]], [[368, 1143]], [[368, 1142]], [[368, 1141]], [[368, 1140]], [[368, 1139]], [[368, 1138]], [[368, 1137]], [[368, 1136]], [[367, 1135]], [[367, 1134]], [[367, 1133]], [[367, 1132]], [[367, 1131]], [[367, 1130]], [[367, 1129]], [[367, 1128]], [[366, 1127]], [[366, 1126]], [[366, 1125]], [[366, 1124]], [[366, 1123]], [[366, 1122]], [[365, 1121]], [[365, 1120]], [[365, 1119]], [[365, 1118]], [[366, 1117]], [[365, 1116]], [[365, 1115]], [[365, 1114]], [[364, 1113]], [[364, 1112]], [[364, 1111]], [[363, 1110]], [[363, 1109]], [[363, 1108]], [[363, 1107]], [[362, 1106]], [[362, 1105]], [[361, 1104]], [[360, 1104]], [[359, 1104]], [[358, 1104]], [[357, 1104]], [[356, 1104]], [[355, 1104]], [[354, 1104]], [[353, 1104]], [[352, 1104]], [[351, 1104]]]","[[], [[[308, 1134], [308, 1135], [308, 1136], [308, 1137], [307, 1138], [308, 1139], [309, 1140], [310, 1141], [310, 1142], [311, 1143], [310, 1144], [310, 1145], [311, 1145], [312, 1145], [313, 1145], [314, 1146], [315, 1146], [316, 1147], [317, 1146], [318, 1147], [319, 1148], [320, 1149], [320, 1150], [321, 1151], [321, 1152], [322, 1153], [323, 1154], [323, 1155], [323, 1156], [324, 1156], [325, 1157], [325, 1158], [326, 1159], [327, 1159], [328, 1158], [328, 1157], [327, 1156], [326, 1156], [325, 1155], [324, 1154], [325, 1153], [326, 1152], [327, 1151], [328, 1151], [329, 1151], [330, 1150], [329, 1149], [328, 1149], [327, 1149], [326, 1148], [325, 1148], [324, 1148], [323, 1147], [322, 1146], [321, 1146], [320, 1145], [319, 1145], [318, 1144], [317, 1143], [316, 1143], [315, 1142], [314, 1141], [313, 1140], [312, 1139], [311, 1138], [311, 1137], [310, 1136], [310, 1135], [309, 1135]]], [[[363, 1150], [363, 1151], [363, 1152], [362, 1153], [362, 1154], [361, 1155], [360, 1156], [360, 1157], [360, 1158], [359, 1159], [358, 1159], [357, 1160], [356, 1161], [357, 1160], [358, 1160], [359, 1160], [360, 1160], [361, 1161], [362, 1161], [361, 1160], [360, 1159], [361, 1158], [362, 1157], [363, 1157], [363, 1156], [363, 1155], [363, 1154], [364, 1153], [365, 1153], [366, 1152], [366, 1151], [366, 1150], [365, 1150], [364, 1150]]]]","[[], 0, 3]"
8,8,"[[[638, 1098]], [[638, 1099]], [[638, 1100]], [[637, 1101]], [[637, 1102]], [[637, 1103]], [[637, 1104]], [[637, 1105]], [[636, 1106]], [[636, 1107]], [[636, 1108]], [[635, 1109]], [[634, 1108]], [[633, 1107]], [[633, 1106]], [[632, 1105]], [[632, 1104]], [[632, 1103]], [[632, 1102]], [[631, 1103]], [[631, 1104]], [[631, 1105]], [[630, 1106]], [[630, 1107]], [[630, 1108]], [[629, 1109]], [[629, 1110]], [[629, 1111]], [[629, 1112]], [[629, 1113]], [[629, 1114]], [[628, 1115]], [[628, 1116]], [[628, 1117]], [[628, 1118]], [[628, 1119]], [[628, 1120]], [[628, 1121]], [[627, 1122]], [[627, 1123]], [[627, 1124]], [[627, 1125]], [[627, 1126]], [[628, 1127]], [[628, 1128]], [[628, 1129]], [[629, 1129]], [[630, 1129]], [[631, 1130]], [[632, 1130]], [[633, 1130]], [[634, 1130]], [[635, 1130]], [[636, 1131]], [[637, 1132]], [[638, 1132]], [[639, 1132]], [[640, 1132]], [[641, 1132]], [[642, 1132]], [[643, 1132]], [[644, 1133]], [[645, 1134]], [[645, 1135]], [[645, 1136]], [[646, 1137]], [[645, 1138]], [[645, 1139]], [[645, 1140]], [[646, 1140]], [[646, 1139]], [[647, 1138]], [[647, 1137]], [[647, 1136]], [[646, 1135]], [[646, 1134]], [[646, 1133]], [[647, 1132]], [[647, 1131]], [[647, 1130]], [[648, 1129]], [[648, 1128]], [[649, 1127]], [[650, 1127]], [[651, 1126]], [[652, 1125]], [[653, 1125]], [[654, 1125]], [[655, 1124]], [[656, 1123]], [[657, 1122]], [[657, 1121]], [[658, 1120]], [[659, 1119]], [[660, 1118]], [[661, 1119]], [[661, 1118]], [[662, 1117]], [[663, 1116]], [[664, 1115]], [[665, 1114]], [[665, 1113]], [[666, 1112]], [[667, 1111]], [[668, 1110]], [[668, 1109]], [[669, 1108]], [[670, 1107]], [[670, 1106]], [[670, 1105]], [[670, 1104]], [[670, 1103]], [[669, 1102]], [[669, 1101]], [[668, 1100]], [[667, 1100]], [[666, 1099]], [[665, 1098]], [[664, 1098]], [[663, 1098]], [[662, 1098]], [[661, 1098]], [[660, 1098]], [[659, 1098]], [[658, 1098]], [[657, 1098]], [[656, 1099]], [[655, 1099]], [[654, 1099]], [[653, 1100]], [[652, 1100]], [[651, 1101]], [[650, 1101]], [[649, 1101]], [[648, 1101]], [[647, 1101]], [[646, 1101]], [[645, 1100]], [[644, 1100]], [[643, 1100]], [[642, 1099]], [[641, 1099]], [[640, 1098]], [[639, 1098]]]","[[], [[[656, 1126], [656, 1127], [655, 1128], [654, 1129], [653, 1129], [652, 1129], [651, 1128], [650, 1129], [649, 1128], [649, 1129], [649, 1130], [649, 1131], [649, 1132], [648, 1133], [648, 1134], [648, 1133], [649, 1132], [650, 1131], [651, 1130], [652, 1129], [653, 1129], [654, 1130], [655, 1130], [656, 1129], [656, 1128], [656, 1127], [657, 1126], [658, 1126], [659, 1127], [660, 1127], [661, 1128], [661, 1127], [661, 1126], [660, 1126], [659, 1126], [658, 1126], [657, 1126]]], [[[652, 1094], [652, 1095], [653, 1096], [654, 1097], [654, 1098], [653, 1099], [652, 1099], [653, 1099], [654, 1098], [655, 1098], [656, 1098], [657, 1097], [658, 1097], [659, 1097], [660, 1096], [661, 1096], [662, 1096], [663, 1096], [664, 1096], [663, 1095], [663, 1094], [662, 1094], [661, 1094], [660, 1095], [659, 1096], [658, 1096], [657, 1096], [656, 1096], [655, 1095], [655, 1094], [654, 1094], [653, 1094]]]]","[[], 4, 5]"
9,9,"[[[101, 1089]], [[100, 1090]], [[99, 1090]], [[98, 1090]], [[97, 1090]], [[96, 1091]], [[95, 1091]], [[94, 1091]], [[93, 1091]], [[92, 1092]], [[91, 1092]], [[90, 1092]], [[89, 1093]], [[88, 1094]], [[87, 1095]], [[87, 1096]], [[87, 1097]], [[87, 1098]], [[87, 1099]], [[87, 1100]], [[87, 1101]], [[87, 1102]], [[87, 1103]], [[87, 1104]], [[87, 1105]], [[88, 1106]], [[88, 1107]], [[88, 1108]], [[89, 1109]], [[89, 1110]], [[89, 1111]], [[90, 1111]], [[91, 1112]], [[92, 1112]], [[93, 1112]], [[94, 1112]], [[94, 1111]], [[95, 1110]], [[96, 1110]], [[97, 1110]], [[98, 1109]], [[99, 1109]], [[100, 1109]], [[101, 1109]], [[102, 1109]], [[103, 1110]], [[104, 1110]], [[105, 1111]], [[106, 1111]], [[107, 1110]], [[108, 1110]], [[109, 1110]], [[110, 1111]], [[111, 1111]], [[112, 1111]], [[113, 1112]], [[114, 1112]], [[115, 1112]], [[116, 1112]], [[117, 1111]], [[118, 1110]], [[119, 1109]], [[120, 1108]], [[121, 1107]], [[122, 1106]], [[122, 1105]], [[123, 1104]], [[123, 1103]], [[123, 1102]], [[123, 1101]], [[124, 1100]], [[124, 1099]], [[124, 1098]], [[124, 1097]], [[124, 1096]], [[123, 1095]], [[122, 1094]], [[121, 1093]], [[120, 1093]], [[119, 1092]], [[118, 1091]], [[117, 1090]], [[116, 1090]], [[115, 1090]], [[114, 1090]], [[113, 1089]], [[112, 1089]], [[111, 1089]], [[110, 1089]], [[109, 1089]], [[108, 1089]], [[107, 1090]], [[106, 1090]], [[105, 1090]], [[104, 1090]], [[103, 1090]], [[102, 1090]]]","[[], [[[127, 1090], [126, 1091], [126, 1092], [127, 1092], [128, 1092], [129, 1093], [130, 1094], [129, 1095], [129, 1096], [128, 1097], [127, 1098], [126, 1098], [125, 1099], [125, 1100], [124, 1101], [124, 1102], [124, 1103], [125, 1103], [126, 1102], [127, 1102], [128, 1102], [129, 1103], [129, 1104], [129, 1105], [129, 1106], [129, 1107], [130, 1107], [131, 1106], [132, 1105], [133, 1105], [134, 1105], [134, 1104], [134, 1103], [133, 1102], [132, 1102], [131, 1102], [130, 1101], [129, 1100], [128, 1099], [128, 1098], [128, 1097], [129, 1096], [130, 1097], [131, 1097], [132, 1097], [133, 1096], [133, 1095], [133, 1094], [132, 1093], [132, 1092], [132, 1091], [131, 1090], [130, 1090], [129, 1090], [128, 1090]]]]","[[], 6]"
