,ncm_ind,ncm_cordi,pore,pore_ind
0,0,"[[[796, 1173]], [[795, 1174]], [[794, 1174]], [[793, 1175]], [[792, 1176]], [[791, 1176]], [[791, 1177]], [[790, 1178]], [[790, 1179]], [[790, 1180]], [[790, 1181]], [[790, 1182]], [[790, 1183]], [[790, 1184]], [[790, 1185]], [[790, 1186]], [[791, 1186]], [[792, 1186]], [[793, 1186]], [[794, 1187]], [[795, 1187]], [[796, 1187]], [[797, 1187]], [[798, 1186]], [[799, 1186]], [[800, 1186]], [[801, 1187]], [[802, 1186]], [[802, 1185]], [[802, 1184]], [[802, 1183]], [[803, 1182]], [[803, 1181]], [[803, 1180]], [[803, 1179]], [[803, 1178]], [[802, 1177]], [[802, 1176]], [[801, 1175]], [[800, 1175]], [[799, 1175]], [[798, 1175]], [[797, 1174]], [[797, 1173]]]",[[]],[]
1,1,"[[[184, 1173]], [[183, 1174]], [[183, 1175]], [[183, 1176]], [[183, 1177]], [[183, 1178]], [[184, 1179]], [[185, 1179]], [[186, 1179]], [[187, 1179]], [[188, 1179]], [[189, 1179]], [[190, 1179]], [[191, 1180]], [[192, 1180]], [[193, 1180]], [[194, 1180]], [[194, 1179]], [[195, 1178]], [[195, 1177]], [[195, 1176]], [[195, 1175]], [[195, 1174]], [[194, 1173]], [[193, 1173]], [[192, 1173]], [[191, 1174]], [[190, 1174]], [[189, 1174]], [[188, 1174]], [[187, 1174]], [[186, 1174]], [[185, 1174]]]","[[[[186, 1166], [185, 1167], [184, 1167], [183, 1168], [184, 1169], [184, 1170], [184, 1171], [184, 1172], [185, 1173], [186, 1173], [187, 1173], [188, 1173], [189, 1173], [190, 1173], [191, 1173], [192, 1172], [193, 1172], [194, 1171], [195, 1170], [195, 1169], [195, 1168], [194, 1167], [193, 1167], [192, 1167], [191, 1167], [191, 1168], [191, 1169], [191, 1170], [190, 1171], [189, 1172], [188, 1171], [187, 1170], [187, 1169], [187, 1168], [187, 1167]]], []]","[0, []]"
2,2,"[[[107, 1154]], [[106, 1155]], [[105, 1155]], [[104, 1155]], [[103, 1155]], [[102, 1155]], [[101, 1155]], [[100, 1155]], [[99, 1156]], [[98, 1157]], [[98, 1158]], [[97, 1159]], [[97, 1160]], [[98, 1161]], [[98, 1162]], [[98, 1163]], [[99, 1163]], [[100, 1162]], [[101, 1163]], [[102, 1164]], [[103, 1165]], [[104, 1165]], [[105, 1166]], [[106, 1165]], [[107, 1165]], [[108, 1165]], [[109, 1165]], [[110, 1166]], [[111, 1166]], [[112, 1166]], [[113, 1166]], [[114, 1165]], [[114, 1164]], [[114, 1163]], [[114, 1162]], [[114, 1161]], [[113, 1160]], [[113, 1159]], [[113, 1158]], [[112, 1157]], [[112, 1156]], [[111, 1156]], [[110, 1155]], [[109, 1155]], [[108, 1155]]]",[[]],[]
3,3,"[[[485, 1145]], [[484, 1146]], [[483, 1147]], [[482, 1147]], [[481, 1148]], [[480, 1149]], [[479, 1150]], [[478, 1151]], [[477, 1152]], [[476, 1152]], [[475, 1153]], [[475, 1154]], [[475, 1155]], [[475, 1156]], [[475, 1157]], [[476, 1158]], [[476, 1159]], [[477, 1160]], [[478, 1160]], [[479, 1160]], [[480, 1160]], [[481, 1160]], [[482, 1159]], [[483, 1159]], [[484, 1159]], [[485, 1160]], [[486, 1161]], [[487, 1161]], [[488, 1162]], [[488, 1163]], [[488, 1164]], [[488, 1165]], [[487, 1166]], [[486, 1167]], [[485, 1168]], [[484, 1168]], [[483, 1167]], [[482, 1167]], [[481, 1166]], [[480, 1166]], [[479, 1165]], [[478, 1165]], [[477, 1165]], [[476, 1166]], [[476, 1167]], [[476, 1168]], [[476, 1169]], [[477, 1170]], [[477, 1171]], [[477, 1172]], [[478, 1172]], [[479, 1173]], [[480, 1173]], [[481, 1174]], [[482, 1174]], [[483, 1174]], [[484, 1173]], [[485, 1172]], [[486, 1172]], [[487, 1172]], [[488, 1173]], [[489, 1173]], [[490, 1173]], [[491, 1173]], [[492, 1173]], [[493, 1173]], [[494, 1174]], [[495, 1174]], [[496, 1174]], [[497, 1174]], [[498, 1174]], [[499, 1175]], [[500, 1175]], [[501, 1175]], [[502, 1175]], [[503, 1175]], [[504, 1175]], [[505, 1175]], [[506, 1174]], [[507, 1173]], [[508, 1172]], [[508, 1171]], [[509, 1170]], [[510, 1169]], [[510, 1168]], [[510, 1167]], [[511, 1166]], [[510, 1165]], [[510, 1164]], [[510, 1163]], [[510, 1162]], [[510, 1161]], [[509, 1160]], [[508, 1159]], [[507, 1158]], [[506, 1158]], [[505, 1159]], [[504, 1159]], [[503, 1159]], [[502, 1158]], [[501, 1158]], [[500, 1157]], [[499, 1157]], [[498, 1157]], [[497, 1157]], [[496, 1157]], [[495, 1157]], [[494, 1157]], [[493, 1157]], [[492, 1157]], [[491, 1156]], [[490, 1155]], [[490, 1154]], [[489, 1153]], [[489, 1152]], [[489, 1151]], [[488, 1150]], [[488, 1149]], [[488, 1148]], [[488, 1147]], [[487, 1146]], [[486, 1145]]]",[[]],[]
4,4,"[[[305, 1144]], [[304, 1145]], [[303, 1146]], [[302, 1146]], [[301, 1146]], [[300, 1146]], [[299, 1147]], [[298, 1147]], [[297, 1147]], [[296, 1148]], [[295, 1148]], [[294, 1148]], [[293, 1148]], [[292, 1148]], [[291, 1149]], [[290, 1150]], [[289, 1150]], [[288, 1150]], [[287, 1151]], [[286, 1152]], [[286, 1153]], [[286, 1154]], [[287, 1155]], [[287, 1156]], [[287, 1157]], [[287, 1158]], [[287, 1159]], [[287, 1160]], [[288, 1161]], [[288, 1162]], [[289, 1163]], [[290, 1163]], [[291, 1164]], [[292, 1164]], [[293, 1164]], [[294, 1164]], [[295, 1164]], [[296, 1164]], [[297, 1165]], [[297, 1166]], [[298, 1167]], [[299, 1168]], [[300, 1169]], [[301, 1168]], [[302, 1168]], [[303, 1167]], [[303, 1166]], [[304, 1165]], [[305, 1165]], [[306, 1165]], [[307, 1165]], [[308, 1165]], [[309, 1166]], [[310, 1167]], [[310, 1168]], [[311, 1167]], [[312, 1166]], [[313, 1166]], [[314, 1166]], [[315, 1167]], [[316, 1167]], [[317, 1167]], [[318, 1167]], [[319, 1167]], [[320, 1166]], [[321, 1166]], [[322, 1165]], [[323, 1165]], [[324, 1164]], [[324, 1163]], [[325, 1162]], [[326, 1162]], [[326, 1161]], [[326, 1160]], [[326, 1159]], [[326, 1158]], [[326, 1157]], [[325, 1156]], [[324, 1155]], [[324, 1154]], [[323, 1153]], [[322, 1152]], [[322, 1151]], [[321, 1150]], [[321, 1149]], [[320, 1149]], [[319, 1148]], [[319, 1147]], [[318, 1147]], [[317, 1146]], [[316, 1146]], [[315, 1146]], [[314, 1146]], [[313, 1146]], [[312, 1145]], [[311, 1145]], [[310, 1145]], [[309, 1145]], [[308, 1145]], [[307, 1145]], [[306, 1144]]]","[[], [[[308, 1136], [308, 1137], [308, 1138], [308, 1139], [308, 1140], [308, 1141], [307, 1142], [307, 1143], [307, 1144], [308, 1144], [309, 1143], [310, 1144], [311, 1144], [312, 1144], [313, 1145], [314, 1145], [315, 1145], [316, 1145], [317, 1145], [318, 1146], [319, 1146], [320, 1147], [320, 1148], [321, 1148], [322, 1149], [322, 1150], [323, 1151], [323, 1152], [324, 1153], [325, 1153], [326, 1153], [327, 1152], [328, 1151], [329, 1151], [330, 1152], [330, 1153], [330, 1154], [331, 1153], [331, 1152], [330, 1152], [329, 1151], [328, 1150], [327, 1150], [326, 1149], [325, 1149], [324, 1149], [323, 1148], [322, 1147], [321, 1147], [320, 1146], [319, 1145], [318, 1145], [317, 1144], [316, 1143], [315, 1142], [314, 1142], [313, 1141], [312, 1140], [312, 1139], [311, 1138], [310, 1137], [310, 1136], [309, 1136]]]]","[[], 1]"
5,5,"[[[706, 1140]], [[705, 1141]], [[704, 1141]], [[703, 1141]], [[702, 1142]], [[701, 1142]], [[700, 1143]], [[699, 1143]], [[698, 1144]], [[697, 1144]], [[696, 1145]], [[695, 1145]], [[694, 1145]], [[693, 1146]], [[692, 1147]], [[692, 1148]], [[691, 1149]], [[691, 1150]], [[691, 1151]], [[691, 1152]], [[692, 1153]], [[692, 1154]], [[693, 1155]], [[693, 1156]], [[694, 1157]], [[694, 1158]], [[694, 1159]], [[695, 1160]], [[696, 1161]], [[697, 1162]], [[697, 1163]], [[697, 1164]], [[698, 1165]], [[698, 1166]], [[699, 1167]], [[700, 1168]], [[701, 1169]], [[701, 1170]], [[700, 1171]], [[700, 1172]], [[700, 1173]], [[700, 1174]], [[700, 1175]], [[701, 1175]], [[702, 1176]], [[703, 1177]], [[704, 1178]], [[705, 1178]], [[706, 1178]], [[707, 1179]], [[707, 1180]], [[708, 1181]], [[709, 1181]], [[710, 1182]], [[710, 1183]], [[711, 1184]], [[711, 1185]], [[712, 1186]], [[712, 1187]], [[713, 1188]], [[714, 1189]], [[715, 1189]], [[716, 1189]], [[717, 1189]], [[718, 1190]], [[719, 1189]], [[720, 1189]], [[721, 1190]], [[722, 1191]], [[722, 1192]], [[723, 1193]], [[723, 1194]], [[724, 1195]], [[725, 1196]], [[726, 1196]], [[727, 1197]], [[728, 1197]], [[729, 1197]], [[730, 1197]], [[731, 1197]], [[732, 1196]], [[732, 1195]], [[732, 1194]], [[733, 1193]], [[734, 1192]], [[734, 1191]], [[734, 1190]], [[734, 1189]], [[735, 1188]], [[736, 1187]], [[737, 1187]], [[737, 1186]], [[738, 1185]], [[739, 1184]], [[740, 1184]], [[741, 1184]], [[742, 1183]], [[743, 1183]], [[744, 1182]], [[745, 1182]], [[745, 1181]], [[746, 1180]], [[746, 1179]], [[746, 1178]], [[747, 1177]], [[747, 1176]], [[747, 1175]], [[747, 1174]], [[747, 1173]], [[747, 1172]], [[746, 1172]], [[745, 1171]], [[745, 1170]], [[744, 1169]], [[743, 1169]], [[742, 1169]], [[741, 1169]], [[740, 1169]], [[739, 1168]], [[738, 1167]], [[738, 1166]], [[738, 1165]], [[737, 1164]], [[736, 1164]], [[735, 1164]], [[734, 1164]], [[733, 1164]], [[732, 1164]], [[731, 1163]], [[730, 1162]], [[730, 1161]], [[730, 1160]], [[730, 1159]], [[730, 1158]], [[729, 1158]], [[728, 1157]], [[729, 1156]], [[729, 1155]], [[730, 1154]], [[730, 1153]], [[730, 1152]], [[730, 1151]], [[729, 1152]], [[728, 1152]], [[727, 1151]], [[726, 1150]], [[725, 1150]], [[724, 1149]], [[723, 1149]], [[722, 1150]], [[721, 1150]], [[720, 1149]], [[719, 1148]], [[718, 1147]], [[718, 1146]], [[717, 1145]], [[716, 1144]], [[715, 1144]], [[714, 1143]], [[713, 1142]], [[712, 1142]], [[711, 1141]], [[710, 1141]], [[709, 1140]], [[708, 1140]], [[707, 1140]]]","[[[[701, 1134], [701, 1135], [701, 1136], [701, 1137], [701, 1138], [702, 1139], [702, 1140], [701, 1141], [702, 1141], [703, 1140], [704, 1140], [705, 1139], [706, 1138], [707, 1138], [708, 1138], [709, 1139], [710, 1139], [711, 1140], [712, 1141], [712, 1140], [711, 1139], [710, 1138], [709, 1138], [708, 1138], [707, 1138], [706, 1138], [705, 1138], [704, 1138], [703, 1137], [702, 1136], [701, 1135]]], [[[693, 1139], [692, 1140], [693, 1141], [693, 1142], [693, 1143], [692, 1144], [692, 1145], [691, 1146], [690, 1147], [689, 1147], [688, 1148], [687, 1149], [688, 1149], [689, 1149], [690, 1148], [691, 1147], [691, 1146], [692, 1145], [693, 1145], [694, 1144], [695, 1144], [696, 1143], [697, 1143], [696, 1142], [695, 1141], [695, 1140], [695, 1139], [694, 1139]]], []]","[2, 3, []]"
6,6,"[[[682, 1120]], [[681, 1121]], [[680, 1121]], [[680, 1122]], [[679, 1123]], [[678, 1124]], [[677, 1125]], [[677, 1126]], [[677, 1127]], [[677, 1128]], [[677, 1129]], [[677, 1130]], [[678, 1130]], [[679, 1131]], [[680, 1131]], [[681, 1131]], [[682, 1132]], [[683, 1132]], [[684, 1133]], [[685, 1133]], [[686, 1134]], [[687, 1135]], [[688, 1135]], [[689, 1136]], [[689, 1137]], [[690, 1137]], [[691, 1138]], [[692, 1138]], [[693, 1138]], [[694, 1138]], [[695, 1138]], [[696, 1138]], [[697, 1137]], [[698, 1136]], [[699, 1135]], [[698, 1134]], [[698, 1133]], [[698, 1132]], [[698, 1131]], [[698, 1130]], [[697, 1129]], [[697, 1128]], [[697, 1127]], [[696, 1126]], [[695, 1126]], [[694, 1125]], [[693, 1125]], [[692, 1124]], [[691, 1124]], [[690, 1123]], [[689, 1123]], [[688, 1122]], [[687, 1122]], [[686, 1122]], [[685, 1122]], [[684, 1121]], [[684, 1120]], [[683, 1120]]]","[[[[685, 1104], [685, 1105], [685, 1106], [686, 1107], [687, 1108], [687, 1109], [688, 1109], [689, 1110], [690, 1110], [691, 1111], [691, 1112], [692, 1113], [691, 1114], [691, 1115], [690, 1116], [689, 1116], [688, 1117], [687, 1117], [686, 1118], [685, 1118], [684, 1118], [683, 1118], [682, 1117], [681, 1116], [680, 1117], [680, 1118], [679, 1119], [679, 1120], [680, 1120], [681, 1119], [682, 1119], [683, 1118], [684, 1119], [685, 1119], [686, 1119], [687, 1119], [688, 1119], [689, 1118], [690, 1118], [691, 1117], [692, 1117], [693, 1117], [694, 1116], [695, 1117], [695, 1118], [696, 1119], [696, 1120], [697, 1121], [697, 1122], [697, 1123], [696, 1124], [696, 1125], [697, 1126], [698, 1125], [699, 1125], [700, 1126], [701, 1126], [700, 1125], [700, 1124], [700, 1123], [700, 1122], [700, 1121], [700, 1120], [699, 1119], [699, 1118], [699, 1117], [698, 1117], [697, 1116], [696, 1115], [696, 1114], [695, 1113], [694, 1112], [693, 1111], [692, 1110], [691, 1109], [690, 1108], [689, 1107], [688, 1107], [687, 1106], [686, 1105]]], [[[693, 1139], [692, 1140], [693, 1141], [693, 1142], [693, 1143], [692, 1144], [692, 1145], [691, 1146], [690, 1147], [689, 1147], [688, 1148], [687, 1149], [688, 1149], [689, 1149], [690, 1148], [691, 1147], [691, 1146], [692, 1145], [693, 1145], [694, 1144], [695, 1144], [696, 1143], [697, 1143], [696, 1142], [695, 1141], [695, 1140], [695, 1139], [694, 1139]]], []]","[4, 3, []]"
7,7,"[[[348, 1104]], [[347, 1105]], [[346, 1105]], [[345, 1106]], [[345, 1107]], [[344, 1108]], [[343, 1109]], [[342, 1110]], [[341, 1110]], [[340, 1111]], [[339, 1111]], [[338, 1111]], [[338, 1112]], [[338, 1113]], [[337, 1114]], [[336, 1114]], [[335, 1114]], [[334, 1114]], [[333, 1113]], [[333, 1112]], [[332, 1112]], [[331, 1113]], [[330, 1113]], [[329, 1114]], [[328, 1114]], [[327, 1115]], [[326, 1115]], [[325, 1114]], [[325, 1115]], [[325, 1116]], [[324, 1117]], [[323, 1118]], [[322, 1118]], [[321, 1119]], [[320, 1119]], [[319, 1120]], [[318, 1121]], [[317, 1122]], [[316, 1123]], [[316, 1124]], [[315, 1125]], [[314, 1126]], [[313, 1127]], [[312, 1128]], [[312, 1129]], [[312, 1130]], [[312, 1131]], [[312, 1132]], [[312, 1133]], [[312, 1134]], [[312, 1135]], [[312, 1136]], [[312, 1137]], [[312, 1138]], [[313, 1139]], [[314, 1140]], [[314, 1141]], [[315, 1141]], [[316, 1142]], [[317, 1143]], [[318, 1143]], [[319, 1144]], [[320, 1145]], [[321, 1145]], [[322, 1146]], [[323, 1146]], [[324, 1147]], [[325, 1148]], [[326, 1148]], [[327, 1149]], [[328, 1149]], [[329, 1149]], [[330, 1150]], [[331, 1150]], [[332, 1151]], [[333, 1151]], [[334, 1152]], [[335, 1152]], [[336, 1153]], [[337, 1154]], [[338, 1154]], [[339, 1154]], [[340, 1154]], [[341, 1154]], [[342, 1155]], [[343, 1155]], [[344, 1155]], [[345, 1155]], [[346, 1156]], [[347, 1155]], [[348, 1155]], [[349, 1154]], [[350, 1153]], [[351, 1153]], [[352, 1153]], [[353, 1154]], [[354, 1153]], [[355, 1153]], [[356, 1152]], [[357, 1152]], [[358, 1152]], [[359, 1151]], [[360, 1151]], [[361, 1151]], [[362, 1151]], [[362, 1150]], [[363, 1149]], [[364, 1149]], [[365, 1149]], [[366, 1148]], [[366, 1147]], [[367, 1146]], [[368, 1145]], [[368, 1144]], [[368, 1143]], [[368, 1142]], [[368, 1141]], [[368, 1140]], [[368, 1139]], [[368, 1138]], [[368, 1137]], [[368, 1136]], [[368, 1135]], [[368, 1134]], [[368, 1133]], [[367, 1132]], [[367, 1131]], [[367, 1130]], [[367, 1129]], [[367, 1128]], [[367, 1127]], [[367, 1126]], [[366, 1125]], [[366, 1124]], [[366, 1123]], [[366, 1122]], [[366, 1121]], [[366, 1120]], [[366, 1119]], [[366, 1118]], [[366, 1117]], [[366, 1116]], [[366, 1115]], [[365, 1114]], [[365, 1113]], [[365, 1112]], [[364, 1111]], [[364, 1110]], [[364, 1109]], [[363, 1108]], [[363, 1107]], [[363, 1106]], [[362, 1105]], [[361, 1104]], [[360, 1104]], [[359, 1104]], [[358, 1104]], [[357, 1104]], [[356, 1104]], [[355, 1104]], [[354, 1104]], [[353, 1104]], [[352, 1104]], [[351, 1104]], [[350, 1104]], [[349, 1104]]]","[[], [[[308, 1136], [308, 1137], [308, 1138], [308, 1139], [308, 1140], [308, 1141], [307, 1142], [307, 1143], [307, 1144], [308, 1144], [309, 1143], [310, 1144], [311, 1144], [312, 1144], [313, 1145], [314, 1145], [315, 1145], [316, 1145], [317, 1145], [318, 1146], [319, 1146], [320, 1147], [320, 1148], [321, 1148], [322, 1149], [322, 1150], [323, 1151], [323, 1152], [324, 1153], [325, 1153], [326, 1153], [327, 1152], [328, 1151], [329, 1151], [330, 1152], [330, 1153], [330, 1154], [331, 1153], [331, 1152], [330, 1152], [329, 1151], [328, 1150], [327, 1150], [326, 1149], [325, 1149], [324, 1149], [323, 1148], [322, 1147], [321, 1147], [320, 1146], [319, 1145], [318, 1145], [317, 1144], [316, 1143], [315, 1142], [314, 1142], [313, 1141], [312, 1140], [312, 1139], [311, 1138], [310, 1137], [310, 1136], [309, 1136]]]]","[[], 1]"
8,8,"[[[624, 1100]], [[623, 1101]], [[622, 1101]], [[622, 1102]], [[622, 1103]], [[621, 1104]], [[620, 1104]], [[620, 1105]], [[619, 1106]], [[619, 1107]], [[619, 1108]], [[619, 1109]], [[619, 1110]], [[620, 1111]], [[620, 1112]], [[621, 1113]], [[621, 1114]], [[622, 1115]], [[623, 1115]], [[624, 1116]], [[625, 1116]], [[626, 1115]], [[626, 1114]], [[626, 1113]], [[626, 1112]], [[626, 1111]], [[626, 1110]], [[626, 1109]], [[626, 1108]], [[626, 1107]], [[626, 1106]], [[626, 1105]], [[626, 1104]], [[626, 1103]], [[626, 1102]], [[625, 1101]]]",[],[]
9,9,"[[[659, 1098]], [[658, 1099]], [[657, 1099]], [[656, 1099]], [[655, 1099]], [[654, 1100]], [[653, 1100]], [[652, 1101]], [[651, 1101]], [[650, 1101]], [[649, 1101]], [[648, 1101]], [[647, 1101]], [[646, 1101]], [[645, 1101]], [[644, 1101]], [[643, 1101]], [[642, 1102]], [[641, 1102]], [[640, 1101]], [[639, 1102]], [[638, 1103]], [[639, 1104]], [[638, 1105]], [[638, 1106]], [[637, 1107]], [[637, 1108]], [[637, 1109]], [[636, 1110]], [[636, 1111]], [[635, 1112]], [[635, 1113]], [[634, 1114]], [[633, 1114]], [[632, 1114]], [[631, 1114]], [[630, 1114]], [[629, 1114]], [[629, 1115]], [[629, 1116]], [[629, 1117]], [[629, 1118]], [[629, 1119]], [[628, 1120]], [[628, 1121]], [[628, 1122]], [[628, 1123]], [[627, 1124]], [[628, 1125]], [[628, 1126]], [[628, 1127]], [[628, 1128]], [[629, 1129]], [[630, 1129]], [[631, 1130]], [[632, 1130]], [[633, 1130]], [[634, 1129]], [[635, 1129]], [[636, 1130]], [[637, 1131]], [[638, 1132]], [[639, 1133]], [[639, 1134]], [[639, 1133]], [[640, 1132]], [[641, 1132]], [[642, 1131]], [[643, 1130]], [[644, 1129]], [[645, 1130]], [[645, 1131]], [[646, 1130]], [[647, 1130]], [[647, 1129]], [[648, 1128]], [[649, 1127]], [[650, 1126]], [[651, 1125]], [[652, 1125]], [[653, 1124]], [[654, 1124]], [[655, 1123]], [[655, 1122]], [[656, 1121]], [[657, 1120]], [[658, 1120]], [[658, 1119]], [[659, 1118]], [[660, 1117]], [[661, 1117]], [[662, 1116]], [[663, 1115]], [[664, 1114]], [[665, 1113]], [[665, 1112]], [[666, 1111]], [[667, 1111]], [[667, 1110]], [[668, 1109]], [[669, 1108]], [[669, 1107]], [[670, 1106]], [[670, 1105]], [[670, 1104]], [[670, 1103]], [[670, 1102]], [[669, 1101]], [[668, 1100]], [[667, 1099]], [[666, 1098]], [[665, 1098]], [[664, 1098]], [[663, 1098]], [[662, 1098]], [[661, 1098]], [[660, 1098]]]","[[[[664, 1093], [664, 1094], [664, 1095], [663, 1096], [662, 1096], [661, 1096], [660, 1096], [659, 1096], [658, 1096], [657, 1096], [656, 1095], [657, 1096], [656, 1097], [655, 1098], [654, 1098], [653, 1097], [654, 1096], [653, 1096], [652, 1096], [651, 1096], [650, 1096], [651, 1096], [652, 1096], [653, 1097], [654, 1098], [653, 1099], [654, 1099], [655, 1098], [656, 1098], [657, 1098], [658, 1098], [659, 1097], [660, 1097], [661, 1097], [662, 1097], [663, 1096], [664, 1096], [665, 1096], [665, 1095], [664, 1094]]], [[[637, 1090], [638, 1090], [639, 1090], [640, 1091], [640, 1092], [640, 1093], [640, 1094], [639, 1095], [639, 1096], [639, 1097], [638, 1098], [638, 1099], [638, 1100], [638, 1101], [638, 1102], [639, 1101], [639, 1100], [640, 1099], [641, 1099], [641, 1098], [640, 1097], [640, 1096], [640, 1095], [641, 1094], [642, 1094], [643, 1094], [642, 1093], [642, 1092], [641, 1091], [640, 1091], [639, 1090], [638, 1090]]], [], [[[644, 1130], [644, 1131], [644, 1132], [644, 1133], [644, 1134], [644, 1135], [644, 1136], [643, 1137], [642, 1136], [641, 1136], [642, 1136], [643, 1137], [643, 1138], [643, 1139], [642, 1140], [642, 1141], [642, 1142], [643, 1142], [644, 1142], [645, 1141], [645, 1140], [645, 1139], [645, 1138], [644, 1137], [645, 1136], [646, 1135], [646, 1134], [645, 1133], [645, 1132], [644, 1131]]]]","[7, 8, [], 9]"
