,ncm_ind,ncm_cordi,pore,pore_ind
0,0,"[[[504, 1156]], [[503, 1157]], [[502, 1157]], [[501, 1157]], [[500, 1158]], [[499, 1159]], [[499, 1160]], [[499, 1161]], [[499, 1162]], [[498, 1163]], [[498, 1164]], [[498, 1165]], [[498, 1166]], [[497, 1167]], [[497, 1168]], [[497, 1169]], [[497, 1170]], [[497, 1171]], [[497, 1172]], [[497, 1173]], [[498, 1174]], [[498, 1175]], [[499, 1176]], [[499, 1177]], [[500, 1178]], [[499, 1179]], [[498, 1179]], [[497, 1180]], [[496, 1180]], [[495, 1180]], [[494, 1181]], [[494, 1182]], [[493, 1183]], [[493, 1184]], [[493, 1185]], [[493, 1186]], [[493, 1187]], [[493, 1188]], [[493, 1189]], [[494, 1190]], [[495, 1191]], [[495, 1192]], [[496, 1192]], [[497, 1193]], [[498, 1193]], [[499, 1193]], [[500, 1193]], [[501, 1194]], [[502, 1194]], [[503, 1194]], [[504, 1193]], [[505, 1192]], [[505, 1191]], [[506, 1190]], [[506, 1189]], [[507, 1188]], [[508, 1187]], [[508, 1186]], [[509, 1185]], [[510, 1185]], [[510, 1184]], [[510, 1183]], [[510, 1182]], [[510, 1181]], [[510, 1180]], [[510, 1179]], [[510, 1178]], [[511, 1177]], [[512, 1178]], [[513, 1178]], [[514, 1178]], [[515, 1177]], [[516, 1176]], [[517, 1175]], [[518, 1174]], [[518, 1173]], [[518, 1172]], [[518, 1171]], [[518, 1170]], [[518, 1169]], [[518, 1168]], [[518, 1167]], [[517, 1166]], [[517, 1165]], [[517, 1164]], [[517, 1163]], [[516, 1163]], [[515, 1162]], [[515, 1161]], [[514, 1161]], [[513, 1160]], [[513, 1159]], [[512, 1158]], [[511, 1157]], [[511, 1156]], [[510, 1156]], [[509, 1156]], [[508, 1156]], [[507, 1156]], [[506, 1156]], [[505, 1156]]]","[[[[496, 1149], [495, 1150], [495, 1151], [495, 1152], [496, 1153], [496, 1154], [496, 1155], [495, 1156], [494, 1156], [493, 1156], [492, 1155], [491, 1155], [492, 1155], [493, 1156], [493, 1157], [492, 1158], [492, 1159], [491, 1160], [490, 1161], [490, 1162], [491, 1161], [492, 1161], [493, 1160], [494, 1159], [495, 1158], [496, 1158], [497, 1158], [498, 1159], [498, 1160], [498, 1159], [499, 1158], [500, 1157], [501, 1156], [502, 1156], [503, 1156], [504, 1155], [505, 1155], [506, 1155], [507, 1154], [508, 1154], [509, 1154], [508, 1153], [507, 1152], [506, 1151], [505, 1151], [504, 1151], [503, 1150], [502, 1149], [501, 1149], [500, 1149], [499, 1149], [498, 1149], [497, 1149]]], [], [[[519, 1170], [519, 1171], [519, 1172], [519, 1173], [519, 1174], [519, 1175], [518, 1176], [517, 1177], [516, 1178], [515, 1178], [516, 1179], [517, 1180], [517, 1181], [517, 1182], [516, 1183], [516, 1184], [517, 1183], [517, 1182], [518, 1181], [518, 1180], [518, 1179], [518, 1178], [519, 1177], [520, 1176], [520, 1175], [521, 1174], [521, 1173], [521, 1172], [520, 1171]]]]","[0, [], 1]"
1,1,"[[[602, 1148]], [[601, 1149]], [[600, 1149]], [[599, 1149]], [[598, 1149]], [[597, 1150]], [[596, 1150]], [[595, 1149]], [[594, 1150]], [[593, 1151]], [[592, 1151]], [[591, 1152]], [[590, 1152]], [[589, 1153]], [[588, 1153]], [[587, 1154]], [[588, 1154]], [[589, 1155]], [[588, 1156]], [[587, 1156]], [[586, 1157]], [[585, 1158]], [[584, 1159]], [[583, 1160]], [[583, 1161]], [[583, 1162]], [[583, 1163]], [[583, 1164]], [[583, 1165]], [[583, 1166]], [[583, 1167]], [[583, 1168]], [[583, 1169]], [[583, 1170]], [[584, 1171]], [[584, 1172]], [[584, 1173]], [[584, 1174]], [[584, 1175]], [[584, 1176]], [[584, 1177]], [[584, 1178]], [[584, 1179]], [[584, 1180]], [[584, 1181]], [[584, 1182]], [[584, 1183]], [[584, 1184]], [[584, 1185]], [[585, 1186]], [[585, 1187]], [[586, 1187]], [[587, 1187]], [[588, 1187]], [[589, 1187]], [[590, 1188]], [[591, 1187]], [[592, 1187]], [[593, 1187]], [[594, 1187]], [[595, 1187]], [[596, 1187]], [[597, 1187]], [[598, 1187]], [[599, 1186]], [[600, 1186]], [[601, 1185]], [[602, 1185]], [[603, 1185]], [[604, 1184]], [[605, 1184]], [[606, 1184]], [[607, 1183]], [[608, 1183]], [[609, 1183]], [[610, 1183]], [[611, 1182]], [[612, 1182]], [[613, 1181]], [[614, 1181]], [[615, 1181]], [[616, 1181]], [[616, 1180]], [[616, 1179]], [[616, 1178]], [[617, 1177]], [[617, 1176]], [[617, 1175]], [[618, 1174]], [[618, 1173]], [[618, 1172]], [[619, 1171]], [[619, 1170]], [[619, 1169]], [[619, 1168]], [[620, 1167]], [[620, 1166]], [[621, 1165]], [[621, 1164]], [[621, 1163]], [[621, 1162]], [[621, 1161]], [[621, 1160]], [[621, 1159]], [[621, 1158]], [[621, 1157]], [[621, 1156]], [[620, 1155]], [[620, 1154]], [[619, 1154]], [[618, 1153]], [[617, 1153]], [[616, 1152]], [[615, 1152]], [[614, 1151]], [[613, 1151]], [[612, 1151]], [[611, 1151]], [[610, 1150]], [[609, 1149]], [[608, 1148]], [[607, 1148]], [[606, 1148]], [[605, 1148]], [[604, 1148]], [[603, 1148]]]",[[]],[]
2,2,"[[[556, 1148]], [[556, 1149]], [[555, 1150]], [[554, 1151]], [[553, 1151]], [[554, 1152]], [[555, 1153]], [[555, 1154]], [[555, 1155]], [[555, 1156]], [[555, 1157]], [[554, 1158]], [[554, 1159]], [[553, 1160]], [[553, 1161]], [[552, 1162]], [[552, 1163]], [[552, 1164]], [[553, 1165]], [[554, 1166]], [[555, 1165]], [[556, 1165]], [[557, 1166]], [[557, 1167]], [[556, 1168]], [[555, 1168]], [[556, 1168]], [[557, 1169]], [[557, 1170]], [[558, 1171]], [[558, 1172]], [[559, 1173]], [[560, 1173]], [[561, 1173]], [[562, 1172]], [[562, 1171]], [[562, 1170]], [[561, 1169]], [[561, 1168]], [[561, 1167]], [[562, 1166]], [[563, 1165]], [[564, 1165]], [[564, 1164]], [[564, 1163]], [[565, 1162]], [[566, 1161]], [[567, 1161]], [[568, 1161]], [[569, 1162]], [[569, 1161]], [[569, 1160]], [[569, 1159]], [[568, 1158]], [[568, 1157]], [[567, 1156]], [[566, 1156]], [[565, 1155]], [[564, 1154]], [[564, 1153]], [[564, 1152]], [[564, 1151]], [[563, 1150]], [[562, 1150]], [[561, 1150]], [[560, 1150]], [[559, 1150]], [[558, 1150]], [[557, 1149]]]",[[]],[]
3,3,"[[[447, 1129]], [[446, 1130]], [[445, 1131]], [[444, 1131]], [[443, 1132]], [[442, 1133]], [[441, 1133]], [[441, 1134]], [[441, 1135]], [[441, 1136]], [[441, 1137]], [[441, 1138]], [[442, 1139]], [[442, 1140]], [[442, 1141]], [[441, 1142]], [[441, 1143]], [[441, 1144]], [[441, 1145]], [[440, 1146]], [[439, 1147]], [[438, 1147]], [[437, 1148]], [[436, 1148]], [[435, 1149]], [[435, 1150]], [[435, 1151]], [[436, 1152]], [[436, 1153]], [[437, 1154]], [[438, 1154]], [[439, 1155]], [[440, 1156]], [[441, 1157]], [[442, 1158]], [[443, 1159]], [[444, 1160]], [[445, 1161]], [[445, 1162]], [[446, 1162]], [[447, 1162]], [[448, 1162]], [[449, 1163]], [[450, 1163]], [[451, 1163]], [[452, 1163]], [[453, 1163]], [[454, 1164]], [[454, 1165]], [[455, 1165]], [[455, 1164]], [[455, 1163]], [[455, 1162]], [[455, 1161]], [[455, 1160]], [[455, 1159]], [[455, 1158]], [[455, 1157]], [[454, 1156]], [[454, 1155]], [[454, 1154]], [[454, 1153]], [[454, 1152]], [[454, 1151]], [[454, 1150]], [[453, 1149]], [[452, 1148]], [[451, 1147]], [[451, 1146]], [[452, 1145]], [[453, 1145]], [[454, 1146]], [[455, 1145]], [[456, 1145]], [[456, 1144]], [[457, 1143]], [[457, 1142]], [[457, 1141]], [[457, 1140]], [[457, 1139]], [[457, 1138]], [[456, 1137]], [[456, 1136]], [[455, 1135]], [[454, 1134]], [[453, 1133]], [[452, 1132]], [[451, 1131]], [[450, 1130]], [[449, 1130]], [[448, 1129]]]",[[]],[]
4,4,"[[[476, 1110]], [[476, 1111]], [[476, 1112]], [[475, 1113]], [[475, 1114]], [[475, 1115]], [[474, 1116]], [[473, 1117]], [[473, 1118]], [[473, 1119]], [[473, 1120]], [[473, 1121]], [[473, 1122]], [[473, 1123]], [[473, 1124]], [[473, 1125]], [[474, 1126]], [[474, 1127]], [[475, 1128]], [[476, 1129]], [[477, 1129]], [[478, 1129]], [[479, 1129]], [[480, 1128]], [[481, 1128]], [[482, 1128]], [[483, 1128]], [[484, 1127]], [[485, 1127]], [[486, 1127]], [[487, 1126]], [[488, 1125]], [[488, 1124]], [[489, 1123]], [[488, 1122]], [[488, 1121]], [[488, 1120]], [[488, 1119]], [[487, 1118]], [[486, 1118]], [[485, 1117]], [[485, 1116]], [[484, 1115]], [[483, 1114]], [[483, 1113]], [[482, 1112]], [[481, 1111]], [[480, 1111]], [[479, 1110]], [[478, 1110]], [[477, 1110]]]",[],[]
5,5,"[[[32, 1098]], [[32, 1099]], [[32, 1100]], [[32, 1101]], [[31, 1102]], [[31, 1103]], [[31, 1104]], [[30, 1105]], [[29, 1106]], [[28, 1106]], [[27, 1107]], [[26, 1107]], [[25, 1107]], [[24, 1108]], [[23, 1108]], [[22, 1109]], [[21, 1110]], [[20, 1110]], [[19, 1111]], [[18, 1112]], [[18, 1113]], [[17, 1114]], [[17, 1115]], [[17, 1116]], [[16, 1117]], [[16, 1118]], [[16, 1119]], [[15, 1120]], [[15, 1121]], [[15, 1122]], [[15, 1123]], [[15, 1124]], [[15, 1125]], [[15, 1126]], [[15, 1127]], [[15, 1128]], [[15, 1129]], [[15, 1130]], [[14, 1131]], [[14, 1132]], [[14, 1133]], [[13, 1134]], [[12, 1135]], [[12, 1136]], [[12, 1137]], [[12, 1138]], [[12, 1139]], [[13, 1140]], [[13, 1141]], [[14, 1142]], [[15, 1143]], [[16, 1143]], [[17, 1144]], [[18, 1145]], [[19, 1145]], [[20, 1146]], [[21, 1147]], [[22, 1147]], [[23, 1148]], [[24, 1149]], [[25, 1149]], [[26, 1149]], [[27, 1149]], [[28, 1149]], [[29, 1149]], [[30, 1148]], [[31, 1148]], [[32, 1148]], [[33, 1148]], [[34, 1149]], [[35, 1149]], [[36, 1149]], [[37, 1149]], [[38, 1149]], [[39, 1148]], [[40, 1148]], [[41, 1148]], [[42, 1148]], [[43, 1148]], [[44, 1147]], [[45, 1147]], [[46, 1147]], [[47, 1147]], [[48, 1147]], [[49, 1146]], [[50, 1147]], [[51, 1147]], [[52, 1146]], [[53, 1145]], [[54, 1146]], [[55, 1145]], [[56, 1146]], [[57, 1146]], [[58, 1146]], [[59, 1147]], [[60, 1147]], [[61, 1147]], [[62, 1148]], [[63, 1148]], [[64, 1148]], [[65, 1149]], [[65, 1150]], [[65, 1151]], [[65, 1152]], [[65, 1153]], [[65, 1154]], [[65, 1155]], [[66, 1156]], [[66, 1157]], [[66, 1158]], [[66, 1159]], [[67, 1160]], [[67, 1161]], [[68, 1162]], [[69, 1163]], [[69, 1164]], [[70, 1165]], [[70, 1166]], [[71, 1167]], [[71, 1168]], [[71, 1169]], [[72, 1170]], [[73, 1171]], [[74, 1172]], [[74, 1173]], [[75, 1174]], [[75, 1175]], [[76, 1176]], [[77, 1177]], [[78, 1177]], [[79, 1178]], [[80, 1178]], [[81, 1177]], [[82, 1177]], [[83, 1177]], [[84, 1176]], [[85, 1176]], [[86, 1176]], [[87, 1176]], [[88, 1175]], [[89, 1175]], [[90, 1174]], [[91, 1174]], [[92, 1173]], [[93, 1173]], [[94, 1172]], [[95, 1172]], [[96, 1171]], [[97, 1171]], [[98, 1171]], [[99, 1170]], [[100, 1170]], [[101, 1169]], [[102, 1169]], [[103, 1168]], [[104, 1167]], [[105, 1166]], [[106, 1165]], [[107, 1165]], [[108, 1165]], [[109, 1165]], [[110, 1164]], [[111, 1165]], [[112, 1166]], [[113, 1167]], [[114, 1167]], [[115, 1167]], [[116, 1168]], [[117, 1167]], [[118, 1167]], [[119, 1167]], [[119, 1166]], [[120, 1165]], [[121, 1164]], [[122, 1163]], [[122, 1162]], [[123, 1161]], [[123, 1160]], [[123, 1159]], [[123, 1158]], [[123, 1157]], [[124, 1156]], [[125, 1155]], [[126, 1154]], [[127, 1153]], [[128, 1153]], [[128, 1152]], [[129, 1151]], [[129, 1150]], [[129, 1149]], [[130, 1148]], [[130, 1147]], [[130, 1146]], [[130, 1145]], [[130, 1144]], [[130, 1143]], [[131, 1142]], [[132, 1141]], [[132, 1140]], [[132, 1139]], [[132, 1138]], [[132, 1137]], [[133, 1136]], [[133, 1135]], [[132, 1134]], [[131, 1133]], [[131, 1132]], [[131, 1131]], [[130, 1130]], [[130, 1129]], [[130, 1128]], [[129, 1127]], [[129, 1126]], [[128, 1125]], [[128, 1124]], [[127, 1123]], [[127, 1122]], [[126, 1121]], [[126, 1120]], [[125, 1119]], [[125, 1118]], [[124, 1118]], [[123, 1118]], [[122, 1118]], [[121, 1117]], [[120, 1116]], [[121, 1115]], [[120, 1114]], [[119, 1114]], [[118, 1114]], [[117, 1114]], [[116, 1114]], [[115, 1114]], [[114, 1114]], [[113, 1114]], [[112, 1114]], [[111, 1114]], [[110, 1113]], [[109, 1113]], [[108, 1112]], [[107, 1111]], [[106, 1110]], [[105, 1110]], [[104, 1109]], [[103, 1108]], [[102, 1107]], [[101, 1107]], [[100, 1106]], [[99, 1105]], [[98, 1105]], [[97, 1104]], [[96, 1103]], [[95, 1102]], [[94, 1102]], [[93, 1102]], [[92, 1101]], [[91, 1101]], [[90, 1101]], [[89, 1101]], [[88, 1101]], [[87, 1101]], [[86, 1101]], [[85, 1101]], [[84, 1102]], [[84, 1103]], [[83, 1104]], [[82, 1105]], [[81, 1105]], [[80, 1105]], [[79, 1105]], [[78, 1105]], [[77, 1105]], [[76, 1105]], [[75, 1105]], [[74, 1105]], [[73, 1105]], [[72, 1105]], [[71, 1105]], [[70, 1105]], [[69, 1105]], [[68, 1105]], [[67, 1104]], [[66, 1104]], [[65, 1104]], [[64, 1103]], [[63, 1103]], [[62, 1103]], [[61, 1103]], [[60, 1103]], [[59, 1103]], [[58, 1104]], [[57, 1104]], [[56, 1104]], [[55, 1104]], [[54, 1104]], [[53, 1105]], [[52, 1105]], [[51, 1105]], [[50, 1106]], [[49, 1106]], [[48, 1105]], [[47, 1105]], [[46, 1105]], [[45, 1105]], [[44, 1105]], [[43, 1104]], [[42, 1103]], [[41, 1102]], [[40, 1102]], [[39, 1102]], [[38, 1101]], [[38, 1100]], [[37, 1100]], [[36, 1100]], [[35, 1100]], [[34, 1100]], [[33, 1099]]]","[[], [[[22, 1106], [21, 1107], [20, 1108], [19, 1109], [18, 1109], [17, 1110], [17, 1111], [16, 1112], [15, 1113], [14, 1114], [14, 1115], [13, 1116], [12, 1117], [12, 1118], [12, 1119], [12, 1120], [12, 1121], [12, 1122], [12, 1123], [13, 1122], [13, 1121], [14, 1120], [14, 1119], [14, 1118], [15, 1117], [15, 1116], [16, 1115], [16, 1114], [16, 1113], [17, 1112], [18, 1111], [18, 1110], [19, 1109], [20, 1109], [21, 1108], [22, 1107]]], [[[96, 1102], [97, 1103], [98, 1104], [99, 1104], [100, 1105], [101, 1106], [102, 1106], [103, 1107], [104, 1107], [105, 1108], [106, 1108], [107, 1109], [108, 1109], [107, 1108], [106, 1108], [105, 1107], [105, 1106], [105, 1105], [106, 1104], [107, 1104], [108, 1103], [109, 1104], [110, 1105], [111, 1106], [112, 1107], [112, 1108], [112, 1109], [112, 1108], [113, 1107], [114, 1107], [115, 1107], [115, 1106], [115, 1105], [115, 1104], [115, 1103], [114, 1103], [113, 1103], [112, 1103], [111, 1103], [110, 1103], [109, 1102], [108, 1102], [107, 1103], [106, 1103], [105, 1103], [104, 1104], [103, 1104], [102, 1105], [101, 1104], [100, 1103], [99, 1103], [98, 1103], [97, 1102]]]]","[[], 2, 3]"
6,6,"[[[175, 1096]], [[174, 1097]], [[173, 1098]], [[172, 1099]], [[171, 1100]], [[171, 1101]], [[171, 1102]], [[171, 1103]], [[171, 1104]], [[172, 1105]], [[173, 1105]], [[174, 1105]], [[175, 1106]], [[176, 1107]], [[176, 1108]], [[176, 1109]], [[177, 1110]], [[177, 1111]], [[178, 1112]], [[178, 1113]], [[179, 1114]], [[179, 1115]], [[179, 1116]], [[179, 1117]], [[179, 1118]], [[180, 1119]], [[180, 1120]], [[180, 1121]], [[181, 1122]], [[181, 1123]], [[182, 1124]], [[182, 1125]], [[183, 1125]], [[184, 1124]], [[185, 1124]], [[186, 1123]], [[187, 1123]], [[188, 1123]], [[189, 1122]], [[190, 1122]], [[191, 1122]], [[192, 1122]], [[193, 1121]], [[193, 1120]], [[194, 1119]], [[195, 1119]], [[196, 1118]], [[197, 1118]], [[198, 1117]], [[199, 1116]], [[200, 1115]], [[200, 1114]], [[199, 1113]], [[198, 1112]], [[198, 1111]], [[198, 1110]], [[198, 1109]], [[198, 1108]], [[199, 1107]], [[198, 1106]], [[197, 1106]], [[196, 1105]], [[195, 1104]], [[194, 1103]], [[193, 1102]], [[192, 1101]], [[192, 1100]], [[191, 1099]], [[191, 1098]], [[190, 1097]], [[189, 1096]], [[188, 1096]], [[187, 1096]], [[186, 1096]], [[185, 1096]], [[184, 1096]], [[183, 1096]], [[182, 1096]], [[181, 1096]], [[180, 1096]], [[179, 1096]], [[178, 1096]], [[177, 1096]], [[176, 1096]]]","[[], [[[197, 1090], [197, 1091], [197, 1092], [196, 1093], [195, 1094], [194, 1094], [193, 1094], [192, 1094], [191, 1095], [190, 1095], [191, 1096], [192, 1096], [193, 1095], [194, 1096], [195, 1096], [196, 1097], [197, 1098], [197, 1099], [197, 1100], [197, 1101], [198, 1101], [198, 1100], [199, 1099], [198, 1099], [197, 1098], [197, 1097], [197, 1096], [196, 1095], [196, 1094], [197, 1093], [198, 1093], [199, 1093], [200, 1093], [201, 1094], [202, 1095], [203, 1094], [203, 1093], [202, 1092], [201, 1091], [200, 1091], [199, 1090], [198, 1090]]]]","[[], 4]"
7,7,"[[[99, 1092]], [[98, 1093]], [[97, 1093]], [[96, 1094]], [[96, 1095]], [[96, 1096]], [[97, 1097]], [[97, 1098]], [[97, 1099]], [[98, 1100]], [[98, 1101]], [[99, 1102]], [[100, 1102]], [[101, 1102]], [[102, 1103]], [[103, 1103]], [[104, 1103]], [[105, 1102]], [[106, 1101]], [[107, 1100]], [[107, 1099]], [[107, 1098]], [[108, 1097]], [[107, 1096]], [[107, 1095]], [[106, 1094]], [[105, 1093]], [[104, 1092]], [[103, 1092]], [[102, 1092]], [[101, 1092]], [[100, 1092]]]","[[[[96, 1102], [97, 1103], [98, 1104], [99, 1104], [100, 1105], [101, 1106], [102, 1106], [103, 1107], [104, 1107], [105, 1108], [106, 1108], [107, 1109], [108, 1109], [107, 1108], [106, 1108], [105, 1107], [105, 1106], [105, 1105], [106, 1104], [107, 1104], [108, 1103], [109, 1104], [110, 1105], [111, 1106], [112, 1107], [112, 1108], [112, 1109], [112, 1108], [113, 1107], [114, 1107], [115, 1107], [115, 1106], [115, 1105], [115, 1104], [115, 1103], [114, 1103], [113, 1103], [112, 1103], [111, 1103], [110, 1103], [109, 1102], [108, 1102], [107, 1103], [106, 1103], [105, 1103], [104, 1104], [103, 1104], [102, 1105], [101, 1104], [100, 1103], [99, 1103], [98, 1103], [97, 1102]]]]",[3]
8,8,"[[[799, 1085]], [[799, 1086]], [[799, 1087]], [[799, 1088]], [[799, 1089]], [[799, 1090]], [[798, 1091]], [[797, 1091]], [[796, 1091]], [[795, 1090]], [[794, 1090]], [[793, 1089]], [[792, 1088]], [[791, 1087]], [[790, 1087]], [[789, 1088]], [[788, 1088]], [[787, 1088]], [[786, 1089]], [[785, 1090]], [[785, 1091]], [[784, 1092]], [[783, 1093]], [[782, 1093]], [[781, 1094]], [[780, 1095]], [[779, 1096]], [[778, 1096]], [[777, 1096]], [[776, 1097]], [[775, 1098]], [[775, 1099]], [[774, 1100]], [[774, 1101]], [[774, 1102]], [[773, 1103]], [[773, 1104]], [[773, 1105]], [[773, 1106]], [[773, 1107]], [[773, 1108]], [[774, 1108]], [[775, 1109]], [[776, 1109]], [[777, 1109]], [[778, 1109]], [[779, 1110]], [[779, 1111]], [[779, 1112]], [[778, 1113]], [[777, 1114]], [[776, 1115]], [[775, 1116]], [[775, 1117]], [[774, 1118]], [[774, 1119]], [[774, 1120]], [[773, 1121]], [[772, 1122]], [[772, 1123]], [[772, 1124]], [[771, 1125]], [[771, 1126]], [[771, 1127]], [[771, 1128]], [[771, 1129]], [[770, 1130]], [[770, 1131]], [[770, 1132]], [[770, 1133]], [[771, 1134]], [[771, 1135]], [[772, 1135]], [[773, 1135]], [[774, 1135]], [[775, 1135]], [[776, 1135]], [[777, 1136]], [[778, 1136]], [[779, 1137]], [[780, 1137]], [[781, 1137]], [[782, 1138]], [[783, 1139]], [[783, 1140]], [[784, 1139]], [[785, 1138]], [[786, 1139]], [[787, 1140]], [[788, 1141]], [[789, 1142]], [[789, 1143]], [[790, 1144]], [[790, 1145]], [[791, 1146]], [[791, 1147]], [[792, 1148]], [[793, 1148]], [[794, 1149]], [[795, 1149]], [[796, 1148]], [[797, 1148]], [[798, 1148]], [[799, 1147]], [[800, 1146]], [[801, 1146]], [[802, 1146]], [[803, 1145]], [[804, 1144]], [[804, 1143]], [[804, 1142]], [[805, 1141]], [[806, 1140]], [[806, 1139]], [[807, 1138]], [[807, 1137]], [[808, 1136]], [[809, 1136]], [[810, 1136]], [[811, 1136]], [[812, 1137]], [[813, 1136]], [[814, 1135]], [[815, 1134]], [[816, 1133]], [[817, 1133]], [[817, 1132]], [[818, 1131]], [[819, 1130]], [[820, 1129]], [[820, 1128]], [[820, 1127]], [[820, 1126]], [[820, 1125]], [[819, 1124]], [[819, 1123]], [[819, 1122]], [[818, 1121]], [[817, 1120]], [[816, 1119]], [[815, 1118]], [[816, 1117]], [[815, 1116]], [[816, 1115]], [[817, 1115]], [[817, 1114]], [[817, 1113]], [[816, 1112]], [[816, 1111]], [[816, 1110]], [[816, 1109]], [[816, 1108]], [[816, 1107]], [[816, 1106]], [[816, 1105]], [[816, 1104]], [[815, 1104]], [[814, 1103]], [[813, 1102]], [[812, 1101]], [[811, 1101]], [[810, 1100]], [[809, 1100]], [[808, 1100]], [[807, 1099]], [[806, 1099]], [[805, 1098]], [[805, 1097]], [[804, 1096]], [[804, 1095]], [[804, 1094]], [[804, 1093]], [[803, 1093]], [[802, 1093]], [[801, 1092]], [[801, 1091]], [[801, 1090]], [[802, 1089]], [[803, 1088]], [[804, 1088]], [[805, 1089]], [[806, 1089]], [[806, 1088]], [[805, 1088]], [[804, 1087]], [[803, 1087]], [[802, 1087]], [[801, 1087]], [[800, 1086]], [[800, 1085]]]",[[]],[]
9,9,"[[[416, 1069]], [[415, 1070]], [[414, 1070]], [[413, 1070]], [[412, 1070]], [[411, 1071]], [[410, 1071]], [[409, 1071]], [[408, 1071]], [[407, 1071]], [[406, 1071]], [[405, 1071]], [[404, 1071]], [[403, 1070]], [[402, 1070]], [[401, 1071]], [[400, 1070]], [[399, 1070]], [[398, 1071]], [[397, 1071]], [[396, 1072]], [[396, 1073]], [[395, 1074]], [[394, 1075]], [[394, 1076]], [[394, 1077]], [[393, 1078]], [[393, 1079]], [[393, 1080]], [[393, 1081]], [[393, 1082]], [[394, 1083]], [[394, 1084]], [[394, 1085]], [[395, 1086]], [[396, 1087]], [[397, 1087]], [[398, 1088]], [[399, 1088]], [[400, 1088]], [[401, 1089]], [[402, 1089]], [[403, 1089]], [[404, 1089]], [[405, 1089]], [[406, 1089]], [[407, 1090]], [[408, 1089]], [[409, 1089]], [[410, 1089]], [[411, 1088]], [[412, 1088]], [[413, 1089]], [[414, 1088]], [[415, 1087]], [[416, 1087]], [[417, 1086]], [[418, 1087]], [[419, 1088]], [[420, 1088]], [[421, 1087]], [[422, 1087]], [[423, 1088]], [[424, 1088]], [[425, 1088]], [[426, 1088]], [[427, 1087]], [[428, 1087]], [[429, 1087]], [[430, 1086]], [[431, 1086]], [[431, 1085]], [[432, 1084]], [[432, 1083]], [[433, 1082]], [[433, 1081]], [[433, 1080]], [[434, 1079]], [[434, 1078]], [[433, 1077]], [[433, 1076]], [[433, 1075]], [[433, 1074]], [[432, 1073]], [[432, 1072]], [[431, 1072]], [[430, 1071]], [[429, 1070]], [[428, 1070]], [[427, 1070]], [[426, 1070]], [[425, 1070]], [[424, 1070]], [[423, 1070]], [[422, 1070]], [[421, 1070]], [[420, 1070]], [[419, 1069]], [[418, 1069]], [[417, 1069]]]",[[]],[]
