,ncm_ind,ncm_cordi,pore,pore_ind
0,0,"[[[377, 1165]], [[376, 1166]], [[375, 1167]], [[374, 1168]], [[373, 1168]], [[372, 1168]], [[371, 1169]], [[370, 1170]], [[370, 1171]], [[369, 1172]], [[368, 1173]], [[368, 1174]], [[368, 1175]], [[368, 1176]], [[367, 1177]], [[367, 1178]], [[367, 1179]], [[366, 1180]], [[366, 1181]], [[365, 1182]], [[364, 1181]], [[363, 1180]], [[362, 1179]], [[361, 1179]], [[360, 1179]], [[359, 1179]], [[358, 1180]], [[357, 1180]], [[356, 1180]], [[355, 1180]], [[354, 1180]], [[353, 1180]], [[352, 1180]], [[351, 1181]], [[351, 1182]], [[350, 1183]], [[350, 1184]], [[349, 1185]], [[350, 1186]], [[351, 1186]], [[352, 1187]], [[353, 1188]], [[354, 1188]], [[355, 1187]], [[356, 1186]], [[356, 1185]], [[357, 1184]], [[358, 1185]], [[359, 1186]], [[360, 1187]], [[360, 1188]], [[361, 1188]], [[362, 1188]], [[363, 1188]], [[364, 1189]], [[365, 1189]], [[366, 1189]], [[367, 1190]], [[368, 1190]], [[369, 1190]], [[370, 1190]], [[371, 1190]], [[372, 1190]], [[373, 1189]], [[374, 1189]], [[375, 1188]], [[376, 1188]], [[377, 1187]], [[377, 1186]], [[377, 1185]], [[377, 1184]], [[378, 1183]], [[379, 1182]], [[380, 1181]], [[380, 1180]], [[380, 1179]], [[380, 1178]], [[381, 1177]], [[381, 1176]], [[381, 1175]], [[382, 1174]], [[382, 1173]], [[382, 1172]], [[382, 1171]], [[382, 1170]], [[382, 1169]], [[382, 1168]], [[381, 1168]], [[380, 1167]], [[379, 1167]], [[378, 1166]]]",[],[]
1,1,"[[[384, 1156]], [[383, 1157]], [[383, 1158]], [[382, 1159]], [[381, 1160]], [[380, 1161]], [[379, 1162]], [[380, 1162]], [[381, 1162]], [[381, 1161]], [[382, 1160]], [[383, 1161]], [[384, 1162]], [[384, 1163]], [[384, 1164]], [[384, 1165]], [[385, 1166]], [[386, 1166]], [[387, 1166]], [[388, 1166]], [[389, 1165]], [[389, 1164]], [[390, 1163]], [[390, 1162]], [[390, 1161]], [[390, 1160]], [[390, 1159]], [[390, 1158]], [[390, 1157]], [[389, 1157]], [[388, 1157]], [[387, 1157]], [[386, 1157]], [[385, 1156]]]",[[]],[]
2,2,"[[[420, 1153]], [[419, 1154]], [[418, 1154]], [[417, 1155]], [[416, 1156]], [[415, 1157]], [[414, 1157]], [[413, 1158]], [[412, 1159]], [[411, 1160]], [[410, 1160]], [[409, 1161]], [[408, 1162]], [[408, 1163]], [[408, 1164]], [[408, 1165]], [[408, 1166]], [[408, 1167]], [[409, 1168]], [[410, 1169]], [[411, 1170]], [[411, 1171]], [[412, 1172]], [[412, 1173]], [[413, 1174]], [[413, 1175]], [[414, 1175]], [[415, 1175]], [[416, 1176]], [[417, 1176]], [[418, 1176]], [[419, 1176]], [[420, 1176]], [[420, 1175]], [[421, 1174]], [[422, 1174]], [[423, 1173]], [[424, 1173]], [[425, 1172]], [[426, 1171]], [[427, 1171]], [[428, 1171]], [[429, 1170]], [[430, 1170]], [[431, 1170]], [[432, 1169]], [[433, 1169]], [[434, 1168]], [[435, 1168]], [[436, 1168]], [[437, 1168]], [[438, 1167]], [[439, 1167]], [[440, 1166]], [[441, 1165]], [[441, 1164]], [[442, 1163]], [[442, 1162]], [[441, 1161]], [[440, 1160]], [[439, 1159]], [[438, 1158]], [[437, 1158]], [[436, 1158]], [[435, 1157]], [[434, 1156]], [[433, 1155]], [[433, 1154]], [[432, 1154]], [[431, 1154]], [[430, 1154]], [[429, 1154]], [[428, 1155]], [[427, 1155]], [[426, 1156]], [[425, 1156]], [[424, 1156]], [[423, 1155]], [[422, 1154]], [[421, 1153]]]",[[]],[]
3,3,"[[[176, 1144]], [[175, 1145]], [[174, 1145]], [[173, 1145]], [[172, 1145]], [[172, 1146]], [[172, 1147]], [[172, 1148]], [[173, 1149]], [[173, 1150]], [[173, 1151]], [[173, 1152]], [[173, 1153]], [[173, 1154]], [[172, 1155]], [[171, 1155]], [[170, 1156]], [[169, 1156]], [[168, 1155]], [[168, 1156]], [[167, 1157]], [[166, 1158]], [[166, 1159]], [[166, 1160]], [[165, 1161]], [[165, 1162]], [[166, 1163]], [[166, 1164]], [[166, 1165]], [[166, 1166]], [[167, 1167]], [[167, 1168]], [[168, 1169]], [[168, 1170]], [[169, 1170]], [[170, 1171]], [[170, 1172]], [[171, 1173]], [[172, 1173]], [[173, 1174]], [[174, 1174]], [[175, 1174]], [[176, 1175]], [[176, 1176]], [[176, 1177]], [[176, 1178]], [[176, 1179]], [[176, 1180]], [[176, 1181]], [[175, 1182]], [[175, 1183]], [[175, 1184]], [[175, 1185]], [[175, 1186]], [[175, 1187]], [[175, 1188]], [[175, 1189]], [[176, 1190]], [[177, 1191]], [[178, 1192]], [[179, 1193]], [[180, 1193]], [[181, 1193]], [[182, 1194]], [[183, 1194]], [[184, 1194]], [[185, 1194]], [[186, 1194]], [[187, 1193]], [[187, 1192]], [[188, 1191]], [[188, 1190]], [[189, 1189]], [[190, 1188]], [[191, 1187]], [[192, 1187]], [[193, 1187]], [[194, 1187]], [[195, 1187]], [[196, 1187]], [[197, 1187]], [[197, 1186]], [[198, 1185]], [[198, 1184]], [[199, 1183]], [[200, 1182]], [[201, 1181]], [[202, 1180]], [[203, 1179]], [[204, 1178]], [[205, 1177]], [[206, 1176]], [[205, 1175]], [[205, 1174]], [[205, 1173]], [[205, 1172]], [[204, 1171]], [[204, 1170]], [[204, 1169]], [[204, 1168]], [[204, 1167]], [[205, 1166]], [[206, 1166]], [[206, 1165]], [[206, 1164]], [[206, 1163]], [[206, 1162]], [[206, 1161]], [[205, 1160]], [[205, 1159]], [[205, 1158]], [[205, 1157]], [[204, 1156]], [[203, 1155]], [[202, 1154]], [[201, 1154]], [[200, 1154]], [[199, 1154]], [[198, 1154]], [[197, 1155]], [[196, 1154]], [[195, 1153]], [[195, 1152]], [[196, 1151]], [[196, 1150]], [[196, 1149]], [[196, 1148]], [[195, 1147]], [[195, 1146]], [[194, 1146]], [[193, 1146]], [[192, 1147]], [[191, 1147]], [[190, 1147]], [[189, 1147]], [[188, 1148]], [[187, 1148]], [[186, 1148]], [[185, 1148]], [[184, 1148]], [[183, 1148]], [[182, 1147]], [[182, 1146]], [[181, 1146]], [[180, 1145]], [[179, 1145]], [[178, 1144]], [[177, 1144]]]","[[], [[[210, 1172], [209, 1173], [209, 1174], [208, 1175], [207, 1176], [207, 1177], [206, 1178], [205, 1179], [204, 1180], [203, 1180], [203, 1181], [202, 1182], [201, 1182], [200, 1183], [199, 1184], [199, 1185], [199, 1186], [200, 1186], [201, 1186], [202, 1185], [202, 1184], [203, 1183], [204, 1182], [205, 1181], [206, 1180], [207, 1179], [208, 1179], [209, 1179], [210, 1178], [211, 1177], [212, 1176], [213, 1175], [212, 1174], [211, 1173]]]]","[[], 0]"
4,4,"[[[523, 1141]], [[522, 1142]], [[521, 1143]], [[520, 1144]], [[520, 1145]], [[519, 1146]], [[519, 1147]], [[518, 1148]], [[518, 1149]], [[518, 1150]], [[518, 1151]], [[518, 1152]], [[518, 1153]], [[518, 1154]], [[519, 1155]], [[520, 1155]], [[521, 1155]], [[522, 1155]], [[523, 1156]], [[523, 1157]], [[524, 1157]], [[525, 1157]], [[526, 1157]], [[527, 1158]], [[528, 1157]], [[529, 1157]], [[530, 1156]], [[531, 1156]], [[532, 1156]], [[533, 1155]], [[534, 1154]], [[534, 1153]], [[534, 1152]], [[534, 1151]], [[534, 1150]], [[534, 1149]], [[534, 1148]], [[534, 1147]], [[534, 1146]], [[533, 1145]], [[532, 1144]], [[532, 1143]], [[531, 1143]], [[530, 1143]], [[529, 1142]], [[528, 1142]], [[527, 1141]], [[526, 1141]], [[525, 1141]], [[524, 1141]]]",[[]],[]
5,5,"[[[537, 1132]], [[536, 1133]], [[535, 1133]], [[534, 1133]], [[533, 1133]], [[532, 1133]], [[531, 1133]], [[530, 1133]], [[529, 1133]], [[529, 1134]], [[529, 1135]], [[529, 1136]], [[530, 1137]], [[530, 1138]], [[531, 1138]], [[532, 1138]], [[533, 1139]], [[534, 1139]], [[535, 1140]], [[535, 1141]], [[536, 1141]], [[537, 1141]], [[538, 1142]], [[539, 1142]], [[540, 1142]], [[541, 1142]], [[542, 1142]], [[543, 1141]], [[544, 1141]], [[544, 1140]], [[544, 1139]], [[544, 1138]], [[544, 1137]], [[544, 1136]], [[544, 1135]], [[543, 1134]], [[543, 1133]], [[542, 1133]], [[541, 1133]], [[540, 1133]], [[539, 1133]], [[538, 1132]]]",[[]],[]
6,6,"[[[579, 1129]], [[578, 1130]], [[577, 1130]], [[576, 1131]], [[575, 1131]], [[574, 1132]], [[573, 1132]], [[573, 1133]], [[572, 1134]], [[571, 1135]], [[571, 1136]], [[570, 1137]], [[570, 1138]], [[570, 1139]], [[570, 1140]], [[570, 1141]], [[570, 1142]], [[570, 1143]], [[571, 1144]], [[571, 1145]], [[571, 1146]], [[571, 1147]], [[572, 1148]], [[572, 1149]], [[573, 1150]], [[574, 1151]], [[575, 1152]], [[576, 1152]], [[577, 1152]], [[578, 1153]], [[579, 1153]], [[580, 1153]], [[581, 1153]], [[582, 1153]], [[583, 1152]], [[584, 1151]], [[585, 1150]], [[586, 1149]], [[587, 1148]], [[588, 1147]], [[589, 1146]], [[589, 1145]], [[588, 1144]], [[588, 1143]], [[588, 1142]], [[588, 1141]], [[588, 1140]], [[588, 1139]], [[588, 1138]], [[587, 1137]], [[586, 1136]], [[585, 1135]], [[585, 1134]], [[585, 1133]], [[585, 1132]], [[584, 1131]], [[583, 1131]], [[582, 1130]], [[581, 1130]], [[580, 1129]]]",[[]],[]
7,7,"[[[158, 1123]], [[158, 1124]], [[157, 1125]], [[156, 1126]], [[155, 1126]], [[154, 1125]], [[153, 1125]], [[152, 1125]], [[151, 1125]], [[150, 1125]], [[149, 1126]], [[148, 1126]], [[147, 1127]], [[146, 1127]], [[145, 1127]], [[144, 1127]], [[143, 1127]], [[142, 1127]], [[141, 1127]], [[140, 1128]], [[139, 1129]], [[138, 1130]], [[138, 1131]], [[138, 1132]], [[138, 1133]], [[138, 1134]], [[138, 1135]], [[138, 1136]], [[139, 1137]], [[140, 1137]], [[141, 1138]], [[142, 1139]], [[143, 1140]], [[144, 1140]], [[145, 1140]], [[146, 1140]], [[147, 1139]], [[148, 1139]], [[149, 1138]], [[150, 1138]], [[151, 1137]], [[152, 1137]], [[153, 1138]], [[154, 1138]], [[155, 1138]], [[156, 1138]], [[157, 1139]], [[158, 1139]], [[159, 1139]], [[160, 1138]], [[161, 1138]], [[162, 1138]], [[163, 1137]], [[163, 1136]], [[164, 1135]], [[164, 1134]], [[164, 1133]], [[164, 1132]], [[164, 1131]], [[164, 1130]], [[163, 1129]], [[162, 1129]], [[161, 1128]], [[160, 1127]], [[159, 1126]], [[158, 1125]], [[158, 1124]]]","[[], [[[134, 1128], [133, 1129], [132, 1129], [131, 1129], [130, 1129], [129, 1129], [128, 1129], [127, 1130], [127, 1131], [127, 1132], [127, 1133], [127, 1134], [127, 1135], [127, 1136], [126, 1137], [125, 1137], [124, 1137], [125, 1137], [126, 1137], [127, 1136], [128, 1136], [129, 1136], [130, 1136], [131, 1135], [132, 1135], [133, 1136], [134, 1136], [135, 1137], [136, 1138], [137, 1139], [138, 1139], [138, 1138], [137, 1137], [136, 1136], [136, 1135], [135, 1135], [134, 1134], [133, 1134], [132, 1134], [131, 1134], [130, 1134], [129, 1135], [128, 1134], [127, 1133], [128, 1132], [129, 1131], [130, 1130], [131, 1129], [132, 1129], [133, 1130], [134, 1130], [135, 1130], [136, 1129], [137, 1129], [138, 1128], [137, 1128], [136, 1128], [135, 1128]]]]","[[], 1]"
8,8,"[[[808, 1112]], [[807, 1113]], [[806, 1113]], [[805, 1114]], [[804, 1114]], [[803, 1114]], [[802, 1114]], [[801, 1114]], [[800, 1114]], [[799, 1114]], [[798, 1114]], [[798, 1115]], [[797, 1116]], [[797, 1117]], [[796, 1118]], [[796, 1119]], [[795, 1120]], [[795, 1121]], [[795, 1122]], [[795, 1123]], [[795, 1124]], [[796, 1124]], [[797, 1125]], [[797, 1126]], [[797, 1127]], [[797, 1128]], [[798, 1129]], [[798, 1130]], [[798, 1131]], [[799, 1131]], [[800, 1131]], [[801, 1131]], [[802, 1130]], [[803, 1130]], [[804, 1130]], [[805, 1130]], [[806, 1129]], [[807, 1128]], [[808, 1128]], [[809, 1128]], [[810, 1128]], [[811, 1128]], [[812, 1129]], [[813, 1128]], [[814, 1127]], [[814, 1126]], [[814, 1125]], [[814, 1124]], [[813, 1123]], [[813, 1122]], [[813, 1121]], [[812, 1120]], [[812, 1119]], [[812, 1118]], [[812, 1117]], [[811, 1116]], [[811, 1115]], [[810, 1114]], [[810, 1113]], [[810, 1112]], [[809, 1112]]]",[[]],[]
9,9,"[[[600, 1111]], [[599, 1112]], [[598, 1112]], [[597, 1113]], [[597, 1114]], [[596, 1115]], [[596, 1116]], [[596, 1117]], [[596, 1118]], [[596, 1119]], [[596, 1120]], [[596, 1121]], [[595, 1122]], [[595, 1123]], [[595, 1124]], [[595, 1125]], [[594, 1126]], [[594, 1127]], [[594, 1128]], [[594, 1129]], [[594, 1130]], [[594, 1131]], [[594, 1132]], [[594, 1133]], [[593, 1134]], [[593, 1135]], [[592, 1136]], [[592, 1137]], [[592, 1138]], [[592, 1139]], [[591, 1140]], [[591, 1141]], [[591, 1142]], [[591, 1143]], [[591, 1144]], [[591, 1145]], [[591, 1146]], [[591, 1147]], [[592, 1148]], [[593, 1148]], [[594, 1148]], [[595, 1149]], [[596, 1149]], [[597, 1150]], [[598, 1150]], [[599, 1150]], [[600, 1150]], [[601, 1150]], [[602, 1149]], [[603, 1150]], [[604, 1150]], [[605, 1150]], [[606, 1150]], [[607, 1151]], [[608, 1151]], [[609, 1150]], [[610, 1149]], [[611, 1148]], [[612, 1147]], [[612, 1146]], [[612, 1145]], [[613, 1144]], [[614, 1143]], [[614, 1142]], [[614, 1141]], [[614, 1140]], [[615, 1139]], [[615, 1138]], [[616, 1137]], [[616, 1136]], [[616, 1135]], [[616, 1134]], [[616, 1133]], [[617, 1132]], [[617, 1131]], [[617, 1130]], [[617, 1129]], [[617, 1128]], [[617, 1127]], [[617, 1126]], [[617, 1125]], [[617, 1124]], [[618, 1123]], [[617, 1122]], [[617, 1121]], [[616, 1121]], [[615, 1120]], [[614, 1119]], [[614, 1118]], [[613, 1117]], [[612, 1116]], [[611, 1115]], [[610, 1115]], [[609, 1114]], [[608, 1113]], [[607, 1113]], [[606, 1113]], [[605, 1112]], [[604, 1112]], [[603, 1112]], [[602, 1111]], [[601, 1111]]]","[[], [[[624, 1108], [624, 1109], [624, 1110], [624, 1111], [624, 1112], [623, 1113], [622, 1113], [621, 1113], [620, 1114], [619, 1113], [618, 1112], [617, 1112], [616, 1111], [615, 1111], [616, 1112], [616, 1113], [616, 1114], [615, 1115], [614, 1115], [613, 1116], [614, 1117], [615, 1118], [616, 1118], [616, 1117], [615, 1116], [615, 1115], [616, 1114], [617, 1114], [618, 1115], [619, 1116], [619, 1117], [619, 1118], [619, 1119], [619, 1120], [619, 1121], [620, 1121], [620, 1120], [620, 1119], [620, 1118], [621, 1117], [621, 1116], [621, 1115], [622, 1114], [623, 1113], [624, 1113], [625, 1114], [625, 1113], [626, 1112], [627, 1112], [628, 1112], [629, 1111], [629, 1110], [628, 1110], [627, 1110], [626, 1109], [625, 1108]]]]","[[], 2]"
